region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Canada School of Public Service,Deloitte Inc.,"$32,931","Oct. 28, 2022","Oct. 27, 2022","Oct. 31, 2023",https://theijf.org/procurement/2bs2126395_csps
Federal,"Measuring, controlling, laboratory, medical and optical equipment and parts",Environment and Climate Change Canada,HOSKIN SCIENTIFIC LIMITED,"$13,306","Oct. 27, 2022","Oct. 27, 2022","Mar. 15, 2023",https://theijf.org/procurement/3000753756_ec
Federal,"Measuring, controlling, laboratory, medical and optical instruments, apparatus and accessories",Environment and Climate Change Canada,WENWAL INC,"$20,835","Oct. 27, 2022","Oct. 27, 2022","Mar. 31, 2025",https://theijf.org/procurement/3000753844_ec
Federal,"Measuring, controlling, laboratory, medical and optical instruments, apparatus and accessories",Environment and Climate Change Canada,AVL TEST SYSTEMS INC.,"$12,212","Oct. 27, 2022","Oct. 27, 2022","Mar. 31, 2023",https://theijf.org/procurement/3000753904_ec
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Canadian Food Inspection Agency,AVI-SPL CANADA LTD.,"$126,892","Oct. 27, 2022","Oct. 27, 2022","Oct. 27, 2023",https://theijf.org/procurement/3000753915_cfia
Federal,Other machinery and parts,Agriculture and Agri-Food Canada,WINTERSTEIGER INC.,"$10,113","Oct. 27, 2022","Oct. 27, 2022","Mar. 31, 2023",https://theijf.org/procurement/3000754026_aafc
Federal,Scientific services,Environment and Climate Change Canada,UNIVERSITE LAVAL,"$38,800","Oct. 27, 2022","Oct. 27, 2022","Mar. 31, 2023",https://theijf.org/procurement/3000754027_ec
Federal,Communications professional services not Elsewhere Specified,Environment and Climate Change Canada,MARK FOSS,"$34,479","Oct. 27, 2022","Oct. 27, 2022","Mar. 31, 2024",https://theijf.org/procurement/3000754031_ec
Federal,Other office equipment and Parts,Natural Resources Canada,SPACE SAVER SYSTEMS MARITIME,"$22,362","Oct. 27, 2022","Oct. 27, 2022","Mar. 31, 2023",https://theijf.org/procurement/3000754052_nrcan
Federal,Other Business services not Elsewhere Specified,Environment and Climate Change Canada,ERM CONSULTANTS CANADA LTD,"$39,666","Oct. 27, 2022","Oct. 27, 2022","Mar. 31, 2023",https://theijf.org/procurement/3000754063_ec
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Veterans Affairs Canada,SCOUT SOLUTIONS LLC,"$20,728","Oct. 27, 2022","Oct. 27, 2022","Apr. 30, 2023",https://theijf.org/procurement/3000754064_vac
Federal,Scientific consultants,Environment and Climate Change Canada,ORLA OSBORNE,"$22,050","Oct. 27, 2022","Oct. 27, 2022","Mar. 31, 2023",https://theijf.org/procurement/3000754074_ec
Federal,Other equipment and Parts,Natural Resources Canada,FISHER SCIENTIFIC,"$18,353","Oct. 27, 2022","Oct. 27, 2022","Mar. 31, 2023",https://theijf.org/procurement/3000754075_nrcan
Federal,Training consultants,Environment and Climate Change Canada,9295500 CANADA INC.,"$28,169","Oct. 27, 2022","Oct. 27, 2022","Mar. 31, 2023",https://theijf.org/procurement/3000754076_ec
Federal,"Measuring, controlling, laboratory, medical and optical equipment and parts",Agriculture and Agri-Food Canada,COAST WELDING SUPPLIES & RENTALS LTD.,"$14,753","Oct. 27, 2022","Oct. 27, 2022","Mar. 31, 2023",https://theijf.org/procurement/3000754077_aafc
Federal,Audio-visual services,Impact Assessment Agency of Canada,TRADUCTION ET AUDIOVISUEL NISHNABE,"$30,612","Oct. 27, 2022","Oct. 27, 2022","Nov. 30, 2022",https://theijf.org/procurement/3000754080_iaac
Federal,"Printed matter, including books, newspapers, pictures, manuscripts and forms",Natural Resources Canada,AMERICAN ASSOCIATION FOR THE,"$20,085","Oct. 27, 2022","Oct. 27, 2022","Mar. 31, 2023",https://theijf.org/procurement/3000754084_nrcan
Federal,Management consulting,Natural Resources Canada,PROSPECTORS AND DEVELOPERS ASSOCIAT,"$39,550","Oct. 27, 2022","Oct. 27, 2022","Mar. 31, 2023",https://theijf.org/procurement/3000754088_nrcan
Federal,Other buildings,Agriculture and Agri-Food Canada,SIB ELECTRIQUE INC.,"$84,679","Oct. 27, 2022","Oct. 27, 2022","Nov. 1, 2025",https://theijf.org/procurement/3000754093_aafc
Federal,Other Business services not Elsewhere Specified,Environment and Climate Change Canada,INTERSOL GROUP LTD,"$31,781","Oct. 27, 2022","Oct. 27, 2022","Mar. 31, 2023",https://theijf.org/procurement/3000754097_ec
Federal,Other professional services not elsewhere specified,Canadian Nuclear Safety Commission,ALAIN CLAVET,"$12,245","Oct. 27, 2022","Oct. 27, 2022","Nov. 14, 2022",https://theijf.org/procurement/3000754100_cnsc
Federal,Electronic subscriptions and electronic publications,Agriculture and Agri-Food Canada,GARTNER CANADA CO.,"$128,775","Oct. 27, 2022","Oct. 27, 2022","Nov. 1, 2022",https://theijf.org/procurement/3000754101_aafc
Federal,Scientific services,Canadian Food Inspection Agency,FERUS INC,"$21,000","Oct. 27, 2022","Oct. 27, 2022","Nov. 8, 2022",https://theijf.org/procurement/3000754106_cfia
Federal,"Measuring, controlling, laboratory, medical and optical equipment and parts",Agriculture and Agri-Food Canada,CANADAWIDE SCIENTIFIC LIMITED,"$15,582","Oct. 27, 2022","Oct. 27, 2022","Mar. 31, 2023",https://theijf.org/procurement/3000754109_aafc
Federal,Scientific services,Canadian Food Inspection Agency,FERUS INC,"$47,250","Oct. 27, 2022","Oct. 27, 2022","Oct. 27, 2022",https://theijf.org/procurement/3000754110_cfia
Federal,Scientific services,Canadian Food Inspection Agency,FERUS INC,"$21,000","Oct. 27, 2022","Oct. 27, 2022","Oct. 29, 2022",https://theijf.org/procurement/3000754112_cfia
Federal,Scientific services,Canadian Food Inspection Agency,FERUS INC,"$21,000","Oct. 27, 2022","Oct. 27, 2022","Nov. 8, 2022",https://theijf.org/procurement/3000754114_cfia
Federal,Scientific services,Canadian Food Inspection Agency,FERUS INC,"$15,750","Oct. 27, 2022","Oct. 27, 2022","Oct. 27, 2022",https://theijf.org/procurement/3000754148_cfia
Federal,Scientific services,Canadian Food Inspection Agency,FERUS INC,"$15,750","Oct. 27, 2022","Oct. 27, 2022","Oct. 27, 2022",https://theijf.org/procurement/3000754151_cfia
Federal,Residential buildings,National Defence,MG2 Energie,"$11,001","Oct. 27, 2022","Oct. 27, 2022","Nov. 25, 2022",https://theijf.org/procurement/365_5760_1_v2_dnd
Federal,Residential buildings,National Defence,2086370 ont inc,"$16,050","Oct. 27, 2022","Oct. 27, 2022","Dec. 30, 2022",https://theijf.org/procurement/3655655_1_dnd
Federal,Residential buildings,National Defence,2086370 ont inc,"$18,460","Oct. 27, 2022","Oct. 27, 2022","Nov. 3, 2022",https://theijf.org/procurement/3655713_1_dnd
Federal,Residential buildings,National Defence,2086370 ont inc,"$15,067","Oct. 27, 2022","Oct. 27, 2022","Nov. 3, 2022",https://theijf.org/procurement/3655717_1_dnd
Federal,Management consulting,Employment and Social Development Canada,ConversArt Consulting Ltd.,"$19,845","Oct. 27, 2022","Oct. 31, 2022","Dec. 31, 2022",https://theijf.org/procurement/4500010698_esdc
Federal,Communications research services,Employment and Social Development Canada,PRA  INC.,"$72,885","Oct. 27, 2022","Oct. 27, 2022","Mar. 31, 2024",https://theijf.org/procurement/4500010699_esdc
Federal,Information technology and telecommunications consultants,Employment and Social Development Canada,RAYMOND CHABOT GRANT THORNTON COUNSULTING INC.,"$48,505","Oct. 27, 2022","Oct. 28, 2022","Mar. 31, 2023",https://theijf.org/procurement/4500010700_esdc
Federal,Management consulting,Fisheries and Oceans Canada,ALTIS RECRUITMENT & TECHNOLOGY INC,"$400,002","Oct. 27, 2022","Oct. 28, 2022","Jan. 14, 2024",https://theijf.org/procurement/4500035100_dfo
Federal,Ships and boats,Fisheries and Oceans Canada,AVALON MARINE LIMITED,"$15,341","Oct. 27, 2022","Oct. 27, 2022","Mar. 31, 2023",https://theijf.org/procurement/4500035184_dfo
Federal,Computer equipment related to production and ope,Fisheries and Oceans Canada,AGILENT TECHNOLOGIES CANADA INC,"$13,438","Oct. 27, 2022","Oct. 27, 2022","Mar. 31, 2023",https://theijf.org/procurement/4500035185_dfo
Federal,Marine installations,Fisheries and Oceans Canada,HARBOUR AUTHORITY OF METEGHAN,"$55,220","Oct. 27, 2022","Oct. 28, 2022","Nov. 30, 2022",https://theijf.org/procurement/4500035207_dfo
Federal,Ships and boats,Fisheries and Oceans Canada,PALFINGER MARINE CANADA INC,"$24,357","Oct. 27, 2022","Oct. 28, 2022","Mar. 31, 2023",https://theijf.org/procurement/4500035211_dfo
Federal,Marine installations,Fisheries and Oceans Canada,HARBOUR AUTHORITY OF MABOU HARBOUR,"$12,880","Oct. 27, 2022","Oct. 31, 2022","Nov. 28, 2022",https://theijf.org/procurement/4500035222_dfo
Federal,Marine installations,Fisheries and Oceans Canada,HARBOUR AUTHORITY BAY ST. LAWRENCE,"$59,225","Oct. 27, 2022","Oct. 31, 2022","Nov. 28, 2022",https://theijf.org/procurement/4500035238_dfo
Federal,Marine installations,Fisheries and Oceans Canada,HARBOUR AUTHORITY OF INVERNESS,"$23,000","Oct. 27, 2022","Oct. 31, 2022","Nov. 28, 2022",https://theijf.org/procurement/4500035240_dfo
Federal,Ferrous metals,Fisheries and Oceans Canada,MORTON METALS,"$14,578","Oct. 27, 2022","Oct. 28, 2022","Nov. 11, 2022",https://theijf.org/procurement/4500035254_dfo
Federal,Marine installations,Fisheries and Oceans Canada,L PENNEY ELECTRICAL LTD,"$11,972","Oct. 27, 2022","Oct. 28, 2022","Mar. 31, 2023",https://theijf.org/procurement/4500035278_dfo
Federal,Marine installations,Fisheries and Oceans Canada,ELECTRIC MOTOR & PUMP,"$12,420","Oct. 27, 2022","Oct. 28, 2022","Mar. 31, 2023",https://theijf.org/procurement/4500035281_dfo
Federal,Ships and boats,Fisheries and Oceans Canada,STALLION MARINE INC,"$13,117","Oct. 27, 2022","Oct. 28, 2022","Mar. 31, 2023",https://theijf.org/procurement/4500035303_dfo
Federal,Other Business services not Elsewhere Specified,Fisheries and Oceans Canada,YELLOWHEAD HELICOPTERS LTD.,"$179,706","Oct. 27, 2022","Nov. 1, 2022","Mar. 31, 2023",https://theijf.org/procurement/4500035500_dfo
Federal,Marine installations,Fisheries and Oceans Canada,QUEEN CHARLOTTE CITY HARBOUR AUTHOR,"$39,131","Oct. 27, 2022","Nov. 2, 2022","Mar. 31, 2023",https://theijf.org/procurement/4500035554_dfo
Federal,"Medical supplies, instruments, and apparatus",Fisheries and Oceans Canada,QIAGEN INC,"$30,688","Oct. 27, 2022","Nov. 3, 2022","Mar. 31, 2023",https://theijf.org/procurement/4500035651_dfo
Federal,Tuition fees and costs of attending courses incl,Fisheries and Oceans Canada,CO-ENTREPRISE CITE/CARON,"$40,635","Oct. 27, 2022","Apr. 1, 2023","Oct. 3, 2023",https://theijf.org/procurement/4500035654_dfo
Federal,Scientific services,Fisheries and Oceans Canada,HUPACASATH FIRST NATION,"$21,000","Nov. 3, 2022","Oct. 27, 2022","Mar. 31, 2023",https://theijf.org/procurement/4500035868_dfo
Federal,Engineering consultants-Construction,Fisheries and Oceans Canada,MOFFATT & NICHOL,"$40,360","Oct. 27, 2022","Nov. 8, 2022","Mar. 31, 2023",https://theijf.org/procurement/4500036011_dfo
Federal,"Live animals, including their fodder",Fisheries and Oceans Canada,SKRETTING,"$32,509","Oct. 27, 2022","Oct. 27, 2022","Nov. 30, 2022",https://theijf.org/procurement/4500036233_dfo
Federal,Protection services,Fisheries and Oceans Canada,SAMSON & ASSOCIATES,"$40,020","Oct. 27, 2022","Nov. 18, 2022","Mar. 31, 2023",https://theijf.org/procurement/4500036682_dfo
Federal,Diesel fuel,Fisheries and Oceans Canada,LE GROUPE HARNOIS INC,"$15,438","Dec. 5, 2022","Oct. 27, 2022","Oct. 27, 2022",https://theijf.org/procurement/4500037721_dfo
Federal,Other machinery and parts,Fisheries and Oceans Canada,SEAHORSE GEOMATICS INCORPORATED,"$43,235","Oct. 27, 2022","Nov. 18, 2022","Mar. 31, 2023",https://theijf.org/procurement/4500037913_dfo
Federal,Ships and boats,Fisheries and Oceans Canada,CYL KNIFE VALVES SL,"$65,037","Oct. 27, 2022","May 10, 2023","May 31, 2024",https://theijf.org/procurement/4500046661_dfo
Federal,PRINTED MATTER/BOOKS/NEWSPAPERS/PICTURES/MANUSCRIP,Public Prosecution Service of Canada,LEXISNEXIS CANADA INC,"$26,250","Oct. 27, 2022","Oct. 27, 2022","Oct. 26, 2023",https://theijf.org/procurement/4500148247_ppsc
Federal,AUDIO-VISUAL SERVICES,Department of Justice Canada,CBCI SOLOTECH,"$82,703","Oct. 27, 2022","Oct. 27, 2022","Mar. 31, 2023",https://theijf.org/procurement/4500148489_jus
Federal,AUDIO-VISUAL SERVICES,Department of Justice Canada,AVI-SPL CANADA LTD,"$28,622","Oct. 27, 2022","Oct. 27, 2022","Mar. 31, 2023",https://theijf.org/procurement/4500148490_jus
Federal,Info Technology and Telecomm Consultants,Health Canada,INFO-TECH RESEARCH GROUP INC.,"$186,290","Oct. 27, 2022","Oct. 27, 2022","Mar. 31, 2023",https://theijf.org/procurement/4500446536_hc
Federal,Lic/Maint fees Client Software,Public Health Agency of Canada,REPLICON INC.,"$23,132","Oct. 27, 2022","Oct. 27, 2022","Oct. 26, 2023",https://theijf.org/procurement/4500446573_phac
Federal,"Medical supplies, etc",Public Health Agency of Canada,ILLUMINA CANADA ULC,"$73,854","Oct. 27, 2022","Oct. 27, 2022","Mar. 31, 2023",https://theijf.org/procurement/4500446593_phac
