region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,Training consultants ,Crown-Indigenous Relations and Northern Affairs Canada,KORN FERRY (CA) LTD.,"$11,264","Aug. 24, 2021","Aug. 24, 2021","Mar. 31, 2022",https://theijf.org/procurement/4500429203_aandc
Federal,Computer equipment-Client computing domain,Health Canada,NISHA TECHNOLOGIES INC.,"$15,516","Aug. 19, 2021","Aug. 19, 2021","Mar. 31, 2022",https://theijf.org/procurement/4500429201_hc
Federal,Scientific consultants,Health Canada,RISK SCIENCES INTERNATIONAL INC.,"$120,284","Sep. 1, 2021","Aug. 25, 2021","Mar. 31, 2022",https://theijf.org/procurement/4500429188_hc
Federal,Other buildings ,Health Canada,POWERFUL GROUP OF COMPANIES INC.,"$31,867","Aug. 19, 2021","Aug. 19, 2021","Mar. 31, 2022",https://theijf.org/procurement/4500429187_hc
Federal,Purchase of training packages and courses,Health Canada,SPECTRUM SOLUTIONS,"$10,509","Aug. 19, 2021","Aug. 19, 2021","Mar. 31, 2022",https://theijf.org/procurement/4500429186_hc
Federal,Printing services,Health Canada,CC VISUAL COMMUNICATIONS,"$24,860","Aug. 25, 2021","Aug. 25, 2021","Mar. 31, 2022",https://theijf.org/procurement/4500429183_hc
Federal,"Medical supplies, etc",Public Health Agency of Canada,ILLUMINA CANADA INC.,"$23,964","Aug. 19, 2021","Aug. 19, 2021","Mar. 31, 2022",https://theijf.org/procurement/4500429182_phac
Federal,"Miscellaneous textiles, headgear, umbrellas, etc.",National Defence,ENTERPRISE PAPER,"$13,716","Oct. 15, 2021","Oct. 15, 2021","Mar. 31, 2022",https://theijf.org/procurement/4502328627_dnd
Federal,Research contracts ,Crown-Indigenous Relations and Northern Affairs Canada,CIRCARE CONSULTANTS,"$56,223","Sep. 1, 2021","Sep. 1, 2021","Mar. 31, 2022",https://theijf.org/procurement/4500429158_aandc
Federal,Dental services,Indigenous Services Canada,CALIAN LTD.,"$58,475","Aug. 18, 2021","Aug. 18, 2021","Mar. 31, 2022",https://theijf.org/procurement/4500429152_isc
Federal,Dental services,Indigenous Services Canada,ONTARIO DENTAL ASSOCIATION,"$25,746","Aug. 18, 2021","Aug. 18, 2021","Mar. 31, 2022",https://theijf.org/procurement/4500429151_isc
Federal,Tuition fees and costs of attending courses including seminars not elsewhere specified ,Health Canada,FAST FORWARD FRENCH INC,"$26,400","Aug. 30, 2021","Aug. 30, 2021","Mar. 31, 2022",https://theijf.org/procurement/4500429148_hc
Federal,"Medical supplies, etc",Public Health Agency of Canada,ILLUMINA CANADA INC.,"$23,656","Aug. 18, 2021","Aug. 18, 2021","Mar. 31, 2022",https://theijf.org/procurement/4500429117_phac
Federal,Other professional services not otherwise specified,Health Canada,ALTIS HUMAN RESOURCES (OTTAWA) INC,"$39,017","Aug. 18, 2021","Aug. 18, 2021","Mar. 31, 2022",https://theijf.org/procurement/4500429114_hc
Federal,Light fuel oil,Indigenous Services Canada,NUHMAYKOOS PIMETEH,"$24,700","Aug. 17, 2021","Aug. 17, 2021","Mar. 31, 2022",https://theijf.org/procurement/4500429111_isc
Federal,Image/video equipment,Health Canada,GENESIS INTEGRATION INC.,"$116,008","Aug. 17, 2021","Aug. 17, 2021","Mar. 31, 2022",https://theijf.org/procurement/4500429089_hc
Federal,Other engineering works,National Defence,Nova Millwrights Limited,"$33,012","Sep. 21, 2021","Sep. 21, 2021","Mar. 31, 2022",https://theijf.org/procurement/4502317593_dnd
Federal,Other buildings,National Defence,Heritage Food Service,"$95,238","Sep. 21, 2021","Sep. 21, 2021","Mar. 31, 2022",https://theijf.org/procurement/4502317533_dnd
Federal,Other equipment and parts,Health Canada,GLOBAL INDUSTRIAL CANADA INC,"$20,947","Aug. 17, 2021","Aug. 17, 2021","Mar. 31, 2022",https://theijf.org/procurement/4500429054_hc
Federal,Data and Database Access Services,Health Canada,CONOSCENTI TECHNOLOGIES INC,"$48,308","Aug. 16, 2021","Aug. 16, 2021","Mar. 31, 2022",https://theijf.org/procurement/4500429037_hc
Federal,Tuition fees and costs of attending courses ,Health Canada,FAST FORWARD FRENCH,"$18,648","Dec. 14, 2020","Jan. 1, 2021","Mar. 31, 2022",https://theijf.org/procurement/4500417634_hc
Federal,Professional Services,Crown-Indigenous Relations and Northern Affairs Canada,BAZETT LAND SURVEYING INC,"$26,460","Nov. 26, 2020","Nov. 26, 2020","Mar. 31, 2022",https://theijf.org/procurement/4500417658_aandc
Federal,Wood and articles of wood,National Defence,FRASERS PRO HOME CENTRE,"$18,695","Sep. 21, 2021","Sep. 21, 2021","Mar. 31, 2022",https://theijf.org/procurement/4502317445_dnd
Federal,Research contracts ,Crown-Indigenous Relations and Northern Affairs Canada,LINK ADVANTAGE RESEARCH CORP,"$153,683","Aug. 13, 2021","Aug. 13, 2021","Mar. 31, 2022",https://theijf.org/procurement/4500429015_aandc
Federal,Health Services,Indigenous Services Canada,BAYSHORE HEALTHCARE LTD,"$399,000","Aug. 13, 2021","Aug. 13, 2021","Mar. 31, 2022",https://theijf.org/procurement/4500428993_isc
Federal,Real estate services,National Defence,CBCL Limited,"$11,284","Aug. 30, 2021","Aug. 30, 2021","Mar. 31, 2022",https://theijf.org/procurement/4502317262_dnd
Federal,Institutional buildings,National Defence,Armoclan Engineering Ltd,"$20,199","Sep. 21, 2021","Sep. 21, 2021","Mar. 31, 2022",https://theijf.org/procurement/4502317189_dnd
Federal,Tuition fees and costs of attending courses,Health Canada,AFL CANADA INC.,"$38,866","Sep. 6, 2021","Sep. 6, 2021","Mar. 31, 2022",https://theijf.org/procurement/4500428980_hc
