region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,Purchase of training packages and courses,National Defence,MSFX USA CORP,"$46,450","Jun. 6, 2024","Jun. 6, 2024","Mar. 31, 2025",https://theijf.org/procurement/cw2363777_w0113_24cs29_dnd
Federal,Special industry machinery,National Defence,NovAtel Inc.,"$30,605","Jun. 6, 2024","Jun. 6, 2024","Jul. 31, 2024",https://theijf.org/procurement/cw2363911_dnd
Federal,No name provided,Fisheries and Oceans Canada,APPLIED INDUSTRIAL TECHNOLOGIES,,"Jun. 6, 2024","Sep. 20, 2024","May 31, 2025",https://theijf.org/procurement/cw2364266_dfo
Federal,Construction services,Public Services and Procurement Canada,Nadine International Inc.,"$423,612","Jun. 6, 2024","Jun. 6, 2024","Mar. 31, 2025",https://theijf.org/procurement/e212748004_pwgsc
Federal,Engineering services not elsewhere specified,National Defence,Englobe Corp (Edmonton),"$53,649","Jun. 6, 2024","Jun. 6, 2024","Oct. 24, 2024",https://theijf.org/procurement/es004230_82508_dnd
Federal,Other Business services not Elsewhere Specified,National Defence,PREP CULINARY INC,"$10,310","Jun. 6, 2024","Jun. 13, 2024","Jun. 13, 2024",https://theijf.org/procurement/ff0125202500172_dnd
Federal,Tuition fees and costs of attending courses including seminars not elsewhere specified,Canada Revenue Agency,BMC Software Distribution Inc. BMC Software Canada Inc.,"$11,056","Jun. 6, 2024","Jun. 6, 2024","Jun. 6, 2024",https://theijf.org/procurement/ir000009810388372_489807_cra
Federal,"Meat, fish and their preparations",National Defence,MULDER MEATS (1983),"$18,340","Jun. 6, 2024","Jun. 7, 2024","Jun. 7, 2024",https://theijf.org/procurement/jy0105202500438_dnd
Federal,Computer equipment related to distributed computing environment (DCE)-Desktop/personal/portable (includes all related parts and peripherals),National Defence,Advanced Chippewa Tech. Inc,"$13,368","Jun. 6, 2024","Jun. 6, 2024","Aug. 15, 2024",https://theijf.org/procurement/po_4502769667_dnd
Federal,Engineering services,National Gallery of Canada,WSP Canada Inc.,"$10,000","Jun. 6, 2024","Jun. 6, 2024","Dec. 31, 2024",https://theijf.org/procurement/pr_100441_ngc
Federal,Client Software,Public Health Agency of Canada,DISTILLERSR INC.,"$14,645","Jun. 6, 2024","Jun. 6, 2024","Jun. 5, 2025",https://theijf.org/procurement/r24105499_phac
Federal,Road motor vehicles,National Defence,Lake City Motor,"$258,608","Jun. 6, 2024","Jul. 5, 2024","May 30, 2025",https://theijf.org/procurement/r2420_dnd
Federal,Road motor vehicles,National Defence,Waverley MitsubishiUnit 300 - 1717,"$101,614","Jun. 6, 2024","Jun. 13, 2024","Mar. 31, 2025",https://theijf.org/procurement/r2458_dnd
Federal,Computer equipment related to Distributed Computing Environment (DCE) - Desktop/personal/portable (includes all related parts and peripherals),National Research Council Canada,"OSISOFT, LLC","$63,553","Sep. 20, 2024","Sep. 20, 2024","Jun. 6, 2024",https://theijf.org/procurement/ras243425_nrc
Federal,Computer equipment related to Distributed Computing Environment (DCE) - Desktop/personal/portable (includes all related parts and peripherals),National Research Council Canada,NISHA TECHNOLOGIES INC.,"$11,696","Jun. 6, 2024","Jun. 6, 2024","Jun. 21, 2024",https://theijf.org/procurement/ras243956_nrc
Federal,ACQUISITION OF COMMUNICATIONS/NETWORKING EQUIPMENT,Department of Justice Canada,PURESPIRIT SOLUTIONS,"$47,100","Jun. 6, 2024","Jun. 6, 2024","Oct. 10, 2024",https://theijf.org/procurement/ras533795_jus
Federal,"Rental of machinery, office furniture and fixtures and other equipment",National Defence,Konica Minolta Buisness Solutions,"$14,939","Jun. 6, 2024","Jul. 1, 2024","Jul. 1, 2028",https://theijf.org/procurement/ssc_107691_dnd
Federal,Transportation of Things not Elsewhere Specified,Parks Canada,Dominion Diving Ltd.,"$375,136","Jun. 6, 2024","Jun. 6, 2024","Dec. 31, 2024",https://theijf.org/procurement/t210432003_pc
Federal,OTHER EQUIPMENT AND PARTS,Transport Canada,MAGNUM TRAILER AND EQUIPMENT INC,"$25,814","Jun. 6, 2024","Jun. 6, 2024","Mar. 31, 2025",https://theijf.org/procurement/t8080_240113_tc
Federal,ELECTRONIC SUBSCRIPTIONS AND ELECTRONIC PUBLICATIONS,Transport Canada,IHS MARKIT CANADA ULC,"$11,300","Jun. 6, 2024","Jun. 6, 2024","Mar. 31, 2025",https://theijf.org/procurement/t8838_240029_tc
Federal,Teachers and instructors on contract,National Defence,Randall Wakelam,"$16,272","Jun. 6, 2024","Sep. 1, 2024","Apr. 30, 2025",https://theijf.org/procurement/w0046_25_021_dnd
Federal,"Miscellaneous textiles, headgear, umbrellas, etc.",National Defence,USPORTS,"$20,935","Jun. 6, 2024","Aug. 1, 2024","Jul. 31, 2025",https://theijf.org/procurement/w0046_m15_016_dnd
Federal,Gasoline,National Defence,Parkland Corporation,"$10,847","Jun. 6, 2024","Jun. 10, 2024","Aug. 5, 2024",https://theijf.org/procurement/w0103_4502762988_dnd
Federal,Gasoline,National Defence,Coastal Mountain Fuels,"$11,181","Jun. 6, 2024","Jun. 10, 2024","Aug. 5, 2024",https://theijf.org/procurement/w0103_4502763086_dnd
Federal,Computer equipment related to distributed computing environment (DCE)-Desktop/personal/portable (includes all related parts and peripherals),National Defence,RICOH CANADA INC.,"$11,585","Jun. 6, 2024","Jun. 6, 2024","Jun. 6, 2024",https://theijf.org/procurement/w0106_4502762547_dnd
Federal,Diesel fuel,National Defence,Les Huiles Desroches Inc,"$74,757","Jun. 6, 2024","Jun. 6, 2024","Jul. 6, 2024",https://theijf.org/procurement/w0106_4502762989_dnd
Federal,Aviation fuel,National Defence,AvJet Holding Inc,"$62,467","Jun. 6, 2024","Jun. 6, 2024","Jul. 6, 2024",https://theijf.org/procurement/w0106_4502763024_dnd
Federal,Pharmaceutical and other medicinal products,National Defence,MCKESSON,"$12,736","Jun. 6, 2024","Jun. 6, 2024","Jun. 7, 2024",https://theijf.org/procurement/w010h5j031_dnd
Federal,Paper and paperboard,National Defence,Staples Professionals Inc,"$10,632","Jun. 6, 2024","Jun. 6, 2024","Nov. 29, 2024",https://theijf.org/procurement/w0125_4502762978_dnd
Federal,Rental of aircraft,National Defence,Ten Barrel Inc Operating as Nomad Air,"$98,070","Jun. 6, 2024","Jun. 6, 2024","Jun. 14, 2024",https://theijf.org/procurement/w0133_25t009a_dnd
Federal,Rental of motor and other vehicles,National Defence,The Driving Force Inc,"$11,813","Jun. 6, 2024","Jul. 5, 2024","Jul. 29, 2024",https://theijf.org/procurement/w0142_4502763063_dnd
