region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,Canadian Transportation Agency,ORACLE CANADA ULC,"$18,612","Apr. 1, 2021","Apr. 1, 2021","Mar. 31, 2022",https://theijf.org/procurement/y212022001_cta
Federal,Application software (including COTS) and application development and delivery software,Canadian Transportation Agency,MATRIX LOGIC CORPORATION,"$15,513","Apr. 1, 2021","Apr. 1, 2021","Mar. 31, 2022",https://theijf.org/procurement/y212022002_cta
Federal,Other equipment and Parts,National Defence,Advanced Motion & Controls Ltd.,"$48,802","Mar. 1, 2022","Mar. 1, 2022","Mar. 31, 2022",https://theijf.org/procurement/w0046_22_0040_dnd
Federal,"Image/Video communications equipment (includes telepresence/video conferencing equipment, cabling, parts and peripherals)",National Defence,High Speed Imaging Inc.,"$81,417","Jan. 19, 2022","Jan. 19, 2022","Mar. 31, 2022",https://theijf.org/procurement/w0046_22_0043_dnd
Federal,"Image/Video communications equipment (includes telepresence/video conferencing equipment, cabling, parts and peripherals)",National Defence,Panasonic Canada INC,"$21,175","Jan. 28, 2022","Jan. 28, 2022","Mar. 31, 2022",https://theijf.org/procurement/w0046_22_0053_dnd
Federal,Miscellaneous manufactured articles,National Defence,DASCO STORAGE SOLUTION,"$14,272","Jan. 28, 2021","Jan. 28, 2021","Mar. 31, 2022",https://theijf.org/procurement/w0002_4502210633_dnd
Federal,Recreational services,National Defence,10050376 MANITOBA LTD,"$64,200","Apr. 30, 2021","Apr. 30, 2021","Mar. 31, 2022",https://theijf.org/procurement/w04jd_4502254159_dnd
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",National Defence,Dell Technologies,"$16,396","Dec. 7, 2021","Dec. 7, 2021","Mar. 31, 2022",https://theijf.org/procurement/w0002_4502355343_dnd
Federal,"Office furniture and furnishings, including parts",National Defence,SHAVER BUSINESS PRODUCT,"$38,940","Dec. 9, 2021","Dec. 9, 2021","Mar. 31, 2022",https://theijf.org/procurement/w0002_4502357073_dnd
Federal,Protection services,National Defence,The Canadian Corps of Commissionaires,"$75,972","Mar. 19, 2021","Apr. 1, 2021","Mar. 31, 2022",https://theijf.org/procurement/w0005_22_cvr003_0001_of_0002_dnd
Federal,Protection services,National Defence,The Canadian Corps of Commissionaires,"$74,018","Mar. 19, 2021","Apr. 1, 2021","Mar. 31, 2022",https://theijf.org/procurement/w0005_22_cvr003_0002_of_0002_dnd
Federal,Uniforms,National Defence,A.M.M.O,"$23,940","Oct. 6, 2020","Oct. 6, 2020","Mar. 31, 2022",https://theijf.org/procurement/w0002_4502156415_dnd
Federal,Uniforms,National Defence,Logistik unicorp Inc,"$10,170","Jul. 13, 2021","Jul. 13, 2021","Mar. 31, 2022",https://theijf.org/procurement/w_8486_4502287620_dnd
Federal,Road motor vehicles,National Defence,Liftking Manufacturing,"$87,105","Oct. 20, 2021","Oct. 20, 2021","Mar. 31, 2022",https://theijf.org/procurement/w8486_218027_001_dnd
