region,name,type,buyer,open_date,close_date,status,link
Federal,Trailer for Submarine Search and Rescue Recompression Chamber,,National Defence,"Feb 26, 2021","Apr 7, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w8476-216437_a
Federal,Overhead Crane Repair and Service,,National Defence,"Mar 23, 2021","Apr 7, 2021",CLOSED,https://theijf.org/procurement/w6889-210101_b
Federal,Sensitive Compartmented Information Facilities,,National Defence,"Mar 9, 2021","Apr 7, 2021",CLOSED,https://theijf.org/procurement/w8475-21he19_a
Federal,Electrical Systems Engineering and Maintenance Services  RISO,,National Defence,"Mar 8, 2021","Apr 6, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w684q-210169_a
Federal,"Senior Programmer Analyst, Senior System Analyst, Senior Business Analyst, and Senior Quality Assurance Specialist",,National Defence,"Mar 11, 2021","Apr 6, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w8485-tbips2021-01
Federal,MSVS Tow Bar,,National Defence,"Feb 25, 2021","Apr 6, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w8486-217953_a
Federal,Spares for Steering Equipment – Multiple NSN’s,,National Defence,"Feb 19, 2021","Apr 6, 2021",CLOSED,https://theijf.org/procurement/w8482-218563_a
Federal,Extreme Cold Weather Mitten Shells and Inserts,,National Defence,"Feb 2, 2021","Apr 6, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w6399-21-lf57_a
Federal,Cleaning of Kitchen Exhaust Systems,,National Defence,"Mar 4, 2021","Apr 6, 2021",CLOSED,https://theijf.org/procurement/w684h-210028_a
Federal,"Gas Detectors, Maintenance-Gagetown",,National Defence,"Mar 4, 2021","Apr 6, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w6898-210537_a
Federal,Naval Explosion Effects Research,,National Defence,"Mar 4, 2021","Apr 1, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w7702-216263_a
Federal,"Dairy, Eggs and Cheese",,National Defence,"Feb 18, 2021","Apr 1, 2021",CLOSED,https://theijf.org/procurement/w0118-200009_b
Federal,One (1) Engineering Graduate - Intermediate,,National Defence,"Mar 8, 2021","Apr 1, 2021",CLOSED,https://theijf.org/procurement/w8470-tsps2021-06
Federal,Structural Inspections and Certifications - CFS Alert,,National Defence,"Mar 2, 2021","Apr 1, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w0125-21wr40_a
Federal,"CATCH,FRICTION/CASE,LIGHT",,National Defence,"Feb 17, 2021","Apr 1, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w8486-217735_a
Federal,MSVS Discharger,,National Defence,"Mar 4, 2021","Apr 1, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w8486-217970_a
Federal,Cancelled-W6369-200205,,National Defence,"Feb 18, 2021","Mar 31, 2021",CANCELLED,https://theijf.org/procurement/w6369-200205
Federal,Multiple VICTORIA Class Spares,,National Defence,"Feb 15, 2021","Mar 31, 2021",CLOSED,https://theijf.org/procurement/w8482-218841_a
Federal,Vehicular Equipment Components,,National Defence,"Feb 25, 2021","Mar 31, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w8486-217889_a
Federal,Kitchen Consumables,,National Defence,"Mar 17, 2021","Mar 31, 2021",CLOSED,https://theijf.org/procurement/w0107-21xc22_b
Federal,Multiple Victoria Class Spares,,National Defence,"Feb 3, 2021","Mar 31, 2021",CLOSED,https://theijf.org/procurement/w8482-218719_a
Federal,MAINTENANCE DIVING EQUIPMENT,,National Defence,"Feb 12, 2021","Mar 31, 2021",CLOSED,https://theijf.org/procurement/w8482-182212_b
Federal,Multiple VICTORIA class spares,,National Defence,"Feb 23, 2021","Mar 31, 2021",CLOSED,https://theijf.org/procurement/w8482-218852_a
Federal,Wearable Eye Tracking Suite,,National Defence,"Mar 5, 2021","Mar 31, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w7719-215523_a
Federal,Pièces De Rechange – Les Sous-Marins De La Classe VICTORIA,,National Defence,"Feb 19, 2021","Mar 31, 2021",CLOSED,https://theijf.org/procurement/w8482-218747_a
Federal,HEATING SYSTEM INSPECTION AND REPAIR,,National Defence,"Mar 15, 2021","Mar 31, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w6898-210533_a
Federal,"Temperature, relative humidity and flow control system",,National Defence,"Feb 17, 2021","Mar 30, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w7702-216273_a
Federal,Tailoring Services - DND Toronto,,National Defence,"Mar 4, 2021","Mar 30, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w3536-210002_a
Federal,"BUS, SHUTTLE 21 PAX, FORWARD FACING",,National Defence,"Feb 25, 2021","Mar 30, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w8476-216440_a
Federal,Submarine spares,,National Defence,"Feb 19, 2021","Mar 30, 2021",CLOSED,https://theijf.org/procurement/w8482-205917_b
Federal,"FILTER ELEMENT, FLUID",,National Defence,"Feb 16, 2021","Mar 30, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w8485-216114_a
Federal,Senior Engineering Graduate,,National Defence,"Mar 11, 2021","Mar 30, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w8485-tsps2021-07
Federal,RISO Rental - School Buses,,National Defence,"Feb 24, 2021","Mar 30, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w0501-20w100_a
Federal,Roofing Repairs CFB Halifax,,National Defence,"Mar 8, 2021","Mar 30, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w684h-210024_a
Federal,Heavy Equipment Rentals,,National Defence,"Mar 1, 2021","Mar 30, 2021",CLOSED,https://theijf.org/procurement/w2037-210043_a
Federal,RISO Rental-Cruiser Bus,,National Defence,"Feb 19, 2021","Mar 30, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w0501-20w099_a
Federal,RISO Aggregate/Gravel,,National Defence,"Feb 25, 2021","Mar 30, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w2037-210042_a
Federal,40 HORSE POWER (HP) OUTBOARD MOTORS & ANCILLARY EQUPMENT,,National Defence,"Jan 27, 2021","Mar 29, 2021",CLOSED,https://theijf.org/procurement/w8472-215849_a
Federal,"FOLDER,FILE – CF50",,National Defence,"Feb 5, 2021","Mar 29, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w8486-217810_a
Federal,Ground Assault Ladder Systems,,National Defence,"Jan 25, 2021","Mar 29, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w3048-20kh40_b
Federal,TBIPS - S1000D Support Services for Interactive Electronic Technical Manuals (IETM) at DND.,,National Defence,"Feb 15, 2021","Mar 29, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w6369-21x023_a
Federal,"PLATE,IDENTIFICATION",,National Defence,"Feb 12, 2021","Mar 29, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w8486-217728_a
Federal,Human Performance Software,,National Defence,"Feb 1, 2021","Mar 26, 2021",CLOSED,https://theijf.org/procurement/w6399-20-lb01_a
Federal,LIFE CYCLE MANAGEMENT SPECIALIST (LCMS) SERVICES IN SUPPORT OF SHIP WEATHER DECK SYSTEMS,,National Defence,"Mar 3, 2021","Mar 26, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w8482-218776_a
Federal,Mobile Tool board,,National Defence,"Feb 22, 2021","Mar 26, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w3994-200004_b
Federal,Cancelled-W8485-216376/A,,National Defence,"Mar 23, 2021","Mar 26, 2021",CANCELLED,https://theijf.org/procurement/w8485-216376_a
Federal,Translation software,Advance Contract Award Notice,National Defence,"Mar 11, 2021","Mar 26, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w8474-21ds15_a
Federal,Multiple VICTORIA-Class Spares,,National Defence,"Feb 22, 2021","Mar 26, 2021",CLOSED,https://theijf.org/procurement/w8482-218703_a
Federal,"NSN: 3040-12-336-9713, SHAFT ASSEMBLY, SHOULDERED",,National Defence,"Feb 22, 2021","Mar 26, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w8482-218742_a
Federal,CC177 Globemaster III Pilot Initial Qualification Training,Advance Contract Award Notice,National Defence,"Mar 9, 2021","Mar 25, 2021",CLOSED,https://theijf.org/procurement/w8485-206059_a
Federal,Steam Clean Carpets,,National Defence,"Feb 26, 2021","Mar 25, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w6895-200064_a
Federal,"Expansion Joint, Pipe – NSN: 4730-99-555-0206 (W8482-218792/A)",,National Defence,"Mar 4, 2021","Mar 25, 2021",CLOSED,https://theijf.org/procurement/w8482-218792_a
Federal,Dive Gear – Multiple NSN’s (W8482-218786/A),,National Defence,"Mar 4, 2021","Mar 25, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w8482-218786_a
Federal,Junior Maintenance Technicians,,National Defence,"Mar 11, 2021","Mar 25, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w0107-21xc38_a
Federal,Communication Promotional Material,,National Defence,"Mar 10, 2021","Mar 25, 2021",CLOSED,https://theijf.org/procurement/w3371-215035_b
Federal,Fuel Nozzle Adapters/Quick Disconnect Couplers,,National Defence,"Mar 1, 2021","Mar 25, 2021",CLOSED,https://theijf.org/procurement/w8470-215025_a
Federal,RFSO - Repairs to Water and Sewer Systems,,National Defence,"Mar 10, 2021","Mar 25, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w684h-210032_a
Federal,Cancelled-W6898-210531/A,,National Defence,"Feb 23, 2021","Mar 16, 2021",CANCELLED,https://theijf.org/procurement/w6898-210531_a
Federal,VEHICLE-MOUNTED DIESEL EXHAUST SYSTEMS,,National Defence,"Mar 9, 2021","Mar 24, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w0127-20bm05_a
Federal,GENERATOR SYSTEMS - R&O,,National Defence,"Feb 10, 2021","Mar 24, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w8486-196044_b
Federal,Electrical Products,,National Defence,"Feb 12, 2021","Mar 24, 2021",CLOSED,https://theijf.org/procurement/w1773-210722_b
Federal,"Trailing Edge, Acoustic",,National Defence,"Feb 10, 2021","Mar 24, 2021",CLOSED,https://theijf.org/procurement/w8482-218752_a
Federal,"Valve, gate//Valve, stop-check//Valve, diaphragm, stop",,National Defence,"Feb 26, 2021","Mar 24, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w8482-218864_a
Federal,Multiple VICTORIA class spares,,National Defence,"Feb 10, 2021","Mar 24, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w8482-218614_a
Federal,"FOLDER,FILE",,National Defence,"Jan 13, 2021","Mar 24, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w8486-217747_a
Federal,Multiple VICTORIA class spares,,National Defence,"Feb 10, 2021","Mar 24, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w8482-218769_a
Federal,RISO - Laboratory Analytical Services,,National Defence,"Feb 26, 2021","Mar 23, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w684q-210160_a
Federal,Cancelled-W168A-20MK18/A,,National Defence,"Feb 22, 2021","Mar 23, 2021",CANCELLED,https://theijf.org/procurement/w168a-20mk18_a
Federal,Filter Elements,,National Defence,"Mar 5, 2021","Mar 23, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w8482-218785_a
Federal,Senior Airworthiness Analyst,,National Defence,"Feb 8, 2021","Mar 23, 2021",CLOSED,https://theijf.org/procurement/w8485-21-sc08
Federal,Syncrolift Wire Testing,,National Defence,"Mar 2, 2021","Mar 23, 2021",CLOSED,https://theijf.org/procurement/w684h-210025_b
Federal,1 x 3.11 Communications Consultant – Intermediate level,,National Defence,"Mar 5, 2021","Mar 22, 2021",CLOSED,https://theijf.org/procurement/2020-admhrciv-0055
Federal,Communication Analysis Equipment,,National Defence,"Mar 8, 2021","Mar 22, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w6399-21ca19_a
Federal,NOTICE OF PROPOSED PROCUREMENT (NPP),,National Defence,"Mar 8, 2021","Mar 22, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w8474-21-db08
Federal,"Camera, Adaptor, and Power Supply",,National Defence,"Mar 5, 2021","Mar 22, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w8482-218774_a
Federal,Cancelled-W6898-210508/B,,National Defence,"Feb 19, 2021","Mar 18, 2021",CANCELLED,https://theijf.org/procurement/w6898-210508_b
Federal,Environmental Control Units,,National Defence,"Feb 26, 2021","Mar 19, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w4948-21er02_b
Federal,Course Administrator/Director for Medical Flight Aeromedical Evacuation Training and Courses.Service,,National Defence,"Mar 4, 2021","Mar 19, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w0125-21wr33_a
Federal,"ARM,PIVOT,INPUT",,National Defence,"Mar 1, 2021","Mar 19, 2021",CLOSED,https://theijf.org/procurement/w8485-216247_b
Federal,"Various: Lights, O-Ring,Cable Assembly, Bushing",,National Defence,"Feb 1, 2021","Mar 19, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w8482-218609_a
Federal,"NSN: 4810-20-A0F-0294, REPAIR KIT SOLENOID VALVE",,National Defence,"Mar 4, 2021","Mar 19, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w8482-218880_a
Federal,IMAGING GAS FILTER CORRELATION RADIOMETRIC (iGFCR) SENSOR DESIGN AND DEVELOPMENT,,National Defence,"Feb 1, 2021","Mar 18, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w7701-217378_a
Federal,Fuze - Hand Grenade,,National Defence,"Jan 25, 2021","Mar 18, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w8486-195426_a
Federal,"TBIPS - One (1) Programmer/Analyst, Level 2",,National Defence,"Feb 23, 2021","Mar 18, 2021",CLOSED,https://theijf.org/procurement/w6369-21-x048
Federal,1.8 Staffing Consultant Senior,,National Defence,"Mar 4, 2021","Mar 18, 2021",CLOSED,https://theijf.org/procurement/w2189_-_16227811
Federal,RISO - Heavy Equipment Rentals,,National Defence,"Feb 12, 2021","Mar 18, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w0501-20w101_a
Federal,Cancelled-W6898-210508/A,,National Defence,"Feb 18, 2021","Mar 18, 2021",CANCELLED,https://theijf.org/procurement/w6898-210508_a
Federal,Cancelled-W847L-210140,,National Defence,"Feb 5, 2021","Mar 17, 2021",CANCELLED,https://theijf.org/procurement/w847l-210140
Federal,Communications - Packing & Gasket Materials and Hardware Commercial N5330 & N5340,,National Defence,"Feb 5, 2021","Mar 17, 2021",CLOSED,https://theijf.org/procurement/w847l-210138
Federal,Mobile Articulating Aerial Boom Lift,,National Defence,"Mar 1, 2021","Mar 16, 2021",CLOSED,https://theijf.org/procurement/w3555-214693_b
Federal,POL Maintenance and Repair,,National Defence,"Feb 9, 2021","Mar 16, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w6897-210031_a
Federal,Janitorial Services,,National Defence,"Mar 4, 2021","Mar 16, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w0142-21x016_b
Federal,PASS – Internal Audit - Project Manager / Leader,,National Defence,"Feb 24, 2021","Mar 16, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w6369-21-x050
Federal,3.3 Project Leader/Executive,,National Defence,"Mar 2, 2021","Mar 16, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w0152-21-aa049
Federal,"Self Propelled Seld for 2 Passengers, 2 Stroke gasoline engine",,National Defence,"Jan 19, 2021","Mar 16, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w8476-216411_a
Federal,Technical Investigation and Engineering Services (TIES) for Damage Control & Fire Fighting Systems,,National Defence,"Feb 8, 2021","Mar 16, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w8482-207652_a
Federal,RISO - Lumber Supply,,National Defence,"Feb 12, 2021","Mar 16, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w0100-21j009_a
Federal,RISO - Ductwork Cleaning,,National Defence,"Feb 12, 2021","Mar 16, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w684h-210017_a
Federal,"Maintenance Services - Janitorial #4, 5 CDSB Gagetown, New Brunswick",,National Defence,"Jan 5, 2021","Mar 16, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w6898-210518_a
Federal,"Maintenance Services - Janitorial #5, 5 CDSB Gagetown, New Brunswick",,National Defence,"Jan 5, 2021","Mar 16, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w6898-210519_a
Federal,Cancelled-W7701-217325/B,,National Defence,"Dec 24, 2020","Jan 12, 2021",CANCELLED,https://theijf.org/procurement/w7701-217325_b
Federal,Cleaning and Sanitizing Services for Buildings and Aircraft at CFB Trenton,,National Defence,"Feb 1, 2021","Mar 15, 2021",CLOSED,https://theijf.org/procurement/w8484-219940_b
Federal,Search and Rescue Director,,National Defence,"Feb 25, 2021","Mar 15, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w0125-21wr38_a
Federal,SMMS (ACAN),Advance Contract Award Notice,National Defence,"Feb 26, 2021","Mar 15, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w8474-218069_b
Federal,Software Defined Radios,,National Defence,"Mar 1, 2021","Mar 15, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w0114-200009_b
Federal,Overhead Crane Repair and Service,,National Defence,"Feb 19, 2021","Mar 15, 2021",CLOSED,https://theijf.org/procurement/w6889-210101_a
