region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,Usage of Inventory,Correctional Service of Canada,OEI KRUEGER INTERNATIONAL INC,"$185,546","Jan. 10, 2020","Jan. 11, 2020","Mar. 30, 2020",https://theijf.org/procurement/21t44039_20_3423398_csc
Federal,Office buildings,Public Services and Procurement Canada,JOHNSON CONTROLS CANADA LP,"$14,803","Mar. 2, 2020","Mar. 2, 2020","Mar. 30, 2020",https://theijf.org/procurement/700504108_pwgsc
Federal,Suspense account (debit)-Other government departments,Natural Resources Canada,HALMA THOMPSON LAND SUREYS LTD,"$13,364","Feb. 5, 2020","Feb. 5, 2020","Mar. 30, 2020",https://theijf.org/procurement/3000704327_nrcan
Federal,Translation services,Public Services and Procurement Canada,8325049 CANADA INC.,"$13,767","Dec. 23, 2019","Dec. 23, 2019","Mar. 30, 2020",https://theijf.org/procurement/200003171_pwgsc
Federal,Other Vehicles,Parks Canada,Équipements Motorisés Inc.,"$15,062","Jan. 6, 2020","Jan. 6, 2020","Mar. 30, 2020",https://theijf.org/procurement/45424684_pc
Federal,Usage of Inventory,Correctional Service of Canada,RUSSEL METALS INC,"$15,535","Dec. 20, 2019","Dec. 21, 2019","Mar. 30, 2020",https://theijf.org/procurement/21t44039_20_3410098_csc
Federal,Ferrous metals,National Defence,DASCO,"$14,298","Feb. 6, 2020","Feb. 6, 2020","Mar. 30, 2020",https://theijf.org/procurement/4502065928_dnd
Federal,"Office Furniture and Furnishings, Including Parts",National Defence,WORKRITE,"$18,098","Feb. 13, 2020","Feb. 13, 2020","Mar. 30, 2020",https://theijf.org/procurement/4502070027_dnd
Federal,Miscellaneous Manufactured Articles,Parks Canada,Knorth Creative Inc.,"$11,399","Dec. 20, 2019","Dec. 20, 2019","Mar. 30, 2020",https://theijf.org/procurement/45424481_pc
Federal,Ferrous Metals,Parks Canada,SNAP-ON TOOLS OF CANADA LTD,"$26,334","Jan. 20, 2020","Jan. 20, 2020","Mar. 30, 2020",https://theijf.org/procurement/45425238_pc
Federal,Printing services,Crown-Indigenous Relations and Northern Affairs Canada,ATIIGO MEDIA INC.,"$10,253","Nov. 29, 2019","Nov. 29, 2019","Mar. 30, 2020",https://theijf.org/procurement/4500404561_aandc
Federal,Safety and Sanitation Equipment and Parts,Correctional Service of Canada,PACIFIC SAFETY PRODUCTS INC,"$11,175","Jan. 10, 2020","Jan. 10, 2020","Mar. 30, 2020",https://theijf.org/procurement/21321_20_3423839_csc
Federal,Scientific services,Natural Resources Canada,INSTITUT NATIONAL DE LA RECHERCHE,"$40,000","Dec. 20, 2019","Dec. 20, 2019","Mar. 30, 2020",https://theijf.org/procurement/3000701289_nrcan
Federal,Gasoline,National Defence,LES HUILES DESROCHES INC,"$31,904","Mar. 13, 2020","Mar. 13, 2020","Mar. 30, 2020",https://theijf.org/procurement/4502087412_dnd
Federal,Image/Video communications equipment,Indigenous Services Canada,OPTIMA SYSTEMS INC,"$26,179","Feb. 11, 2020","Feb. 11, 2020","Mar. 30, 2020",https://theijf.org/procurement/4500410774_isc
Federal,Usage of Inventory,Correctional Service of Canada,OEI KRUEGER INTERNATIONAL INC,"$17,860","Feb. 5, 2020","Feb. 6, 2020","Mar. 30, 2020",https://theijf.org/procurement/21t44039_20_3446323_csc
Federal,Other equipment,Agriculture and Agri-Food Canada,UTC FIRE & SECURITY CANADA,"$14,986","Dec. 17, 2019","Dec. 17, 2019","Mar. 30, 2020",https://theijf.org/procurement/3000701014_aafc
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",National Defence,DECISIVE ENTERPRISE,"$100,099","Mar. 2, 2020","Mar. 2, 2020","Mar. 30, 2020",https://theijf.org/procurement/4502082839_dnd
Federal,Rental of aircraft,Natural Resources Canada,PANORAMA FIXED WINGS LTD,"$15,765","Mar. 30, 2020","Mar. 30, 2020","Mar. 30, 2020",https://theijf.org/procurement/3000708257_nrcan
