region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,Other professional services not elsewhere specified,Public Services and Procurement Canada,3469051 CANADA INC.,"$41,037","Oct. 27, 2023","Oct. 27, 2023","Mar. 31, 2024",https://theijf.org/procurement/700748325_pwgsc
Federal,Other professional services not elsewhere specified,Public Services and Procurement Canada,68028 NEWFOUNDLAND &,"$14,975","Oct. 27, 2023","Oct. 27, 2023","Dec. 27, 2023",https://theijf.org/procurement/700748340_pwgsc
Federal,Protection services,Public Services and Procurement Canada,11445421 CANADA CORP.,"$15,160","Oct. 27, 2023","Oct. 27, 2023","Mar. 31, 2024",https://theijf.org/procurement/700748359_pwgsc
Federal,Other professional services not elsewhere specified,Public Services and Procurement Canada,RDH BUILDING SCIENCE INC,"$178,892","Oct. 27, 2023","Oct. 27, 2023","Mar. 31, 2024",https://theijf.org/procurement/700748375_pwgsc
Federal,Institutional buildings,Public Services and Procurement Canada,WISMER & RAWLINGS ELECTRIC LTD,"$11,393","Oct. 27, 2023","Oct. 27, 2023","Mar. 31, 2024",https://theijf.org/procurement/700748377_pwgsc
Federal,Other professional services not elsewhere specified,Public Services and Procurement Canada,3469051 CANADA INC.,"$55,946","Oct. 27, 2023","Oct. 27, 2023","Mar. 31, 2024",https://theijf.org/procurement/700748382_pwgsc
Federal,Other professional services not elsewhere specified,Public Services and Procurement Canada,ASBEX LTD,"$14,521","Oct. 27, 2023","Oct. 27, 2023","Mar. 31, 2024",https://theijf.org/procurement/700748389_pwgsc
Federal,Waterworks and sewage systems,Public Services and Procurement Canada,WSP CANADA INC,"$34,465","Oct. 27, 2023","Oct. 27, 2023","Oct. 31, 2025",https://theijf.org/procurement/700748401_pwgsc
Federal,Other professional services not elsewhere specified,Public Services and Procurement Canada,7143516 CANADA INC.,"$36,793","Oct. 27, 2023","Oct. 27, 2023","Mar. 31, 2024",https://theijf.org/procurement/700748402_pwgsc
Federal,Other professional services not elsewhere specified,Public Services and Procurement Canada,ENVIROSERVICES INC,"$14,086","Oct. 27, 2023","Oct. 27, 2023","Mar. 31, 2024",https://theijf.org/procurement/700748408_pwgsc
Federal,Other professional services not elsewhere specified,Public Services and Procurement Canada,HANSCOMB LIMITED,"$13,020","Oct. 27, 2023","Oct. 27, 2023","Dec. 31, 2023",https://theijf.org/procurement/700748412_pwgsc
Federal,Protection services,Public Services and Procurement Canada,CANCOM SECURITY INC.,"$28,985","Oct. 27, 2023","Oct. 27, 2023","Mar. 31, 2024",https://theijf.org/procurement/700748418_pwgsc
Federal,Other professional services not elsewhere specified,Public Services and Procurement Canada,3469051 CANADA INC.,"$22,650","Oct. 27, 2023","Oct. 27, 2023","Mar. 31, 2024",https://theijf.org/procurement/700748442_pwgsc
Federal,Construction services,Public Services and Procurement Canada,P.R. BRIDGE SYSTEMS LTD.,"$27,996","Oct. 27, 2023","Oct. 27, 2023","Oct. 27, 2023",https://theijf.org/procurement/700748477_pwgsc
Federal,Other professional services not elsewhere specified,Public Services and Procurement Canada,ENGLOBE CORP.,"$19,306","Oct. 27, 2023","Oct. 27, 2023","Mar. 31, 2024",https://theijf.org/procurement/700748531_pwgsc
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,Canadian Space Agency,SOLID CADDGROUP INC.,"$21,891","Oct. 27, 2023","Oct. 27, 2023","Oct. 26, 2024",https://theijf.org/procurement/7016182_csa
Federal,Information technology and telecommunications consultants,"Immigration, Refugees and Citizenship Canada",ADRM TECHNOLOGY CONSULTING GROUP CO,"$810,436","Oct. 27, 2023","Dec. 1, 2023","Nov. 28, 2024",https://theijf.org/procurement/7120037_cic
Federal,Information technology and telecommunications consultants,"Immigration, Refugees and Citizenship Canada",ADRM TECHNOLOGY CONSULTING GROUP CO,"$202,609","Oct. 27, 2023","Dec. 1, 2023","Nov. 28, 2024",https://theijf.org/procurement/7120039_cic
Federal,Information technology and telecommunications consultants,"Immigration, Refugees and Citizenship Canada",SAMSON & ASSOCIATES,"$103,190","Oct. 27, 2023","Nov. 1, 2023","Mar. 31, 2025",https://theijf.org/procurement/7120040_cic
Federal,Information technology and telecommunications consultants,"Immigration, Refugees and Citizenship Canada",EXPERIS CANADA INC,"$265,592","Oct. 27, 2023","Dec. 7, 2023","Dec. 6, 2024",https://theijf.org/procurement/7120064_cic
Federal,Management consulting,Public Safety Canada,THE HALIFAX GROUP,"$35,595","Oct. 27, 2023","Oct. 27, 2023","Jul. 30, 2024",https://theijf.org/procurement/7267992_ps
Federal,Client software related to Distributed Computing Environment (DCE),Royal Canadian Mounted Police,IPSS INC.,"$28,340","Oct. 27, 2023","Oct. 27, 2023","Sep. 8, 2024",https://theijf.org/procurement/7268055_rcmp
Federal,Communications professional services not Elsewhere Specified,Public Safety Canada,BANFIELD - SEGUIN LTD.,"$24,062","Oct. 27, 2023","Nov. 1, 2023","Mar. 31, 2024",https://theijf.org/procurement/7268056_ps
Federal,"Inorganic and organic chemicals, incl plastics, ru",Royal Canadian Mounted Police,LIFE TECHNOLOGIES,"$35,237","Oct. 27, 2023","Oct. 27, 2023","Nov. 10, 2023",https://theijf.org/procurement/7268058_rcmp
Federal,Miscellaneous manufactured articles,Royal Canadian Mounted Police,MUSTANG SURVIVAL ULC,"$21,254","Oct. 27, 2023","Oct. 27, 2023","Nov. 30, 2023",https://theijf.org/procurement/7268060_rcmp
Federal,Road motor vehicles Parts,Royal Canadian Mounted Police,WHYTE COMMUNICATIONS INC,"$2,100,000","Oct. 27, 2023","Oct. 27, 2023","Oct. 31, 2025",https://theijf.org/procurement/7268062_rcmp
Federal,Other vehicles,Royal Canadian Mounted Police,K-SPORTS MARINE INC,"$46,734","Oct. 27, 2023","Oct. 27, 2023","Jan. 31, 2024",https://theijf.org/procurement/7268066_rcmp
Federal,Other Business services not Elsewhere Specified,Royal Canadian Mounted Police,IMPRESSIONS IN THREAD,"$59,119","Oct. 27, 2023","Oct. 27, 2023","Oct. 31, 2025",https://theijf.org/procurement/7268067_rcmp
Federal,Road motor vehicles Parts,Royal Canadian Mounted Police,TURBO IMAGES,"$15,946","Oct. 27, 2023","Oct. 27, 2023","Nov. 27, 2023",https://theijf.org/procurement/7268069_rcmp
Federal,Hospitality,Global Affairs Canada,"SB HOTELS SPAIN, S.L","$10,201","Oct. 27, 2023","Oct. 27, 2023","Mar. 31, 2024",https://theijf.org/procurement/7454129_dfatd
Federal,Exposition services,Global Affairs Canada,Optonique,"$11,498","Oct. 27, 2023","Oct. 30, 2023","Dec. 20, 2023",https://theijf.org/procurement/7454131_dfatd
Federal,Other furniture and fixtures including parts,Global Affairs Canada,eSkill Corporation,"$34,523","Oct. 27, 2023","Oct. 30, 2023","Oct. 26, 2024",https://theijf.org/procurement/7454146_dfatd
