region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,Engineering services not elsewhere specified,Agriculture and Agri-Food Canada,EXACT MOLD,"$24,780","Jan. 10, 2022","Jan. 10, 2022","Mar. 31, 2022",https://theijf.org/procurement/3000738938_aafc
Federal,Computer services (includes IT solutions/deliver,Fisheries and Oceans Canada,MICROSOFT CANADA CO.,"$75,611","Mar. 31, 2022","Mar. 31, 2022","Mar. 31, 2022",https://theijf.org/procurement/4500023915_dfo
Federal,Tuition fees and costs of attending courses including seminars not elsewhere specified,Environment and Climate Change Canada,RSOLUTIONS CORPORATION,"$15,070","Jan. 11, 2022","Jan. 11, 2022","Mar. 31, 2022",https://theijf.org/procurement/3000738942_ec
Federal,"Live animals, including their fodder",Agriculture and Agri-Food Canada,QUATTRO VENTURES,"$17,057","Jan. 10, 2022","Jan. 10, 2022","Mar. 31, 2022",https://theijf.org/procurement/3000738954_aafc
Federal,Miscellaneous manufactured articles,Natural Resources Canada,THERMO-KINECTICS COMPANY LTD,"$12,396","Jan. 18, 2022","Jan. 18, 2022","Mar. 31, 2022",https://theijf.org/procurement/3000738960_nrcan
Federal,Scientific services,Natural Resources Canada,UNIVERSITY OF OTTAWA,"$11,300","Jan. 10, 2022","Jan. 10, 2022","Mar. 31, 2022",https://theijf.org/procurement/3000738962_nrcan
Federal,"Office furniture and furnishings, including parts",Natural Resources Canada,ASOKAN BUSINESS INTERIORS,"$70,114","Jan. 10, 2022","Jan. 10, 2022","Mar. 31, 2022",https://theijf.org/procurement/3000738964_nrcan
Federal,Scientific services,Agriculture and Agri-Food Canada,GENOME QUEBEC,"$45,379","Jan. 10, 2022","Jan. 10, 2022","Mar. 31, 2022",https://theijf.org/procurement/3000738967_aafc
Federal,Other Business services not Elsewhere Specified,Veterans Affairs Canada,JOHN MCCALLUM,"$19,723","Feb. 22, 2022","Feb. 23, 2022","Mar. 31, 2022",https://theijf.org/procurement/3000738978_vac
Federal,Other Business services not Elsewhere Specified,Veterans Affairs Canada,MCGILL UNIVERSITY,"$39,963","Feb. 23, 2022","Mar. 1, 2022","Mar. 31, 2022",https://theijf.org/procurement/3000738985_vac
Federal,"Measuring, controlling, laboratory, medical and optical equipment and parts",Canadian Food Inspection Agency,VWR INTERNATIONAL CO,"$29,085","Jan. 11, 2022","Jan. 11, 2022","Mar. 31, 2022",https://theijf.org/procurement/3000738990_cfia
Federal,Miscellaneous Chemical products,Agriculture and Agri-Food Canada,RICHARDSON PIONEER LIMITED,"$24,469","Jan. 11, 2022","Jan. 11, 2022","Mar. 31, 2022",https://theijf.org/procurement/3000738991_aafc
Federal,"Measuring, controlling, laboratory, medical and optical equipment and parts",Agriculture and Agri-Food Canada,CANADAWIDE SCIENTIFIC LIMITED,"$18,065","Jan. 11, 2022","Jan. 11, 2022","Mar. 31, 2022",https://theijf.org/procurement/3000739004_aafc
Federal,Other Business services not Elsewhere Specified,Environment and Climate Change Canada,BANG THE TABLE CANADA LTD,"$38,325","Jan. 11, 2022","Jan. 11, 2022","Mar. 31, 2022",https://theijf.org/procurement/3000739032_ec
Federal,Other machinery and parts,Agriculture and Agri-Food Canada,IFOODEQUIPMENT.COM INC,"$16,136","Jan. 24, 2022","Jan. 24, 2022","Mar. 31, 2022",https://theijf.org/procurement/3000739036_aafc
