region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,Marine installations,Fisheries and Oceans Canada,VALLEY STRUCTURES LTD,"$832,253","Sep. 19, 2023","Sep. 19, 2023","Mar. 31, 2024",https://theijf.org/procurement/4500053959_dfo
Federal,Tuition fees and costs of attending courses including seminars not elsewhere specified,Fisheries and Oceans Canada,ECOLE DE LANGUES ABCE INC,"$32,250","Sep. 19, 2023","Sep. 19, 2023","Mar. 31, 2024",https://theijf.org/procurement/4500053974_dfo
Federal,Engineering services not elsewhere specified,Fisheries and Oceans Canada,STRUM ENGINEERING ASSOCIATES LTD,"$11,155","Sep. 19, 2023","Sep. 20, 2023","Oct. 31, 2023",https://theijf.org/procurement/4500053990_dfo
Federal,Engineering consultants-Other,Fisheries and Oceans Canada,PATTERSON ENGINEERING,"$42,940","Sep. 19, 2023","Sep. 20, 2023","Aug. 30, 2024",https://theijf.org/procurement/4500053997_dfo
Federal,Other equipment and Parts,Fisheries and Oceans Canada,GO DEEP INTERNATIONAL (NB) INC,"$88,207","Sep. 19, 2023","Sep. 20, 2023","Dec. 28, 2023",https://theijf.org/procurement/4500054007_dfo
Federal,Ships and boats,Fisheries and Oceans Canada,WARTSILA CANADA INC,"$81,131","Sep. 19, 2023","Sep. 20, 2023","Mar. 31, 2025",https://theijf.org/procurement/4500054018_dfo
Federal,"Medical supplies, instruments, and apparatus",Fisheries and Oceans Canada,EDNATEC INC,"$43,874","Sep. 19, 2023","Sep. 19, 2023","Mar. 31, 2024",https://theijf.org/procurement/4500054020_dfo
Federal,Ships and boats,Fisheries and Oceans Canada,SHIELD INDUSTRIAL GROUP,"$12,229","Sep. 19, 2023","Sep. 20, 2023","Mar. 31, 2024",https://theijf.org/procurement/4500054023_dfo
Federal,"Highways, roads and streets",Fisheries and Oceans Canada,TREVCO CONSTRUCTION,"$27,800","Sep. 19, 2023","Sep. 20, 2023","Mar. 31, 2024",https://theijf.org/procurement/4500054025_dfo
Federal,Office buildings,Fisheries and Oceans Canada,NORWOOD HILLS CONSTRUCTION LTD.,"$141,750","Sep. 19, 2023","Sep. 20, 2023","Mar. 31, 2024",https://theijf.org/procurement/4500054028_dfo
Federal,Engineering consultants-Other,Fisheries and Oceans Canada,WSP CANADA INC,"$30,923","Sep. 19, 2023","Sep. 20, 2023","Mar. 31, 2024",https://theijf.org/procurement/4500054034_dfo
Federal,"Highways, roads and streets",Fisheries and Oceans Canada,INDUSTRA CONSTRUCTION CORP,"$223,763","Sep. 19, 2023","Sep. 20, 2023","Mar. 31, 2024",https://theijf.org/procurement/4500054035_dfo
Federal,Other professional services not elsewhere specif,Fisheries and Oceans Canada,WSP CANADA INC,"$10,747","Sep. 19, 2023","Sep. 20, 2023","Mar. 31, 2024",https://theijf.org/procurement/4500054039_dfo
Federal,Other professional services not elsewhere specif,Fisheries and Oceans Canada,WSP CANADA INC,"$10,747","Sep. 19, 2023","Sep. 20, 2023","Mar. 31, 2024",https://theijf.org/procurement/4500054040_dfo
Federal,Tuition fees and costs of attending courses including seminars not elsewhere specified,Fisheries and Oceans Canada,CO-ENTREPRISE CITE/CARON,"$20,400","Sep. 19, 2023","Oct. 10, 2023","Dec. 12, 2023",https://theijf.org/procurement/4500054063_dfo
Federal,Road motor vehicles Parts,Fisheries and Oceans Canada,DEEP TREKKER INC,"$21,000","Sep. 19, 2023","Sep. 20, 2023","Mar. 25, 2024",https://theijf.org/procurement/4500054065_dfo
Federal,Marine installations,Fisheries and Oceans Canada,STEVESTON HARBOUR AUTHORITY,"$15,750","Sep. 19, 2023","Sep. 21, 2023","Mar. 31, 2024",https://theijf.org/procurement/4500054098_dfo
