region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,License/Maintenance fees for Application Software (including COTS) and Application Development and Delivery Software,Statistics Canada,JFROG INC.,"$90,509","Oct. 30, 2023","Nov. 17, 2023","Nov. 15, 2024",https://theijf.org/procurement/000013791_statcan
Federal,"Miscellaneous vehicles Parts, Including Tires and Tubes",National Defence,Micheline North America (Canada) Inc.,"$393,511","Feb. 13, 2024","Apr. 15, 2024","Nov. 15, 2024",https://theijf.org/procurement/w8486_4502709528_dnd
Federal,Road motor vehicles Parts,National Defence,Gunter Langkopf Maschinenbau,"$63,219","Dec. 14, 2023","Dec. 14, 2023","Nov. 15, 2024",https://theijf.org/procurement/w8486_4502677628_dnd
Federal,Translation services,Public Services and Procurement Canada,SYM COMMUNICATIONS INC.,"$286,750","Nov. 15, 2021","Nov. 15, 2021","Nov. 15, 2024",https://theijf.org/procurement/200004662_pwgsc
Federal,"Miscellaneous vehicles Parts, Including Tires and Tubes",National Defence,Michelin North America (Canada) Inc.,"$155,024","Feb. 13, 2024","Apr. 15, 2024","Nov. 15, 2024",https://theijf.org/procurement/w8486_4502709528_dnd
Federal,Road motor vehicles,National Defence,Tri-Star Industries Limited,"$4,769,730","Feb. 28, 2022","Feb. 28, 2022","Nov. 15, 2024",https://theijf.org/procurement/w8476_226514_001_hp_dnd
Federal,Tuition fees and costs of attending courses including seminars not elsewhere specified,National Defence,Stormwind LLC,"$39,950","Oct. 24, 2023","Nov. 16, 2023","Nov. 15, 2024",https://theijf.org/procurement/w0103_4502660996_dnd
Federal,Client software related to Distributed Computing Environment (DCE),Public Services and Procurement Canada,CARAHSOFT TECHNOLOGY CORP.,"$95,720","Nov. 15, 2022","Nov. 15, 2022","Nov. 15, 2024",https://theijf.org/procurement/700678892_pwgsc
Federal,"Electric lighting, distribution and control equipment",Shared Services Canada,NORTHERN MICRO INC.,"$13,718","Nov. 28, 2023","Nov. 28, 2023","Nov. 15, 2024",https://theijf.org/procurement/p000055212_ssc
Federal,Repair and maintenance - Office buildings,Canadian Space Agency,ASSA ABLOY ENTRANCE SYSTEMS CANADA INC.,"$26,444","Nov. 16, 2023","Nov. 16, 2023","Nov. 15, 2024",https://theijf.org/procurement/7016222_csa
