region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,Road motor vehicles,National Defence,Oshkosh Corp,"$2,453,197","Nov. 11, 2020","Nov. 11, 2020","Nov. 10, 2021",https://theijf.org/procurement/w6399_21_le55_dnd
Federal,Engineering consultants-Other,National Defence,University of Ottawa,"$973,892","Aug. 12, 2020","Oct. 1, 2020","Nov. 10, 2021",https://theijf.org/procurement/w7714_217531_001_sv1_dnd
Federal,"Heating, air-conditioning and refrigeration equipment",Agriculture and Agri-Food Canada,KB HEATING & AIR CONDITIONING LTD,"$36,750","Nov. 10, 2021","Nov. 10, 2021","Nov. 10, 2021",https://theijf.org/procurement/3000735844_aafc
Federal,Purchase of training packages and courses,Natural Resources Canada,7956363 CANADA INC,"$30,318","Nov. 8, 2021","Nov. 8, 2021","Nov. 10, 2021",https://theijf.org/procurement/3000735218_nrcan
Federal,Scientific services,Natural Resources Canada,UNIVERSITY OF BRITISH COLUMBIA,"$11,244","Nov. 10, 2021","Nov. 10, 2021","Oct. 25, 2021",https://theijf.org/procurement/3000735851_nrcan
Federal,"Measuring, controlling, laboratory, medical and optical equipment and parts",National Research Council Canada,HOTTINGER BRUEL & KJAER INC,"$35,039","Nov. 8, 2021","Nov. 8, 2021","Nov. 10, 2021",https://theijf.org/procurement/3118418737_nrc
Federal,Other Business services not Elsewhere Specified,Fisheries and Oceans Canada,CANADIAN MARITIME ENGINEERING LIMIT,"$83,393","Nov. 10, 2021","Feb. 11, 2021","Apr. 19, 2021",https://theijf.org/procurement/4500014872_dfo
Federal,Marine installations,Fisheries and Oceans Canada,HARBOUR AUTHORITY OF JONES HARBOUR,"$38,444","Oct. 26, 2021","Oct. 27, 2021","Nov. 10, 2021",https://theijf.org/procurement/4500013985_dfo
Federal,Marine installations,Fisheries and Oceans Canada,HARBOUR AUTHORITY LOWER SANDY POINT,"$34,788","Oct. 26, 2021","Oct. 27, 2021","Nov. 10, 2021",https://theijf.org/procurement/4500013983_dfo
Federal,"Inorganic and organic chemicals, including plastics, rubber and products, and excluding tires and tubes",Environment and Climate Change Canada,DIMACHEM INC,"$26,914","Oct. 19, 2021","Oct. 19, 2021","Nov. 10, 2021",https://theijf.org/procurement/3000734706_ec
Federal,Communications professional services,Fisheries and Oceans Canada,HUDSON CREATIVE AGENCY,"$10,091","Nov. 10, 2021","Sep. 1, 2021","Nov. 9, 2021",https://theijf.org/procurement/4500015529_dfo
Federal,License/Maintenance fees for Application Software (including COTS) and Application Development and Delivery Software,Statistics Canada,"INFRAGISTICS INC  - CRANBUTY, NJ usa","$146,206","Nov. 9, 2020","Nov. 9, 2020","Nov. 10, 2021",https://theijf.org/procurement/12054_statcan
Federal,Aviation fuel,National Defence,IRVING,"$19,264","Nov. 9, 2021","Nov. 9, 2021","Nov. 9, 2021",https://theijf.org/procurement/0102mn16010861_dnd
Federal,Rental of aircraft,National Defence,Air Bravo Corp,"$13,238","Nov. 2, 2021","Nov. 9, 2021","Nov. 9, 2021",https://theijf.org/procurement/055_3crpg_21_22_dnd
Federal,Aviation fuel,National Defence,Harnois,"$49,667","Nov. 5, 2021","Nov. 9, 2021","Nov. 9, 2021",https://theijf.org/procurement/4502335571_dnd
Federal,TUITION FEES & COSTS OF ATTENDING COURSES/SEMINARS,Department of Justice Canada,NOTICIA LLP,"$39,991","Nov. 10, 2020","Nov. 10, 2020","Nov. 9, 2021",https://theijf.org/procurement/4500144163_jus
Federal,Aviation fuel,National Defence,Exxonmobil,"$38,809","Oct. 25, 2021","Oct. 25, 2021","Nov. 9, 2021",https://theijf.org/procurement/4502341242_dnd
Federal,Professional Services,Indigenous Services Canada,C.L.A. PERSONNEL,"$2,032","May 21, 2021","May 21, 2021","Nov. 9, 2021",https://theijf.org/procurement/4500425980_isc
Federal,Commercial buildings,National Defence,AG CREATIONS,"$12,061","Jul. 7, 2021","Jul. 7, 2021","Nov. 9, 2021",https://theijf.org/procurement/4502285211_dnd
Federal,Other Business services not Elsewhere Specified,National Defence,Shortgrass Ecosystems,"$10,471","Jul. 27, 2021","Jul. 27, 2021","Nov. 9, 2021",https://theijf.org/procurement/4502294553_dnd
Federal,Waste disposal,National Defence,NORTHERN BULK LOGISTICS,"$20,906","Mar. 24, 2021","Mar. 24, 2021","Nov. 9, 2021",https://theijf.org/procurement/4502238391_dnd
Federal,Aviation fuel,National Defence,Harnois,"$49,004","Nov. 5, 2021","Nov. 9, 2021","Nov. 9, 2021",https://theijf.org/procurement/4502335573_dnd
Federal,Waste disposal,National Defence,NORTHERN BULK LOGISTICS,"$15,820","Sep. 16, 2021","Sep. 16, 2021","Nov. 9, 2021",https://theijf.org/procurement/4502315195_dnd
Federal,Other engineering works,National Defence,Maverick Construction,"$82,425","Oct. 22, 2021","Oct. 22, 2021","Nov. 9, 2021",https://theijf.org/procurement/4502332059_dnd
Federal,Office buildings,National Defence,Big T Trucking Ltd.,"$20,338","Sep. 29, 2021","Sep. 29, 2021","Nov. 9, 2021",https://theijf.org/procurement/4502321614_dnd
Federal,"House furnishing, excluding furniture",National Defence,Daleys,"$24,609","Oct. 19, 2021","Oct. 19, 2021","Nov. 9, 2021",https://theijf.org/procurement/4502329842_dnd
Federal,Other Business services not Elsewhere Specified,National Defence,Sutherland Excavating Ltd.,"$32,466","Oct. 26, 2021","Oct. 26, 2021","Nov. 9, 2021",https://theijf.org/procurement/4502315531_dnd
Federal,Other Business services not Elsewhere Specified,National Defence,BELLBOY,"$32,680","Nov. 9, 2021","Nov. 9, 2021","Nov. 9, 2021",https://theijf.org/procurement/4502340952_dnd
Federal,Commercial buildings,National Defence,CIMCO REFRIGERATION,"$11,276","Mar. 23, 2021","Mar. 23, 2021","Nov. 9, 2021",https://theijf.org/procurement/4502237590_dnd
Federal,Computer equipment related to distributed computing environment (DCE)-Desktop/personal/portable (includes all related parts and peripherals),National Defence,HYPERTEC,"$38,603","Oct. 7, 2021","Oct. 7, 2021","Nov. 9, 2021",https://theijf.org/procurement/4502325922_2bh199796_dnd
Federal,Other professional services not elsewhere specified,National Defence,CMI Interlangues,"$16,481","Sep. 27, 2021","Nov. 1, 2021","Nov. 9, 2021",https://theijf.org/procurement/4502320060_dnd
Federal,Other clothing,National Defence,Fastenal,"$12,250","Sep. 1, 2021","Sep. 1, 2021","Nov. 9, 2021",https://theijf.org/procurement/4502308996_dnd
Federal,Aviation fuel,National Defence,Exchange Petroleum,"$16,105","Nov. 3, 2021","Nov. 3, 2021","Nov. 9, 2021",https://theijf.org/procurement/4502333056_dnd
Federal,Other Business services not Elsewhere Specified,National Defence,Kristian Electric,"$33,863","Nov. 8, 2021","Nov. 8, 2021","Nov. 9, 2021",https://theijf.org/procurement/4502340275_dnd
Federal,Miscellaneous expenditures not Elsewhere Classified,National Defence,SWISSPORT,"$11,513","Nov. 9, 2021","Nov. 9, 2021","Nov. 9, 2021",https://theijf.org/procurement/2106427575_dnd
Federal,Aviation fuel,National Defence,AEG FUELS,"$19,287","Nov. 9, 2021","Nov. 9, 2021","Nov. 9, 2021",https://theijf.org/procurement/2106466962_dnd
Federal,Aviation fuel,National Defence,AEG FUELS,"$17,937","Nov. 9, 2021","Nov. 9, 2021","Nov. 9, 2021",https://theijf.org/procurement/2106466970_dnd
Federal,Aviation fuel,National Defence,World Fuel Services,"$14,797","Nov. 9, 2021","Nov. 9, 2021","Nov. 9, 2021",https://theijf.org/procurement/2106454878_dnd
Federal,Aviation fuel,National Defence,AEG FUELS,"$14,220","Nov. 9, 2021","Nov. 9, 2021","Nov. 9, 2021",https://theijf.org/procurement/2106472853_dnd
