region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,Information technology and telecommunications consultants,Office of the Commissioner of Official Languages,MICROSOFT CORPORATION,"$164,147","Nov. 24, 2022","Nov. 24, 2022","Mar. 31, 2025",https://theijf.org/procurement/mic2223_ocol
Federal,Protection services,Public Services and Procurement Canada,OTTAWA DIVISION - CANADIAN CORPS,"$71,145","Apr. 1, 2024","Apr. 1, 2024","Mar. 31, 2025",https://theijf.org/procurement/700774095_pwgsc
Federal,Other Professional Services not Elsewhere Specified,Canadian Heritage,FRANK BYRNES HUMAN POTENTIAL CONSUL,"$37,367","May 16, 2024","May 16, 2024","Mar. 31, 2025",https://theijf.org/procurement/45469404_pch
Federal,Other professional services not elsewhere specified,Public Services and Procurement Canada,9411-6118 QUÉBEC INC.,"$50,835","Jun. 27, 2024","Jun. 27, 2024","Mar. 31, 2025",https://theijf.org/procurement/700789143_pwgsc
Federal,Legal services,Military Police Complaints Commission of Canada,Stockwoods LLP,"$56,500","Sep. 7, 2023","Sep. 7, 2023","Mar. 31, 2025",https://theijf.org/procurement/mpcc_23_q071_mpcc
Federal,Other Business services not Elsewhere Specified,Public Services and Procurement Canada,LES TOITURES RAYMOND ET ASSOCIES,"$41,697","Jun. 17, 2024","Jun. 17, 2024","Mar. 31, 2025",https://theijf.org/procurement/700787441_pwgsc
Federal,Other professional services not elsewhere specified,National Defence,Modis Canada Inc.,"$5,951,298","Apr. 29, 2020","Apr. 29, 2020","Mar. 31, 2025",https://theijf.org/procurement/w8474_197875_001_zq_dnd
Federal,Other professional services not elsewhere specified ,Military Police Complaints Commission of Canada,Arius Capital,"$11,492","May 31, 2024","May 31, 2024","Mar. 31, 2025",https://theijf.org/procurement/mpcc_24_r029_mpcc
Federal,"Rental of machinery, office furniture and fixtures and other equipment",National Defence,"United Rentals of Canada, Inc.","$41,749","Mar. 26, 2024","Apr. 1, 2024","Mar. 31, 2025",https://theijf.org/procurement/4502728870_dnd
Federal,"Medical supplies, etc",Public Health Agency of Canada,ILLUMINA CANADA ULC,"$59,907","Jun. 4, 2024","Jun. 4, 2024","Mar. 31, 2025",https://theijf.org/procurement/4500470133_phac
Federal,"Medical supplies, etc",Public Health Agency of Canada,LIFE TECHNOLOGIES INC.,"$15,026","Apr. 19, 2024","Apr. 19, 2024","Mar. 31, 2025",https://theijf.org/procurement/4500468652_phac
Federal,Management consulting,"Innovation, Science and Economic Development Canada",ACCENTS LANGUAGE SERVICES INC.,"$39,550","Apr. 1, 2024","Apr. 1, 2024","Mar. 31, 2025",https://theijf.org/procurement/5032249_ic
Federal,Rental of motor and other vehicles,National Defence,Budget,"$30,613","Mar. 29, 2024","Apr. 1, 2024","Mar. 31, 2025",https://theijf.org/procurement/w010t5n002_dnd
Federal,Copyright,National Gallery of Canada,Copyright Visual Arts - CARCC,"$27,938","Jun. 24, 2024","Jun. 24, 2024","Mar. 31, 2025",https://theijf.org/procurement/pr_100463_ngc
Federal,Engineering services not elsewhere specified,Public Services and Procurement Canada,Tetra Tech QI inc.,"$16,295","Jun. 6, 2024","Jun. 6, 2024","Mar. 31, 2025",https://theijf.org/procurement/700786881_pwgsc
