region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,"Office furniture and furnishings, including parts",National Defence,Okigkwanong Office Interiors,"$25,459","Dec. 18, 2023","Dec. 18, 2023","Mar. 31, 2024",https://theijf.org/procurement/w0103_4502628603_dnd
Federal,Engineering Consultants - Other,Parks Canada,McElhanney Ltd.,"$54,496","Jan. 11, 2024","Jan. 11, 2024","Mar. 31, 2024",https://theijf.org/procurement/45465571_pc
Federal,Aircraft parts,National Defence,L3 TECHNOLOGIES MAS Inc.,"$10,277","May 18, 2023","May 18, 2023","Mar. 31, 2024",https://theijf.org/procurement/w8485_237470_dnd
Federal,Other professional services not elsewhere specified,Public Services and Procurement Canada,GESTION WIINIBEK INC./,"$96,722","Sep. 15, 2023","Sep. 15, 2023","Mar. 31, 2024",https://theijf.org/procurement/700740452_pwgsc
Federal,Other professional services not elsewhere specified,Office of the Commissioner of Official Languages,HUBERT LUSSIER,"$30,000","Aug. 16, 2021","Aug. 16, 2021","Mar. 31, 2024",https://theijf.org/procurement/6036087_ocol
Federal,"Live animals, incl their fodder",Public Health Agency of Canada,JACKSON LABORATORY (THE),"$11,366","Dec. 15, 2023","Dec. 15, 2023","Mar. 31, 2024",https://theijf.org/procurement/4500463198_phac
Federal,Safety and sanitation equipment and parts,Fisheries and Oceans Canada,VIPOND FIRE PROTECTION INC.,"$12,167","Mar. 21, 2024","Mar. 21, 2024","Mar. 31, 2024",https://theijf.org/procurement/4500064610_dfo
Federal,Tuition fees and costs of attending courses including seminars not elsewhere specified,National Defence,Volvo Penta Canada,"$21,000","Jun. 28, 2023","Jun. 29, 2023","Mar. 31, 2024",https://theijf.org/procurement/w0103_4502607837_dnd
Federal,"Plumbing equipment and fittings, including parts",Public Services and Procurement Canada,GFL ENVIRONMENTAL SERVICES INC.,"$24,996","May 31, 2023","May 31, 2023","Mar. 31, 2024",https://theijf.org/procurement/700721635_pwgsc
Federal,"Plumbing equipment and fittings, including parts",Public Services and Procurement Canada,NARWHAL PLUMBING & HEATING LTD,"$11,487","Apr. 1, 2023","Apr. 1, 2023","Mar. 31, 2024",https://theijf.org/procurement/700712643_pwgsc
Federal,Communications Research Services,Parks Canada,EMPIRE ABATEMENT SERVICES INC.,"$25,565","Jan. 29, 2024","Jan. 29, 2024","Mar. 31, 2024",https://theijf.org/procurement/45466097_pc
Federal,Computer equipment related to Distributed Computing Environment (DCE) - Desktop/personal/portable (includes all related parts and peripherals),Privy Council Office,Purespirit Solutions Inc.,"$10,159","Feb. 22, 2024","Feb. 22, 2024","Mar. 31, 2024",https://theijf.org/procurement/8059232_pco
Federal,Other professional services not elsewhere specified,Public Services and Procurement Canada,WSP CANADA INC,"$32,145","May 16, 2023","May 16, 2023","Mar. 31, 2024",https://theijf.org/procurement/700718068_pwgsc
Federal,Other equipment,"Innovation, Science and Economic Development Canada",TOTEM OFFISOURCE INC.,"$13,278","Feb. 5, 2024","Feb. 5, 2024","Mar. 31, 2024",https://theijf.org/procurement/5032168_ic
Federal,"Medical supplies, etc",Public Health Agency of Canada,OXFORD NANOPORE TECHNOLOGIES LTD.,"$23,100","Aug. 16, 2023","Aug. 16, 2023","Mar. 31, 2024",https://theijf.org/procurement/4500458284_phac
Federal,"Office furniture and furnishings, including parts",Public Services and Procurement Canada,Dasco Storage Solutions Ltd.,"$15,927","Feb. 1, 2024","Feb. 1, 2024","Mar. 31, 2024",https://theijf.org/procurement/700764011_pwgsc
Federal,Miscellaneous metal products,Public Services and Procurement Canada,JERRY GRAY,"$10,472","Jan. 10, 2024","Jan. 10, 2024","Mar. 31, 2024",https://theijf.org/procurement/700762502_pwgsc
Federal,Other professional services not elsewhere specified,Public Services and Procurement Canada,EXP SERVICES INC./LES SERVICES EXP,"$43,952","Aug. 2, 2023","Aug. 2, 2023","Mar. 31, 2024",https://theijf.org/procurement/700733560_pwgsc
Federal,Residential buildings,Global Affairs Canada,DAJ Remodelling Ltd,"$34,020","Feb. 14, 2024","Feb. 15, 2024","Mar. 31, 2024",https://theijf.org/procurement/7456699_dfatd
Federal,Engineering consultants-Construction,Royal Canadian Mounted Police,CARTEL COMMUNICATION SYSTEMS,"$222,000","Mar. 29, 2022","Mar. 29, 2022","Mar. 31, 2024",https://theijf.org/procurement/m298924153_rcmp
Federal,Management consulting,Canadian Radio-television and Telecommunications Commission,BRONSON CONSULTING GROUP,"$39,960","Feb. 14, 2023","Feb. 14, 2023","Mar. 31, 2024",https://theijf.org/procurement/8055664_crtc
Federal,Other equipment,Public Services and Procurement Canada,THE IT BROKER INC.,"$19,218","Nov. 27, 2023","Nov. 27, 2023","Mar. 31, 2024",https://theijf.org/procurement/700754102_pwgsc
Federal,Other Business services not Elsewhere Specified,Public Services and Procurement Canada,CANADIAN LEASEBACK (GP) INC.,"$17,715","Apr. 1, 2023","Apr. 1, 2023","Mar. 31, 2024",https://theijf.org/procurement/700719912_pwgsc
Federal,Repair and maintenance - Ships and boats,Fisheries and Oceans Canada,INTEGRATED DISTRIBUTION SYSTEMS LP,"$36,944","Mar. 22, 2024","Mar. 24, 2024","Mar. 31, 2024",https://theijf.org/procurement/4500064614_dfo
Federal,Special industry machinery,Fisheries and Oceans Canada,BYTOWN DIESEL SALES LTD,"$10,351","Dec. 11, 2023","Nov. 12, 2023","Mar. 31, 2024",https://theijf.org/procurement/4500058648_dfo
Federal,Ships and boats,Fisheries and Oceans Canada,HERMONT MARINE INC,"$12,515","Dec. 5, 2023","Dec. 5, 2023","Mar. 31, 2024",https://theijf.org/procurement/4500058247_dfo
Federal,"Measuring, controlling, laboratory, medical and",Fisheries and Oceans Canada,AVANTOR - DELIVERED BY VWR,"$13,938","Aug. 3, 2023","Aug. 11, 2023","Mar. 31, 2024",https://theijf.org/procurement/4500052002_dfo
Federal,Other Business services not Elsewhere Specified,Royal Canadian Mounted Police,QMR STAFFING SOLUTIONS INC.,"$452,045","Dec. 2, 2022","Dec. 2, 2022","Mar. 31, 2024",https://theijf.org/procurement/m759432296_rcmp
Federal,Engineering services not elsewhere specified,Public Services and Procurement Canada,STANTEC GEOMATICS LTD.,"$25,860","Jul. 14, 2023","Jul. 14, 2023","Mar. 31, 2024",https://theijf.org/procurement/700730303_pwgsc
Federal,Other professional services not elsewhere specified,Public Services and Procurement Canada,LE GROUPE GESFOR POIRIER PINCHIN,"$132,948","Mar. 7, 2023","Mar. 7, 2023","Mar. 31, 2024",https://theijf.org/procurement/700704902_pwgsc
Federal,Training consultants,Global Affairs Canada,Universite du Quebec a Montreal,"$38,640","Jun. 15, 2022","Jun. 15, 2022","Mar. 31, 2024",https://theijf.org/procurement/7440086_dfatd
Federal,Aviation fuel,National Defence,Miltex Solutions Canada Inc.,"$104,243","May 26, 2023","May 26, 2023","Mar. 31, 2024",https://theijf.org/procurement/w8485_237456_001_dnd
Federal,Engineering consultants-Other,Public Services and Procurement Canada,DILLON CONSULTING LIMITED,"$45,082","Oct. 25, 2023","Oct. 25, 2023","Mar. 31, 2024",https://theijf.org/procurement/700747865_pwgsc
Federal,"Highways, roads and streets",Public Services and Procurement Canada,STACEY CONTRACTING LTD,"$12,363","Oct. 25, 2023","Oct. 25, 2023","Mar. 31, 2024",https://theijf.org/procurement/700747943_pwgsc
Federal,Industrial buildings,National Defence,Bhullar's Construction Ltd,"$29,671","Feb. 20, 2024","Feb. 20, 2024","Mar. 31, 2024",https://theijf.org/procurement/4502713258_dnd
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,National Defence,INSA Corp,"$11,438","Aug. 31, 2022","Mar. 31, 2023","Mar. 31, 2024",https://theijf.org/procurement/k00005683_dnd
Federal,Management consulting,Administrative Tribunals Support Service of Canada,Prairie Research Associates,"$35,821","May 17, 2023","May 17, 2023","Mar. 31, 2024",https://theijf.org/procurement/6043530_atssc
