region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,Aviation fuel,National Defence,WORLD FUEL SERVICES,"$12,505","Feb. 16, 2021","Feb. 16, 2021","Feb. 16, 2021",https://theijf.org/procurement/2106010643_dnd
Federal,Aviation fuel,National Defence,UQSUQ,"$16,982","Feb. 16, 2021","Feb. 16, 2021","Feb. 16, 2021",https://theijf.org/procurement/2106010700_dnd
Federal,License/Maintenance fees for Application Software (including COTS) and Application Development and Delivery Software,National Defence,Pure Logic IT,"$23,624","Feb. 17, 2020","Feb. 17, 2020","Feb. 16, 2021",https://theijf.org/procurement/2bdc33235_dnd
Federal,License/Maintenance fees for Application Software (including COTS) and Application Development and Delivery Software,National Defence,Pure Logic IT,"$10,963","Feb. 17, 2020","Feb. 17, 2020","Feb. 16, 2021",https://theijf.org/procurement/2bdc33257_dnd
Federal,Pharmaceutical and Other Medicinal Products,Correctional Service of Canada,MCKESSON CANADA CORPORATION,"$11,839","Feb. 12, 2021","Feb. 12, 2021","Feb. 16, 2021",https://theijf.org/procurement/21301_21_3743931_csc
Federal,"Live animals, including their fodder",Agriculture and Agri-Food Canada,MASTERFEEDS INC,"$10,864","Feb. 16, 2021","Feb. 16, 2021","Feb. 16, 2021",https://theijf.org/procurement/3000722175_aafc
Federal,Aviation fuel,National Defence,AEG,"$11,803","Feb. 16, 2021","Feb. 16, 2021","Feb. 16, 2021",https://theijf.org/procurement/2106015270_dnd
Federal,Translation services,Public Services and Procurement Canada,DOCUMENS TRADUCTION INC,"$20,193","Nov. 30, 2020","Nov. 30, 2020","Feb. 16, 2021",https://theijf.org/procurement/200003933_pwgsc
Federal,Translation services,Public Services and Procurement Canada,UBIQUS OTTAWA INC.,"$669,322","Feb. 17, 2020","Feb. 17, 2020","Feb. 16, 2021",https://theijf.org/procurement/200003297_pwgsc
Federal,Translation services,Public Services and Procurement Canada,LIONBRIDGE LTD,"$25,295","Nov. 30, 2020","Nov. 30, 2020","Feb. 16, 2021",https://theijf.org/procurement/200003938_pwgsc
Federal,Tuition fees and costs of attending courses including seminars not elsewhere specified,Office of the Superintendent of Financial Institutions Canada,EXIT CERTIFIED ULC,"$12,906","Feb. 16, 2021","Feb. 16, 2021","Feb. 16, 2021",https://theijf.org/procurement/8047872_osfi
Federal,AIRCRAFT PARTS,Transport Canada,BELL TEXTRON CANADA LIMITED/BELL TEXTRON CANADA LIMITEE,"$20,717","Feb. 16, 2021","Feb. 16, 2021","Feb. 16, 2021",https://theijf.org/procurement/asr_0345_041649_tc
Federal,Processing Machinery,Fisheries and Oceans Canada,GATEWAY MECHANICAL SERVICES INC,"$15,979","Feb. 16, 2021","Feb. 16, 2021","Feb. 16, 2021",https://theijf.org/procurement/f1744_200080_dfo
