region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,Tuition fees and costs of attending courses including seminars not elsewhere specified,National Defence,SANS INSTITUTE,"$34,500","Aug. 8, 2024","Aug. 8, 2024","Mar. 31, 2025",https://theijf.org/procurement/w3330_25_039_dnd
Federal,Information technology and telecommunications consultants,National Defence,PureLogic IT Solutions Inc,"$24,069","Aug. 26, 2024","Aug. 26, 2024","Mar. 31, 2025",https://theijf.org/procurement/k000030568_dnd
Federal,Engineering consultants-Construction,National Defence,Battle River Electric,"$12,115","Aug. 23, 2024","Aug. 23, 2024","Mar. 31, 2025",https://theijf.org/procurement/4502794448_dnd
Federal,"Measuring, controlling, laboratory, medical and optical equipment and parts",National Defence,Miltex Solutions Canada Inc.,"$12,462","Jun. 26, 2024","Jun. 26, 2024","Mar. 31, 2025",https://theijf.org/procurement/w8485_258202_001_dnd
Federal,Other equipment and Parts,Fisheries and Oceans Canada,MEGA-TECH (MEGA TECHNICAL HOLDINGS,"$17,769","Jul. 11, 2024","Sep. 4, 2024","Mar. 31, 2025",https://theijf.org/procurement/4500072419_dfo
Federal,Tuition fees and costs of attending courses including seminars not elsewhere specified,Environment and Climate Change Canada,CEGEP MARIE-VICTORIN,"$12,877","Aug. 28, 2024","Aug. 28, 2024","Mar. 31, 2025",https://theijf.org/procurement/3000787770_ec
Federal,Diesel fuel,National Defence,harnoise energie,"$10,510","Aug. 26, 2024","Aug. 26, 2024","Mar. 31, 2025",https://theijf.org/procurement/4502794702_dnd
Federal,Road motor vehicles,National Defence,George Stockfish Ford,"$71,432","Aug. 28, 2024","Aug. 28, 2024","Mar. 31, 2025",https://theijf.org/procurement/pw_24_016905_dnd
Federal,Other equipment and Parts,National Defence,Wolseley,"$23,052","Sep. 3, 2024","Sep. 3, 2024","Mar. 31, 2025",https://theijf.org/procurement/4502797608_dnd
Federal,Road motor vehicles,National Defence,Boucherville Mitsubishi,"$52,956","Aug. 28, 2024","Aug. 28, 2024","Mar. 31, 2025",https://theijf.org/procurement/pw_24_016904_dnd
Federal,Translation services,Health Canada,GROUPE AMEXIO CANADA INC.,"$266,481","May 12, 2020","May 12, 2020","Mar. 31, 2025",https://theijf.org/procurement/4500410291_hc
Federal,Road motor vehicles,National Defence,Birchwood GM,"$206,435","Aug. 28, 2024","Aug. 28, 2024","Mar. 31, 2025",https://theijf.org/procurement/pw_24_016898_dnd
Federal,Aircraft parts,National Defence,Tulmar Safety Systems Inc,"$533,106","Jul. 24, 2024","Jul. 25, 2024","Mar. 31, 2025",https://theijf.org/procurement/w8485_258194_001_dnd
Federal,Research contracts,Crown-Indigenous Relations and Northern Affairs Canada,CIRCARE CONSULTANTS,"$11,500","Aug. 21, 2024","Aug. 21, 2024","Mar. 31, 2025",https://theijf.org/procurement/4500472597_aandc
