region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Global Affairs Canada,APPLIED ELECTRONICS LIMITED,"$66,187","Dec. 8, 2020","Dec. 8, 2020","Dec. 29, 2020",https://theijf.org/procurement/4001540_dfatd
Federal,Electronic subscriptions and electronic publications,Privy Council Office,EBSCO CANADA LTD.,"$48,379","Dec. 17, 2020","Dec. 17, 2020","Dec. 29, 2020",https://theijf.org/procurement/3535200877_pco
Federal,"Inorganic and organic chemicals, including plastics, rubber and products, and excluding tires and tubes",National Defence,ALLIED AVIATION,"$24,002","Dec. 29, 2020","Dec. 29, 2020","Dec. 29, 2020",https://theijf.org/procurement/2105936850_dnd
Federal,"Client Software Related to 
Distributed Computing Environment (DCE)",Correctional Service of Canada,SOFTCHOICE CORPORATION,"$21,796","Dec. 20, 2019","Dec. 30, 2019","Dec. 29, 2020",https://theijf.org/procurement/21120_20_3373932_csc
Federal,Pharmaceutical and Other Medicinal Products,Correctional Service of Canada,MCKESSON CANADA CORPORATION,"$11,612","Dec. 2, 2020","Dec. 2, 2020","Dec. 29, 2020",https://theijf.org/procurement/21201_21_3687634_csc
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",National Defence,TELFLEX,"$24,317","Dec. 15, 2020","Dec. 15, 2020","Dec. 29, 2020",https://theijf.org/procurement/4502195515_dnd
Federal,Computer equipment related to distributed computing environment (DCE)-Desktop/personal/portable (includes all related parts and peripherals),National Defence,Eurocom Corporation,"$36,145","Nov. 16, 2020","Nov. 16, 2020","Dec. 29, 2020",https://theijf.org/procurement/4502180601_dnd
Federal,Other buildings,National Defence,Cossey Corporation,"$15,300","Dec. 3, 2020","Dec. 3, 2020","Dec. 29, 2020",https://theijf.org/procurement/4502189738_dnd
Federal,"Measuring, controlling, laboratory, medical and optical instruments, apparatus and accessories",Public Health Agency of Canada,AB SCIEX LP,"$76,481","Nov. 26, 2019","Dec. 30, 2019","Dec. 29, 2020",https://theijf.org/procurement/4500404226_phac
Federal,Commercial buildings,National Defence,50906 NEWFOUNDLAND & LABRADOR Ltd.,"$10,263","Nov. 16, 2020","Nov. 16, 2020","Dec. 28, 2020",https://theijf.org/procurement/4502178625_dnd
Federal,Residential buildings,National Defence,RÉGULVAR,"$24,000","Nov. 25, 2020","Nov. 25, 2020","Dec. 28, 2020",https://theijf.org/procurement/4502183788_dnd
Federal,Residential buildings,National Defence,REGULVAR,"$23,970","Nov. 25, 2020","Nov. 25, 2020","Dec. 28, 2020",https://theijf.org/procurement/4502184579_dnd
Federal,Other equipment and Parts,National Defence,Indal Technologies Inc,"$28,495","Oct. 20, 2020","Oct. 20, 2020","Dec. 28, 2020",https://theijf.org/procurement/4502163375_dnd
Federal,Other buildings,National Defence,L. Steiner Construction Ltd,"$11,637","Sep. 29, 2020","Sep. 29, 2020","Dec. 28, 2020",https://theijf.org/procurement/4502153053_dnd
Federal,"Electric lighting, distribution and control equipment and Parts",National Defence,PRESTIGE HAGG-MOG ATV LTD,"$22,600","Oct. 23, 2020","Oct. 23, 2020","Dec. 28, 2020",https://theijf.org/procurement/4502166971_dnd
Federal,Office buildings,Fisheries and Oceans Canada,WESTERN WASTE MANAGEMENT LTD,"$102,375","Oct. 30, 2020","Oct. 30, 2020","Dec. 28, 2020",https://theijf.org/procurement/f5211_200323a_dfo
Federal,Engineering consultants-Other,National Defence,Stantec Consulting Ltd,"$33,618","Apr. 28, 2020","Apr. 28, 2020","Dec. 28, 2020",https://theijf.org/procurement/bn300156_kn72496_0001_of_0002_dnd
Federal,"Highways, roads and streets",National Defence,Upper Canada Road Services Inc.,"$103,615","Sep. 4, 2020","Sep. 4, 2020","Dec. 28, 2020",https://theijf.org/procurement/bn300176_cn73511_dnd
Federal,Engineering services not elsewhere specified,National Defence,Stantec Consulting Ltd.,"$34,309","Apr. 28, 2020","Apr. 28, 2020","Dec. 28, 2020",https://theijf.org/procurement/bn300156_kn72496_0002_of_0002_dnd
Federal,License/Maintenance fees for networking software ,Office of the Information Commissioner of Canada,CDW CANADA INC,"$21,300","Dec. 11, 2020","Dec. 11, 2020","Dec. 28, 2020",https://theijf.org/procurement/p2100146_oic
Federal,Engineering consultants - construction,Fisheries and Oceans Canada,LA BOITE A IDEES BRAINBOX ARCHITECTURE,"$10,425","Jan. 9, 2020","Jan. 9, 2020","Dec. 28, 2020",https://theijf.org/procurement/f3766_190243_dfo
Federal,Engineering consultants-Construction,National Defence,SNC Lavalin Inc,"$61,361","Sep. 28, 2020","Sep. 28, 2020","Dec. 28, 2020",https://theijf.org/procurement/kn73157_dnd
Federal,Data and Database Access Services,Health Canada,IQVIA SOLUTIONS CANADA INC.,"$84,750","Oct. 5, 2020","Oct. 5, 2020","Dec. 28, 2020",https://theijf.org/procurement/h403903152_hc
Federal,Safety and sanitation equipment and parts,Global Affairs Canada,CTM  Centre de Téléphone,"$53,753","Nov. 25, 2020","Nov. 25, 2020","Dec. 28, 2020",https://theijf.org/procurement/7425124_dfatd
Federal,Electronic subscriptions and electronic publications,"Immigration, Refugees and Citizenship Canada",OICKLE INTEGRATED AND COMPREHENSIVE SOLUTIONS INC,"$37,369","Jul. 3, 2020","Jul. 7, 2020","Dec. 28, 2020",https://theijf.org/procurement/7113248_cic
