region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,Other professional services not elsewhere specified,National Defence,Calian Ltd.,"$29,962","Dec. 16, 2022","Feb. 27, 2023","Jun. 30, 2023",https://theijf.org/procurement/w8160_22_9034_dnd
Federal,"Printed matter, including books, newspapers, pictures, manuscripts and forms",National Defence,EBSCO Canada Ltd,"$244,610","Dec. 16, 2022","Mar. 1, 2023","Feb. 29, 2024",https://theijf.org/procurement/w8160_220010_dnd
Federal,"Office furniture and furnishings, including parts",National Defence,Tenaquip Limitee,"$17,571","Dec. 16, 2022","Dec. 16, 2022","Mar. 29, 2023",https://theijf.org/procurement/w8475_4502522646_dnd
Federal,Miscellaneous manufactured articles,National Defence,CSE Industrial Electrical,"$10,732","Dec. 16, 2022","Dec. 16, 2022","Apr. 25, 2023",https://theijf.org/procurement/w8482_230712_001_dmarp5_dnd
Federal,"Electric lighting, distribution and control equipment and Parts",National Defence,Simex Defence Inc.,"$60,154","Dec. 16, 2022","Dec. 16, 2022","Aug. 15, 2023",https://theijf.org/procurement/w8482_230712_005_dmarp5_dnd
Federal,Aviation fuel,National Defence,AEG FUELS,"$68,159","Dec. 17, 2022","Dec. 17, 2022","Dec. 17, 2022",https://theijf.org/procurement/2107131607_dnd
Federal,Aviation fuel,National Defence,WOODWARD,"$33,746","Dec. 17, 2022","Dec. 17, 2022","Dec. 17, 2022",https://theijf.org/procurement/2107152263_dnd
Federal,Aviation fuel,National Defence,AEG,"$60,211","Dec. 17, 2022","Dec. 17, 2022","Dec. 17, 2022",https://theijf.org/procurement/2107161067_dnd
Federal,Aviation fuel,National Defence,AEG,"$31,697","Dec. 17, 2022","Dec. 17, 2022","Dec. 17, 2022",https://theijf.org/procurement/2107172067_dnd
Federal,Aviation fuel,National Defence,AEG,"$19,118","Dec. 17, 2022","Dec. 17, 2022","Dec. 17, 2022",https://theijf.org/procurement/2107173976_dnd
Federal,"Inorganic and organic chemicals, including plastics, rubber and products, and excluding tires and tubes",National Defence,Trans-Sol Aviation Service Inc.,"$25,756","Dec. 17, 2022","Dec. 17, 2022","Dec. 17, 2022",https://theijf.org/procurement/2107187937_dnd
Federal,Aviation fuel,National Defence,AEG,"$24,983","Dec. 17, 2022","Dec. 17, 2022","Dec. 17, 2022",https://theijf.org/procurement/2107205214_dnd
Federal,Scientific services,Canadian Food Inspection Agency,FERUS INC,"$117,600","Dec. 17, 2022","Dec. 17, 2022","Dec. 30, 2022",https://theijf.org/procurement/3000756759_cfia
Federal,Scientific services,Canadian Food Inspection Agency,FERUS INC,"$14,700","Dec. 17, 2022","Dec. 17, 2022","Jan. 6, 2023",https://theijf.org/procurement/3000757114_cfia
Federal,Scientific services,Fisheries and Oceans Canada,SENSEAFR,"$31,399","Dec. 17, 2022","Dec. 19, 2022","Mar. 31, 2023",https://theijf.org/procurement/4500038346_dfo
Federal,Management consulting,Fisheries and Oceans Canada,ALTIS PROFESSIONAL RESOURCES,"$39,900","Dec. 17, 2022","Dec. 17, 2022","Mar. 31, 2023",https://theijf.org/procurement/4500038386_dfo
Federal,Data and database access services,Public Services and Procurement Canada,JLR INC.,"$12,871","Dec. 17, 2022","Dec. 18, 2022","Mar. 31, 2024",https://theijf.org/procurement/700688806_pwgsc
Federal,Client software related to Distributed Computing Environment (DCE),Public Services and Procurement Canada,Sdl International (Canada) Inc.,"$31,806","Dec. 17, 2022","Dec. 17, 2022","Dec. 16, 2023",https://theijf.org/procurement/700690814_pwgsc
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,Canadian Space Agency,TRAD,"$15,439","Dec. 17, 2022","Dec. 17, 2022","Dec. 16, 2023",https://theijf.org/procurement/7015901_csa
Federal,"Measuring, controlling, laboratory, medical and optical instruments, apparatus and accessories",National Research Council Canada,BECKMAN COULTER CANADA LP.,"$10,357","Dec. 17, 2022","Dec. 17, 2022","Dec. 16, 2023",https://theijf.org/procurement/998261_nrc
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",Shared Services Canada,ZYCOM TECHNOLOGY INC.,"$27,300","Dec. 17, 2022","Dec. 17, 2022","Dec. 16, 2023",https://theijf.org/procurement/p000040255_ssc
Federal,Aviation fuel,National Defence,SHELL,"$21,443","Dec. 18, 2022","Dec. 18, 2022","Dec. 18, 2022",https://theijf.org/procurement/2107148113_dnd
Federal,"Inorganic and organic chemicals, including plastics, rubber and products, and excluding tires and tubes",National Defence,YEG FBO Services Inc.,"$43,030","Dec. 18, 2022","Dec. 18, 2022","Dec. 19, 2022",https://theijf.org/procurement/2107155396_dnd
Federal,Aviation fuel,National Defence,AEG,"$19,639","Dec. 18, 2022","Dec. 18, 2022","Dec. 18, 2022",https://theijf.org/procurement/2107165817_dnd
Federal,Protection services,National Defence,Commissionaires Kingston,"$16,696","Dec. 18, 2022","Dec. 18, 2022","Dec. 31, 2022",https://theijf.org/procurement/2107171319_dnd
Federal,Protection services,National Defence,Commissionaires Kingston,"$10,964","Dec. 18, 2022","Dec. 18, 2022","Dec. 31, 2022",https://theijf.org/procurement/2107171362_dnd
Federal,Pharmaceutical and Other Medicinal Products,Correctional Service of Canada,MCKESSON CANADA CORPORATION,"$37,374","Dec. 18, 2022","Dec. 18, 2022","Dec. 31, 2022",https://theijf.org/procurement/21501_23_4297186_csc
Federal,License/Maintenance fees for Client Software,"Innovation, Science and Economic Development Canada",MPIRICAL LIMITED,"$23,029","Dec. 18, 2022","Dec. 18, 2022","Dec. 17, 2023",https://theijf.org/procurement/2532694_ic
Federal,Scientific services,Canadian Food Inspection Agency,FERUS INC,"$29,400","Dec. 18, 2022","Dec. 18, 2022","Jan. 13, 2023",https://theijf.org/procurement/3000757266_cfia
Federal,Other Business services not Elsewhere Specified,National Defence,Barron's Refrigeration & Heating Ltd,"$11,520","Dec. 18, 2022","Dec. 18, 2022","Dec. 23, 2022",https://theijf.org/procurement/5436_dnd
