region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,Other professional services not elsewhere specified,Accessibility Standards Canada,OCAD University,"$178,597","May 13, 2024","Nov. 1, 2023","Dec. 31, 2026",https://theijf.org/procurement/p2400076_casdo
Federal,Repair and maintenance - Processing machinery,Fisheries and Oceans Canada,CORBET & CORBET INC.,"$10,785","May 21, 2024","May 22, 2024","Dec. 31, 2026",https://theijf.org/procurement/4500067344_dfo
Federal,Other professional services not elsewhere specified,Accessibility Standards Canada,Engineers in Motion Inc.,"$196,620","Feb. 7, 2024","Nov. 1, 2023","Dec. 31, 2026",https://theijf.org/procurement/p2400078_casdo
Federal,Other business services not elsewhere specified,National Research Council Canada,GHASAN DOUDAK,"$30,000","Apr. 19, 2024","Apr. 19, 2024","Nov. 30, 2026",https://theijf.org/procurement/1017549_nrc
Federal,Protection Services,Parks Canada,North Shore Surf Rescue Inc.,"$1,207,500","Apr. 5, 2024","Apr. 5, 2024","Nov. 30, 2026",https://theijf.org/procurement/45468304_pc
Federal,Other buildings,Agriculture and Agri-Food Canada,BLACK & MCDONALD LTD,"$463,171","Oct. 24, 2023","Oct. 24, 2023","Nov. 30, 2026",https://theijf.org/procurement/3000772257_aafc
Federal,Other professional services not elsewhere specified,National Defence,"Thomas & Schmidt, Inc.","$248,193","Mar. 22, 2024","Mar. 22, 2024","Nov. 9, 2026",https://theijf.org/procurement/w3330_24_255a_dnd
Federal,Accounting and audit services,Office of the Privacy Commissioner of Canada,SAMSON AND ASSOCIATES,"$12,676","May 3, 2024","May 6, 2024","Oct. 31, 2026",https://theijf.org/procurement/p2500016_opc
Federal,Data and database access services,Canada Revenue Agency,Transunion of Canada Inc.,"$108,521","Jun. 11, 2024","Jun. 11, 2024","Oct. 5, 2026",https://theijf.org/procurement/2025008374_cra
Federal,Other business services not elsewhere specified,National Research Council Canada,UNIVERSITY OF WESTERN ONTARIO,"$224,870","May 29, 2024","May 29, 2024","Sep. 30, 2026",https://theijf.org/procurement/1019040_nrc
Federal,Interpretation services,Accessibility Standards Canada,ASIGN,"$200,683","Nov. 24, 2021","Oct. 14, 2021","Sep. 30, 2026",https://theijf.org/procurement/p2200019_casdo
Federal,Institutional buildings,Public Services and Procurement Canada,NUNAVUT ARCTIC SERVICES LTD.,"$12,923,766","Jun. 1, 2021","Jun. 1, 2021","Sep. 30, 2026",https://theijf.org/procurement/700596754_pwgsc
Federal,Interpretation services,Accessibility Standards Canada,Canadian Hearing Services,"$11,994","Oct. 6, 2022","Oct. 14, 2021","Sep. 30, 2026",https://theijf.org/procurement/p2300034_casdo
Federal,Other Professional Services not Elsewhere Specified,Correctional Service of Canada,BALLANTYNE ROBERT,"$388,421","Sep. 28, 2022","Oct. 1, 2022","Sep. 30, 2026",https://theijf.org/procurement/21506_23_4137932_csc
Federal,Client software related to Distributed Computing Environment (DCE),Canadian Nuclear Safety Commission,MICROSOFT CANADA INC.,"$1,356,000","Dec. 12, 2023","Oct. 1, 2023","Sep. 30, 2026",https://theijf.org/procurement/80006629_cnsc
Federal,Engineering consultants-Construction,National Defence,Englobe Corp.,"$257,879","Apr. 10, 2024","Apr. 10, 2024","Sep. 21, 2026",https://theijf.org/procurement/vr000293_80426kn_0002_dnd
Federal,Other Business services not Elsewhere Specified,National Defence,EnGlobe Corp.,"$257,888","Apr. 10, 2024","Apr. 10, 2024","Sep. 21, 2026",https://theijf.org/procurement/vr000293_80426kn_dnd
Federal,Engineering services not elsewhere specified,National Defence,ABCO Industries Inc.,"$3,457,800","Jun. 17, 2024","Jun. 17, 2024","Sep. 1, 2026",https://theijf.org/procurement/w8472_245912_001_mc_dnd
Federal,Health Services ,Indigenous Services Canada,CHANTAL VALERIE MEERA SENA,"$180,176","Sep. 1, 2021","Sep. 1, 2021","Sep. 1, 2026",https://theijf.org/procurement/4500426821_isc
Federal,Tuition fees and costs of attending courses including seminars not elsewhere specified,Royal Canadian Mounted Police,1000148035 ONTARIO INC.,"$1,896,600","Jun. 20, 2024","Aug. 26, 2024","Aug. 25, 2026",https://theijf.org/procurement/7272987_rcmp
Federal,Other Health Services not Elsewhere Specified,Correctional Service of Canada,BAYSHORE HEALTHCARE LTD,"$124,481","Aug. 11, 2023","Aug. 14, 2023","Aug. 13, 2026",https://theijf.org/procurement/21421_23_4355338_csc
Federal,Tuition fees and costs of attending courses including seminars not elsewhere specified,Canadian Nuclear Safety Commission,ALLIANCE FRANCAISE DE MONCTON INC,,"May 7, 2024","May 7, 2024","Aug. 13, 2026",https://theijf.org/procurement/7000005774_cnsc
Federal,Contracted building cleaning,National Defence,IMPERIAL CLEANERS LTD.,"$1,577,514","May 30, 2024","May 30, 2024","Jul. 31, 2026",https://theijf.org/procurement/cw2363378_dnd
Federal,Management consulting,Office of the Commissioner of Lobbying of Canada,S.A.G.E. Consulting,"$123,170","Apr. 20, 2022","Apr. 20, 2022","Jul. 31, 2026",https://theijf.org/procurement/p2300008_ocl
Federal,Health Services ,Indigenous Services Canada,SOLUTIONS LDC INC.,"$474,097","Jul. 15, 2021","Jul. 15, 2021","Jul. 31, 2026",https://theijf.org/procurement/4500426816_isc
Federal,Other engineering works,National Defence,Mid-Valley Construction (1997) Limited,"$37,618,800","Feb. 5, 2024","Feb. 5, 2024","Jul. 24, 2026",https://theijf.org/procurement/cn80855_dnd
Federal,Engineering consultants-Other,National Defence,Aéro-feu,"$50,000","May 10, 2023","Jul. 13, 2023","Jul. 20, 2026",https://theijf.org/procurement/w0138_23_a022_dnd
Federal,No name provided,Fisheries and Oceans Canada,S.I. SYSTEMS LTD.,,"May 16, 2024","May 16, 2024","Jul. 16, 2026",https://theijf.org/procurement/4600000567_dfo
Federal,Ships and boats,National Defence,SIMEX DEFENCE INC,"$2,678,458","May 16, 2024","May 16, 2024","Jul. 15, 2026",https://theijf.org/procurement/w8482_241975_002_mp4_dnd
Federal,Other Professional Services not Elsewhere Specified,Parks Canada,Lanita Thrasher,"$44,100","Aug. 17, 2023","Aug. 17, 2023","Jul. 2, 2026",https://theijf.org/procurement/45462062_pc
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),National Research Council Canada,ORANGUTECH INC,"$611,973","Jun. 27, 2024","Jun. 27, 2024","Jul. 1, 2026",https://theijf.org/procurement/3118444601_nrc
Federal,Other Professional Services not Elsewhere Specified,Correctional Service of Canada,CALIAN LTD,"$3,824,000","May 2, 2024","Jul. 1, 2024","Jun. 30, 2026",https://theijf.org/procurement/21180_24_4477931_csc
Federal,Road motor vehicles,National Defence,Toromont Material Handling,"$1,132,463","Jun. 11, 2024","Jun. 11, 2024","Jun. 30, 2026",https://theijf.org/procurement/w8476_246817_dnd
Federal,Contracted building cleaning,Royal Canadian Mounted Police,SANDRA FEHR,"$42,336","Apr. 3, 2024","Apr. 3, 2024","Jun. 30, 2026",https://theijf.org/procurement/4500006057_rcmp
Federal,Repair and maintenance - Processing machinery,Fisheries and Oceans Canada,CRANE TECH SERVICES,"$13,746","Jun. 13, 2024","Jun. 13, 2024","Jun. 30, 2026",https://theijf.org/procurement/4500068541_dfo
Federal,"Rental of mach., office furn./fixtures & oth equip",Canada Border Services Agency,Ricoh Canada Inc.,"$12,870","Mar. 31, 2021","Jul. 1, 2021","Jun. 30, 2026",https://theijf.org/procurement/2021002950_cbsa
Federal,Other office equipment and parts,Canada Border Services Agency,Konica Minolta Business Solutions C,$0,"May 1, 2023","Jun. 1, 2023","Jun. 30, 2026",https://theijf.org/procurement/2024022453_cbsa
Federal,Other business services not elsewhere specified,Fisheries and Oceans Canada,WSS (12308487 CANADA INC),"$676,192","May 29, 2024","May 29, 2024","Jun. 30, 2026",https://theijf.org/procurement/4500067708_dfo
Federal,WASTE DISPOSAL,Transport Canada,BIRON ENVIRONNEMENT (9485-3447 QUEBEC INC),"$28,407","Jun. 27, 2024","Jul. 1, 2024","Jun. 30, 2026",https://theijf.org/procurement/t3125_230069_tc
