region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,Residential buildings,National Defence,Canadian Base Operators,"$22,388","Jan. 21, 2022","Jan. 21, 2022","Feb. 23, 2022",https://theijf.org/procurement/3615264_1_dnd
Federal,Residential buildings,National Defence,MS CONSTRUCTION,"$13,940","Jan. 21, 2022","Jan. 24, 2022","Feb. 28, 2022",https://theijf.org/procurement/3615300_1_dnd
Federal,Office and stationers supplies,Immigration and Refugee Board of Canada,PITNEY BOWES CANADA,"$18,038","Jan. 21, 2022","Apr. 1, 2022","Mar. 31, 2025",https://theijf.org/procurement/4003094_irb
Federal,Other health services not elsewhere specified,Employment and Social Development Canada,INSIGHT ADVANTAGE INC.,"$15,481","Jan. 21, 2022","Jan. 31, 2022","Mar. 31, 2024",https://theijf.org/procurement/4500009311_esdc
Federal,Other office equipment and parts,Employment and Social Development Canada,BACKMAN VID-COM LTD.,"$37,006","Jan. 21, 2022","Jan. 21, 2022","Mar. 31, 2022",https://theijf.org/procurement/4500009313_esdc
Federal,Other health services not elsewhere specified,Employment and Social Development Canada,INSIGHT ADVANTAGE INC.,"$12,207","Jan. 21, 2022","Jan. 31, 2022","Mar. 31, 2023",https://theijf.org/procurement/4500009314_esdc
Federal,Other Business services not Elsewhere Specified,Fisheries and Oceans Canada,NUU-CHAH-NULTH TRIBAL COUNCIL,"$52,437","Jan. 21, 2022","Jan. 21, 2022","Mar. 31, 2022",https://theijf.org/procurement/4500018657_dfo
Federal,"Measuring, controlling, laboratory, medical and",Fisheries and Oceans Canada,ESONAR INC,"$20,953","Jan. 21, 2022","Jan. 21, 2022","Mar. 31, 2022",https://theijf.org/procurement/4500018669_dfo
Federal,Marine installations,Fisheries and Oceans Canada,ANDERSON ENGINEERING CONSULTANTS LT D,"$22,943","Jan. 21, 2022","Jan. 21, 2022","Mar. 31, 2023",https://theijf.org/procurement/4500018688_dfo
Federal,Marine installations,Fisheries and Oceans Canada,AFN ENGINEERING,"$119,957","Jan. 21, 2022","Jan. 21, 2022","Mar. 31, 2023",https://theijf.org/procurement/4500018692_dfo
Federal,Marine installations,Fisheries and Oceans Canada,MEROL POWER CORPORATION,"$51,980","Jan. 21, 2022","Jan. 21, 2022","Jan. 31, 2022",https://theijf.org/procurement/4500018704_dfo
Federal,Marine installations,Fisheries and Oceans Canada,BROOK CONSTRUCTION (2007) INC.,"$220,576","Jan. 21, 2022","Jan. 21, 2022","Mar. 31, 2022",https://theijf.org/procurement/4500018723_dfo
Federal,Information technology and telecommunications co,Fisheries and Oceans Canada,TJ5 TECHNOLOGIES,"$14,916","Jan. 21, 2022","Jan. 21, 2022","Mar. 31, 2022",https://theijf.org/procurement/4500018740_dfo
Federal,Diesel fuel,Fisheries and Oceans Canada,LE GROUPE HARNOIS INC,"$11,408","Jan. 21, 2022","Jan. 21, 2022","Mar. 31, 2022",https://theijf.org/procurement/4500018746_dfo
Federal,Marine installations,Fisheries and Oceans Canada,HARBOUR AUTHORITY OF LOUISBOURG,"$52,365","Jan. 21, 2022","Jan. 21, 2022","Mar. 25, 2022",https://theijf.org/procurement/4500018835_dfo
Federal,Other Business services not Elsewhere Specified,Fisheries and Oceans Canada,AZIMUTH CONSULTING GROUP INC,"$10,380","Jan. 21, 2022","Jan. 24, 2022","Mar. 31, 2022",https://theijf.org/procurement/4500018880_dfo
Federal,Other engineering works,Fisheries and Oceans Canada,TRANE NORTHWEST,"$18,115","Jan. 21, 2022","Jan. 24, 2022","Mar. 31, 2022",https://theijf.org/procurement/4500018884_dfo
Federal,Engineering consultants-Other,Fisheries and Oceans Canada,STANTEC CONSULTING LTD,"$16,952","Jan. 21, 2022","Jan. 25, 2022","Mar. 31, 2022",https://theijf.org/procurement/4500018885_dfo
Federal,Office buildings,Fisheries and Oceans Canada,STANTEC CONSULTING LTD,"$28,157","Jan. 21, 2022","Jan. 25, 2022","Mar. 31, 2023",https://theijf.org/procurement/4500018886_dfo
Federal,Office buildings,Fisheries and Oceans Canada,TREVCO CONSTRUCTION,"$29,033","Jan. 21, 2022","Jan. 25, 2022","Mar. 31, 2022",https://theijf.org/procurement/4500018887_dfo
Federal,Computer equipment related to production and ope,Fisheries and Oceans Canada,PURESPIRIT SOLUTIONS INC,"$22,680","Jan. 21, 2022","Jan. 25, 2022","Jan. 25, 2022",https://theijf.org/procurement/4500018895_dfo
Federal,"Medical supplies, instruments, and apparatus",Fisheries and Oceans Canada,FISHER SCIENTIFIC,"$17,259","Jan. 21, 2022","Jan. 25, 2022","Mar. 31, 2022",https://theijf.org/procurement/4500018937_dfo
Federal,Scientific services,Fisheries and Oceans Canada,NORTH/SOUTH CONSULTANTS INC,"$24,901","Jan. 21, 2022","Jan. 25, 2022","Mar. 31, 2022",https://theijf.org/procurement/4500018939_dfo
Federal,Rental of ships,Fisheries and Oceans Canada,OCEAN NAVIGATION INC,"$208,581","Jan. 21, 2022","Jan. 21, 2022","Jan. 22, 2022",https://theijf.org/procurement/4500019060_dfo
Federal,Scientific services,Fisheries and Oceans Canada,E&E FISHERIES,"$202,722","Jan. 21, 2022","Jan. 21, 2022","Mar. 31, 2022",https://theijf.org/procurement/4500019156_dfo
Federal,Scientific services,Fisheries and Oceans Canada,EDNATEC INC,"$28,610","Jan. 21, 2022","Jan. 21, 2022","Mar. 31, 2022",https://theijf.org/procurement/4500019376_dfo
Federal,Office buildings,Fisheries and Oceans Canada,TECHNICON INDUSTRIES LTD,"$25,027","Jan. 21, 2022","Jan. 21, 2022","Mar. 31, 2022",https://theijf.org/procurement/4500019509_dfo
Federal,Radar equipment and parts,Fisheries and Oceans Canada,GRAYBAR/HARRIS & ROOME,"$20,764","Jan. 21, 2022","Feb. 2, 2022","Mar. 31, 2022",https://theijf.org/procurement/4500019567_dfo
Federal,Waste disposal,Fisheries and Oceans Canada,ENVIRONNEMENT SANIVAC INC,"$11,311","Jan. 21, 2022","Jan. 21, 2022","Mar. 7, 2022",https://theijf.org/procurement/4500019845_dfo
Federal,Other machinery and parts,Fisheries and Oceans Canada,METOCEAN TELEMATICS LIMITED,"$37,064","Jan. 21, 2022","Feb. 8, 2022","May 31, 2022",https://theijf.org/procurement/4500020066_dfo
Federal,Other Business services not Elsewhere Specified,Fisheries and Oceans Canada,IBM CANADA LTD,"$127,121","Jan. 21, 2022","Jan. 31, 2022","Jun. 30, 2022",https://theijf.org/procurement/4500020128_dfo
Federal,Other Business services not Elsewhere Specified,Fisheries and Oceans Canada,IBM CANADA LTD,"$136,693","Jan. 21, 2022","Jan. 24, 2022","Jun. 30, 2022",https://theijf.org/procurement/4500020131_dfo
Federal,Other Business services not Elsewhere Specified,Fisheries and Oceans Canada,IBM CANADA LTD,"$139,834","Jan. 21, 2022","Jan. 24, 2022","Jun. 30, 2022",https://theijf.org/procurement/4500020173_dfo
Federal,Other Business services not Elsewhere Specified,Fisheries and Oceans Canada,IBM CANADA LTD,"$127,015","Jan. 21, 2022","Jan. 24, 2022","Jun. 30, 2022",https://theijf.org/procurement/4500020174_dfo
Federal,Other Business services not Elsewhere Specified,Fisheries and Oceans Canada,IBM CANADA LTD,"$139,834","Jan. 21, 2022","Jan. 24, 2022","Jun. 30, 2022",https://theijf.org/procurement/4500020175_dfo
Federal,Other Business services not Elsewhere Specified,Fisheries and Oceans Canada,IBM CANADA LTD,"$139,834","Jan. 21, 2022","Jan. 24, 2022","Jun. 30, 2022",https://theijf.org/procurement/4500020177_dfo
Federal,Other Business services not Elsewhere Specified,Fisheries and Oceans Canada,IBM CANADA LTD,"$134,007","Jan. 21, 2022","Jan. 24, 2022","Jun. 30, 2022",https://theijf.org/procurement/4500020178_dfo
Federal,Other Business services not Elsewhere Specified,Fisheries and Oceans Canada,IBM CANADA LTD,"$134,007","Jan. 21, 2022","Jan. 24, 2022","Jun. 30, 2022",https://theijf.org/procurement/4500020179_dfo
Federal,Other Business services not Elsewhere Specified,Fisheries and Oceans Canada,IBM CANADA LTD,"$139,834","Jan. 21, 2022","Jan. 24, 2022","Jun. 30, 2022",https://theijf.org/procurement/4500020181_dfo
Federal,Lubricating fuel and greases,Fisheries and Oceans Canada,LES HUILES DESROCHES INC,"$15,528","Jan. 21, 2022","Jan. 21, 2022","Jan. 24, 2022",https://theijf.org/procurement/4500020359_dfo
Federal,Other Business services not Elsewhere Specified,Fisheries and Oceans Canada,IBM CANADA LTD,"$127,121","Jan. 21, 2022","Feb. 24, 2022","Jun. 30, 2022",https://theijf.org/procurement/4500020949_dfo
Federal,Other Business services not Elsewhere Specified,Fisheries and Oceans Canada,IBM CANADA LTD,"$225,994","Jan. 21, 2022","Jan. 24, 2022","Jun. 30, 2022",https://theijf.org/procurement/4500020950_dfo
Federal,Other Business services not Elsewhere Specified,Fisheries and Oceans Canada,IBM CANADA LTD,"$127,121","Jan. 21, 2022","Jan. 24, 2022","Jun. 30, 2022",https://theijf.org/procurement/4500020951_dfo
Federal,Other Business services not Elsewhere Specified,Fisheries and Oceans Canada,IBM CANADA LTD,"$111,231","Jan. 21, 2022","Jan. 31, 2022","Jun. 30, 2022",https://theijf.org/procurement/4500020956_dfo
Federal,Other Business services not Elsewhere Specified,Fisheries and Oceans Canada,IBM CANADA LTD,"$114,409","Jan. 21, 2022","Feb. 14, 2022","Jun. 30, 2022",https://theijf.org/procurement/4500020957_dfo
Federal,Other Business services not Elsewhere Specified,Fisheries and Oceans Canada,IBM CANADA LTD,"$114,409","Jan. 21, 2022","Jan. 31, 2022","Jun. 30, 2022",https://theijf.org/procurement/4500020958_dfo
Federal,Engineering consultants-Other,Fisheries and Oceans Canada,FNX-INNOV,"$28,035","Jan. 21, 2022","Jan. 21, 2022","Feb. 28, 2022",https://theijf.org/procurement/4500021221_dfo
Federal,Other Business services not Elsewhere Specified,Fisheries and Oceans Canada,IBM CANADA LTD,"$165,729","Jan. 21, 2022","Jan. 31, 2022","Jun. 30, 2022",https://theijf.org/procurement/4500021272_dfo
Federal,"Measuring, controlling, laboratory, medical and",Fisheries and Oceans Canada,KEYENCE CANADA INC,"$79,559","Jan. 21, 2022","Feb. 17, 2022","Mar. 31, 2022",https://theijf.org/procurement/4500023567_dfo
