region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,Wood and Articles of Wood,Parks Canada,LLOYD MORRIS TRUCKING,"$39,900","Jul. 28, 2022","Jul. 28, 2022","Aug. 31, 2022",https://theijf.org/procurement/45451431_pc
Federal,Rental of Aircraft,Parks Canada,Bighorn Helicopters Inc.,"$55,822","Jul. 13, 2022","Jul. 13, 2022","Aug. 31, 2022",https://theijf.org/procurement/45450985_pc
Federal,Rental of Aircraft,Parks Canada,HELI-LIFT INTERNATIONAL INC,"$37,800","Jul. 13, 2022","Jul. 13, 2022","Aug. 31, 2022",https://theijf.org/procurement/45450955_pc
Federal,Other Professional Services not Elsewhere Specified,Parks Canada,QMR Staffing Solutions Inc.,"$48,421","Oct. 15, 2021","Oct. 15, 2021","Aug. 31, 2022",https://theijf.org/procurement/45442993_pc
Federal,Non-professional Personal Service Contracts not Elsewhere Specified,Parks Canada,LYNK ELECTRIC LIMITED,"$13,525","Jul. 4, 2022","Jul. 4, 2022","Aug. 31, 2022",https://theijf.org/procurement/45450918_pc
Federal,Other Buildings,Parks Canada,Masontech Inc.,"$46,491","Apr. 27, 2022","Apr. 27, 2022","Aug. 31, 2022",https://theijf.org/procurement/45448468_pc
Federal,Miscellaneous Manufactured Articles,Parks Canada,DNS SIGNS LTD,"$10,481","Jun. 8, 2022","Jun. 8, 2022","Aug. 31, 2022",https://theijf.org/procurement/45449884_pc
Federal,Non-professional Personal Service Contracts not Elsewhere Specified,Parks Canada,GROUND FORCE PROPERTY SERVICES INC.,"$36,225","Jun. 24, 2022","Jun. 24, 2022","Aug. 31, 2022",https://theijf.org/procurement/45450453_pc
Federal,Road Motor Vehicles,Parks Canada,FCA Canada Inc.,"$40,296","Apr. 1, 2022","Apr. 1, 2022","Aug. 31, 2022",https://theijf.org/procurement/45451984_pc
Federal,"Measuring, Controlling, Laboratory, Medical and Optical Equipment and Parts",Parks Canada,HOSKIN SCIENTIFIC LIMITED,"$180,598","Aug. 19, 2022","Aug. 19, 2022","Aug. 31, 2022",https://theijf.org/procurement/45451940_pc
Federal,Wood and Articles of Wood,Parks Canada,Lake Drive Lumber Ltd.,"$13,248","Aug. 16, 2022","Aug. 16, 2022","Aug. 31, 2022",https://theijf.org/procurement/45451861_pc
Federal,Other Professional Services not Elsewhere Specified,Parks Canada,Highlander Marine Services,"$14,375","Jun. 27, 2022","Jun. 27, 2022","Aug. 31, 2022",https://theijf.org/procurement/45450496_pc
Federal,Rental of Aircraft,Parks Canada,Arrow Helicopters Inc.,"$39,552","Aug. 15, 2022","Aug. 15, 2022","Aug. 31, 2022",https://theijf.org/procurement/45451838_pc
Federal,Rental of Aircraft,Parks Canada,NEWFOUNDLAND HELICOPTERS LIMITED,"$200,000","Aug. 15, 2022","Aug. 15, 2022","Aug. 31, 2022",https://theijf.org/procurement/45451827_pc
Federal,Construction Services,Public Services and Procurement Canada,M.A. Baulne Inc.,"$15,303","Jun. 20, 2022","Jun. 20, 2022","Aug. 31, 2022",https://theijf.org/procurement/700658384_pwgsc
Federal,Other Professional Services not Elsewhere Specified,Parks Canada,Jat's Backyard Landscaping Ltd.,"$29,782","Aug. 5, 2021","Aug. 5, 2021","Aug. 31, 2022",https://theijf.org/procurement/45441215_pc
Federal,Other Engineering Works,Public Services and Procurement Canada,Santana Contracting Limited,"$14,182","Apr. 28, 2022","Apr. 28, 2022","Aug. 31, 2022",https://theijf.org/procurement/700646856_pwgsc
Federal,Other Engineering Works,Public Services and Procurement Canada,1 B Developments Limited,"$35,276","Jun. 7, 2022","Apr. 28, 2022","Aug. 31, 2022",https://theijf.org/procurement/700646853_pwgsc
Federal,"Salt, Sulphur, Ores, Earth and Stone",Parks Canada,Kayway Industries,"$124,840","Aug. 8, 2022","Aug. 8, 2022","Aug. 31, 2022",https://theijf.org/procurement/45451772_pc
Federal,Other Health Services not Elsewhere Specified,Public Services and Procurement Canada,Eloy Ergo Inc.,"$15,349","May 13, 2022","May 13, 2022","Aug. 31, 2022",https://theijf.org/procurement/700650516_pwgsc
Federal,Other professional services not elsewhere specified,Canadian Space Agency,COM DEV LTD,"$574,558","Dec. 7, 2020","Dec. 7, 2020","Aug. 31, 2022",https://theijf.org/procurement/4519049001_csa
Federal,"Measuring, Controlling, Laboratory, Medical and Optical Equipment and Parts",Parks Canada,RECONYX  INC.,"$11,902","Jun. 2, 2022","Jun. 2, 2022","Aug. 31, 2022",https://theijf.org/procurement/45449760_pc
Federal,Scientific Services,Parks Canada,Altis Human Resources (Ottawa) Inc,"$39,115","Mar. 18, 2022","Mar. 18, 2022","Aug. 31, 2022",https://theijf.org/procurement/45447330_pc
Federal,Management Consulting,Public Services and Procurement Canada,Gartner Canada Co.,"$119,774","Mar. 14, 2022","Mar. 14, 2022","Aug. 31, 2022",https://theijf.org/procurement/700637440_pwgsc
Federal,Management Consulting,Public Services and Procurement Canada,Gartner Canada Co.,"$119,774","Mar. 14, 2022","Mar. 14, 2022","Aug. 31, 2022",https://theijf.org/procurement/700637420_pwgsc
Federal,Other professional services not elsewhere specified,Office of the Superintendent of Financial Institutions Canada,CÔTÉ PSYCHOLOGIE ORGANISATIONALLE INC.,"$37,942","Aug. 19, 2020","Aug. 19, 2020","Aug. 31, 2022",https://theijf.org/procurement/6031845_osfi
Federal,License and Maintenance fees for server software,Department of Finance Canada,SAS Institute (Canada) Inc.,"$199,347","Nov. 16, 2021","Sep. 1, 2021","Aug. 31, 2022",https://theijf.org/procurement/6074210488_fin
Federal,Rental of Aircraft,Parks Canada,NORTHWESTERN AIR LEASE LTD.,"$17,574","Aug. 9, 2022","Aug. 9, 2022","Aug. 31, 2022",https://theijf.org/procurement/45451717_pc
Federal,Rental of Aircraft,Parks Canada,NORTHWESTERN AIR LEASE LTD.,"$17,042","Aug. 9, 2022","Aug. 9, 2022","Aug. 31, 2022",https://theijf.org/procurement/45451716_pc
Federal,Rental of Aircraft,Parks Canada,Alpine Helicopters Inc.,"$10,264","Aug. 9, 2022","Aug. 9, 2022","Aug. 31, 2022",https://theijf.org/procurement/45451708_pc
Federal,Engineering Consultants - Construction,Public Services and Procurement Canada,Stantec Consulting Ltd.,"$11,563","Jul. 29, 2022","Jul. 29, 2022","Aug. 31, 2022",https://theijf.org/procurement/700664722_pwgsc
Federal,Communications Research Services,Public Health Agency of Canada,LEGER MARKETING INC.,"$248,837","Dec. 23, 2021","Dec. 8, 2021","Aug. 31, 2022",https://theijf.org/procurement/6d03414802_phac
Federal,Engineering Consultants - Other,Public Services and Procurement Canada,Slr Consulting (Canada) Ltd.,"$41,970","May 2, 2022","May 2, 2022","Aug. 31, 2022",https://theijf.org/procurement/700647649_pwgsc
Federal,"Rental of Machinery, Office Furniture and Fixtures and Other Equipment",Canadian Heritage,Entreprise Madali Enterprise,"$51,924","Aug. 8, 2022","Aug. 8, 2022","Aug. 31, 2022",https://theijf.org/procurement/45451678_pch
Federal,Office buildings,Library and Archives Canada,IBISKA TELECOM INC,"$10,500","Jun. 17, 2022","Jun. 17, 2022","Aug. 31, 2022",https://theijf.org/procurement/5z011_23_0103_lac
Federal,Scientific Services,Parks Canada,M.Y.B. Construction Ltd.,"$39,900","Aug. 5, 2022","Aug. 5, 2022","Aug. 31, 2022",https://theijf.org/procurement/45451641_pc
Federal,Other Professional Services not Elsewhere Specified,Parks Canada,ASENIWUCHE ENVIRONMENTAL CORPORATIO,"$12,390","Aug. 5, 2022","Aug. 5, 2022","Aug. 31, 2022",https://theijf.org/procurement/45451629_pc
Federal,Tuition Fees and Costs of Attending Courses Includ,Public Services and Procurement Canada,Fast Forward French Inc.,"$20,250","Mar. 2, 2022","Mar. 28, 2022","Aug. 31, 2022",https://theijf.org/procurement/700634978_pwgsc
Federal,"Measuring, controlling, laboratory, medical and optical instruments, apparatus and accessories",Canadian Grain Commission,"AGILENT TECHNOLOGIES CANADA, INC.","$22,730","Sep. 1, 2020","Sep. 1, 2020","Aug. 31, 2022",https://theijf.org/procurement/6031842_cgc
Federal,Rental of Aircraft,Parks Canada,Custom Helicopters Ltd.,"$16,349","Jun. 6, 2022","Jun. 6, 2022","Aug. 31, 2022",https://theijf.org/procurement/45449791_pc
Federal,Management Consulting,Canadian Heritage,GROUPE INTERSOL GROUP LTEE/,"$36,816","Nov. 24, 2021","Nov. 24, 2021","Aug. 31, 2022",https://theijf.org/procurement/45444147_pch
