region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,Scientific services,Agriculture and Agri-Food Canada,ATLANTIC GRAINS COUNCIL,"$12,512","Jun. 23, 2020","Jun. 23, 2020","Nov. 30, 2020",https://theijf.org/procurement/3000710525_aafc
Federal,Other Business services not Elsewhere Specified,Public Services and Procurement Canada,THE INSTITUTE ON GOVERNANCE,"$21,753","Nov. 3, 2020","Nov. 3, 2020","Nov. 30, 2020",https://theijf.org/procurement/700541610_pwgsc
Federal,Rental of aircraft,Environment and Climate Change Canada,MUSTANG HELICOPTERS INC.,"$68,250","Nov. 2, 2020","Nov. 2, 2020","Nov. 30, 2020",https://theijf.org/procurement/3000715480_ec
Federal,Waterworks and sewage systems,Royal Canadian Mounted Police,WINNIPEG ENVIRONMENTAL REMEDIATIONS,"$329,286","Jul. 29, 2020","Jul. 29, 2020","Nov. 30, 2020",https://theijf.org/procurement/7244623_rcmp
Federal,Road motor vehicles - non-military,Royal Canadian Mounted Police,ABSOLUTE AUTOGUARD,"$250,000","Dec. 12, 2019","Dec. 12, 2019","Nov. 30, 2020",https://theijf.org/procurement/7240632_rcmp
Federal,Tuition fees and costs of attending courses including seminars not elsewhere specified,Agriculture and Agri-Food Canada,ECOLE DE LANGUES EAGLE INC,"$17,125","Jun. 1, 2020","Jun. 1, 2020","Nov. 30, 2020",https://theijf.org/procurement/3000710754_aafc
Federal,Other professional services not elsewhere specified,Treasury Board of Canada Secretariat,PUBLIC DIGITAL LTD,"$102,407","Sep. 28, 2020","Sep. 28, 2020","Nov. 30, 2020",https://theijf.org/procurement/2406221101_tbs
Federal,Waste disposal,National Defence,GFL Environmental,"$10,470","Oct. 28, 2020","Nov. 2, 2020","Nov. 30, 2020",https://theijf.org/procurement/4502168786_dnd
Federal,Training consultants,Environment and Climate Change Canada,RAVEN RESCUE,"$11,390","Sep. 25, 2020","Sep. 25, 2020","Nov. 30, 2020",https://theijf.org/procurement/3000713598_ec
Federal,Tuition fees and costs of attending courses including seminars not elsewhere specified,Royal Canadian Mounted Police,LANGUAGE RESEARCH DEVELOPMENT,"$68,500","Dec. 5, 2019","Dec. 5, 2019","Nov. 30, 2020",https://theijf.org/procurement/7240469_rcmp
Federal,Scientific services,Canadian Food Inspection Agency,SGS CANADA INC.,"$86,724","Aug. 1, 2020","Aug. 1, 2020","Nov. 30, 2020",https://theijf.org/procurement/3000711502_cfia
Federal,"Measuring, controlling, laboratory, medical and optical equipment and parts",Natural Resources Canada,NATURAL GAS TECHNOLOGIES CENTRE,$1,"Apr. 22, 2020","May 13, 2020","Nov. 30, 2020",https://theijf.org/procurement/7000001924_nrcan
Federal,"Electric lighting, distribution and control equipment",Public Services and Procurement Canada,ELECTRO PRO 2001 INC.,"$23,770","Aug. 26, 2020","Aug. 26, 2020","Nov. 30, 2020",https://theijf.org/procurement/700529307_pwgsc
Federal,Translation Services,Correctional Service of Canada,NATIONS TRANSLATION GROUP INC,"$19,316","May 14, 2020","May 14, 2020","Nov. 30, 2020",https://theijf.org/procurement/21301_16_2073475_106_csc
Federal,Other professional services not elsewhere specified,Canadian Nuclear Safety Commission,IPSOS LP,"$38,065","Aug. 25, 2020","Aug. 25, 2020","Nov. 30, 2020",https://theijf.org/procurement/3000712349_cnsc
Federal,Tuition fees and costs of attending courses including seminars not elsewhere specified,Royal Canadian Mounted Police,LANGUAGE RESEARCH DEVELOPMENT,"$24,500","Dec. 5, 2019","Dec. 5, 2019","Nov. 30, 2020",https://theijf.org/procurement/7240467_rcmp
Federal,"Highways, roads and streets",Royal Canadian Mounted Police,SVC CONSTRUCTION & GENERAL,"$337,365","Jul. 21, 2020","Jul. 21, 2020","Nov. 30, 2020",https://theijf.org/procurement/7244509_rcmp
Federal,Pharmaceutical and Other Medicinal Products,Correctional Service of Canada,MCKESSON CANADA,"$64,248","Nov. 16, 2020","Nov. 16, 2020","Nov. 30, 2020",https://theijf.org/procurement/21401_21_3672630_csc
Federal,Other professional services not elsewhere specified,Treasury Board of Canada Secretariat,A&R STURGEON CONSULTING,"$19,210","Sep. 8, 2020","Sep. 8, 2020","Nov. 30, 2020",https://theijf.org/procurement/2406221100_tbs
Federal,"Inorganic and organic chemicals, including plastics, rubber and products, and excluding tires and tubes",National Defence,NOVEXCO,"$12,646","Oct. 8, 2020","Oct. 8, 2020","Nov. 30, 2020",https://theijf.org/procurement/4502158593_dnd
Federal,Pharmaceutical and Other Medicinal Products,Correctional Service of Canada,MERCK CANADA INC,"$56,023","Nov. 13, 2020","Nov. 13, 2020","Nov. 30, 2020",https://theijf.org/procurement/21401_21_3672156_csc
Federal,Management consulting,"Immigration, Refugees and Citizenship Canada",DARE HR CORPORATION,"$12,402","Jul. 9, 2020","Jul. 13, 2020","Nov. 30, 2020",https://theijf.org/procurement/7113115_cic
Federal,Pharmaceutical and Other Medicinal Products,Correctional Service of Canada,MCKESSON CANADA,"$41,946","Nov. 16, 2020","Nov. 16, 2020","Nov. 30, 2020",https://theijf.org/procurement/21401_21_3673449_csc
Federal,Other buildings,National Defence,Norich Electric Ltd,"$13,380","Oct. 8, 2020","Oct. 8, 2020","Nov. 30, 2020",https://theijf.org/procurement/4502158235_dnd
Federal,Temporary help services,Public Health Agency of Canada,TURTLE ISLAND STAFFING,"$48,244","Jul. 8, 2020","Jul. 8, 2020","Nov. 30, 2020",https://theijf.org/procurement/4500413170_phac
Federal,Management consulting                             ,Canada Revenue Agency,Stoneleigh Strategies Inc.,"$39,776","Aug. 21, 2020","Sep. 7, 2020","Nov. 30, 2020",https://theijf.org/procurement/2021000719_cra
