region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,National Defence,VMWare,"$1,005,094","Nov. 21, 2022","Dec. 21, 2022","Nov. 20, 2023",https://theijf.org/procurement/w8484_230359_dnd
Federal,Aircraft parts,National Defence,Simex Defence Inc.,"$37,421","Nov. 21, 2022","Nov. 21, 2022","Apr. 29, 2023",https://theijf.org/procurement/w8485_237411_001_dap4_dnd
Federal,Aircraft parts,National Defence,JHT Defense Inc.,"$14,851","Nov. 21, 2022","Nov. 21, 2022","Jan. 5, 2023",https://theijf.org/procurement/w8485_237411_003_dap4_dnd
Federal,"Miscellaneous textiles, headgear, umbrellas, etc.",National Defence,Acklands,"$16,283","Nov. 21, 2022","Nov. 21, 2022","Mar. 28, 2023",https://theijf.org/procurement/w3474_4502508647_dnd
Federal,Other clothing,National Defence,Acklands-Grainger,"$10,264","Nov. 21, 2022","Nov. 21, 2022","Dec. 23, 2022",https://theijf.org/procurement/w355b_4502509003_dnd
Federal,Purchase of training packages and courses,National Defence,Global Knowledge(skillsoft),"$24,000","Nov. 21, 2022","Nov. 21, 2022","Mar. 31, 2023",https://theijf.org/procurement/w3915_230026_dnd
Federal,Purchase of Client Software,Statistics Canada,ESRI Canada Limited,"$18,132","Nov. 22, 2022",,"Mar. 31, 2023",https://theijf.org/procurement/000013222_statcan
Federal,License/Maintenance fees for App.Software,"Innovation, Science and Economic Development Canada",TMA SYSTEMS LLC.,"$11,243","Nov. 22, 2022","Nov. 22, 2022","Mar. 31, 2023",https://theijf.org/procurement/1549393_ic
Federal,INFORMATION TECHNOLOGY CONSULTANTS,Department of Justice Canada,COFOMO OTTAWA,"$39,550","Nov. 22, 2022","Nov. 22, 2022","Mar. 31, 2023",https://theijf.org/procurement/1943821406_jus
Federal,Non-professional Personal Service Contracts not Elsewhere Specified,Parks Canada,St-Louis Enterprise Co. Ltd.,"$250,315","Nov. 22, 2022","Nov. 22, 2022","Apr. 15, 2023",https://theijf.org/procurement/2017038101_pc
Federal,Road Motor Vehicles,Canadian Heritage,Ford Motor Company of Canada Ltd.,"$60,603","Nov. 22, 2022","Nov. 22, 2022","Mar. 31, 2023",https://theijf.org/procurement/2022022901_pch
Federal,"Measuring, controlling, laboratory, medical and optical equipment and parts",Canadian Food Inspection Agency,MANDEL SCIENTIFIC COMPANY INC.,"$81,871","Nov. 22, 2022","Nov. 22, 2022","Nov. 21, 2023",https://theijf.org/procurement/20230100a_cfia
Federal,"Measuring, controlling, laboratory, medical and optical equipment and parts",Agriculture and Agri-Food Canada,SKYWAY ANALYTICS LLC,"$67,786","Nov. 22, 2022","Nov. 22, 2022","Mar. 31, 2023",https://theijf.org/procurement/20230137b_aafc
Federal,"License/Maintenance fees for operating system and utility software related to servers, storage, peripherals and components",Canadian Food Inspection Agency,XEROX CANADA LTD.,"$202,886","Nov. 22, 2022","Nov. 22, 2022","Jun. 30, 2024",https://theijf.org/procurement/20230168a_cfia
Federal,Other equipment and parts,Canada Revenue Agency,Solotech Inc.,"$255,800","Nov. 22, 2022","Nov. 22, 2022","May 31, 2023",https://theijf.org/procurement/2023025863_cra
Federal,Management consulting,Canada Border Services Agency,Deloitte LLP,"$73,450","Nov. 22, 2022","Jan. 5, 2023","Mar. 31, 2023",https://theijf.org/procurement/2023026550_cbsa
Federal,Management consulting,Canada Revenue Agency,13319199 Canada Inc.,"$53,110","Nov. 22, 2022","Nov. 22, 2022","Aug. 31, 2023",https://theijf.org/procurement/2023026555_cra
Federal,Image/Video communications equipment,Canada Border Services Agency,Convergint Technologies LTD,"$48,641","Nov. 22, 2022","Nov. 22, 2022","Mar. 31, 2023",https://theijf.org/procurement/2023026607_cbsa
Federal,Info. technology and telecommunication consultants,Canada Border Services Agency,TEKsystems Canada Inc.,"$121,586","Nov. 22, 2022","Dec. 8, 2022","Aug. 3, 2023",https://theijf.org/procurement/2023026675_cbsa
Federal,Training consultants,Canada Revenue Agency,Ecole des Langues VCP Ltee,"$39,690","Nov. 22, 2022","Dec. 2, 2022","Jul. 21, 2023",https://theijf.org/procurement/2023026679_cra
Federal,Tuition fees/costs-courses not elsewhere specified,Canada Border Services Agency,Prosci Canada ULC,"$56,063","Nov. 22, 2022","Nov. 24, 2022","Mar. 31, 2023",https://theijf.org/procurement/2023026748_cbsa
Federal,Other prof. services not elsewhere specified,Canada Border Services Agency,QMR Staffing Solutions Inc,"$44,545","Nov. 22, 2022","Nov. 22, 2022","Nov. 21, 2023",https://theijf.org/procurement/2023028136_cbsa
Federal,"Measuring, controlling, laboratory, medical and optical instruments, apparatus and accessories",Environment and Climate Change Canada,WATERS LIMITED,"$160,650","Nov. 22, 2022","Nov. 22, 2022","Mar. 31, 2026",https://theijf.org/procurement/20230330a_ec
Federal,"Office furniture and furnishings, including parts",Canada Border Services Agency,Heritage Business Interiors Inc.,"$16,071","Apr. 12, 2023","Nov. 22, 2022","Jun. 30, 2023",https://theijf.org/procurement/2024001264_cbsa
Federal,Aviation fuel,National Defence,AEG FUELS,"$21,003","Nov. 22, 2022","Nov. 22, 2022","Nov. 22, 2022",https://theijf.org/procurement/2107079134_dnd
Federal,Aviation fuel,National Defence,AEG FUELS,"$21,257","Nov. 22, 2022","Nov. 22, 2022","Nov. 22, 2022",https://theijf.org/procurement/2107079173_dnd
Federal,Aviation fuel,National Defence,AEG FUELS,"$40,781","Nov. 22, 2022","Nov. 22, 2022","Nov. 22, 2022",https://theijf.org/procurement/2107079185_dnd
Federal,Aviation fuel,National Defence,AEG FUELS,"$116,445","Nov. 22, 2022","Nov. 22, 2022","Nov. 22, 2022",https://theijf.org/procurement/2107079194_dnd
Federal,"Miscellaneous food, food materials and food preparations",National Defence,Connect Air International,"$14,125","Nov. 22, 2022","Nov. 22, 2022","Nov. 22, 2022",https://theijf.org/procurement/2107094729_dnd
Federal,Aviation fuel,National Defence,WOODWARD,"$18,048","Nov. 22, 2022","Nov. 22, 2022","Nov. 22, 2022",https://theijf.org/procurement/2107117839_dnd
Federal,Aviation fuel,National Defence,AEG,"$49,674","Nov. 22, 2022","Nov. 22, 2022","Nov. 22, 2022",https://theijf.org/procurement/210711999_dnd
Federal,Aviation fuel,National Defence,WOODWARD,"$16,044","Nov. 22, 2022","Nov. 22, 2022","Nov. 22, 2022",https://theijf.org/procurement/2107120694_dnd
Federal,Other Equipment and Parts,Correctional Service of Canada,VIRTRA INC,"$800,670","Nov. 22, 2022","Nov. 22, 2022","Dec. 31, 2023",https://theijf.org/procurement/21180_23_4190781_csc
Federal,Pharmaceutical and Other Medicinal Products,Correctional Service of Canada,MCKESSON CANADA CORPORATION,"$10,208","Nov. 22, 2022","Nov. 22, 2022","Dec. 22, 2022",https://theijf.org/procurement/21201_23_4274186_csc
Federal,"Heating, Air-conditioning and Refrigeration Equipment",Correctional Service of Canada,VENTILABEC INC,"$14,640","Nov. 22, 2022","Nov. 22, 2022","Jan. 31, 2023",https://theijf.org/procurement/21301_22_3899399_30_csc
Federal,Pharmaceutical and Other Medicinal Products,Correctional Service of Canada,MCKESSON CANADA CORPORATION,"$17,516","Nov. 22, 2022","Nov. 22, 2022","Nov. 29, 2022",https://theijf.org/procurement/21301_23_4274430_csc
Federal,"Plumbing Equipment and Fittings, Including Parts",Correctional Service of Canada,DESCHENES ET FILS LTEE,"$39,891","Nov. 22, 2022","Nov. 22, 2022","Jan. 20, 2023",https://theijf.org/procurement/21321_23_4274201_csc
Federal,"Miscellaneous Food, Food Materials and Food Preparations, Including Beverages and Tobacco",Correctional Service of Canada,ALIMENTS MARINA INC,"$13,312","Nov. 22, 2022","Nov. 22, 2022","Nov. 29, 2022",https://theijf.org/procurement/21352_23_4273654_csc
Federal,Pharmaceutical and Other Medicinal Products,Correctional Service of Canada,MCKESSON CANADA CORPORATION,"$25,862","Nov. 22, 2022","Nov. 22, 2022","Nov. 30, 2022",https://theijf.org/procurement/21401_23_4273696_csc
Federal,Pharmaceutical and Other Medicinal Products,Correctional Service of Canada,MCKESSON CANADA CORPORATION,"$20,711","Nov. 22, 2022","Nov. 22, 2022","Nov. 30, 2022",https://theijf.org/procurement/21501_23_4274426_csc
Federal,Institutional Buildings,Correctional Service of Canada,ACTION FLOORING,"$24,557","Nov. 22, 2022","Nov. 22, 2022","Mar. 31, 2023",https://theijf.org/procurement/21t40139_23_4274082_csc
Federal,Usage of Inventory,Correctional Service of Canada,TEKNION LIMITED,"$12,350","Nov. 22, 2022","Nov. 23, 2022","Dec. 23, 2022",https://theijf.org/procurement/21t42339_23_4273535_csc
Federal,Usage of Inventory,Correctional Service of Canada,AERO PLASTICS INC,"$11,883","Nov. 22, 2022","Nov. 23, 2022","Dec. 23, 2022",https://theijf.org/procurement/21t42339_23_4273550_csc
Federal,Usage of Inventory,Correctional Service of Canada,TEKNION LIMITED,"$10,666","Nov. 22, 2022","Nov. 23, 2022","Dec. 23, 2022",https://theijf.org/procurement/21t42339_23_4273609_csc
