region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,Scientific services,National Research Council Canada,K&G SPECTRUM INC.,"$31,530","Dec. 22, 2021","Dec. 22, 2021","Mar. 28, 2024",https://theijf.org/procurement/984128_nrc
Federal,Other Business services not Elsewhere Specified,National Defence,WHOLESOME CRAVINGS,"$13,484","Dec. 22, 2021","Jan. 5, 2022","Jan. 5, 2022",https://theijf.org/procurement/al0114202202390_dnd
Federal,AIRCRAFT PARTS,Transport Canada,MID CANADA MOD CENTER,"$139,658","Dec. 22, 2021","Dec. 22, 2021","Dec. 22, 2021",https://theijf.org/procurement/asr_0329_041524_tc
Federal,AIRCRAFT PARTS,Transport Canada,MID CANADA MOD CENTER,"$32,770","Dec. 22, 2021","Dec. 22, 2021","Dec. 22, 2021",https://theijf.org/procurement/asr_1356_043232_tc
Federal,AIRCRAFT,Transport Canada,MID CANADA MOD CENTER,"$16,063","Dec. 22, 2021","Dec. 22, 2021","May 26, 2023",https://theijf.org/procurement/asr_1356_043233_tc
Federal,"Measuring, controlling, laboratory, medical and optical equipment and parts",Canadian Grain Commission,THERMOFISHER SCIENTIFIC INC,"$140,200","Dec. 22, 2021","Dec. 22, 2021","Feb. 15, 2025",https://theijf.org/procurement/cw2224685_cgc
Federal,"Office Furniture and Furnishings, Including Parts",Public Services and Procurement Canada,Approvisionnement Rad Global Inc.,"$52,884","Dec. 22, 2021","Dec. 22, 2021","Feb. 1, 2022",https://theijf.org/procurement/ep73220953_pwgsc
Federal,"Office Furniture and Furnishings, Including Parts",Public Services and Procurement Canada,Approvisionnement Rad Global Inc.,"$52,884","Dec. 22, 2021","Dec. 22, 2021","Feb. 1, 2022",https://theijf.org/procurement/ep73220954_pwgsc
Federal,Ships and boats,Fisheries and Oceans Canada,DNV GL,"$209,971","Dec. 22, 2021","Dec. 23, 2021","Mar. 31, 2023",https://theijf.org/procurement/f704990090_dfo
Federal,"Measuring, controlling, laboratory, medical and optical equipment and parts",Health Canada,THERMO FISHER SCIENTIFIC,"$35,122","Dec. 22, 2021","Dec. 22, 2021","Mar. 31, 2022",https://theijf.org/procurement/h431114351_hc
Federal,"License/Maintenance fees for Client Software related to Distributed
Computing Environment (DCE)",Health Canada,PDC - ARGOS APS,"$93,931","Feb. 15, 2022","Dec. 22, 2021","Dec. 22, 2022",https://theijf.org/procurement/ht23514511_hc
Federal,Communications Research Services,Health Canada,EARNSCLIFFE STRATEGY GROUP GP,"$243,731","Jan. 31, 2022","Dec. 22, 2021","Oct. 31, 2022",https://theijf.org/procurement/ht37214883_hc
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,National Defence,Telecom Computer Inc.,"$752,479","Dec. 22, 2021","Dec. 22, 2021","Mar. 31, 2022",https://theijf.org/procurement/k000016933_dnd
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",National Defence,Computacenter Teramach,"$72,420","Dec. 22, 2021","Dec. 22, 2021","Mar. 31, 2026",https://theijf.org/procurement/k000017222_dnd
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",National Defence,Stoneworks Technologies Inc.,"$405,191","Dec. 22, 2021","Dec. 22, 2021","Mar. 31, 2022",https://theijf.org/procurement/k000017399_dnd
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",National Defence,Bell Canada,"$270,063","Dec. 22, 2021","Dec. 22, 2021","Mar. 31, 2022",https://theijf.org/procurement/k000017492_dnd
Federal,Engineering consultants-Construction,National Defence,EastPoint Engineering Limited,"$62,420","Dec. 22, 2021","Dec. 22, 2021","Aug. 17, 2022",https://theijf.org/procurement/knes414177_dnd
Federal,Computer equipment related to distributed computing environment (DCE)-Desktop/personal/portable (includes all related parts and peripherals),Royal Canadian Mounted Police,EMCON EMANATION CONTROL LIMITED,"$401,150","Dec. 22, 2021","Dec. 22, 2021","Mar. 31, 2022",https://theijf.org/procurement/m759422272_rcmp
Federal,Other professional services not elsewhere specified ,Military Police Complaints Commission of Canada,Commissionaires,"$23,685","Dec. 22, 2021","Dec. 22, 2021","Dec. 31, 2022",https://theijf.org/procurement/mpcc_21_n072_mpcc
Federal,Other professional services not elsewhere specified ,Military Police Complaints Commission of Canada,Commissionaires,"$15,006","Dec. 22, 2021","Dec. 22, 2021","Dec. 31, 2022",https://theijf.org/procurement/mpcc_21_n074_mpcc
Federal,Temporary help services,Natural Sciences and Engineering Research Council of Canada,Quantum Management Services,"$26,971","Dec. 22, 2021","Jan. 4, 2022","Jun. 30, 2022",https://theijf.org/procurement/n22_19363_nserc
Federal,Temporary help services,Social Sciences and Humanities Research Council of Canada,Quantum Management Services,"$26,971","Dec. 22, 2021","Jan. 4, 2022","Jun. 30, 2022",https://theijf.org/procurement/n22_19363_sshrc
Federal,Computer services (includes IT solutions/deliverables as well as IT managed services),Shared Services Canada,TELUS COMMUNICATIONS COMPANY,"$37,082","Mar. 30, 2022","Dec. 22, 2021","Mar. 31, 2028",https://theijf.org/procurement/p000025389_ssc
Federal,Computer Services (includes IT solutions / deliverables as well as IT Managed Services),Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$114,024","Mar. 30, 2022","Dec. 22, 2021","Mar. 31, 2028",https://theijf.org/procurement/p000025474_ssc
Federal,"License/Maintenance fees for operating system and utility software related to servers, storage, peripherals and components",Shared Services Canada,INFO-TECH RESEARCH GROUP INC.,"$128,648","Dec. 22, 2021","Dec. 22, 2021","Mar. 31, 2023",https://theijf.org/procurement/p000030889_ssc
Federal,Miscellaneous metal products,Shared Services Canada,DASCO STORAGE SOLUTIONS LTD.,"$37,692","Dec. 22, 2021","Dec. 22, 2021","Mar. 31, 2022",https://theijf.org/procurement/p000030896_ssc
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Shared Services Canada,IPSS INC.,"$88,178","Dec. 22, 2021","Dec. 22, 2021","Dec. 21, 2022",https://theijf.org/procurement/p000030913_ssc
