region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,Non-professional Personal Service Contracts not Elsewhere Specified,Correctional Service of Canada,TROY LIFE & FIRE SAFETY LTD,"$347,465","Aug. 16, 2023","Aug. 10, 2023","Jun. 30, 2028",https://theijf.org/procurement/21407_24_4415363_csc
Federal,Other Professional Services not Elsewhere Specified,Correctional Service of Canada,GREEN HEATHER LILLIAN,"$184,048","Aug. 10, 2023","Aug. 10, 2023","Mar. 31, 2025",https://theijf.org/procurement/21465_24_4452896_csc
Federal,Pharmaceutical and Other Medicinal Products,Correctional Service of Canada,MCKESSON CANADA CORPORATION,"$18,541","Aug. 10, 2023","Aug. 10, 2023","Sep. 13, 2023",https://theijf.org/procurement/21501_24_4501605_csc
Federal,Temporary Help Services,Correctional Service of Canada,BAYSHORE HEALTHCARE,"$104,956","Aug. 10, 2023","Aug. 10, 2023","Mar. 31, 2024",https://theijf.org/procurement/21504_24_4501624_csc
Federal,"Miscellaneous Food, Food Materials and Food Preparations, Including Beverages and Tobacco",Correctional Service of Canada,PRATTS WHOLESALE LIMITED,"$13,022","Aug. 10, 2023","Aug. 10, 2023","Aug. 14, 2023",https://theijf.org/procurement/21510_24_4500057_csc
Federal,Pharmaceutical and Other Medicinal Products,Correctional Service of Canada,MCKESSON CANADA CORPORATION,"$27,179","Aug. 10, 2023","Aug. 10, 2023","Aug. 19, 2023",https://theijf.org/procurement/21807_24_4501182_csc
Federal,Pharmaceutical and Other Medicinal Products,Correctional Service of Canada,MCKESSON CANADA CORPORATION,"$32,055","Aug. 10, 2023","Aug. 10, 2023","Aug. 19, 2023",https://theijf.org/procurement/21807_24_4501316_csc
Federal,Other Equipment and Parts,Correctional Service of Canada,PS ATLANTIC LIMITED - NB,"$20,000","Aug. 10, 2023","Aug. 10, 2023","Mar. 31, 2024",https://theijf.org/procurement/21t20739_24_4501041_csc
Federal,Miscellaneous Manufactured Articles,Correctional Service of Canada,LEFEBVRE ET BENOIT,"$12,215","Aug. 10, 2023","Aug. 10, 2023","Mar. 31, 2024",https://theijf.org/procurement/21t30139_24_4501467_csc
Federal,Usage of Inventory,Correctional Service of Canada,NORTHFIELD METAL PRODUCTS,"$902,513","Aug. 10, 2023","Aug. 10, 2023","Mar. 31, 2024",https://theijf.org/procurement/21t34139_24_4389406_csc
Federal,Usage of Inventory,Correctional Service of Canada,OEI KRUEGER INTERNATIONAL INC,"$11,844","Aug. 10, 2023","Aug. 10, 2023","Dec. 31, 2023",https://theijf.org/procurement/21t53039_24_4501166_csc
Federal,Residential buildings,National Defence,ARMOCLAN ENGINEERING,"$15,131","Aug. 10, 2023","Aug. 10, 2023","Mar. 31, 2024",https://theijf.org/procurement/24_0026759_dnd
Federal,Other buildings,National Defence,ETC ECO TREE CARE,"$15,757","Aug. 10, 2023","Aug. 10, 2023","Mar. 31, 2024",https://theijf.org/procurement/24_0026817_dnd
Federal,Computer equipment related to Distributed Computing Environment (DCE) - Desktop/personal/portable (includes all related parts and peripherals),Treasury Board of Canada Secretariat,ADVANCED CHIPPEWA TECHNOLOGIES INC.,"$399,335","Aug. 10, 2023","Aug. 10, 2023","Aug. 9, 2024",https://theijf.org/procurement/2406224098_tbs
Federal,Computer equipment related to distributed computing environment (DCE)—Desktop/personal/portable (includes all related parts and peripherals),Canadian Space Agency,NISHA TECHNOLOGIES INC.,"$168,436","Aug. 10, 2023","Aug. 10, 2023","Sep. 30, 2023",https://theijf.org/procurement/2bh3149017_csa
Federal,Computer equipment related to distributed computing environment (DCE)-Desktop/personal/portable (includes all related parts and peripherals),National Defence,Nisha Technologies Inc.,"$44,968","Aug. 10, 2023","Aug. 10, 2023","Sep. 21, 2023",https://theijf.org/procurement/2bh3149168_itpro95510_dnd
Federal,"Office furniture and furnishings, including parts",Veterans Affairs Canada,ERGOWORKS ATLANTIC,"$23,103","Aug. 11, 2023","Aug. 10, 2023","Mar. 31, 2024",https://theijf.org/procurement/3000767615_vac
Federal,Scientific services,Agriculture and Agri-Food Canada,UNIVERSITE LAVAL,"$134,407","Aug. 10, 2023","Aug. 10, 2023","Mar. 31, 2025",https://theijf.org/procurement/3000768831_aafc
Federal,Tuition fees and costs of attending courses including seminars not elsewhere specified,Veterans Review and Appeal Board,LEARNING TREE INTERNATIONAL IN,"$34,747","Sep. 27, 2023","Aug. 10, 2023","Mar. 31, 2024",https://theijf.org/procurement/3000768887_vrab
Federal,"Measuring, controlling, laboratory, medical and optical equipment and parts",Natural Resources Canada,VWR INTERNATIONAL LTD.,"$131,151","Aug. 10, 2023","Aug. 10, 2023","Feb. 29, 2024",https://theijf.org/procurement/3000768892_nrcan
Federal,Other Business services not Elsewhere Specified,Environment and Climate Change Canada,MTD PROPERTY MAINTENANCE,"$13,860","Aug. 10, 2023","Aug. 10, 2023","Mar. 31, 2026",https://theijf.org/procurement/3000768903_ec
Federal,Other buildings,Agriculture and Agri-Food Canada,R.C. WHITE LTD,"$52,537","Aug. 10, 2023","Aug. 10, 2023","Aug. 31, 2024",https://theijf.org/procurement/3000768914_aafc
Federal,Purchase of training packages and courses,Natural Resources Canada,CIET SUSTAINABLE ENERGY TRAINING,"$38,985","Aug. 10, 2023","Aug. 10, 2023","Mar. 31, 2025",https://theijf.org/procurement/3000768918_nrcan
Federal,"Measuring, controlling, laboratory, medical and optical equipment and parts",Environment and Climate Change Canada,HOSKIN SCIENTIFIC LTD,"$22,954","Aug. 10, 2023","Aug. 10, 2023","Mar. 31, 2024",https://theijf.org/procurement/3000768920_ec
Federal,"Measuring, controlling, laboratory, medical and optical equipment and parts",Agriculture and Agri-Food Canada,GENEQ INC.,"$51,802","Aug. 10, 2023","Aug. 10, 2023","Mar. 31, 2024",https://theijf.org/procurement/3000768927_aafc
Federal,Other professional services not elsewhere specified,Environment and Climate Change Canada,AMERICAN ASSOCIATION FOR LABORATORY ACCREDITATION,"$18,810","Aug. 10, 2023","Aug. 10, 2023","Mar. 29, 2024",https://theijf.org/procurement/3000768931_ec
Federal,Public relations services,Agriculture and Agri-Food Canada,NEWS CANADA INC.,"$70,579","Aug. 10, 2023","Aug. 10, 2023","Mar. 31, 2024",https://theijf.org/procurement/3000768932_aafc
Federal,Other Business services not Elsewhere Specified,Environment and Climate Change Canada,JIM PRICE,"$16,781","Aug. 10, 2023","Aug. 10, 2023","Mar. 31, 2026",https://theijf.org/procurement/3000768935_ec
Federal,"Measuring, controlling, laboratory, medical and optical equipment and parts",Natural Resources Canada,NANOSCIENCE INSTRUMENTS INC,"$17,149","Aug. 10, 2023","Aug. 10, 2023","Sep. 29, 2023",https://theijf.org/procurement/3000768937_nrcan
Federal,Management consulting,Impact Assessment Agency of Canada,8513929 CANADA INC,"$254,420","Aug. 10, 2023","Aug. 10, 2023","Mar. 31, 2024",https://theijf.org/procurement/3000768940_iaac
Federal,Lubricating fuel and greases,Natural Resources Canada,SFC ENERGY LTD,"$73,722","Aug. 10, 2023","Aug. 10, 2023","Sep. 20, 2023",https://theijf.org/procurement/3000768951_nrcan
Federal,Other equipment and Parts,Agriculture and Agri-Food Canada,FISHER SCIENTIFIC COMPANY,"$24,520","Aug. 10, 2023","Aug. 10, 2023","Oct. 7, 2023",https://theijf.org/procurement/3000769664_aafc
Federal,Other Business services not Elsewhere Specified,Agriculture and Agri-Food Canada,G & T CUSTOM FARMING LTD,"$42,688","Aug. 10, 2023","Aug. 10, 2023","Mar. 31, 2024",https://theijf.org/procurement/3000774220_aafc
Federal,Communications/Networking Equipment acquisition,"Innovation, Science and Economic Development Canada",ADVANCED CHIPPEWA TECHNOLOGIES INC.,"$20,581","Aug. 10, 2023","Aug. 10, 2023","Sep. 22, 2023",https://theijf.org/procurement/3033705_ic
Federal,Residential buildings,National Defence,INTÉGRAIR Inc.,"$10,767","Aug. 10, 2023","Aug. 10, 2023","Oct. 24, 2023",https://theijf.org/procurement/369_2945_1_v2_dnd
Federal,Residential buildings,National Defence,comox consolidtors,"$20,926","Aug. 10, 2023","Aug. 10, 2023","Sep. 26, 2023",https://theijf.org/procurement/3693088_1_dnd
Federal,Accounting and Audit Services,Employment and Social Development Canada,PRICEWATERHOUSECOOPERS LLP,"$508,531","Aug. 10, 2023","Aug. 15, 2023","May 31, 2024",https://theijf.org/procurement/4500011998_esdc
Federal,Other health services not elsewhere specified,Employment and Social Development Canada,CAREER & VOCATIONAL EVALUATIONS INC,"$1,254","Aug. 10, 2023","Aug. 10, 2023","Jan. 4, 2024",https://theijf.org/procurement/4500012000_esdc
Federal,Tuition fees and costs of attending courses incl,Fisheries and Oceans Canada,CO-ENTREPRISE CITE/CARON,"$10,679","Aug. 10, 2023","Aug. 10, 2023","Mar. 31, 2024",https://theijf.org/procurement/4500051926_dfo
Federal,Other equipment,Fisheries and Oceans Canada,DASCO EQUIPMENT INC,"$31,279","Aug. 10, 2023","Aug. 10, 2023","Dec. 1, 2023",https://theijf.org/procurement/4500051935_dfo
Federal,"Measuring, controlling, laboratory, medical and",Fisheries and Oceans Canada,LIFE TECHNOLOGIES INC,"$82,716","Aug. 10, 2023","Sep. 16, 2023","Sep. 15, 2026",https://theijf.org/procurement/4500051949_dfo
Federal,"Measuring, controlling, laboratory, medical and",Fisheries and Oceans Canada,BIO-RAD LABORATORIES( CANADA) LTD.,"$13,183","Aug. 10, 2023","Sep. 29, 2023","Sep. 28, 2026",https://theijf.org/procurement/4500051955_dfo
Federal,Office buildings,Fisheries and Oceans Canada,CAHILL INSTRUMENTATION,"$24,862","Aug. 10, 2023","Aug. 10, 2023","Mar. 31, 2024",https://theijf.org/procurement/4500051960_dfo
Federal,"Measuring, controlling, laboratory, medical and",Fisheries and Oceans Canada,LIFE TECHNOLOGIES INC,"$25,000","Aug. 10, 2023","Aug. 10, 2023","Oct. 20, 2023",https://theijf.org/procurement/4500051962_dfo
Federal,Engineering consultants - Other,Fisheries and Oceans Canada,JB PACIFIC DESIGN WORKS LTD,"$12,821","Aug. 10, 2023","Aug. 10, 2023","Oct. 31, 2023",https://theijf.org/procurement/4500051964_dfo
Federal,Special industry machinery,Fisheries and Oceans Canada,OSBORNE ELECTRO-MECHANICS LTD,"$15,268","Aug. 10, 2023","Aug. 10, 2023","Nov. 30, 2023",https://theijf.org/procurement/4500051966_dfo
Federal,Ships and boats,Fisheries and Oceans Canada,MADSEN DIESEL & TURBINE,"$15,914","Aug. 10, 2023","Aug. 10, 2023","Mar. 31, 2024",https://theijf.org/procurement/4500051967_dfo
Federal,Public relations services,Fisheries and Oceans Canada,MATCON EXCAVATION & SHORING LTD.,"$203,602","Aug. 10, 2023","Aug. 10, 2023","Mar. 31, 2024",https://theijf.org/procurement/4500051976_dfo
Federal,License/Maintenance fees for client software rel,Fisheries and Oceans Canada,ESRI CANADA LTD,"$49,155","Aug. 10, 2023","Aug. 10, 2023","Aug. 10, 2023",https://theijf.org/procurement/4500051978_dfo
Federal,"Measuring, controlling, laboratory, medical and",Fisheries and Oceans Canada,LIFE TECHNOLOGIES INC,"$37,672","Aug. 10, 2023","Oct. 21, 2023","Oct. 20, 2026",https://theijf.org/procurement/4500051980_dfo
Federal,Rental of aircraft,Fisheries and Oceans Canada,NORTHCOAST HELICOPTERS INC,"$31,500","Aug. 10, 2023","Aug. 21, 2023","Mar. 31, 2024",https://theijf.org/procurement/4500051983_dfo
Federal,Other professional services not elsewhere specif,Fisheries and Oceans Canada,WSP CANADA INC,"$18,712","Aug. 10, 2023","Aug. 10, 2023","Mar. 31, 2024",https://theijf.org/procurement/4500051988_dfo
Federal,Marine installations,Fisheries and Oceans Canada,HARBOUR AUTHORITY OF HERRING NECK,"$27,508","Aug. 10, 2023","Aug. 14, 2023","Mar. 31, 2024",https://theijf.org/procurement/4500051999_dfo
Federal,Repair and maintenance - Office buildings,Fisheries and Oceans Canada,CAHILL INSTRUMENTATION,"$11,240","Aug. 10, 2023","Aug. 10, 2023","Mar. 31, 2024",https://theijf.org/procurement/4500052043_dfo
Federal,Marine installations,Fisheries and Oceans Canada,MERIDIAN ENGINEERING INC.,"$50,060","Aug. 10, 2023","Aug. 11, 2023","Sep. 29, 2023",https://theijf.org/procurement/4500052063_dfo
Federal,Rental of aircraft,Fisheries and Oceans Canada,HELIFOR INDUSTRIES LTD,"$627,351","Aug. 10, 2023","Aug. 10, 2023","Mar. 31, 2024",https://theijf.org/procurement/4500052067_dfo
Federal,Diesel fuel,Fisheries and Oceans Canada,NARL MARKETING LIMITED PARTNERSHIP NORTH ATLANTIC,"$17,445","Aug. 10, 2023","Aug. 11, 2023","Mar. 31, 2024",https://theijf.org/procurement/4500052076_dfo
Federal,Ships and boats,Fisheries and Oceans Canada,CENTRAL PROPELLER REPAIR,"$10,350","Aug. 10, 2023","Aug. 14, 2023","Mar. 31, 2024",https://theijf.org/procurement/4500052093_dfo
Federal,Ships and boats,Fisheries and Oceans Canada,TECHSOL MARINE INC,"$12,279","Aug. 10, 2023","Aug. 14, 2023","Aug. 14, 2023",https://theijf.org/procurement/4500052121_dfo
Federal,Office buildings,Fisheries and Oceans Canada,INLAND TECHNICAL SERVICES LTD.,"$18,266","Aug. 10, 2023","Aug. 15, 2023","Mar. 29, 2024",https://theijf.org/procurement/4500052162_dfo
Federal,"Miscellaneous food, food materials and food prep",Fisheries and Oceans Canada,SYSCO CANADA INC,"$27,363","Aug. 10, 2023","Aug. 15, 2023","Mar. 31, 2024",https://theijf.org/procurement/4500052170_dfo
Federal,"Miscellaneous food, food materials and food prep",Fisheries and Oceans Canada,SYSCO CANADA INC,"$15,214","Aug. 10, 2023","Aug. 15, 2023","Mar. 31, 2024",https://theijf.org/procurement/4500052188_dfo
Federal,Engineering consultants-Other,Fisheries and Oceans Canada,KLOHN CRIPPEN BERGER LTD.,"$81,861","Aug. 10, 2023","Aug. 15, 2023","Mar. 31, 2024",https://theijf.org/procurement/4500052210_dfo
Federal,Diesel fuel,Fisheries and Oceans Canada,STERLING FUELS,"$16,563","Aug. 17, 2023","Aug. 10, 2023","Aug. 10, 2023",https://theijf.org/procurement/4500052425_dfo
