region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,Lubricating fuel and greases,Fisheries and Oceans Canada,HARVEYS OIL,"$18,035","Mar. 14, 2022","Mar. 16, 2022","Mar. 31, 2022",https://theijf.org/procurement/4500022633_dfo
Federal,Engineering consultants-Construction,Fisheries and Oceans Canada,STANTEC CONSULTING LTD,"$33,947","Mar. 14, 2022","Mar. 16, 2022","Oct. 31, 2023",https://theijf.org/procurement/4500022644_dfo
Federal,Ships and boats,Fisheries and Oceans Canada,SIEMENS ENERGY CANADA LIMITED,"$14,433","Mar. 14, 2022","Mar. 16, 2022","Mar. 31, 2023",https://theijf.org/procurement/4500022666_dfo
Federal,Ships and boats,Fisheries and Oceans Canada,W&O SUPPLY CANADA,"$17,718","Mar. 14, 2022","Mar. 16, 2022","Mar. 31, 2022",https://theijf.org/procurement/4500022676_dfo
Federal,Radar equipment and parts,Fisheries and Oceans Canada,HOSKIN SCIENTIFIC LIMITED,"$15,917","Mar. 14, 2022","Mar. 16, 2022","Mar. 31, 2022",https://theijf.org/procurement/4500022701_dfo
Federal,"Measuring, controlling, laboratory, medical and",Fisheries and Oceans Canada,HOSKIN SCIENTIFIC LIMITED,"$13,995","Mar. 14, 2022","Mar. 17, 2022","Mar. 31, 2022",https://theijf.org/procurement/4500022787_dfo
Federal,Ships and boats,Fisheries and Oceans Canada,WARTSILA CANADA INC,"$46,971","Mar. 14, 2022","Mar. 18, 2022","Mar. 31, 2023",https://theijf.org/procurement/4500022809_dfo
Federal,Management consulting,Fisheries and Oceans Canada,LUMINA IT,"$208,231","Mar. 14, 2022","Mar. 14, 2022","May 31, 2022",https://theijf.org/procurement/4500022862_dfo
Federal,Miscellaneous vehicles,Fisheries and Oceans Canada,HIGH CALIBER ADVENTURES LTD,"$13,664","Mar. 14, 2022","Mar. 14, 2022","Mar. 31, 2022",https://theijf.org/procurement/4500022873_dfo
Federal,Other Business services not Elsewhere Specified,Fisheries and Oceans Canada,HALPENNY INSURANCE BROKERS LTD,"$490,428","Mar. 14, 2022","Mar. 24, 2022","Mar. 31, 2023",https://theijf.org/procurement/4500023227_dfo
Federal,"Electric lighting, distribution and control equi",Fisheries and Oceans Canada,SABIK OY,"$52,315","Mar. 14, 2022","Mar. 14, 2022","Mar. 31, 2022",https://theijf.org/procurement/4500024130_dfo
Federal,Temporary help services,Health Canada,SPIRIT PERSONNEL INC,"$19,316","Mar. 14, 2022","Mar. 14, 2022","Jul. 1, 2022",https://theijf.org/procurement/4500437543_hc
Federal,Translation services,Health Canada,TESSIER TRANSLATIONS—MEGALEXIS COMM,"$40,000","Mar. 14, 2022","Mar. 14, 2022","Jun. 30, 2022",https://theijf.org/procurement/4500437767_hc
Federal,Management consulting,Public Health Agency of Canada,UNIVERSITY OF ALBERTA,"$35,438","Mar. 14, 2022","Mar. 14, 2022","Jun. 30, 2022",https://theijf.org/procurement/4500437782_phac
Federal,Protection services,Health Canada,COMMISSIONAIRES OTTAWA,"$1,011,612","Mar. 14, 2022","Apr. 1, 2022","Mar. 31, 2023",https://theijf.org/procurement/4500437788_hc
Federal,Protection services,Health Canada,COMMISSIONAIRES OTTAWA,"$771,772","Mar. 14, 2022","Apr. 1, 2022","Mar. 31, 2023",https://theijf.org/procurement/4500437798_hc
Federal,Professional Services ,Indigenous Services Canada,ISHKONIGAN INC,"$6,027","Mar. 14, 2022","Jan. 17, 2023","Mar. 31, 2024",https://theijf.org/procurement/4500437822_isc
Federal,Furniture and fixtures including parts,Indigenous Services Canada,PJS SYSTEMS INC.,"$10,630","Mar. 14, 2022","Mar. 14, 2022","Mar. 31, 2022",https://theijf.org/procurement/4500437826_isc
Federal,Furniture and fixtures including parts,Indigenous Services Canada,PJS SYSTEMS INC.,"$17,437","Mar. 14, 2022","Mar. 14, 2022","Mar. 31, 2022",https://theijf.org/procurement/4500437828_isc
Federal,Rental of motor and other vehicles,National Defence,Location De Motoneiges,"$51,508","Mar. 14, 2022","Mar. 14, 2022","Mar. 15, 2022",https://theijf.org/procurement/4502367653_dnd
Federal,"Inorganic and organic chemicals, including plastics, rubber and products, and excluding tires and tubes",National Defence,Dulux Paint,"$19,543","Mar. 14, 2022","Mar. 14, 2022","Apr. 29, 2022",https://theijf.org/procurement/4502395015_dnd
