region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,Other Professional Services not Elsewhere Specified,Parks Canada,Ace Vegetation Control,"$13,847","Jul. 12, 2023","Jul. 12, 2023","Sep. 30, 2023",https://theijf.org/procurement/45461051_pc
Federal,"Other Mineral Fuels, Oils and Products",Parks Canada,Parkland Corporation,"$17,993","Jul. 12, 2023","Jul. 12, 2023","Mar. 31, 2024",https://theijf.org/procurement/45461053_pc
Federal,Diesel Fuel,Parks Canada,Parkland Corporation,"$25,041","Jul. 12, 2023","Jul. 12, 2023","Mar. 31, 2024",https://theijf.org/procurement/45461054_pc
Federal,Rental of Aircraft,Parks Canada,Selkirk Mountain Helicopters,"$54,062","Jul. 12, 2023","Jul. 12, 2023","Jul. 21, 2023",https://theijf.org/procurement/45461058_pc
Federal,Communications Networking Equipment,Parks Canada,Codan Radio Communications,"$14,418","Jul. 12, 2023","Jul. 12, 2023","Apr. 16, 2024",https://theijf.org/procurement/45467206_pc
Federal,Other professional services not otherwise specified,Health Canada,ADRM TECHNOLOGY CONSULTING GROUP,"$1,394,646","Jul. 12, 2023","Jul. 12, 2023","Mar. 31, 2026",https://theijf.org/procurement/4600002528_hc
Federal,Road motor vehicles,Canada Border Services Agency,Toyota Canada Inc.,"$54,046","Jul. 12, 2023","Jul. 12, 2023","Mar. 29, 2024",https://theijf.org/procurement/4700013442_cbsa
Federal,Audio-visual services,Canada Revenue Agency,Arbitration Place Inc.,,"Jul. 12, 2023","Jul. 12, 2023","Jun. 30, 2025",https://theijf.org/procurement/5500001138_cra
Federal,Translation services,Courts Administration Service,Nations Translation Group LP,"$3,150,000","Jul. 12, 2023","Aug. 1, 2023","Jul. 31, 2025",https://theijf.org/procurement/5x001_21_0317a_001_cas
Federal,Translation services,Courts Administration Service,R&R International Translation Specialists Inc.,"$2,450,000","Jul. 12, 2023","Aug. 1, 2023","Jul. 31, 2025",https://theijf.org/procurement/5x001_21_0317a_002_cas
Federal,Translation services,Courts Administration Service,Lionbridge Ltd.,"$1,400,000","Jul. 12, 2023","Aug. 1, 2023","Jul. 31, 2025",https://theijf.org/procurement/5x001_21_0317a_003_cas
