region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,Transportation of things not elsewhere specified,National Defence,TRANSPORT ALAIN GIROUX ET FILS,"$18,000","Dec. 8, 2021","Dec. 29, 2021","Jan. 10, 2022",https://theijf.org/procurement/w6447npcc21_0430_dnd
Federal,"Image/Video communications equipment (includes telepresence/video conferencing equipment, cabling, parts and peripherals)",National Defence,AVI-SPL Canada,"$104,248","Dec. 6, 2021","Dec. 6, 2021","Jan. 10, 2022",https://theijf.org/procurement/r000103843_dnd
Federal,Other clothing,National Defence,EQUIPEMENT DE SÉCURITÉ,"$16,441","Dec. 16, 2021","Dec. 16, 2021","Jan. 10, 2022",https://theijf.org/procurement/w0130_4502360140_dnd
Federal,Transportation of things not elsewhere specified,National Defence,Transport Alain Giroux & Fils Inc,"$6,899","Dec. 8, 2021","Dec. 15, 2021","Jan. 10, 2022",https://theijf.org/procurement/w6447npcc21_0429_dnd
Federal,"Inorganic and organic chemicals, including plastics, rubber and products, and excluding tires and tubes",National Defence,BIOTEK INSTRUMENTS,"$21,305","Nov. 5, 2021","Nov. 5, 2021","Jan. 10, 2022",https://theijf.org/procurement/w7702_4502339640_dnd
Federal,Computer equipment related to distributed computing environment (DCE)-Desktop/personal/portable (includes all related parts and peripherals),National Defence,Hypertechnologie Ciara Inc,"$980,726","Jan. 11, 2021","Jan. 11, 2021","Jan. 10, 2022",https://theijf.org/procurement/w8474_218114_dnd
Federal,DATA AND DATABASE ACCESS SERVICES,Transport Canada,TSC TRAKKING SOFTWARE CORPORATION,"$28,250","Sep. 29, 2021","Sep. 29, 2021","Jan. 10, 2022",https://theijf.org/procurement/t8080_210263_tc
Federal,Other furniture and fixtures including parts,National Defence,OPTIMIZED INDUSTRIAL SOLUTIONS,"$11,040","Dec. 6, 2021","Dec. 6, 2021","Jan. 10, 2022",https://theijf.org/procurement/w0100_4502354525_dnd
Federal,Computer equipment related to distributed computing environment (DCE)-Desktop/personal/portable (includes all related parts and peripherals),National Defence,Northern Micro,"$149,751","Dec. 7, 2021","Dec. 7, 2021","Jan. 10, 2022",https://theijf.org/procurement/2bh1103852_dnd
Federal,Computer equipment related to distributed computing environment (DCE)-Desktop/personal/portable (includes all related parts and peripherals),National Defence,Bell Canada,"$195,928","Dec. 8, 2021","Dec. 8, 2021","Jan. 10, 2022",https://theijf.org/procurement/2bn101391_dnd
Federal,Aviation fuel,National Defence,AEG,"$10,539","Jan. 10, 2022","Jan. 10, 2022","Jan. 10, 2022",https://theijf.org/procurement/2106574999_dnd
Federal,Other Professional Services not Elsewhere Specified,Correctional Service of Canada,STEWART JOSEPH A,"$41,559","Jan. 6, 2021","Jan. 11, 2021","Jan. 10, 2022",https://theijf.org/procurement/21120_21_3748179_csc
Federal,Other Professional Services not Elsewhere Specified,Correctional Service of Canada,FITZPATRICK RAY,"$45,199","Jan. 11, 2021","Jan. 11, 2021","Jan. 10, 2022",https://theijf.org/procurement/21120_21_3691144_csc
