region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,Services Related to the Assessment of Potentially Contaminated Sites,Parks Canada,APERTURE CONSULTING INC.,"$39,863","Dec. 2, 2022","Dec. 2, 2022","Mar. 31, 2024",https://theijf.org/procurement/45454872_pc
Federal,Miscellaneous Manufactured Articles,Parks Canada,Cotton Candy Mississauga Inc.,"$15,588","Jan. 9, 2023","Jan. 9, 2023","Mar. 31, 2024",https://theijf.org/procurement/45455585_pc
Federal,Residential buildings,Public Services and Procurement Canada,NORTHERN EAVES TROUGHING &,"$13,965","Jun. 5, 2023","Jun. 5, 2023","Mar. 31, 2024",https://theijf.org/procurement/700722619_pwgsc
Federal,Engineering Consultants - Other,Parks Canada,Kontzamanis Graumann Smith,"$16,800","Jan. 5, 2023","Jan. 5, 2023","Mar. 31, 2024",https://theijf.org/procurement/45455553_pc
Federal,Residential buildings,Public Services and Procurement Canada,NORTHERN EAVES TROUGHING &,"$28,072","Jun. 5, 2023","Jun. 5, 2023","Mar. 31, 2024",https://theijf.org/procurement/700722616_pwgsc
Federal,Engineering consultants-Other,Public Services and Procurement Canada,KALO STANTEC LIMITED,"$108,310","Jun. 6, 2023","Jun. 6, 2023","Mar. 31, 2024",https://theijf.org/procurement/700722565_pwgsc
Federal,Other professional services not elsewhere specified,Public Services and Procurement Canada,GHD LIMITED,"$27,429","Oct. 19, 2023","Oct. 19, 2023","Mar. 31, 2024",https://theijf.org/procurement/700746744_pwgsc
Federal,Processing machinery,Public Services and Procurement Canada,CANADIAN LEASEBACK (GP) INC.,"$11,040","Jun. 5, 2023","Jun. 5, 2023","Mar. 31, 2024",https://theijf.org/procurement/700722488_pwgsc
Federal,Office buildings,Public Services and Procurement Canada,6514928 CANADA INC,"$22,120","Jun. 23, 2023","Jun. 23, 2023","Mar. 31, 2024",https://theijf.org/procurement/700726697_pwgsc
Federal,Engineering services not elsewhere specified,Public Services and Procurement Canada,COLLIERS PROJECT LEADERS INC.,"$10,781","Jun. 23, 2023","Jun. 23, 2023","Mar. 31, 2024",https://theijf.org/procurement/700726692_pwgsc
Federal,Miscellaneous Manufactured Articles,Parks Canada,Jim Pattison Industries Ltd,"$876,844","Dec. 22, 2022","Dec. 22, 2022","Mar. 31, 2024",https://theijf.org/procurement/45455390_pc
Federal,Other engineering works,Public Services and Procurement Canada,ED MALETTE ELECTRIC LTD,"$11,696","Jun. 26, 2023","Jun. 26, 2023","Mar. 31, 2024",https://theijf.org/procurement/700726678_pwgsc
