region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,Other professional services not elsewhere specified,"Immigration, Refugees and Citizenship Canada",XPERA RISK MITIGATION & INVESTIGATION,"$912,822","Feb. 3, 2023","Feb. 4, 2023","Mar. 31, 2023",https://theijf.org/procurement/7118510_cic
Federal,"R&M - Computer equipment related to production and operations (P&O) environment - All servers, storage, printers, etc. (includes all related parts and peripherals)",National Film Board,SOFTCHOICE CORPORATION,"$19,536","Feb. 1, 2023","Feb. 1, 2023","Apr. 1, 2023",https://theijf.org/procurement/8055320_nfb
Federal,Engineering consultants - Construction,Global Affairs Canada,Kida Design Inc.,"$446,947","Nov. 15, 2021","Nov. 15, 2021","Mar. 31, 2023",https://theijf.org/procurement/7435550_dfatd
Federal,Other professional services not elsewhere specified,"Immigration, Refugees and Citizenship Canada",XPERA RISK MITIGATION & INVESTIGATION,"$373,110","Jan. 3, 2023","Jan. 3, 2023","Mar. 31, 2023",https://theijf.org/procurement/7118313_cic
Federal,Other professional services not elsewhere specified,"Immigration, Refugees and Citizenship Canada",XPERA RISK MITIGATION & INVESTIGATION,"$5,120,873","Dec. 30, 2022","Dec. 30, 2022","Mar. 31, 2023",https://theijf.org/procurement/7118307_cic
Federal,Other professional services not elsewhere specified,"Immigration, Refugees and Citizenship Canada",XPERA RISK MITIGATION & INVESTIGATION,"$4,231,102","Dec. 28, 2022","Dec. 28, 2022","Mar. 31, 2023",https://theijf.org/procurement/7118297_cic
Federal,Tuition fees and costs of attending courses including seminars not elsewhere specified,"Immigration, Refugees and Citizenship Canada",GRAYBRIDGE MALKAM,"$13,962","Jan. 3, 2023","Jan. 3, 2023","Mar. 31, 2023",https://theijf.org/procurement/7118274_cic
Federal,Information technology and telecommunications consultants,"Immigration, Refugees and Citizenship Canada",CORADIX,"$97,585","Jan. 10, 2022","Jan. 11, 2022","Jun. 12, 2022",https://theijf.org/procurement/7116202_cic
Federal,Other Business services not Elsewhere Specified,National Defence,Luxton Construction Plains Inc,"$1,210,763","Sep. 27, 2021","Sep. 27, 2021","Feb. 3, 2023",https://theijf.org/procurement/76056_dnd
Federal,Aircraft parts,Royal Canadian Mounted Police,AIRBUS HELICOPTERS CANADA LIMITED,"$31,097","Jan. 6, 2023","Jan. 6, 2023","Apr. 1, 2023",https://theijf.org/procurement/7262179_rcmp
Federal,Advertising services,"Immigration, Refugees and Citizenship Canada",COSSETTE COMMUNICATION INC,"$2,669,090","Jul. 6, 2022","Jul. 6, 2022","Mar. 31, 2023",https://theijf.org/procurement/8803230070_cic
Federal,Information technology and telecommunications consultants,"Immigration, Refugees and Citizenship Canada",ADRM TECHNOLOGY CONSULTING GROUP CO,"$1,271,390","Jan. 26, 2022","Jan. 26, 2022","Mar. 31, 2023",https://theijf.org/procurement/7116428_cic
Federal,Tuition fees and costs of attending courses including seminars not elsewhere specified,Royal Canadian Mounted Police,CTOMS INC,"$33,880","Feb. 7, 2023","Feb. 7, 2023","Apr. 1, 2023",https://theijf.org/procurement/7262569_rcmp
Federal,Tuition fees and costs of attending courses including seminars not elsewhere specified,Royal Canadian Mounted Police,CTOMS INC,"$33,880","Jan. 31, 2023","Jan. 31, 2023","Apr. 1, 2023",https://theijf.org/procurement/7262564_rcmp
Federal,Tuition fees and costs of attending courses including seminars not elsewhere specified,"Immigration, Refugees and Citizenship Canada",GRAYBRIDGE MALKAM,"$10,613","Mar. 7, 2022","Mar. 7, 2022","Nov. 24, 2022",https://theijf.org/procurement/7116731_cic
Federal,Information Technology Consultants,"Innovation, Science and Economic Development Canada",LUMINA IT INC.,"$513,578","Nov. 15, 2021","Nov. 15, 2021","Apr. 1, 2023",https://theijf.org/procurement/8509888_ic
Federal,Aircraft parts,Royal Canadian Mounted Police,AIRBUS HELICOPTERS CANADA LIMITED,"$68,048","Jan. 20, 2023","Jan. 20, 2023","Apr. 1, 2023",https://theijf.org/procurement/7262502_rcmp
Federal,Information technology and telecommunications consultants,"Immigration, Refugees and Citizenship Canada",RANDSTAD,"$239,343","Apr. 27, 2022","Apr. 27, 2022","Mar. 6, 2023",https://theijf.org/procurement/7116946_cic
Federal,Information technology and telecommunications consultants,"Immigration, Refugees and Citizenship Canada",RANDSTAD,"$276,544","Apr. 7, 2022","Apr. 27, 2022","Mar. 6, 2023",https://theijf.org/procurement/7116945_cic
Federal,Information technology and telecommunications consultants,"Immigration, Refugees and Citizenship Canada",RANDSTAD,"$271,628","Apr. 7, 2022","Apr. 27, 2022","Mar. 6, 2023",https://theijf.org/procurement/7116942_cic
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),National Film Board,GITLAB INC,"$39,696","Mar. 31, 2021","Mar. 31, 2021","Apr. 1, 2023",https://theijf.org/procurement/8048687_nfb
Federal,Information technology and telecommunications consultants,National Research Council Canada,7159650 CANADA INC,"$1,134,877","Feb. 10, 2020","Feb. 10, 2020","Mar. 31, 2023",https://theijf.org/procurement/943795_nrc
Federal,Other clothing,Royal Canadian Mounted Police,MUSTANG SURVIVAL ULC,"$11,160","Feb. 8, 2023","Feb. 8, 2023","Apr. 1, 2023",https://theijf.org/procurement/7262796_rcmp
Federal,Information technology and telecommunications consultants,Environment and Climate Change Canada,THOMAS & SCHMIDT INC,"$417,503","Mar. 3, 2022","Mar. 3, 2022","Apr. 1, 2023",https://theijf.org/procurement/7200002588_ec
Federal,Other Business services not Elsewhere Specified,Royal Canadian Mounted Police,DELOITTE LLP,"$36,593","Jan. 20, 2020","Jan. 20, 2020","Apr. 1, 2023",https://theijf.org/procurement/7241305_rcmp
Federal,Information technology and telecommunications consultants,"Immigration, Refugees and Citizenship Canada",ADIRONDACK INFORMATION MANAGEMENT INC.,"$454,034","Apr. 6, 2022","Apr. 19, 2022","Mar. 31, 2023",https://theijf.org/procurement/7116936_cic
Federal,"Rental of machinery, office furniture and fixtures and other equipment",Royal Canadian Mounted Police,XEROX CANADA LTD.,"$10,652","Jun. 8, 2020","Jun. 8, 2020","Apr. 1, 2023",https://theijf.org/procurement/7243891_rcmp
Federal,Information technology and telecommunications consultants,"Immigration, Refugees and Citizenship Canada",MAPLESOFT CONSULTING INC.,"$244,621","Apr. 25, 2022","Apr. 27, 2022","Mar. 6, 2023",https://theijf.org/procurement/7116934_cic
Federal,Information technology and telecommunications consultants,"Immigration, Refugees and Citizenship Canada",MAPLESOFT CONSULTING INC.,"$243,704","Apr. 6, 2022","Apr. 27, 2022","Mar. 6, 2023",https://theijf.org/procurement/7116933_cic
Federal,Information technology and telecommunications consultants,"Immigration, Refugees and Citizenship Canada",MAPLESOFT CONSULTING INC.,"$224,297","Apr. 6, 2022","Apr. 27, 2022","Mar. 6, 2023",https://theijf.org/procurement/7116932_cic
Federal,"Rental of computer equipment related to production and operations (P&O) environment - All servers, storage, printers, etc. (includes all related parts and peripherals)",National Film Board,Amazon Web Services Inc (CANADA),"$442,654","Feb. 14, 2023","Feb. 14, 2023","Apr. 1, 2023",https://theijf.org/procurement/8055499_nfb
Federal,Other Business services not Elsewhere Specified,Royal Canadian Mounted Police,PRICE WATERHOUSE COOPERS LLP,"$456,771","May 3, 2021","May 5, 2021","Mar. 3, 2023",https://theijf.org/procurement/7250366_rcmp
Federal,Safety and sanitation equipment and parts,Royal Canadian Mounted Police,CONVERGINT TECHNOLOGIES LTD,"$17,082","Feb. 22, 2023","Feb. 22, 2023","Apr. 1, 2023",https://theijf.org/procurement/7263257_rcmp
Federal,Other professional services not elsewhere specified,"Immigration, Refugees and Citizenship Canada",THE CANADIAN RED CROSS SOCIETY,"$15,000,000","Mar. 30, 2022","Mar. 30, 2022","Mar. 31, 2023",https://theijf.org/procurement/9623220440_cic
Federal,Other office equipment and Parts,Royal Canadian Mounted Police,APPLIED ELECTRONICS LIMITED,"$196,129","Sep. 15, 2021","Sep. 15, 2021","Apr. 1, 2023",https://theijf.org/procurement/7252959_rcmp
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,National Film Board,CEV INC,"$58,297","Apr. 28, 2021","Apr. 28, 2021","Apr. 1, 2023",https://theijf.org/procurement/8048933_nfb
Federal,Institutional buildings,Royal Canadian Mounted Police,HALBAR,"$15,850","Feb. 13, 2023","Feb. 13, 2023","Apr. 1, 2023",https://theijf.org/procurement/7263006_rcmp
Federal,Information technology and telecommunications consultants,Royal Canadian Mounted Police,ERNST & YOUNG LLP CHARTERED ACCOUNT,"$172,288","Oct. 25, 2021","Oct. 25, 2021","Apr. 1, 2023",https://theijf.org/procurement/7253740_rcmp
Federal,Institutional buildings,Royal Canadian Mounted Police,SOUTH COAST CONSTRUCTION INC.,"$86,250","Mar. 9, 2023","Mar. 9, 2023","Apr. 1, 2023",https://theijf.org/procurement/7263611_rcmp
Federal,Computer equipment related to Distributed Computing Environment (DCE) - Desktop/personal/portable (includes all related parts and peripherals),Office of the Superintendent of Financial Institutions Canada,CDW CANADA INC.,"$6,170","Mar. 8, 2023","Mar. 3, 2023","Mar. 31, 2023",https://theijf.org/procurement/8055746_osfi
Federal,Other equipment and Parts,Royal Canadian Mounted Police,VALLEY ASSOCIATES,"$56,939","Mar. 6, 2023","Mar. 6, 2023","Apr. 1, 2023",https://theijf.org/procurement/7263502_rcmp
Federal,Other equipment,Royal Canadian Mounted Police,PROPARMS LTD.,"$15,490","Feb. 28, 2023","Feb. 28, 2023","Apr. 1, 2023",https://theijf.org/procurement/7263396_rcmp
Federal,Other furniture and fixtures including parts,Global Affairs Canada,Raymond J Mackey,"$11,780","Mar. 23, 2023","Mar. 23, 2023","Mar. 27, 2023",https://theijf.org/procurement/7449136_dfatd
Federal,Public relations services,Financial Consumer Agency of Canada,News Canada Inc.(FIFTH STORY),"$121,968","Mar. 15, 2023","Mar. 15, 2023","Apr. 1, 2023",https://theijf.org/procurement/8055901_fcac
Federal,Information technology and telecommunications consultants,"Immigration, Refugees and Citizenship Canada",VERITAAQ TECHNOLOGY HOUSE/EXPERIS,"$155,911","Sep. 23, 2021","Sep. 23, 2021","Oct. 31, 2022",https://theijf.org/procurement/7115689_cic
Federal,Information technology and telecommunications consultants,"Innovation, Science and Economic Development Canada",LUMINA IT INC.,"$288,376","Mar. 17, 2022","Mar. 17, 2022","Apr. 1, 2023",https://theijf.org/procurement/8510020_ic
Federal,Public servant travel-Support core mandate activities,Royal Canadian Mounted Police,BYTOWN CATERING,"$52,240","Mar. 15, 2023","Mar. 15, 2023","Mar. 31, 2023",https://theijf.org/procurement/7263745_rcmp
Federal,Aircraft parts,Royal Canadian Mounted Police,LEVAERO AVIATION INC,"$162,836","Mar. 14, 2023","Mar. 14, 2023","Apr. 1, 2023",https://theijf.org/procurement/7263727_rcmp
Federal,Net Increase or Decrease in Accounts receivable,Global Affairs Canada,FRENCH ACADEMY DC MD VA LLC,"$79,387","Apr. 1, 2020","Apr. 1, 2020","Apr. 1, 2023",https://theijf.org/procurement/7420219_dfatd
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,National Film Board,F2 TECHNOLOGIES INC,"$16,793","Mar. 6, 2023","Mar. 6, 2023","Apr. 1, 2023",https://theijf.org/procurement/8055751_nfb
Federal,Information Technology Consultants,"Innovation, Science and Economic Development Canada",LUMINA IT INC.,"$294,454","Apr. 6, 2022","Apr. 6, 2022","Apr. 1, 2023",https://theijf.org/procurement/8510036_ic
Federal,Information Technology Consultants,"Innovation, Science and Economic Development Canada",LUMINA IT INC.,"$517,556","Apr. 7, 2021","Apr. 7, 2021","Apr. 1, 2023",https://theijf.org/procurement/8509667_ic
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,Agriculture and Agri-Food Canada,SOFTCHOICE,"$73,982","Apr. 4, 2022","Apr. 4, 2022","Apr. 1, 2023",https://theijf.org/procurement/80004871_aafc
Federal,Information technology and telecommunications consultants,National Research Council Canada,CISTEL TECHNOLOGY INC,"$948,951","Oct. 26, 2020","Oct. 26, 2020","Mar. 31, 2023",https://theijf.org/procurement/958556_nrc
Federal,Information technology and telecommunications consultants,"Immigration, Refugees and Citizenship Canada",S.I. SYSTEMS,"$94,402","Nov. 23, 2021","Nov. 24, 2021","May 23, 2022",https://theijf.org/procurement/7115938_cic
