region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,Scientific services,Canadian Food Inspection Agency,FERUS INC,"$17,850","Dec. 10, 2022","Dec. 10, 2022","Dec. 31, 2022",https://theijf.org/procurement/3000756605_cfia
Federal,Research contracts,Employment and Social Development Canada,MARS DISCOVERY DISTRICT,"$94,703","Feb. 21, 2022","Mar. 10, 2022","Dec. 31, 2022",https://theijf.org/procurement/4500009508_esdc
Federal,"Electric lighting, distribution and control equipment",Agriculture and Agri-Food Canada,JR ELECTRIC & REPAIR SERVICE,"$13,125","Jan. 4, 2022","Jan. 4, 2022","Dec. 31, 2022",https://theijf.org/procurement/3000739255_aafc
Federal,Scientific services,Canadian Food Inspection Agency,FERUS INC,"$13,650","Dec. 9, 2022","Dec. 9, 2022","Dec. 31, 2022",https://theijf.org/procurement/3000756662_cfia
Federal,Electronic subscriptions and electronic publications,Employment and Social Development Canada,RENOUF PUBLISHING COMPANY LTD.,"$22,032","Feb. 16, 2022","Jan. 1, 2022","Dec. 31, 2022",https://theijf.org/procurement/4500009475_esdc
Federal,Electronic subscriptions and electronic publications,Agriculture and Agri-Food Canada,ACNIELSEN COMPANY,"$20,950","Nov. 1, 2022","Nov. 1, 2022","Dec. 31, 2022",https://theijf.org/procurement/3000754306_aafc
Federal,Scientific services,Environment and Climate Change Canada,TORONTO AND REGION CONSERVATION AUTHORITY,"$40,000","Jul. 8, 2021","Jul. 8, 2021","Dec. 31, 2022",https://theijf.org/procurement/3000730175_ec
Federal,"Measuring, controlling, laboratory, medical and",Fisheries and Oceans Canada,EBSCO CANADA LTD.,"$248,600","Jan. 1, 2022","Jan. 1, 2022","Dec. 31, 2022",https://theijf.org/procurement/4500018407_dfo
Federal,"Measuring, controlling, laboratory, medical and optical equipment and parts",Environment and Climate Change Canada,ORNITELA UAB,"$11,602","Aug. 29, 2022","Aug. 29, 2022","Dec. 31, 2022",https://theijf.org/procurement/3000751292_ec
Federal,Tuition fees and costs of attending courses including seminars not elsewhere specified,Agriculture and Agri-Food Canada,INSTITUTE ON GOVERNANCE,"$53,820","Sep. 20, 2022","Sep. 20, 2022","Dec. 31, 2022",https://theijf.org/procurement/3000752201_aafc
Federal,Scientific services,Agriculture and Agri-Food Canada,GENOME QUEBEC,"$56,031","Nov. 10, 2022","Nov. 10, 2022","Dec. 31, 2022",https://theijf.org/procurement/3000754845_aafc
Federal,Communications/Networking Equipment acquisition,"Innovation, Science and Economic Development Canada",AVI-SPL CANADA LTD,"$51,696","Nov. 1, 2022","Nov. 1, 2022","Dec. 31, 2022",https://theijf.org/procurement/3033569_ic
Federal,Tuition fees and costs of attending courses including seminars not elsewhere specified,Natural Resources Canada,UNIVERSITY OF ALBERTA,"$39,060","Jun. 29, 2022","Jun. 29, 2022","Dec. 31, 2022",https://theijf.org/procurement/3000748801_nrcan
Federal,"Measuring, controlling, laboratory, medical and op","Innovation, Science and Economic Development Canada",TESTFORCE SYSTEMS INC,"$17,323","Oct. 7, 2022","Oct. 7, 2022","Dec. 31, 2022",https://theijf.org/procurement/3033551_ic
Federal,Office and stationers supplies,Elections Canada,SMITH INDUSPAC OTTAWA,"$559,640","Mar. 4, 2022","Mar. 4, 2022","Dec. 31, 2022",https://theijf.org/procurement/3000743637_elections
Federal,Computer Equipment - Servers,"Innovation, Science and Economic Development Canada",NORTHERN MICRO INC.,"$58,159","Oct. 4, 2022","Oct. 4, 2022","Dec. 31, 2022",https://theijf.org/procurement/3033549_ic
Federal,Aircraft,National Research Council Canada,PROSENSING,"$155,401","Jul. 12, 2022","Jul. 12, 2022","Dec. 31, 2022",https://theijf.org/procurement/3118423586_nrc
Federal,"Measuring, controlling, laboratory, medical and op","Innovation, Science and Economic Development Canada",TESTFORCE SYSTEMS INC,"$399,145","Oct. 3, 2022","Oct. 3, 2022","Dec. 31, 2022",https://theijf.org/procurement/3033547_ic
