region,name,type,buyer,open_date,close_date,status,link
Federal,SA Furniture cat 5 & 6,,Public Services and Procurement Canada,"Feb 4, 2020","Feb 13, 2020","CLOSED, AWARDED",https://theijf.org/procurement/ef937-202707_a
Federal,Pulse Amplitude Fluorescence System,,National Research Council Canada,"Jan 17, 2020","Feb 13, 2020","CLOSED, AWARDED",https://theijf.org/procurement/31028-200172_b
Federal,Parts for Crash Fire Truck,Advance Contract Award Notice,National Defence,"Jan 29, 2020","Feb 13, 2020","CLOSED, AWARDED",https://theijf.org/procurement/w0100-200311_a
Federal,Office Chairs 105 Hotel de Ville,,Public Services and Procurement Canada,"Feb 4, 2020","Feb 13, 2020","CLOSED, AWARDED",https://theijf.org/procurement/ep916-202587_a
Federal,Long Haul Fiber install and testing,,National Research Council Canada,"Dec 27, 2019","Feb 12, 2020",CLOSED,https://theijf.org/procurement/31034-195466_a
Federal,Propane Tanks,,Parks Canada,"Jan 3, 2020","Feb 12, 2020","CLOSED, AWARDED",https://theijf.org/procurement/5p412-190482_a
Federal,Overhead Doors / Dock Levelers Servicing,,National Defence,"Dec 31, 2019","Feb 12, 2020","CLOSED, AWARDED",https://theijf.org/procurement/w690d-200025_a
Federal,multiple-mode microplate reader,,Canadian Food Inspection Agency,"Jan 3, 2020","Feb 12, 2020","CLOSED, AWARDED",https://theijf.org/procurement/39903-200381_a
Federal,VIS-SWIR Camera,Advance Contract Award Notice,National Defence,"Jan 28, 2020","Feb 12, 2020","CLOSED, AWARDED",https://theijf.org/procurement/w7701-207256_a
Federal,Fairness Monitoring Services RFSO,,Public Services and Procurement Canada,"Dec 13, 2019","Feb 12, 2020","CLOSED, AWARDED",https://theijf.org/procurement/ep740-191512_c
Federal,ESDC Printing Services,,Employment and Social Development Canada,"Jan 15, 2020","Feb 12, 2020","CLOSED, AWARDED",https://theijf.org/procurement/g9292-213139_a
Federal,Phone Booths,,Public Services and Procurement Canada,"Dec 27, 2019","Feb 12, 2020","CLOSED, AWARDED",https://theijf.org/procurement/ep916-201068_a
Federal,"Forklifts, Telescopic Variable Reach, and Auxillary Items",,Correctional Service of Canada,"Jan 21, 2020","Feb 12, 2020","CLOSED, AWARDED",https://theijf.org/procurement/21c51-190104_a
Federal,Office refit CBSA -- 715 Peel,,Public Services and Procurement Canada,"Jan 23, 2020","Feb 12, 2020","CLOSED, AWARDED",https://theijf.org/procurement/ef245-202516_a
Federal,Security Fencing Upgrades,,Fisheries and Oceans Canada,"Jan 14, 2020","Feb 11, 2020","CLOSED, AWARDED",https://theijf.org/procurement/f1700-195347_a
Federal,Calibration Services FY 19-20,,National Defence,"Dec 6, 2019","Feb 11, 2020","CLOSED, AWARDED",https://theijf.org/procurement/w8486-184754_c
Federal,Cancelled-W6369-20A003/A,,National Defence,"Jan 24, 2020","Feb 11, 2020",CANCELLED,https://theijf.org/procurement/w6369-20a003_a
Federal,Liquid Nitrogen Tank Rental,,Health Canada,"Jan 16, 2020","Feb 11, 2020","CLOSED, AWARDED",https://theijf.org/procurement/h4005-183718_b
Federal,"Land Base Dredging - Wheatley, ON",,Fisheries and Oceans Canada,"Jan 28, 2020","Feb 11, 2020","CLOSED, AWARDED",https://theijf.org/procurement/f2930-190046_a
Federal,Electronic Security Maintenance,,Correctional Service of Canada,"Dec 18, 2019","Feb 11, 2020","CLOSED, AWARDED",https://theijf.org/procurement/21120-196032_a
Federal,Furniture - Telephone Booth,,Public Services and Procurement Canada,"Dec 30, 2019","Feb 11, 2020",CLOSED,https://theijf.org/procurement/ec099-202261_a
Federal,Dash 8 Aircraft Parts,,Transport Canada,"Jan 28, 2020","Feb 11, 2020","CLOSED, AWARDED",https://theijf.org/procurement/t8493-190071_a
Federal,Rigid Hull Inflatable Boat and Trailer,,Fisheries and Oceans Canada,"Jan 28, 2020","Feb 11, 2020","CLOSED, AWARDED",https://theijf.org/procurement/f7044-190035_a
Federal,High Voltage Maintenance,,Public Services and Procurement Canada,"Jan 20, 2020","Feb 10, 2020",CLOSED,https://theijf.org/procurement/ez108-201858_a
Federal,Salinometer,Advance Contract Award Notice,Fisheries and Oceans Canada,"Jan 24, 2020","Feb 10, 2020","CLOSED, AWARDED",https://theijf.org/procurement/f1625-190074_a
Federal,Distributed Learning - Royal Canadian Navy,,National Defence,"Dec 23, 2019","Feb 10, 2020","CLOSED, AWARDED",https://theijf.org/procurement/w0103-203822_a
Federal,RCMP Lake Anahim Housing Renovations,,Public Services and Procurement Canada,"Jan 13, 2020","Feb 10, 2020","CLOSED, AWARDED",https://theijf.org/procurement/ez899-202411_a
Federal,Hazardous Material Abatement Services,,Public Services and Procurement Canada,"Jan 7, 2020","Feb 10, 2020","CLOSED, AWARDED",https://theijf.org/procurement/ev385-201983_a
Federal,Software License,,National Defence,"Jan 20, 2020","Feb 10, 2020","CLOSED, AWARDED",https://theijf.org/procurement/w7702-206215_b
Federal,SO - Canadian Forces Housing Maintenance services - Ottawa,,National Defence,"Dec 20, 2019","Feb 10, 2020",CLOSED,https://theijf.org/procurement/w3719-21wa01_a
Federal,East Block All-Inclusive Washrooms,,Public Services and Procurement Canada,"Jan 16, 2020","Feb 10, 2020","CLOSED, AWARDED",https://theijf.org/procurement/ep747-202348_a
Federal,"Vehicle Rental Services- Miramar, San Diego, CA, US.",,National Defence,"Jan 23, 2020","Feb 10, 2020","CLOSED, AWARDED",https://theijf.org/procurement/w0134-20r021_a
Federal,Antenna angle pointing devices with RF signal feed through and tripods,,National Defence,"Jan 20, 2020","Feb 10, 2020",CLOSED,https://theijf.org/procurement/w7714-207175_a
Federal,Binocular Night Vision Goggles,,National Defence,"Jan 21, 2020","Feb 10, 2020","CLOSED, AWARDED",https://theijf.org/procurement/w7719-205489_b
Federal,Parachute Instructors/Camermen,,National Defence,"Jan 24, 2020","Feb 10, 2020","CLOSED, AWARDED",https://theijf.org/procurement/w2037-200079_a
Federal,"Meat, Fish and Poultry CFB Borden",,National Defence,"Jan 20, 2020","Feb 10, 2020","CLOSED, AWARDED",https://theijf.org/procurement/w0113-20m005_a
Federal,Rotary Office Chair SA,,Public Services and Procurement Canada,"Feb 3, 2020","Feb 10, 2020","CLOSED, AWARDED",https://theijf.org/procurement/eq754-202549_a
Federal,Communication Center Console Workstations,,Royal Canadian Mounted Police,"Dec 30, 2019","Feb 10, 2020","CLOSED, AWARDED",https://theijf.org/procurement/m4000-204474_a
Federal,CCGS Bartlett- Underwater Hull Survey and cleaning,,Fisheries and Oceans Canada,"Jan 23, 2020","Feb 7, 2020","CLOSED, AWARDED",https://theijf.org/procurement/f1782-19c090_a
Federal,Management Support Services,,National Defence,"Jan 9, 2020","Feb 7, 2020","CLOSED, AWARDED",https://theijf.org/procurement/w8486-190001_a
Federal,Automated scientific buoy,Advance Contract Award Notice,Fisheries and Oceans Canada,"Jan 23, 2020","Feb 7, 2020","CLOSED, AWARDED",https://theijf.org/procurement/f3709-195036_a
Federal,Binder Jetting Additive Manufacturing System,,National Research Council Canada,"Jan 14, 2020","Feb 7, 2020","CLOSED, AWARDED",https://theijf.org/procurement/31206-198557_b
Federal,Generator Maintenance,,Public Services and Procurement Canada,"Dec 13, 2019","Feb 7, 2020","CLOSED, AWARDED",https://theijf.org/procurement/ej196-201935_a
Federal,RFI for MSFP Platform,,Canadian Space Agency,"Dec 19, 2019","Feb 7, 2020",CLOSED,https://theijf.org/procurement/9f052-180576_b
Federal,Multi-Cal Rifle System - RFI,,National Defence,"Jan 17, 2020","Feb 7, 2020",CLOSED,https://theijf.org/procurement/w8476-196090_a
Federal,ACTIVE SHAFT GROUNDING SYSTEM,Advance Contract Award Notice,National Defence,"Dec 23, 2019","Feb 7, 2020",CLOSED,https://theijf.org/procurement/w8482-194711_a
Federal,IT professional services - DND - JCIS CEP,,National Defence,"Dec 10, 2019","Feb 7, 2020",CLOSED,https://theijf.org/procurement/w6369-19cy04_a
Federal,"PROPERTY & FACILITY MANAGEMENT AND PROJECT DELIVERY SERVICES- EMBASSY OF CANADA IN JAPAN, TOKYO",,"Foreign Affairs, Trade and Development ","Jan 3, 2020","Feb 7, 2020",CLOSED,https://theijf.org/procurement/08c54-190430_a
Federal,RAD ALT XCVR,,Transport Canada,"Jan 29, 2020","Feb 7, 2020","CLOSED, AWARDED",https://theijf.org/procurement/t8493-190072_a
Federal,"Furniture - CAT 1a, 1b, 2, 5 and 6",,Public Services and Procurement Canada,"Jan 23, 2020","Feb 7, 2020","CLOSED, AWARDED",https://theijf.org/procurement/eb144-202567_a
Federal,Rooftop Snow Removal CFB North Bay,,National Defence,"Jan 31, 2020","Feb 7, 2020","CLOSED, AWARDED",https://theijf.org/procurement/w6890-200029_b
Federal,Homogenous Time Resolved Fluorescence (HTRF) Plate Reader,,National Defence,"Dec 24, 2019","Feb 6, 2020","CLOSED, AWARDED",https://theijf.org/procurement/w7714-207318_a
Federal,Domestic Hot Water Upgrade- Millhaven Institution,,Public Services and Procurement Canada,"Jan 27, 2020","Feb 6, 2020",CLOSED,https://theijf.org/procurement/eq734-200651_c
Federal,"Dairy Goats (kids) - Kingston, Ontario",,Correctional Service of Canada,"Dec 19, 2019","Feb 6, 2020",CLOSED,https://theijf.org/procurement/21c41-194751_a
Federal,Multiple National Master Standing Offers (NMSOs) for Commercial Satellite Imagery Products or Data (Refresh),,Public Services and Procurement Canada,"Dec 27, 2019","Feb 6, 2020",CLOSED,https://theijf.org/procurement/e60sq-120001_h
Federal,Laser Extensometer,Advance Contract Award Notice,National Research Council Canada,"Jan 22, 2020","Feb 6, 2020","CLOSED, AWARDED",https://theijf.org/procurement/31206-201085_a
Federal,Articulated Boom Lifts,,Correctional Service of Canada,"Jan 21, 2020","Feb 6, 2020","CLOSED, AWARDED",https://theijf.org/procurement/21120-202604_a
Federal,Bedford Row Fit-Up 3rd Party Commissioning,,Public Services and Procurement Canada,"Jan 23, 2020","Feb 6, 2020","CLOSED, AWARDED",https://theijf.org/procurement/eb144-201676_a
Federal,HVAC Contractor Services,,Public Services and Procurement Canada,"Jan 21, 2020","Feb 5, 2020","CLOSED, AWARDED",https://theijf.org/procurement/ep922-201461_b
Federal,Plumbing and Gas Fitting,,Public Services and Procurement Canada,"Jan 21, 2020","Feb 5, 2020","CLOSED, AWARDED",https://theijf.org/procurement/ep922-201177_b
Federal,"Meat, Fish and Poultry",,Correctional Service of Canada,"Dec 30, 2019","Feb 5, 2020","CLOSED, AWARDED",https://theijf.org/procurement/21510-200006_a
Federal,Mechanical Systems Repair - Manitoba,,National Defence,"Jan 15, 2020","Feb 5, 2020","CLOSED, AWARDED",https://theijf.org/procurement/w4m00-20c038_a
Federal,Fused Night Vision Goggles,,National Defence,"Jan 7, 2020","Feb 5, 2020",CLOSED,https://theijf.org/procurement/w7719-205493_a
Federal,Project & Program Advisory Services,,Public Services and Procurement Canada,"Dec 23, 2019","Feb 5, 2020","CLOSED, AWARDED",https://theijf.org/procurement/e60zr-200828_a
Federal,Precision Parachute Training,,National Defence,"Jan 17, 2020","Feb 5, 2020","CLOSED, AWARDED",https://theijf.org/procurement/w6399-19kf21_b
Federal,Skyhawks Parachute Talon Parts,,National Defence,"Jan 29, 2020","Feb 5, 2020","CLOSED, AWARDED",https://theijf.org/procurement/w2037-200017_b
Federal,Mobile Controlled Dehumidifier,,National Research Council Canada,"Dec 24, 2019","Feb 5, 2020",CLOSED,https://theijf.org/procurement/31184-190190_a
Federal,TIC3 Air - TSPS SA for Professional,,National Defence,"Jan 16, 2020","Feb 5, 2020",CLOSED,https://theijf.org/procurement/w8475-20tic3_a
Federal,SkyHawks Aerodyne Triathlon Canopies,,National Defence,"Jan 29, 2020","Feb 5, 2020","CLOSED, AWARDED",https://theijf.org/procurement/w2037-200012_b
Federal,Spiral Loader,,Statistics Canada,"Dec 27, 2019","Feb 5, 2020","CLOSED, AWARDED",https://theijf.org/procurement/45045-190083_a
Federal,RISO - Supply of Bulk Linens,,Marine Atlantic Inc,"Dec 12, 2019","Feb 5, 2020",CLOSED,https://theijf.org/procurement/ma021-190015_a
Federal,Supply & Laundering of Hi-Vis Coveralls,,National Defence,"Dec 27, 2019","Feb 5, 2020",CLOSED,https://theijf.org/procurement/w0100-200234_a
Federal,Laboratory Casework,,Fisheries and Oceans Canada,"Dec 17, 2019","Feb 4, 2020","CLOSED, AWARDED",https://theijf.org/procurement/f1700-180005_a
Federal,"Legal Land Survey of Kapyong Barracks Land, Winnipeg, MB",,Public Services and Procurement Canada,"Jan 20, 2020","Feb 4, 2020","CLOSED, AWARDED",https://theijf.org/procurement/ew128-202269_a
Federal,HVAC Services - Alterations and Rep,,Public Services and Procurement Canada,"Jan 14, 2020","Feb 4, 2020","CLOSED, AWARDED",https://theijf.org/procurement/ew038-201595_a
Federal,Hazardous Material Abatement Services,,Public Services and Procurement Canada,"Jan 7, 2020","Feb 4, 2020","CLOSED, AWARDED",https://theijf.org/procurement/et025-202099_a
Federal,"Architectural & Engineering Services, Grain Research Lab Assessment, CGC 303 Main Street, Wpg, Mb",,Public Services and Procurement Canada,"Jan 9, 2020","Feb 4, 2020","CLOSED, AWARDED",https://theijf.org/procurement/ew038-202095_a
Federal,Cancelled-5P424-190242/A,,Parks Canada,"Dec 24, 2019","Feb 4, 2020",CANCELLED,https://theijf.org/procurement/5p424-190242_a
Federal,"DOORS, DOC LEVEL SH BAY",,Public Services and Procurement Canada,"Dec 24, 2019","Feb 4, 2020",CLOSED,https://theijf.org/procurement/ej196-200216_a
Federal,INSPEC Subscription,,National Defence,"Dec 20, 2019","Feb 4, 2020","CLOSED, AWARDED",https://theijf.org/procurement/w8160-190033_a
Federal,White Paper Rolls,,Public Services and Procurement Canada,"Dec 20, 2019","Feb 4, 2020","CLOSED, AWARDED",https://theijf.org/procurement/e62zr-202280_a
Federal,Heavy Duty Fork Lift,,Fisheries and Oceans Canada,"Dec 12, 2019","Feb 4, 2020","CLOSED, AWARDED",https://theijf.org/procurement/f7047-190040_a
Federal,Oseltamivir phosphate capsules,,Public Services and Procurement Canada,"Jan 8, 2020","Feb 4, 2020",CLOSED,https://theijf.org/procurement/e60ph-20osel_a
Federal,Night Vision Monoculars,,Fisheries and Oceans Canada,"Dec 18, 2019","Feb 4, 2020","CLOSED, AWARDED",https://theijf.org/procurement/f4702-190007_a
Federal,Linens,,National Defence,"Dec 9, 2019","Feb 4, 2020","CLOSED, AWARDED",https://theijf.org/procurement/w0100-200065_a
Federal,PROCESSOR / AUDIO UNIT,,Transport Canada,"Jan 27, 2020","Feb 4, 2020","CLOSED, AWARDED",https://theijf.org/procurement/t8493-190070_a
Federal,Icebreaking Services,,Fisheries and Oceans Canada,"Jan 17, 2020","Feb 4, 2020","CLOSED, AWARDED",https://theijf.org/procurement/f5644-190024_a
Federal,REPAIR OF RADIATION DETECTION AND MEASUREMENT INSTRUMENTS,,National Defence,"Dec 23, 2019","Feb 3, 2020",CLOSED,https://theijf.org/procurement/w7702-206192_a
