region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,Ships and boats Parts,Fisheries and Oceans Canada,YAMAHA MOTOR CANADA LTD,"$40,200","Jun. 13, 2024","Jun. 13, 2024","Mar. 31, 2025",https://theijf.org/procurement/4500068491_dfo
Federal,Ships and boats Parts,Fisheries and Oceans Canada,YAMAHA MOTOR CANADA LTD,"$40,200","Jun. 13, 2024","Jun. 13, 2024","Mar. 31, 2025",https://theijf.org/procurement/4500068495_dfo
Federal,Ships and boats Parts,Fisheries and Oceans Canada,YAMAHA MOTOR CANADA LTD,"$40,200","Jun. 13, 2024","Jun. 13, 2024","Mar. 31, 2025",https://theijf.org/procurement/4500068505_dfo
Federal,Ships and boats Parts,Fisheries and Oceans Canada,YAMAHA MOTOR CANADA LTD,"$40,200","Jun. 13, 2024","Jun. 13, 2024","Mar. 31, 2025",https://theijf.org/procurement/4500068510_dfo
Federal,Ships and boats Parts,Fisheries and Oceans Canada,YAMAHA MOTOR CANADA LTD,"$51,546","Jun. 13, 2024","Jun. 13, 2024","Mar. 31, 2025",https://theijf.org/procurement/4500068514_dfo
Federal,Repair and maintenance - Ships and boats,Fisheries and Oceans Canada,WARTSILA CANADA INC,"$20,509","Jun. 13, 2024","Jun. 13, 2024","Mar. 31, 2025",https://theijf.org/procurement/4500068520_dfo
Federal,Repair and maintenance - Marine installations,Fisheries and Oceans Canada,HARBOUR AUTHORITY GARNISH,"$11,889","Jun. 13, 2024","Jun. 13, 2024","Mar. 31, 2025",https://theijf.org/procurement/4500068538_dfo
Federal,Repair and maintenance - Processing machinery,Fisheries and Oceans Canada,CRANE TECH SERVICES,"$13,746","Jun. 13, 2024","Jun. 13, 2024","Jun. 30, 2026",https://theijf.org/procurement/4500068541_dfo
Federal,Rental of ships,Fisheries and Oceans Canada,RALPH NELSON,"$62,622","Jun. 13, 2024","Jun. 19, 2024","Mar. 31, 2025",https://theijf.org/procurement/4500068572_dfo
Federal,Rental of ships,Fisheries and Oceans Canada,ROBIN COOPER,"$19,336","Jun. 13, 2024","Jul. 5, 2024","Mar. 31, 2025",https://theijf.org/procurement/4500068574_dfo
Federal,Tuition fees and costs of attending courses including seminars not elsewhere specified,Fisheries and Oceans Canada,ERRHALT CONSULTING,"$13,755","Jun. 13, 2024","Jun. 13, 2024","Mar. 31, 2025",https://theijf.org/procurement/4500068575_dfo
Federal,Repair and maintenance - Ships and boats,Fisheries and Oceans Canada,GFL ENVIRONMENTAL SERVICES INC,"$54,867","Jun. 13, 2024","Jun. 14, 2024","Mar. 31, 2025",https://theijf.org/procurement/4500068612_dfo
Federal,Engineering consultants - Construction,Fisheries and Oceans Canada,J. MASON CONTRACTING LTD,"$90,275","Jun. 13, 2024","Jun. 14, 2024","Mar. 31, 2025",https://theijf.org/procurement/4500068622_dfo
Federal,Special industry machinery,Fisheries and Oceans Canada,DR JOHN M GREEN,"$10,927","Jun. 13, 2024","Jun. 14, 2024","Mar. 31, 2025",https://theijf.org/procurement/4500068623_dfo
Federal,"Medical supplies, instruments, and apparatus",Fisheries and Oceans Canada,CAMPBELL'S SHIP SUPPLIES,"$13,284","Jun. 13, 2024","Jun. 17, 2024","Mar. 31, 2025",https://theijf.org/procurement/4500068651_dfo
Federal,Other furniture and fixtures including parts,Fisheries and Oceans Canada,BROOKS CORNING COMPANY LTD,"$23,162","Jun. 13, 2024","Jun. 17, 2024","Sep. 30, 2024",https://theijf.org/procurement/4500068693_dfo
Federal,Other furniture and fixtures including parts,Fisheries and Oceans Canada,BROOKS CORNING COMPANY LTD,"$14,819","Jun. 13, 2024","Jun. 17, 2024","Sep. 30, 2024",https://theijf.org/procurement/4500068694_dfo
Federal,"Computer equipment related to Production and Operations (P&O) environment - All servers, storage, printers, etc. (includ",Fisheries and Oceans Canada,BROOKS CORNING COMPANY LTD,"$17,871","Jun. 13, 2024","Jun. 17, 2024","Sep. 30, 2024",https://theijf.org/procurement/4500068697_dfo
Federal,Repair and maintenance - Marine installations,Fisheries and Oceans Canada,ELECTRIC MOTOR & PUMP,"$30,788","Jun. 13, 2024","Jun. 18, 2024","Mar. 31, 2025",https://theijf.org/procurement/4500068719_dfo
Federal,Repair and maintenance - Marine installations,Fisheries and Oceans Canada,WESTERN HYDRAULIC 2000 LTD,"$10,980","Jun. 13, 2024","Jun. 19, 2024","Mar. 31, 2025",https://theijf.org/procurement/4500068780_dfo
Federal,Repair and maintenance - Marine installations,Fisheries and Oceans Canada,AFN ENGINEERING,"$23,000","Jun. 13, 2024","Jun. 19, 2024","Mar. 31, 2025",https://theijf.org/procurement/4500068782_dfo
Federal,"Office furniture and furnishings, including parts",Fisheries and Oceans Canada,BROOKS CORNING COMPANY LTD,"$19,428","Jun. 13, 2024","Jun. 19, 2024","Sep. 30, 2024",https://theijf.org/procurement/4500068859_dfo
Federal,Gasoline,Fisheries and Oceans Canada,COLUMBIA FUELS,"$10,528","Jun. 13, 2024","Jun. 19, 2024","Mar. 31, 2025",https://theijf.org/procurement/4500068864_dfo
Federal,Safety and sanitation equipment and parts,Fisheries and Oceans Canada,EQUIPMENTS SURVIE MARITIME (ESM) IN,"$17,523","Jun. 18, 2024","Jun. 13, 2024","Mar. 31, 2025",https://theijf.org/procurement/4500068917_dfo
Federal,"Miscellaneous food, food materials and food preparations",Fisheries and Oceans Canada,SYSCO,"$11,641","Jun. 21, 2024","Jun. 13, 2024","Jun. 21, 2024",https://theijf.org/procurement/4500068989_dfo
Federal,Other business services not elsewhere specified,Fisheries and Oceans Canada,UNIVERSITY OF WATERLOO,"$19,890","Jun. 13, 2024","Jun. 21, 2024","Mar. 31, 2025",https://theijf.org/procurement/4500069001_dfo
Federal,Other business services not elsewhere specified,Fisheries and Oceans Canada,KIVALLIQ WILDLIFE BOARD,"$14,088","Jun. 13, 2024","Jun. 21, 2024","Mar. 31, 2025",https://theijf.org/procurement/4500069002_dfo
Federal,Diesel fuel,Fisheries and Oceans Canada,BASSETT PETROLEUM DISTRIBUTORS,"$17,258","Jun. 26, 2024","Jun. 13, 2024","Jun. 13, 2024",https://theijf.org/procurement/4500069247_dfo
Federal,Other machinery and parts,Fisheries and Oceans Canada,"WESCO DISTRIBUTION - CANADA, INC.","$13,656","Jun. 13, 2024","Jun. 27, 2024","Mar. 28, 2025",https://theijf.org/procurement/4500069275_dfo
Federal,Diesel fuel,Fisheries and Oceans Canada,LES HUILES DESROCHES INC,"$22,734","Jun. 26, 2024","Jun. 13, 2024","Jun. 13, 2024",https://theijf.org/procurement/4500069309_dfo
Federal,Lubricating fuel and greases,Fisheries and Oceans Canada,HARVEYS OIL,"$10,193","Jun. 13, 2024","Jun. 28, 2024","Mar. 31, 2025",https://theijf.org/procurement/4500069389_dfo
Federal,"Measuring, controlling, laboratory, medical and optical equipment and parts",Fisheries and Oceans Canada,SEA-BIRD ELECTRONICS INC.,"$189,794","Jun. 27, 2024","Jun. 13, 2024","Aug. 30, 2024",https://theijf.org/procurement/4500069517_dfo
Federal,OTHER BUSINESS SERVICES NOT ELSEWHERE SPECIFIED,Department of Justice Canada,ARBITRATION PLACE,"$13,696","Jun. 13, 2024","Jun. 13, 2024","Mar. 5, 2025",https://theijf.org/procurement/4500153105_jus
Federal,Public servant travel - Operational activities,Indigenous Services Canada,FAST AIR LTD.,"$10,407","Jun. 13, 2024","Jun. 13, 2024","Jun. 13, 2024",https://theijf.org/procurement/4500469663_isc
Federal,Audio-visual services,Crown-Indigenous Relations and Northern Affairs Canada,ENCORE,"$15,857","Jun. 13, 2024","Jun. 18, 2024","Mar. 31, 2025",https://theijf.org/procurement/4500470486_aandc
Federal,"Measuring, controlling, laboratory, medical and optical equipment and parts",Health Canada,VACUUM PRODUCTS CANADA INC.,"$21,932","Jun. 13, 2024","Jun. 13, 2024","Mar. 31, 2025",https://theijf.org/procurement/4500470487_hc
Federal,Interpretation services,Health Canada,TCI TRANSLATORS CONFERENCE,"$39,550","Jun. 13, 2024","Jun. 24, 2024","Jun. 24, 2025",https://theijf.org/procurement/4500470488_hc
Federal,Translation services,Crown-Indigenous Relations and Northern Affairs Canada,LINK ADVANTAGE RESEARCH CORP,"$17,672","Jun. 13, 2024","Jun. 13, 2024","Dec. 31, 2024",https://theijf.org/procurement/4500470491_aandc
Federal,"Measuring, controlling, laboratory, medical and optical equipment and parts",Health Canada,THERMO FISHER SCIENTIFIC,"$96,470","Jun. 13, 2024","Jun. 13, 2024","Mar. 31, 2025",https://theijf.org/procurement/4500470492_hc
Federal,Computer equipment-Client computing domain,Public Health Agency of Canada,CDW CANADA,"$21,882","Jun. 13, 2024","Jun. 13, 2024","Aug. 13, 2024",https://theijf.org/procurement/4500470499_phac
Federal,Courier services,Indigenous Services Canada,CANADA POST CORP,"$18,801","Jun. 13, 2024","Jun. 13, 2024","Mar. 31, 2025",https://theijf.org/procurement/4500470507_isc
Federal,"Miscellaneous textiles, headgear, umbrellas, etc.",National Defence,MARTIN MOTOR SPORTS LTD,"$16,222","Jun. 13, 2024","Jun. 13, 2024","Mar. 25, 2025",https://theijf.org/procurement/4502764036_dnd
Federal,Miscellaneous Chemical products,National Defence,Benson Auto Parts,"$13,347","Jun. 13, 2024","Jun. 13, 2024","Jun. 28, 2024",https://theijf.org/procurement/4502765767_dnd
Federal,"Electric lighting, distribution and control equipment and Parts",National Defence,"A.M.B, Lift Inc.","$12,540","Jun. 13, 2024","Jun. 13, 2024","Jul. 15, 2024",https://theijf.org/procurement/4502765782_dnd
Federal,Sewer and water,National Defence,UTILITIES KINGSTON,"$57,820","Jun. 13, 2024","Jun. 13, 2024","Mar. 31, 2025",https://theijf.org/procurement/4502765828_dnd
