region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,Engineering consultants-Construction,Public Services and Procurement Canada,COLLIERS PROJECT LEADERS INC.,"$1,783,263","Oct. 27, 2020","Oct. 27, 2020","Mar. 31, 2026",https://theijf.org/procurement/ef5450583_pwgsc
Federal,Management Consulting,Public Services and Procurement Canada,Pcl Constructors Canada Inc.,"$8,622,620","May 24, 2022","Oct. 27, 2020","Apr. 1, 2022",https://theijf.org/procurement/ep75611018_pwgsc
Federal,Management consulting,Public Services and Procurement Canada,"MTBA - MARK THOMPSON BRANDT,","$1,027,303","Oct. 27, 2020","Oct. 27, 2020","Jul. 13, 2022",https://theijf.org/procurement/ep77403133_pwgsc
Federal,Aircraft,National Defence,Aviation BL inc,"$20,279","Oct. 27, 2020","Oct. 27, 2020","Jan. 28, 2021",https://theijf.org/procurement/est_217_dnd
Federal,Rental of aircraft,Fisheries and Oceans Canada,WEST COAST HELICOPTERS MAINTENANCE & CONTRACTING LTD,"$10,500","Oct. 27, 2020","Oct. 27, 2020","Dec. 31, 2020",https://theijf.org/procurement/f1054_200143_dfo
Federal,Other buildings,Fisheries and Oceans Canada,BOOMCHAIN MINING INC,"$17,855","Oct. 27, 2020","Oct. 27, 2020","Dec. 31, 2020",https://theijf.org/procurement/f1700_204011_dfo
Federal,Other buildings,Fisheries and Oceans Canada,TREVCO CONSTRUCTION,"$11,813","Oct. 27, 2020","Oct. 27, 2020","Dec. 31, 2020",https://theijf.org/procurement/f1700_204012_dfo
Federal,"Heating, air-conditioning, and refrigeration equipment",Fisheries and Oceans Canada,WEBSTER ELECTRIC,"$48,837","Oct. 27, 2020","Oct. 27, 2020","Mar. 31, 2021",https://theijf.org/procurement/f1700_204373_dfo
Federal,Engineering consultants - construction,Fisheries and Oceans Canada,TADPOLE TOWING & MILLING LTD,"$11,025","Oct. 27, 2020","Oct. 27, 2020","Mar. 31, 2021",https://theijf.org/procurement/f1705_200143_dfo
Federal,"Electric lighting, distribution and control equipment and parts",Fisheries and Oceans Canada,SABIK OY,"$42,780","Oct. 27, 2020","Oct. 27, 2020","Oct. 27, 2020",https://theijf.org/procurement/f1705_20po303138_dfo
Federal,Miscellaneous manufactured articles,Fisheries and Oceans Canada,WILDLIFE COMPUTERS,"$226,958","Oct. 27, 2020","Oct. 27, 2020","Mar. 31, 2021",https://theijf.org/procurement/f2402_200148_dfo
Federal,Other equipment and parts,Fisheries and Oceans Canada,GO DEEP INTERNATIONAL (2020) INC,"$128,362","Oct. 27, 2020","Oct. 27, 2020","Mar. 31, 2021",https://theijf.org/procurement/f2553_200022_dfo
Federal,Repair of Ships and boats,Fisheries and Oceans Canada,WAJAX POWER SYSTEMS,"$17,311","Oct. 27, 2020","Oct. 27, 2020","Mar. 31, 2021",https://theijf.org/procurement/f3065_201318_dfo
Federal,Other professional services not otherwise specified,Fisheries and Oceans Canada,PESCA ENVIRONNEMENT,"$19,401","Oct. 27, 2020","Oct. 27, 2020","Dec. 31, 2020",https://theijf.org/procurement/f3731_200072_dfo
Federal,Other Vehicles,Fisheries and Oceans Canada,POLARIS INDUSTRIES LTD,"$14,075","Oct. 27, 2020","Oct. 27, 2020","Oct. 28, 2020",https://theijf.org/procurement/f4682_20_003_dfo
Federal,Scientific consultants,Fisheries and Oceans Canada,NIKI WILSON,"$21,000","Oct. 27, 2020","Oct. 27, 2020","Mar. 31, 2021",https://theijf.org/procurement/f5211_200415_dfo
Federal,Scientific services,Fisheries and Oceans Canada,DALHOUSIE UNIVERSITY,"$34,500","Oct. 27, 2020","Oct. 27, 2020","Mar. 31, 2021",https://theijf.org/procurement/f5211_200417_dfo
Federal,Scientific services,Fisheries and Oceans Canada,GENOME QUEBEC,"$23,615","Oct. 27, 2020","Oct. 27, 2020","Mar. 31, 2021",https://theijf.org/procurement/f5284_200195a_dfo
Federal,Road motor vehicles,Fisheries and Oceans Canada,ROY'S CHEVROLET BUICK GMC INC,"$70,725","Oct. 27, 2020","Oct. 27, 2020","Oct. 27, 2020",https://theijf.org/procurement/f5946_21042_dfo
Federal,Miscellaneous manufactured articles,Fisheries and Oceans Canada,SEABIRD ELECTRONICS INC.,$0,"Oct. 27, 2020","Oct. 27, 2020","Mar. 31, 2021",https://theijf.org/procurement/f5957_200104_dfo
Federal,Diesel fuel,Fisheries and Oceans Canada,IRVING OIL COMMERCIAL G.P.,"$194,982","Oct. 27, 2020","Oct. 27, 2020","Oct. 31, 2020",https://theijf.org/procurement/f5976_208002_dfo
Federal,Lubricating fuel and greases,Fisheries and Oceans Canada,HARVEYS OIL,"$11,507","Oct. 27, 2020","Oct. 27, 2020","Mar. 31, 2021",https://theijf.org/procurement/f6882_200758a_dfo
Federal,Diesel fuel,Fisheries and Oceans Canada,NORTH ATLANTIC PETROLEUM,"$11,925","Oct. 27, 2020","Oct. 27, 2020","Mar. 31, 2021",https://theijf.org/procurement/f6996_200202a_dfo
Federal,Other professional services not otherwise specified,Fisheries and Oceans Canada,ANDRE BEGIN-DROLET,"$11,383","Oct. 27, 2020","Oct. 27, 2020","Mar. 31, 2021",https://theijf.org/procurement/f7047_200103_dfo
Federal,Audio-visual services,Fisheries and Oceans Canada,KOBB MEDIA INC,"$24,453","Oct. 27, 2020","Oct. 27, 2020","Mar. 31, 2021",https://theijf.org/procurement/fp920_200045_001_cx_dfo
Federal,Diesel fuel,Fisheries and Oceans Canada,IRVING OIL COMMERCIAL G.P.,"$16,633","Oct. 27, 2020","Oct. 27, 2020","Mar. 31, 2021",https://theijf.org/procurement/fw039_200260_dfo
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,National Defence,VMWare,"$13,300","Oct. 27, 2020","Oct. 27, 2020","Oct. 26, 2021",https://theijf.org/procurement/k08730_roc_64_dnd
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Shared Services Canada,DELL CANADA INC.,"$14,717","Oct. 27, 2020","Oct. 27, 2020","Oct. 27, 2023",https://theijf.org/procurement/l000000126_ssc
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Royal Canadian Mounted Police,"CONTROL RISKS GROUP, LLC","$97,177","Oct. 27, 2020","Oct. 27, 2020","Oct. 27, 2023",https://theijf.org/procurement/m759410286_rcmp
