region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,Rental of motor and other vehicles,National Defence,Enterprise Rent A Car,"$41,219","Aug. 27, 2024","Sep. 3, 2024","Mar. 31, 2025",https://theijf.org/procurement/4502795245_dnd
Federal,"Inorganic and organic chemicals, including plastics, rubber and products, and excluding tires and tubes",National Defence,Sentinel Lubricants,"$16,289","Aug. 27, 2024","Aug. 27, 2024","Sep. 10, 2024",https://theijf.org/procurement/4502795256_dnd
Federal,Rental of motor and other vehicles,National Defence,MATTHEWS EQUIPMENT LIMITED,"$39,155","Aug. 27, 2024","Aug. 27, 2024","Mar. 31, 2025",https://theijf.org/procurement/4502795260_dnd
Federal,Waste disposal,National Defence,GFL Enviromental Services,"$14,912","Aug. 27, 2024","Aug. 28, 2024","Sep. 30, 2024",https://theijf.org/procurement/4502795369_dnd
Federal,Residential buildings,National Defence,PELHAM ELECTRIC & REFRIGERATION LTD,"$67,678","Aug. 27, 2024","Aug. 27, 2024","Mar. 31, 2025",https://theijf.org/procurement/4502795385_dnd
Federal,Residential buildings,National Defence,PELHAM ELECTRIC & REFRIGERATION LTD,"$65,953","Aug. 27, 2024","Aug. 27, 2024","Mar. 31, 2025",https://theijf.org/procurement/4502795391_dnd
Federal,Residential buildings,National Defence,PELHAM ELECTRIC & REFRIGERATION LTD,"$21,735","Aug. 27, 2024","Aug. 27, 2024","Mar. 31, 2025",https://theijf.org/procurement/4502795394_dnd
Federal,"Plumbing equipment and fittings, including parts",National Defence,Bartle & Gibson CO LTD,"$12,563","Aug. 27, 2024","Aug. 27, 2024","Mar. 31, 2025",https://theijf.org/procurement/4502795497_dnd
Federal,Diesel fuel,National Defence,Suncor Energy,"$79,360","Aug. 27, 2024","Aug. 27, 2024","Mar. 31, 2025",https://theijf.org/procurement/4502795652_dnd
Federal,Diesel fuel,National Defence,Suncor Energry Products Partnership,"$41,943","Aug. 27, 2024","Aug. 27, 2024","Sep. 30, 2024",https://theijf.org/procurement/4502795658_dnd
Federal,Other Business Services not Elsewhere Specified,Parks Canada,Les Entreprises FIKA inc.,"$15,723","Aug. 27, 2024","Aug. 27, 2024","Oct. 31, 2024",https://theijf.org/procurement/45472158_pc
Federal,Engineering Services not Elsewhere Specified,Parks Canada,McElhanney Consulting Services Ltd.,"$350,086","Aug. 27, 2024","Aug. 27, 2024","Mar. 31, 2025",https://theijf.org/procurement/45472177_pc
Federal,Rental of Other Buildings,Parks Canada,"Clean Harbors Canada, Inc.","$308,449","Aug. 27, 2024","Aug. 27, 2024","Aug. 31, 2024",https://theijf.org/procurement/45472178_pc
