region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,Computer services (includes IT solutions/deliverables as well as IT managed services),Natural Resources Canada,SALESFORCE.COM CANADA CORPORATION,"$410,306","Mar. 24, 2021","Mar. 24, 2021","Apr. 1, 2021",https://theijf.org/procurement/80003813_nrcan
Federal,Translation services,"Innovation, Science and Economic Development Canada",LIONBRIDGE LTD,"$11,576","Mar. 1, 2021","Mar. 1, 2021","Mar. 31, 2021",https://theijf.org/procurement/8509628_ic
Federal,Client software related to Distributed Computing Environment (DCE),National Film Board,APPLIED ELECTRONICS LTD,"$73,653","Sep. 23, 2020","Sep. 23, 2020","Apr. 1, 2021",https://theijf.org/procurement/8046685_nfb
Federal,Information technology and telecommunications consultants,"Immigration, Refugees and Citizenship Canada",VERITAAQ TECHNOLOGY HOUSE/EXPERIS,"$996,603","Mar. 31, 2020","May 1, 2020","Mar. 31, 2021",https://theijf.org/procurement/7112980_cic
Federal,"Office furniture and furnishings, including parts",Royal Canadian Mounted Police,KNOLL INC,"$10,709","Jan. 18, 2021","Jan. 18, 2021","Apr. 1, 2021",https://theijf.org/procurement/7247943_rcmp
Federal,Other business services not elsewhere specified,Global Affairs Canada,AGS FOUR WINDS INTERNATIONAL,"$43,182","Apr. 2, 2020","Apr. 2, 2020","Apr. 1, 2021",https://theijf.org/procurement/7419683_dfatd
Federal,Management consulting,National Research Council Canada,FOURSIGHT CONSULTING GROUP INC.,"$26,103","Sep. 30, 2020","Sep. 30, 2020","Mar. 31, 2021",https://theijf.org/procurement/957377_nrc
Federal,Scientific services,National Research Council Canada,LAPORTE INC.,"$658,816","Jul. 16, 2020","Jul. 16, 2020","Dec. 31, 2020",https://theijf.org/procurement/953992_nrc
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,National Film Board,ROHDE&SCHWARZ CANADA INC,"$22,257","Oct. 8, 2020","Oct. 8, 2020","Apr. 1, 2021",https://theijf.org/procurement/8046819_nfb
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,National Film Board,SOFTCHOICE CORPORATION,"$15,598","Feb. 2, 2021","Feb. 2, 2021","Apr. 1, 2021",https://theijf.org/procurement/8047833_nfb
