region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,Other professional services not elsewhere specified,Immigration and Refugee Board of Canada,Epsi Evaluation Personnel Selection,"$98,254","Nov. 27, 2023","Nov. 27, 2023","Apr. 30, 2024",https://theijf.org/procurement/4003795_irb
Federal,Interpretation services,Employment and Social Development Canada,PUBLICA ENTERTAINMENT,"$19,134","Nov. 27, 2023","Nov. 27, 2023","Mar. 31, 2024",https://theijf.org/procurement/4500012498_esdc
Federal,Information technology and telecommunications consultants,Employment and Social Development Canada,S.I. SYSTEMS ULC,"$223,655","Nov. 27, 2023","Nov. 28, 2023","Dec. 11, 2024",https://theijf.org/procurement/4500012507_esdc
Federal,Special industry machinery,Fisheries and Oceans Canada,ACME VISIBLE,"$45,444","Nov. 27, 2023","Nov. 27, 2023","Mar. 31, 2024",https://theijf.org/procurement/4500053824_dfo
Federal,Personal services,Fisheries and Oceans Canada,SNOW WHITE LAUNDRY,"$87,396","Nov. 27, 2023","Nov. 27, 2023","Mar. 31, 2025",https://theijf.org/procurement/4500057700_dfo
Federal,Scientific services,Fisheries and Oceans Canada,UNIVERSITE DE MONTREAL,"$90,411","Nov. 27, 2023","Nov. 30, 2023","Jul. 31, 2029",https://theijf.org/procurement/4500057708_dfo
Federal,Other business services not elsewhere specified,Fisheries and Oceans Canada,ANDREW MACDONALD LANDSCAPING & TREE,"$11,040","Nov. 27, 2023","Dec. 29, 2023","Dec. 31, 2023",https://theijf.org/procurement/4500057711_dfo
Federal,Scientific services,Fisheries and Oceans Canada,NUNAVUT INUIT WILDLIFE SECRETARIAT,"$39,675","Nov. 27, 2023","Nov. 27, 2023","Nov. 27, 2023",https://theijf.org/procurement/4500057712_dfo
Federal,Information technology and telecommunications consultants,Fisheries and Oceans Canada,IBM CANADA LTD,"$1,955,176","Nov. 27, 2023","Nov. 27, 2023","Jul. 31, 2024",https://theijf.org/procurement/4500057717_dfo
Federal,Other Business services not Elsewhere Specified,Fisheries and Oceans Canada,KEVIN ANDERSON,"$24,000","Nov. 27, 2023","Dec. 12, 2023","Mar. 31, 2024",https://theijf.org/procurement/4500057759_dfo
Federal,Other Business services not Elsewhere Specified,Fisheries and Oceans Canada,FREEDOM DIVING SYSTEMS,"$60,638","Nov. 27, 2023","Nov. 27, 2023","Nov. 27, 2023",https://theijf.org/procurement/4500057762_dfo
