region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,Miscellaneous Chemical products,Agriculture and Agri-Food Canada,LGC GENOMICS LLC,"$25,312","Feb. 19, 2020","Feb. 19, 2020","Mar. 31, 2020",https://theijf.org/procurement/3000705815_aafc
Federal,Tuition fees and costs of attending courses including seminars not elsewhere specified,Environment and Climate Change Canada,CO-ENTREPRISE CITE/CARON,"$11,760","Feb. 19, 2020","Feb. 19, 2020","Apr. 6, 2020",https://theijf.org/procurement/3000705819_ec
Federal,Miscellaneous manufactured articles,Natural Resources Canada,GAMBLE TECHNOLOGIES LIMITED,"$10,679","Feb. 19, 2020","Feb. 19, 2020","Mar. 31, 2020",https://theijf.org/procurement/3000705831_nrcan
Federal,Communications research services,Privy Council Office,EARNSCLIFFE STRATEGY GROUP,"$220,350","Feb. 19, 2020","Feb. 19, 2020","Sep. 30, 2021",https://theijf.org/procurement/3503592046_pco
Federal,Information technology and telecommunications consultants,"Innovation, Science and Economic Development Canada",MODIS CANADA INC.,"$62,212","Feb. 19, 2020","Feb. 19, 2020","Jun. 26, 2020",https://theijf.org/procurement/3517982_ic
Federal,"Office furniture and furnishings, including parts",Office of the Superintendent of Financial Institutions Canada,HAWORTH LTD.,"$15,532","Feb. 19, 2020","Feb. 19, 2020","Mar. 4, 2020",https://theijf.org/procurement/4002574_osfi
Federal,Other health services not elsewhere specified,Employment and Social Development Canada,ALTIUS REHABILITATION GROUP INC.,"$10,500","Feb. 19, 2020","Feb. 19, 2020","Mar. 31, 2021",https://theijf.org/procurement/4500005818_esdc
Federal,"Office furniture and furnishings, including parts",Employment and Social Development Canada,TEKNION FURNITURES SYS. LTD.,"$37,338","Feb. 19, 2020","Feb. 19, 2020","Mar. 31, 2021",https://theijf.org/procurement/4500005821_esdc
Federal,"Image/Video communications equipment (includes telepresence/video conferencing equipment, cabling, parts and peripherals)",Employment and Social Development Canada,APPLIED ELECTRONICS LIMITED,"$29,456","Feb. 19, 2020","Feb. 19, 2020","Mar. 31, 2020",https://theijf.org/procurement/4500005823_esdc
Federal,Purchase of training packages and courses,Employment and Social Development Canada,COVEROS,"$11,380","Feb. 19, 2020","Mar. 10, 2020","Mar. 31, 2020",https://theijf.org/procurement/4500005824_esdc
Federal,"Office furniture and furnishings, including parts",Employment and Social Development Canada,TEKNION FURNITURES SYS. LTD.,"$54,515","Feb. 19, 2020","Feb. 19, 2020","Mar. 31, 2020",https://theijf.org/procurement/4500005825_esdc
Federal,Advertising services,Employment and Social Development Canada,NEWS CANADA INC.,"$32,567","Feb. 19, 2020","Feb. 20, 2020","Mar. 31, 2020",https://theijf.org/procurement/4500005826_esdc
Federal,Information technology and telecommunications consultants,Employment and Social Development Canada,ACOSYS CONSULTING SERVICES INC.,"$15,366","Feb. 19, 2020","Mar. 2, 2020","Jun. 14, 2021",https://theijf.org/procurement/4500005829_esdc
Federal,Information technology and telecommunications consultants,Employment and Social Development Canada,S.I. SYSTEMS,"$704,539","Feb. 19, 2020","Mar. 2, 2020","Jan. 27, 2023",https://theijf.org/procurement/4500005830_esdc
Federal,Other professional services not elsewhere specified,Employment and Social Development Canada,ConversArt Consulting Ltd.,"$39,690","Feb. 19, 2020","Feb. 19, 2020","Sep. 30, 2020",https://theijf.org/procurement/4500005831_esdc
Federal,PRINTED MATTER/BOOKS/NEWSPAPERS/PICTURES/MANUSCRIP,Department of Justice Canada,WILSON AND LAFLEUR,"$13,611","Feb. 19, 2020","Feb. 19, 2020","Dec. 31, 2020",https://theijf.org/procurement/4500142729_jus
Federal,TRANSPORTATION NOT ELSEWHERE SPECIFIED,Department of Justice Canada,SIMPLEX INDUSTRIES,"$21,675","Feb. 19, 2020","Feb. 19, 2020","Dec. 31, 2020",https://theijf.org/procurement/4500142746_jus
Federal,"Measuring, controlling, laboratory, medical and optical instruments, apparatus and accessories",Public Health Agency of Canada,OXOID COMPANY OF CANADA,"$77,702","Feb. 19, 2020","Feb. 19, 2020","Feb. 18, 2023",https://theijf.org/procurement/4500404220_phac
