region,name,type,buyer,open_date,close_date,status,link
Federal,2022-10607 - Notice of Proposed Procurement,,National Defence,"Nov 8, 2021","Dec 20, 2021",CLOSED,https://theijf.org/procurement/2022-10607
Federal,W0121-22JP25 Gym Equipment,,National Defence,"Nov 19, 2021","Dec 14, 2021","CLOSED, AWARDED",https://theijf.org/procurement/ws3198971379
Federal,VICTORIA Class Diesel Engine Spares,,National Defence,"Oct 29, 2021","Dec 17, 2021",CLOSED,https://theijf.org/procurement/w8482-229422_a
Federal,Portable Latrine System Services,,National Defence,"Nov 26, 2021","Dec 17, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w0107-21l300_a
Federal,Sleep Pods,,National Defence,"Nov 30, 2021","Dec 17, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w0135-223102_a
Federal,W0133-22T004 Computerized Mat Cutter (CMC),,National Defence,"Nov 26, 2021","Dec 17, 2021",CLOSED,https://theijf.org/procurement/ws3260142330
Federal,Armoured Sport Utility Vehicles TLC 200,,National Defence,"Dec 13, 2021","Dec 17, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w8484-220197_a
Federal,Specialized Tools and Services,,National Defence,"Nov 30, 2021","Dec 17, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w6399-22ca47_a
Federal,MHE Parts,,National Defence,"Nov 1, 2021","Dec 17, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w8486-228106
Federal,Textile Shredder,,National Defence,"Nov 19, 2021","Dec 17, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w3027-221671_a
Federal,Non-rechargable Batteries,,National Defence,"Nov 29, 2021","Dec 17, 2021","CLOSED, AWARDED",https://theijf.org/procurement/w6399-22lh22_b
Federal,Cancelled-W8476-216392/B,,National Defence,"May 3, 2021","Aug 3, 2021",CANCELLED,https://theijf.org/procurement/w8476-216392_b
Federal,"One (1) Project Manager, Intermediate",,National Defence,"Nov 29, 2021","Dec 17, 2021",CLOSED,https://theijf.org/procurement/w8485-tsps2021-05_a
Federal,Cancelled-W6448-22C007/A,,National Defence,"Nov 29, 2021","Dec 15, 2021",CANCELLED,https://theijf.org/procurement/w6448-22c007_a
