region,name,type,buyer,open_date,close_date,status,link
Federal,Tent,Request for Proposal,National Defence,"Aug 3, 2023","Sep 27, 2023","CLOSED, AWARDED",https://theijf.org/procurement/w8485-247749_a
Federal,Backscatter X-Ray,Request for Proposal,National Defence,"Jul 27, 2023","Sep 27, 2023","CLOSED, AWARDED",https://theijf.org/procurement/w6399-22lh78_a
Federal,W3685-240033_Yellowknife Leadership Training Session,Request for Proposal,National Defence,"Sep 12, 2023","Sep 27, 2023",CLOSED,https://theijf.org/procurement/ws4202306667
Federal,Snow Blowers Spare Parts,Request for Proposal,National Defence,"Aug 1, 2023","Sep 27, 2023","CLOSED, AWARDED",https://theijf.org/procurement/w8476-246764
Federal,Rohde & Schwarz Power Reflection Meter and Power Sensors,Request for Proposal,National Defence,"Sep 12, 2023","Sep 27, 2023",CLOSED,https://theijf.org/procurement/w8486-249118_a
Federal,"NPP – S4638386 - THS SA – One (1) Computer, Application Support. Temporary Help Services against the Supply Arrangement for the National Capital Region (NCR).",Request for Proposal,National Defence,"Sep 20, 2023","Sep 27, 2023",CLOSED,https://theijf.org/procurement/s4638386
Federal,NPP – S4619931 - THS SA – Risk Management . Temporary Help Services against the Supply Arrangement for the National Capital Region (NCR).,Request for Proposal,National Defence,"Sep 20, 2023","Sep 27, 2023",CLOSED,https://theijf.org/procurement/s4619931
Federal,NPP – S4281174 - THS SA – One (1) Technical Writer. Temporary Help Services against the Supply Arrangement for the National Capital Region (NCR),Request for Proposal,National Defence,"Sep 19, 2023","Sep 26, 2023",CLOSED,https://theijf.org/procurement/s4281174
Federal,"NPP – S4563892 - THS SA – One (1) Computer, application Support - Intermediate. Temporary Help Services against the Supply Arrangement for the National Capital Region (NCR)",Request for Proposal,National Defence,"Sep 20, 2023","Sep 26, 2023",CLOSED,https://theijf.org/procurement/s4563892
Federal,"SAR TECH HELMET, GROUND TROOPS",Request for Proposal,National Defence,"Aug 22, 2023","Sep 26, 2023","CLOSED, AWARDED",https://theijf.org/procurement/w8485-247813_a
Federal,"W684Q-230201A RFSO Overhead Doors, Gates and Vehicle Barriers Maintenance and Repair",Request for Standing Offer,National Defence,"Aug 23, 2023","Sep 26, 2023","CLOSED, AWARDED",https://theijf.org/procurement/ws4159319157
