region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,Data and Database Access Services                                                                                                                     ,Statistics Canada,EQUIFAX CANADA INC.,"$33,231","Jun. 1, 2023","Jun. 9, 2023","Mar. 31, 2025",https://theijf.org/procurement/000013606_statcan
Federal,"Office furniture and furnishings, including parts",Public Services and Procurement Canada,Nitam Solutions Inc,"$119,910","Jan. 16, 2024","Jan. 16, 2024","Mar. 31, 2025",https://theijf.org/procurement/en4394123a_pwgsc
Federal,MANAGEMENT CONSULTING                                                                                                                                 ,Statistics Canada,FERENCE & COMPANY CONSULTING LTD.,"$270,900","May 18, 2023","May 19, 2023","Mar. 31, 2025",https://theijf.org/procurement/000013584_statcan
Federal,INFORMATION TECHNOLOGY AND TELECOMMUNICATIONS CONSULTANTS,Statistics Canada,"TEKsystems Canada Corp - TORONTO, ON","$3,727,339","May 30, 2023","Apr. 1, 2024","Mar. 31, 2025",https://theijf.org/procurement/000013561_statcan
Federal,Printing services,Environment and Climate Change Canada,KONICA MINOLTA BUSINESS SOLUTIONS,"$12,321","Mar. 23, 2020","Mar. 23, 2020","Mar. 31, 2025",https://theijf.org/procurement/80003115_ec
Federal,Data and Database Access Services                                                                                                                     ,Statistics Canada,MARKET SECURITY ANALYSIS & RESEARCH INC,"$12,821","Feb. 29, 2024",,"Mar. 31, 2025",https://theijf.org/procurement/000014035_statcan
Federal,Other Business services not Elsewhere Specified,Royal Canadian Mounted Police,TRIDO INDUSTRIES INC.,"$835,179","Feb. 1, 2024","Feb. 1, 2024","Mar. 31, 2025",https://theijf.org/procurement/m759442140_rcmp
Federal,Data and Database Access Services                                                                                                                     ,Statistics Canada,"KALIBRATE CANADA, INC.","$11,447","Mar. 17, 2023",,"Mar. 31, 2025",https://theijf.org/procurement/000013499_statcan
Federal,Light fuel oil,National Defence,IRVING OIL LIMITED,"$615,250","Mar. 27, 2024","Apr. 1, 2024","Mar. 31, 2025",https://theijf.org/procurement/w684h_4502729022_dnd
Federal,Statistics Canada Security Equipment Installation and Maintenance Service Contract                                                                                               ,Statistics Canada,ADSS,"$282,500","Feb. 14, 2024","Apr. 1, 2024","Mar. 31, 2025",https://theijf.org/procurement/000014003_statcan
Federal,Light fuel oil,National Defence,IRVING OIL LIMITED,"$989,000","Mar. 27, 2024","Apr. 1, 2024","Mar. 31, 2025",https://theijf.org/procurement/w684h_4502728906_dnd
Federal,LICENSE/MAINTENANCE FEES FOR CLIENT SOFTWARE                                                                                                          ,Statistics Canada,"LUCIDWORKS, INC.","$222,538","Apr. 1, 2023","Apr. 1, 2023","Mar. 31, 2025",https://theijf.org/procurement/000013500_statcan
Federal,Other Business services not Elsewhere Specified,Agriculture and Agri-Food Canada,BRODERICK GARDEN CENTRE (2012),"$13,193","Mar. 12, 2024","Apr. 1, 2024","Mar. 31, 2025",https://theijf.org/procurement/3000780513_aafc
Federal,Engineering consultants-Other,Public Services and Procurement Canada,1X1 ARCHITECTURE INC.,"$187,121","Feb. 22, 2023","Feb. 22, 2023","Mar. 31, 2025",https://theijf.org/procurement/ew03832009_pwgsc
Federal,Light fuel oil,National Defence,IRVING OIL LIMITED,"$138,000","Mar. 27, 2024","Apr. 1, 2024","Mar. 31, 2025",https://theijf.org/procurement/w684h_4502728534_dnd
Federal,Sewer and water,National Defence,CAPE BRETON REGIONAL MUNICIPALITY,"$18,700","Mar. 29, 2024","Apr. 1, 2024","Mar. 31, 2025",https://theijf.org/procurement/w684h_4502728440_dnd
Federal,Management consulting,Treasury Board of Canada Secretariat,Orbis Risk Consulting Inc.,"$937,500","Dec. 15, 2021","Dec. 15, 2021","Mar. 31, 2025",https://theijf.org/procurement/2406b21372_tbs
Federal,Other Business services not Elsewhere Specified,Royal Canadian Mounted Police,GRIFFIN SERVICE CENTRE INC.,"$19,550","Feb. 20, 2024","Feb. 20, 2024","Mar. 31, 2025",https://theijf.org/procurement/7270581_rcmp
Federal,Other professional services not elsewhere specified,National Film Board,STREAMLAND MEDIA CANADA INC,"$31,206","Nov. 27, 2023","Nov. 27, 2023","Mar. 31, 2025",https://theijf.org/procurement/6045545_nfb
Federal,Electronic Subscriptions                                                                                                                              ,Statistics Canada,EBSCO CANADA LTD.,"$159,775","Apr. 1, 2024","Apr. 1, 2024","Mar. 31, 2025",https://theijf.org/procurement/000013923_statcan
Federal,License/Maintenance fees for Application Software (including COTS) and Application Development and Delivery Software                                  ,Statistics Canada,Open Text  Corporation,"$73,950","Mar. 26, 2024","Apr. 1, 2024","Mar. 31, 2025",https://theijf.org/procurement/000013863_statcan
Federal,Construction services,Public Services and Procurement Canada,HONEYWELL LIMITED/HONEYWELL LIMITEE,"$49,122","Dec. 1, 2023","Dec. 1, 2023","Mar. 31, 2025",https://theijf.org/procurement/et05232116_pwgsc
Federal,Management consulting,Public Safety Canada,PURE ENVIRO MANAGEMENT CANADA INC,"$29,921","Feb. 20, 2024","Feb. 20, 2024","Mar. 31, 2025",https://theijf.org/procurement/7270572_ps
Federal,Scanner Lease and Maintenance                                                                                                                                                                                                         ,Statistics Canada,ESP DATA SOLUTIONS INC,"$50,810","Feb. 15, 2024",,"Mar. 31, 2025",https://theijf.org/procurement/000013829_statcan
Federal,Strategic advisor for the integrated multi-year risk-based annual audit and evaluation planning                                                                                                         ,Statistics Canada,WINDREACH CONSULTING SERVICES INC,"$51,274","Nov. 17, 2023","Nov. 17, 2023","Mar. 31, 2025",https://theijf.org/procurement/000013819_statcan
Federal,COMMUNICATIONS PROFESSIONAL SERVICES NOT ELSEWHERE SPECIFIED                                                                                          ,Statistics Canada,MELTWATER NEWS CANADA INC.,"$37,290","Mar. 8, 2024","Apr. 1, 2024","Mar. 31, 2025",https://theijf.org/procurement/000014061_statcan
Federal,Protection services,Royal Canadian Mounted Police,CANADIAN CORPS OF COMMISSIONAIRES,"$10,657,500","Mar. 22, 2024","Apr. 1, 2024","Mar. 31, 2025",https://theijf.org/procurement/7271552_rcmp
Federal,Other equipment and Parts,Royal Canadian Mounted Police,ROGUE FITNESS,"$13,341","Feb. 29, 2024","Feb. 29, 2024","Mar. 31, 2025",https://theijf.org/procurement/7270729_rcmp
Federal,Data and database access services,Prairies Economic Development Canada,Aeric Inc.,"$56,700","Mar. 27, 2024","Apr. 1, 2024","Mar. 31, 2025",https://theijf.org/procurement/p2400251_prairiescan
Federal,Contracted building cleaning,Global Affairs Canada,Umijece ciscenja d.o.o.,"$43,252","Apr. 1, 2023","Apr. 1, 2023","Mar. 31, 2025",https://theijf.org/procurement/7447564_dfatd
Federal,Communications professional services not elsewhere specified,Canadian Institutes of Health Research,CNW GROUP LTD.,"$28,250","Mar. 26, 2024","Apr. 1, 2024","Mar. 31, 2025",https://theijf.org/procurement/0e174_24_0126_cihr
Federal,Other business services not elsewhere specified,National Research Council Canada,S.I. SYSTEMS ULC,"$455,783","Feb. 22, 2023","Feb. 22, 2023","Mar. 31, 2025",https://theijf.org/procurement/1002583_nrc
Federal,License/Maintenance fees for Client Software,Correctional Service of Canada,SOFTCHOICE CORPORATION,"$24,730","Jan. 26, 2024","Apr. 1, 2024","Mar. 31, 2025",https://theijf.org/procurement/21118_24_4572041_csc
Federal,"License/Maintenance fees for operating system and utility software related to servers, storage, peripherals and components",Office of the Superintendent of Financial Institutions Canada,VMWARE INTERNATIONAL UNLIMITED COMP,"$159,137","Mar. 28, 2024","Apr. 1, 2024","Mar. 31, 2025",https://theijf.org/procurement/r154989_osfi
Federal,Engineering consultants-Other,Public Services and Procurement Canada,4TE INC.,"$1,055,646","Oct. 13, 2021","Oct. 13, 2021","Mar. 31, 2025",https://theijf.org/procurement/ej78221091_pwgsc
Federal,Other business services not elsewhere specified,National Research Council Canada,ERGOPRIME INC.,"$36,193","Mar. 3, 2023","Mar. 3, 2023","Mar. 31, 2025",https://theijf.org/procurement/1003042_nrc
