region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,Other Engineering Works,Parks Canada,Atlantica Mechanical Contractors,"$11,443","Dec. 2, 2019","Dec. 2, 2019","Mar. 31, 2020",https://theijf.org/procurement/45423793_pc
Federal,Other Engineering Works,Parks Canada,Life Safety,"$146,246","Dec. 2, 2019","Dec. 2, 2019","Jul. 31, 2020",https://theijf.org/procurement/45423796_pc
Federal,Other Equipment,Parks Canada,True North Mechanical,"$14,473","Dec. 2, 2019","Dec. 2, 2019","Dec. 9, 2019",https://theijf.org/procurement/45423797_pc
Federal,Computer Equipments Client Desktop/Personal/Portable,Indigenous Services Canada,TAG HR,$0,"Dec. 2, 2019","Dec. 2, 2019","Dec. 2, 2020",https://theijf.org/procurement/4600001822_isc
Federal,Services related to the care and maintenance of contaminated sites,"Innovation, Science and Economic Development Canada",SNC-LAVALIN INC.,"$24,911","Dec. 2, 2019","Dec. 2, 2019","Mar. 31, 2020",https://theijf.org/procurement/5029675_ic
Federal,"Image/Video communications equipment (includes telepresence/video conferencing equipment, cabling, parts and peripherals)",Courts Administration Service,CBCI Telecom Inc.,"$10,606","Dec. 2, 2019","Dec. 2, 2019","Mar. 31, 2020",https://theijf.org/procurement/5x001_19_1240_cas
Federal,Reallocation of expenditures/costs within a department,Financial Transactions and Reports Analysis Centre of Canada,Randstad Interim,"$151,872","Dec. 2, 2019","Dec. 2, 2019","Dec. 21, 2020",https://theijf.org/procurement/6002200064_fintrac
Federal,Conference fees,Office of the Superintendent of Financial Institutions Canada,INTERCONTINENTAL TORONTO CENTRE,"$10,456","Dec. 2, 2019","Dec. 2, 2019","Jan. 27, 2020",https://theijf.org/procurement/6028766_osfi
Federal,Management consulting,Immigration and Refugee Board of Canada,"O’Brien & Associates,","$57,630","Dec. 2, 2019","Dec. 2, 2019","Jun. 30, 2020",https://theijf.org/procurement/6028921_irb
Federal,Other professional services not elsewhere specified,Office of the Superintendent of Financial Institutions Canada,ADGA GROUP CONSULTANTS INC.,"$2,059,456","Dec. 2, 2019","Dec. 2, 2019","Mar. 31, 2026",https://theijf.org/procurement/6028923_osfi
Federal,Other professional services not elsewhere specified,National Film Board,EYESTEEL FILMS INC.,"$40,770","Dec. 2, 2019","Dec. 2, 2019","Mar. 31, 2020",https://theijf.org/procurement/6028998_nfb
Federal,Management consulting,Public Services and Procurement Canada,BRENDA MILLER,"$24,860","Dec. 2, 2019","Dec. 2, 2019","Apr. 30, 2020",https://theijf.org/procurement/700479625_pwgsc
