region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,"Office furniture and furnishings, including parts",National Defence,Stor-It Systems,"$23,283","Mar. 10, 2021","Mar. 10, 2021","Apr. 30, 2021",https://theijf.org/procurement/w355b_4502233035_dnd
Federal,Other Business services not Elsewhere Specified,National Defence,Toiture Nature,"$19,557","Mar. 10, 2021","Apr. 1, 2021","Mar. 31, 2026",https://theijf.org/procurement/w6844_20_m040_dnd
Federal,Other Business services not Elsewhere Specified,National Defence,Eagleview - Pictometry Canada Corp.,"$24,422","Mar. 10, 2021","Apr. 1, 2021","Mar. 31, 2022",https://theijf.org/procurement/w684e_4502232861_dnd
Federal,Other buildings,National Defence,Don Saywell Developments,"$57,529","Mar. 10, 2021","Mar. 10, 2021","Mar. 3, 2022",https://theijf.org/procurement/w6862_4502232840_dnd
Federal,Other buildings,National Defence,Nails Enterprises (2007) Inc,"$18,164","Mar. 10, 2021","Mar. 22, 2021","May 3, 2021",https://theijf.org/procurement/w6895_4502232971_dnd
Federal,Other equipment and Parts,National Defence,Megatech,"$11,142","Mar. 10, 2021","Mar. 10, 2021","Apr. 30, 2021",https://theijf.org/procurement/w7701_4502232712_dnd
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,National Defence,"Trilion Quality Systems, LLC","$56,289","Mar. 10, 2021","Apr. 1, 2021","Mar. 31, 2025",https://theijf.org/procurement/w7702_216249_001_cal_dnd
Federal,"Inorganic and organic chemicals, including plastics, rubber and products, and excluding tires and tubes",National Defence,Roche Diagnostics,"$24,088","Mar. 10, 2021","Mar. 10, 2021","Mar. 31, 2021",https://theijf.org/procurement/w7702_4502233095_dnd
Federal,Commercial buildings,National Defence,agat laboratoires,"$14,080","Mar. 10, 2021","Apr. 1, 2021","Jun. 30, 2021",https://theijf.org/procurement/w6856_4502232804_dnd
Federal,0859 OTHER BUSINESS SERVICES,Veterans Affairs Canada,LANGUAGE RESEARCH DEVELOPMENT,"$30,188","Mar. 11, 2021","Apr. 1, 2021","Mar. 31, 2022",https://theijf.org/procurement/0a210315754101p_vac
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),"Innovation, Science and Economic Development Canada",CARAHSOFT TECHNOLOGY CORPORATION,"$47,696","Mar. 11, 2021","Mar. 11, 2021","Mar. 10, 2022",https://theijf.org/procurement/1548902_ic
Federal,TRAINING CONSULTANTS,Department of Justice Canada,DENNERY RESOURCES,"$20,340","Mar. 11, 2021","Mar. 11, 2021","Mar. 31, 2021",https://theijf.org/procurement/1935719393_jus
Federal,Translation services,Public Services and Procurement Canada,SERVICES LINGUISTIQUES VERSACOM,"$100,000","Mar. 11, 2021","Mar. 11, 2021","May 7, 2021",https://theijf.org/procurement/200004202_pwgsc
Federal,Scientific Services,Parks Canada,Secretariat of the Haida Nation,"$15,750","Mar. 11, 2021","Mar. 11, 2021","Mar. 31, 2021",https://theijf.org/procurement/2018025409_pc
Federal,"Printed matter, including books, newspapers, pictures, manuscripts and forms",Canada Revenue Agency,Supremex Inc.,"$529,148","Mar. 11, 2021","Mar. 11, 2021","Jul. 31, 2021",https://theijf.org/procurement/2021002689_cra
Federal,Info. technology and telecommunication consultants,Canada Border Services Agency,Donna Cona Inc.,"$1,227,463","Mar. 11, 2021","Mar. 15, 2021","May 31, 2024",https://theijf.org/procurement/2021002711_cbsa
Federal,Management Consulting,Canada Border Services Agency,Accenture Inc.,"$39,776","Mar. 11, 2021","Mar. 11, 2021","Jun. 30, 2021",https://theijf.org/procurement/2021002712_cbsa
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Canada Revenue Agency,CNIB,"$50,944","Mar. 11, 2021","Mar. 11, 2021","Aug. 31, 2026",https://theijf.org/procurement/2021002714_cra
Federal,Information technology and telecommunications consultants,Canada Revenue Agency,Team TPG S1,"$211,006","Mar. 11, 2021","Apr. 1, 2021","Mar. 31, 2022",https://theijf.org/procurement/2021002715_cra
Federal,Information technology and telecommunications consultants,Canada Revenue Agency,Veritaaq Technology House Inc.,"$235,736","Mar. 11, 2021","Apr. 1, 2021","Mar. 31, 2022",https://theijf.org/procurement/2021002716_cra
Federal,Information technology and telecommunications consultants,Canada Revenue Agency,Veritaaq Technology House Inc.,"$218,274","Mar. 11, 2021","Apr. 1, 2021","Mar. 31, 2022",https://theijf.org/procurement/2021002718_cra
Federal,Information technology and telecommunications consultants,Canada Revenue Agency,Team TPG S1,"$186,192","Mar. 11, 2021","Apr. 1, 2021","Mar. 31, 2022",https://theijf.org/procurement/2021002721_cra
Federal,Information technology and telecommunications consultants,Canada Revenue Agency,Team TPG S1,"$215,677","Mar. 11, 2021","Apr. 1, 2021","Mar. 31, 2022",https://theijf.org/procurement/2021002722_cra
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Canada Revenue Agency,Softchoice Corporation,"$269,169","Mar. 11, 2021","Apr. 1, 2021","Mar. 31, 2022",https://theijf.org/procurement/2021002726_cra
Federal,Data and database access services,Environment and Climate Change Canada,ELSEVIER B.V.,"$68,302","Mar. 11, 2021","Mar. 11, 2021","Mar. 31, 2023",https://theijf.org/procurement/20210847a_ec
Federal,Scientific services,Environment and Climate Change Canada,MARIE LOUISE AASTRUP,"$39,797","Mar. 11, 2021","Mar. 11, 2021","Mar. 31, 2022",https://theijf.org/procurement/20210950a_ec
Federal,"Other Professional Services not Elsewhere Specified
All other professional services that are not classified under objects 0351 or 0401 to 0494 inclusive.",Canadian Radio-television and Telecommunications Commission,Nordicity,"$16,950","Mar. 11, 2021","Mar. 11, 2021","Apr. 30, 2021",https://theijf.org/procurement/21_0165_crtc
Federal,Aviation fuel,National Defence,WORLD FUEL SERVICES,"$10,072","Mar. 11, 2021","Mar. 11, 2021","Mar. 11, 2021",https://theijf.org/procurement/2106038551_dnd
Federal,Aviation fuel,National Defence,WORLD FUEL SERVICES,"$10,839","Mar. 11, 2021","Mar. 11, 2021","Mar. 11, 2021",https://theijf.org/procurement/2106038602_dnd
Federal,Aviation fuel,National Defence,WORLD FUEL SERVICES,"$12,995","Mar. 11, 2021","Mar. 11, 2021","Mar. 11, 2021",https://theijf.org/procurement/2106038772_dnd
