region,name,type,buyer,open_date,close_date,status,link
Federal,Enclosed Trailers RFSA,Request for Supply Arrangement,Public Services and Procurement Canada,"Jul 4, 2023","Oct 31, 2029",OPEN,https://theijf.org/procurement/ws4077185436
Federal,Request for Proposal - Case and Investigation Management and Reporting System (CIMRS),Request for Proposal,Public Services and Procurement Canada,"Nov 6, 2024","Jan 3, 2025",OPEN,https://theijf.org/procurement/ws4564524909
Federal,08C80-240059 Table Veneer Wood,Request for Proposal,"Foreign Affairs, Trade and Development ","Nov 6, 2024","Dec 5, 2024",OPEN,https://theijf.org/procurement/ws4871470223
Federal,08C80-240058 Solid Wood Table and Working Desks,Request for Proposal,"Foreign Affairs, Trade and Development ","Nov 6, 2024","Dec 5, 2024",OPEN,https://theijf.org/procurement/ws4869544378
Federal,W0100-256461 - Royal Nova Scotia International Tattoo Accommodations & Meals,Request for Proposal,National Defence,"Nov 4, 2024","Dec 3, 2024",OPEN,https://theijf.org/procurement/ws4850737385
Federal,W3555-244439 B - Storage Metal Plate Racks,Request for Proposal,National Defence,"Nov 6, 2024","Nov 28, 2024",OPEN,https://theijf.org/procurement/ws4464207938
Federal,F3065-240550 - Winter Refit 2024-2025 - Multiple Vessels - Sorel - RFP,Request for Proposal,Fisheries and Oceans Canada,"Nov 6, 2024","Nov 26, 2024",OPEN,https://theijf.org/procurement/ws4799923270
Federal,ACAN - Sanofi Pasteur Sole Source Vaccines (SPSS),Advance Contract Award Notice,Public Services and Procurement Canada,"Nov 6, 2024","Nov 22, 2024",OPEN,https://theijf.org/procurement/ws4872640492
Federal,"39903-240755 RFSO Metal badges, leather wallet, badges holder",Request for Standing Offer,Canadian Food Inspection Agency,"Oct 23, 2024","Nov 22, 2024",OPEN,https://theijf.org/procurement/ws4835470729
Federal,EF937-241131B Project Management Services- Port of Entry Modernization – Quebec Region,Request for Proposal,Public Services and Procurement Canada,"Nov 6, 2024","Nov 21, 2024",OPEN,https://theijf.org/procurement/ws4632414209
