region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,Road motor vehicles,Royal Canadian Mounted Police,GENERAL MOTORS OF CANADA COMPANY,"$63,762","Jan. 25, 2022","Jan. 25, 2022","May 14, 2022",https://theijf.org/procurement/7255551_rcmp
Federal,Data and database access services,Global Affairs Canada,Pitchbook Corporate Headquarters,"$13,438","May 14, 2021","May 14, 2021","May 14, 2022",https://theijf.org/procurement/7430304_dfatd
Federal,Miscellaneous manufactured articles,National Defence,conception carl madison,"$12,527","Feb. 22, 2022","Feb. 22, 2022","May 14, 2022",https://theijf.org/procurement/4502385068_dnd
Federal,Non-Public servant travel-Support core mandate activities,Elections Canada,AUBERGE GODEFROY,"$16,039","May 11, 2022","May 11, 2022","May 14, 2022",https://theijf.org/procurement/3000746406_elections
Federal,Services related to the remediation of contaminated sites,Canadian Food Inspection Agency,NICHOLS ENVIRONMENTAL (CANADA) LTD.,"$77,469","Mar. 19, 2021","Mar. 19, 2021","May 14, 2022",https://theijf.org/procurement/3000724594_cfia
Federal,Transportation of things not elsewhere specified,Natural Resources Canada,TUDJAAT CO-OP,"$11,025","May 11, 2022","May 11, 2022","May 14, 2022",https://theijf.org/procurement/3000746015_nrcan
Federal,"Electric lighting, distribution and control equipment and Parts",National Defence,ACTION CAR & TRUCK ACCESSORIES,"$13,685","Apr. 14, 2022","Apr. 14, 2022","May 14, 2022",https://theijf.org/procurement/w0213_4502408746_dnd
Federal,Other professional services not elsewhere specified,National Defence,Andrew Larocci,"$19,775","Jun. 3, 2021","Aug. 23, 2021","May 14, 2022",https://theijf.org/procurement/w0046_22_028_dnd
Federal,Other professional services not elsewhere specified,National Defence,Dynamic Personnel Consultants,"$149,115","May 12, 2021","May 15, 2021","May 14, 2022",https://theijf.org/procurement/w6399_4502250659_dnd
Federal,Transportation of things not elsewhere specified,National Defence,6684327 Canada Inc(Allied Scientific Pro),"$10,396","May 3, 2022","May 9, 2022","May 14, 2022",https://theijf.org/procurement/w7714_4502417265_dnd
Federal,Other professional services not elsewhere specified,National Defence,Mourad Djebabla,"$17,500","Jun. 15, 2021","Aug. 23, 2021","May 14, 2022",https://theijf.org/procurement/w0046_22_032_dnd
Federal,Lubricating fuel and greases,National Defence,Executive Flight Center Aviation Ltd.,"$15,750","Mar. 31, 2022","May 4, 2022","May 14, 2022",https://theijf.org/procurement/w0134_23_b040_dnd
Federal,Hospitality,National Defence,Hilton Glasgow,"$548,956","Mar. 8, 2022","Mar. 14, 2022","May 14, 2022",https://theijf.org/procurement/w0125of_22_910_dnd
Federal,Usage of Inventory,Correctional Service of Canada,HUMANSCALE CANADA CORPORATION,"$18,274","Apr. 14, 2022","Apr. 14, 2022","May 14, 2022",https://theijf.org/procurement/21t13839_23_4081717_csc
Federal,Aviation fuel,National Defence,AEG FUELS,"$69,231","May 14, 2022","May 14, 2022","May 14, 2022",https://theijf.org/procurement/2106775176_dnd
Federal,Aviation fuel,National Defence,AVJET HOLDING,"$25,604","May 14, 2022","May 14, 2022","May 14, 2022",https://theijf.org/procurement/2106751815_dnd
Federal,Usage of Inventory,Correctional Service of Canada,RICHELIEU HARDWARE LTD QUINCAILLERIE RICHELIEU LTEE,"$69,262","Apr. 13, 2022","Apr. 14, 2022","May 14, 2022",https://theijf.org/procurement/21t42339_23_4081044_csc
Federal,Aviation fuel,National Defence,AEG,"$73,570","May 14, 2022","May 14, 2022","May 14, 2022",https://theijf.org/procurement/2106757844_dnd
Federal,Data and database access services                 ,Canada Revenue Agency,Futures Platform Oy,"$24,999","Jul. 29, 2021","Jul. 29, 2021","May 14, 2022",https://theijf.org/procurement/2b21359355_cra
Federal,Aviation fuel,National Defence,AEG,"$73,141","May 14, 2022","May 14, 2022","May 14, 2022",https://theijf.org/procurement/2106757784_dnd
Federal,Aviation fuel,National Defence,AEG,"$96,199","May 14, 2022","May 14, 2022","May 14, 2022",https://theijf.org/procurement/2106757846_dnd
Federal,Aviation fuel,National Defence,AEG FUELS,"$26,264","May 14, 2022","May 14, 2022","May 14, 2022",https://theijf.org/procurement/2106871974_dnd
