region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,Engineering consultants-Construction,National Defence,SUNWISE ENGINEERING LTD,"$22,461","Mar. 27, 2020","Mar. 31, 2021","Mar. 31, 2021",https://theijf.org/procurement/4502050743_dnd
Federal,Aviation fuel,National Defence,world fuel services canada,"$17,987","Mar. 27, 2020","Mar. 27, 2020","Mar. 30, 2020",https://theijf.org/procurement/4502089373_dnd
Federal,Diesel fuel,National Defence,Highlands Fuel Delivery,"$40,749","Mar. 27, 2020","Mar. 27, 2020","Jun. 16, 2020",https://theijf.org/procurement/4502089598_dnd
Federal,Aviation fuel,National Defence,PETRO VALUE PRODUCTS,"$13,147","Mar. 27, 2020","Mar. 27, 2020","Mar. 31, 2020",https://theijf.org/procurement/4502089631_dnd
Federal,Protection services,National Defence,CANADIAN CORPS OF COMMISSIONIARES,"$85,231","Mar. 27, 2020","Apr. 1, 2020","Mar. 31, 2021",https://theijf.org/procurement/4502089748_dnd
Federal,Protection services,National Defence,Canadian Corps of Commissionaires,"$73,721","Mar. 27, 2020","Apr. 1, 2020","Mar. 31, 2021",https://theijf.org/procurement/4502089752_dnd
Federal,Other buildings,National Defence,Tikal Construction Ltd,"$25,193","Mar. 27, 2020","Mar. 27, 2020","Apr. 8, 2020",https://theijf.org/procurement/4502089981_dnd
Federal,Scientific Consultants,Parks Canada,Jarmo Jalava,"$11,865","Mar. 27, 2020","Mar. 27, 2020","Mar. 31, 2020",https://theijf.org/procurement/45427830_pc
Federal,"Rental of Machinery, Office Furniture and Fixtures and Other Equipment",Parks Canada,Sterling Crane,"$51,302","Mar. 27, 2020","Mar. 27, 2020","Mar. 31, 2021",https://theijf.org/procurement/45427838_pc
Federal,Scientific Services,Parks Canada,University of Saskatchewan,"$52,500","Mar. 27, 2020","Mar. 27, 2020","Mar. 31, 2020",https://theijf.org/procurement/45427850_pc
Federal,Protection Services,Parks Canada,Sirius Security Services Inc.,"$12,072","Mar. 27, 2020","Mar. 27, 2020","Sep. 30, 2020",https://theijf.org/procurement/45427853_pc
Federal,Rental of Aircraft,Parks Canada,Arrow Helicopters Inc.,"$15,409","Mar. 27, 2020","Mar. 27, 2020","Apr. 30, 2020",https://theijf.org/procurement/45427856_pc
Federal,Public Relations Services,Canada Border Services Agency,STAPLES AVANTAGE AFFAIRES (MTL) M90,"$79,349","Mar. 27, 2020","Mar. 27, 2020","Mar. 31, 2020",https://theijf.org/procurement/4741950524_cbsa
Federal,Management consulting,"Innovation, Science and Economic Development Canada",COUNCIL OF CANADIAN ACADEMIES,"$33,816","Mar. 27, 2020","Mar. 27, 2020","Jun. 30, 2020",https://theijf.org/procurement/5029871_ic
Federal,Training consultants,"Innovation, Science and Economic Development Canada",TRILLIUM TEAMS INC.,"$10,068","Mar. 27, 2020","Mar. 27, 2020","Mar. 31, 2021",https://theijf.org/procurement/5029873_ic
Federal,Rental of Motor and Other Vehicles,National Defence,WESTERN MATERIALS HANDLING & EQUIPMENT (1st),"$17,682","Mar. 27, 2020","Apr. 1, 2020","Mar. 31, 2021",https://theijf.org/procurement/56366_dnd
Federal,Gasoline,National Defence,ARI FINANCIAL SERVICES INC,"$183,750","Mar. 27, 2020","Apr. 1, 2020","Mar. 31, 2021",https://theijf.org/procurement/56367_dnd
Federal,Other professional services not elsewhere specified,Library and Archives Canada,ACCESS INFORMATION MANAGEMENT OF CANADA ULC,"$28,474","Mar. 27, 2020","Apr. 1, 2020","Mar. 31, 2021",https://theijf.org/procurement/5z011_21_0020_lac
Federal,Other professional services not elsewhere specified,National Film Board,JOHN WALKER PRODUCTIONS LTD,"$54,238","Mar. 27, 2020","Mar. 27, 2020","Mar. 27, 2021",https://theijf.org/procurement/6030441_nfb
Federal,License and Maintenance Fees for Application Software,Department of Finance Canada,Novipro Inc.,"$54,830","Mar. 27, 2020","Apr. 1, 2020","Mar. 31, 2021",https://theijf.org/procurement/6074191815_fin
Federal,"Medical supplies, etc",Public Health Agency of Canada,GEOMETRIC ENERGY CORPORATION,"$193,835","Mar. 27, 2020","Mar. 27, 2020","Mar. 31, 2021",https://theijf.org/procurement/6d0241946m_phac
Federal,"Medical supplies, etc",Public Health Agency of Canada,11187961 CANADA CORP,"$430,813","Apr. 8, 2020","Mar. 27, 2020","Mar. 31, 2021",https://theijf.org/procurement/6d0244760b_phac
Federal,"Medical supplies, etc",Public Health Agency of Canada,THE STEVENS COMPANY LIMITED,"$10,859,201","Apr. 8, 2020","Mar. 27, 2020","Mar. 31, 2021",https://theijf.org/procurement/6d0244773a_phac
Federal,"Measuring, controlling, laboratory, medical and optical equipment and parts",Public Health Agency of Canada,SPARTAN BIOSCIENCE INC,"$149,048,550","Mar. 27, 2020","Mar. 27, 2020","Mar. 31, 2021",https://theijf.org/procurement/6d06394811_phac
Federal,Ships and boats,Public Services and Procurement Canada,BOULET LEMELIN YACHT INC,"$16,066","Mar. 27, 2020","Mar. 27, 2020","Mar. 31, 2020",https://theijf.org/procurement/700508491_pwgsc
Federal,"License/Maintenance fees for operating system and utility software related to servers, storage, peripherals and components",Shared Services Canada,IBM CANADA LTD.,"$133,171","Mar. 27, 2020","Mar. 27, 2020","Mar. 31, 2021",https://theijf.org/procurement/700508517_ssc
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Public Services and Procurement Canada,BASELINE BUSINESS GEOGRAPHICS INC,"$15,734","Mar. 27, 2020","Mar. 27, 2020","Mar. 31, 2022",https://theijf.org/procurement/700508525_pwgsc
Federal,"Electric lighting, distribution and control equipment and Parts",Public Services and Procurement Canada,THE BELL TELEPHONE COMPANY OF,"$15,252","Mar. 27, 2020","Mar. 27, 2020","Mar. 31, 2021",https://theijf.org/procurement/700508543_pwgsc
Federal,Engineering services not elsewhere specified,Public Services and Procurement Canada,THE AME CONSULTING GROUP LTD,"$120,692","Mar. 27, 2020","Mar. 27, 2020","Mar. 31, 2021",https://theijf.org/procurement/700508544_pwgsc
Federal,Office buildings,Public Services and Procurement Canada,2683270 CANADA INC,"$12,148","Mar. 27, 2020","Mar. 27, 2020","Mar. 31, 2020",https://theijf.org/procurement/700508576_pwgsc
Federal,Contracted building cleaning,Public Services and Procurement Canada,3734651 MANITOBA LTD,"$11,580","Mar. 27, 2020","Mar. 27, 2020","Mar. 31, 2021",https://theijf.org/procurement/700508715_pwgsc
Federal,Management consulting,"Immigration, Refugees and Citizenship Canada",MINDWIRE SYSTEMS LTD,"$332,172","Mar. 27, 2020","Apr. 1, 2020","Nov. 30, 2021",https://theijf.org/procurement/7112916_cic
Federal,Protection services,"Immigration, Refugees and Citizenship Canada",CANADIAN CORPS OF COMMISSIONAIRES,"$1,358,112","Mar. 27, 2020","Apr. 1, 2020","Mar. 31, 2021",https://theijf.org/procurement/7112961_cic
Federal,Electronic subscriptions and electronic publications ,"Immigration, Refugees and Citizenship Canada",MELTWATER NEWS CANADA INC,"$39,776","Mar. 27, 2020","Mar. 27, 2020","Mar. 26, 2021",https://theijf.org/procurement/7112969_cic
Federal,Other Business services not Elsewhere Specified,Royal Canadian Mounted Police,BELL CANADA/BELL NEXXIA,"$69,716","Mar. 27, 2020","Apr. 1, 2020","Jul. 30, 2020",https://theijf.org/procurement/7242949_rcmp
Federal,Aircraft parts,Royal Canadian Mounted Police,MAXCRAFT AVIONICS LTD,$509,"Mar. 27, 2020","Mar. 27, 2020","Aug. 29, 2020",https://theijf.org/procurement/7242951_rcmp
Federal,Computer equipment related to distributed computing environment (DCE)-Desktop/personal/portable (includes all related parts and peripherals),Royal Canadian Mounted Police,ONX ENTERPRISE SOLUTIONS LTD.,"$41,912","Mar. 27, 2020","Mar. 27, 2020","Mar. 27, 2020",https://theijf.org/procurement/7242957_rcmp
Federal,Aircraft parts,Royal Canadian Mounted Police,AIRBUS HELICOPTERS CANADA LIMITED,"$133,329","Mar. 27, 2020","Mar. 27, 2020","Apr. 12, 2020",https://theijf.org/procurement/7242960_rcmp
Federal,Road motor vehicles - non-military,Royal Canadian Mounted Police,EMPIRE COLLISION DOWNTOWN LTD,"$22,175","Mar. 27, 2020","Mar. 27, 2020","Apr. 15, 2020",https://theijf.org/procurement/7242961_rcmp
Federal,Other clothing,Royal Canadian Mounted Police,HAZMASTERS,"$100,270","Mar. 27, 2020","Mar. 27, 2020","Apr. 9, 2020",https://theijf.org/procurement/7242964_rcmp
Federal,Training consultants,Global Affairs Canada,NobleProg Canada Corp.,"$22,337","Mar. 27, 2020","Mar. 27, 2020","Mar. 31, 2020",https://theijf.org/procurement/7419326_dfatd
Federal,Other equipment,Global Affairs Canada,AREL LTD.,"$40,697","Mar. 27, 2020","Mar. 27, 2020","Mar. 31, 2020",https://theijf.org/procurement/7419644_dfatd
Federal,Exposition services,Global Affairs Canada,REED EXPOSITIONS,"$45,031","Mar. 27, 2020","Mar. 27, 2020","Dec. 4, 2020",https://theijf.org/procurement/7419650_dfatd
Federal,Non-public servant travel - Other travel,Global Affairs Canada,Air Transat A. T.  Inc.,"$536,000","Mar. 27, 2020","Mar. 27, 2020","Mar. 31, 2020",https://theijf.org/procurement/7419657_dfatd
Federal,Non-public servant travel - Other travel,Global Affairs Canada,Ethiopian Airlines Group,"$423,500","Mar. 27, 2020","Mar. 27, 2020","Mar. 31, 2020",https://theijf.org/procurement/7419658_dfatd
Federal,Non-public servant travel - Other travel,Global Affairs Canada,Ethiopian Airlines Group,"$900,000","Mar. 27, 2020","Mar. 27, 2020","Mar. 31, 2020",https://theijf.org/procurement/7419660_dfatd
Federal,Non-public servant travel - Other travel,Global Affairs Canada,Ethiopian Airlines Group,"$900,000","Mar. 27, 2020","Mar. 27, 2020","Mar. 31, 2020",https://theijf.org/procurement/7419662_dfatd
Federal,Non-public servant travel - Other travel,Global Affairs Canada,Ethiopian Airlines Group,"$1,050,000","Mar. 27, 2020","Mar. 27, 2020","Mar. 31, 2020",https://theijf.org/procurement/7419663_dfatd
Federal,Transportation of things not elsewhere specified,Global Affairs Canada,BOLLORE LOGISTICS,"$18,498","Mar. 27, 2020","Mar. 27, 2020","Mar. 31, 2020",https://theijf.org/procurement/7419669_dfatd
Federal,Electronic subscriptions and electronic publications,Global Affairs Canada,Business Monitor International Ltd,"$10,677","Mar. 27, 2020","Mar. 27, 2020","Mar. 31, 2020",https://theijf.org/procurement/7419813_dfatd
Federal,Other professional services not elsewhere specified,Global Affairs Canada,Hogg Robinson Canada Inc.,"$95,480","Mar. 27, 2020","Mar. 27, 2020","Mar. 31, 2020",https://theijf.org/procurement/7420059_dfatd
Federal,Other professional services not elsewhere specified,"Immigration, Refugees and Citizenship Canada",9053-9776 QUEBEC INC,"$2,798,599","Mar. 27, 2020","Mar. 27, 2020","Dec. 31, 2020",https://theijf.org/procurement/7525200144_cic
Federal,Application software (including COTS) and application development and delivery software,Agriculture and Agri-Food Canada,SECURE SENSE SOLUTIONS,"$101,001","Mar. 27, 2020","Mar. 27, 2020","Mar. 31, 2020",https://theijf.org/procurement/80003127_aafc
Federal,Computer equipment related to distributed computing environment (DCE)-Desktop/personal/portable (includes all related parts and peripherals),Agriculture and Agri-Food Canada,NORTHERN MICRO INC.,"$24,516","Mar. 27, 2020","Mar. 27, 2020","Mar. 31, 2020",https://theijf.org/procurement/80003128_aafc
Federal,Computer equipment related to distributed computing environment (DCE)-Desktop/personal/portable (includes all related parts and peripherals),Agriculture and Agri-Food Canada,NISHA TECHNOLOGIES INC.,"$697,273","Mar. 27, 2020","Mar. 27, 2020","Mar. 31, 2020",https://theijf.org/procurement/80003129_aafc
Federal,"Office furniture and furnishings, including parts",Military Grievances External Review Committee,Advanced Business Interiors Inc.,"$13,043","Mar. 27, 2020","Mar. 27, 2020","Mar. 31, 2021",https://theijf.org/procurement/8044932_mgerc
Federal,Advertising services,National Film Board,JUNGLE MEDIA INC,"$36,792","Mar. 27, 2020","Mar. 27, 2020","Mar. 31, 2020",https://theijf.org/procurement/8045535_nfb
Federal,Advertising services,National Film Board,FACEBOOK INC,"$75,880","Mar. 27, 2020","Mar. 27, 2020","Mar. 31, 2020",https://theijf.org/procurement/8045536_nfb
Federal,Client software related to Distributed Computing Environment (DCE),"Immigration, Refugees and Citizenship Canada",SAP CANADA INC,"$235,469","Mar. 27, 2020","Mar. 31, 2020","Mar. 31, 2021",https://theijf.org/procurement/8151200131_cic
Federal,"Measuring, controlling, laboratory, medical and optical equipment and parts",National Research Council Canada,LENDERKING CAGING PRODUCTS,"$22,439","Mar. 27, 2020","Mar. 27, 2020","Mar. 27, 2020",https://theijf.org/procurement/945045_nrc
Federal,Purchase of training packages and courses,National Research Council Canada,PROVINCIAL HEALTH SERVICES,"$11,100","Mar. 27, 2020","Mar. 27, 2020","Jun. 30, 2020",https://theijf.org/procurement/947546_nrc
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,National Research Council Canada,MECHANICAL SIMULATION CORPORATION,"$10,156","Mar. 27, 2020","Mar. 27, 2020","Jun. 3, 2020",https://theijf.org/procurement/947550_nrc
Federal,Aircraft parts,Transport Canada,TEXTRON AVIATION COMPANY,"$10,318","Mar. 27, 2020","Mar. 27, 2020","Mar. 30, 2020",https://theijf.org/procurement/as_0087_0067385_tc
Federal,Subsistence,National Defence,GFS VICTORIA BC,"$30,205","Mar. 27, 2020","Mar. 31, 2020","Mar. 31, 2020",https://theijf.org/procurement/bf0133202000752_dnd
Federal,Subsistence,National Defence,"RED RIBBON MEATS VICTORIA, BC","$15,621","Mar. 27, 2020","Mar. 31, 2020","Mar. 31, 2020",https://theijf.org/procurement/bf0133202000753_dnd
Federal,Subsistence,National Defence,SYSCO VICTORIA BC,"$10,202","Mar. 27, 2020","Mar. 31, 2020","Mar. 31, 2020",https://theijf.org/procurement/bf0133202000754_dnd
Federal,Electronic subscriptions and electronic publications,Public Safety Canada,OXFORD ANALYTICA INC,"$122,663","Mar. 27, 2020","Mar. 27, 2020","Mar. 30, 2022",https://theijf.org/procurement/d160204805_ps
