region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,"Meat, fish and their preparations",National Defence,SYSCO FOOD SERVICES OF EDMONTON,"$15,184","May 16, 2022","May 16, 2022","May 18, 2022",https://theijf.org/procurement/b202300066_dnd
Federal,Dairy products and other animal products,National Defence,SYSCO FOOD SERVICES OF EDMONTON,"$11,595","May 16, 2022","May 16, 2022","May 18, 2022",https://theijf.org/procurement/b202300067_dnd
Federal,"Meat, fish and their preparations",National Defence,SYSCO FOOD SERVICES OF EDMONTON,"$15,184","May 16, 2022","May 18, 2022","May 18, 2022",https://theijf.org/procurement/ba0142202300066_dnd
Federal,Dairy products and other animal products,National Defence,SYSCO FOOD SERVICES OF EDMONTON,"$12,042","May 16, 2022","May 18, 2022","May 18, 2022",https://theijf.org/procurement/ba0142202300067_dnd
Federal,"Meat, fish and their preparations",National Defence,SYSCO,"$34,198","May 16, 2022","May 17, 2022","May 17, 2022",https://theijf.org/procurement/ca0168202300089_dnd
Federal,Other Business services not Elsewhere Specified,National Defence,ALIMENTS MARTEL,"$10,745","May 16, 2022","May 18, 2022","May 18, 2022",https://theijf.org/procurement/cj0106202300272_dnd
Federal,Engineering consultants-Other,National Defence,QEYnet Inc.,"$1,149,995","May 16, 2022","Jul. 4, 2022","Aug. 11, 2023",https://theijf.org/procurement/cw2233590_dnd
Federal,Engineering consultants-Other,National Defence,Akimbo Technologies Inc,"$1,149,224","May 16, 2022","May 23, 2022","Jun. 23, 2023",https://theijf.org/procurement/cw2233801_dnd
Federal,Engineering consultants-Other,National Defence,Reach Technologies Inc.,"$1,149,632","May 16, 2022","May 23, 2022","May 23, 2023",https://theijf.org/procurement/cw2233803_dnd
Federal,Advertising services,Public Services and Procurement Canada,COSSETTE MEDIA INC.,"$135,946","May 16, 2022","May 16, 2022","Jul. 31, 2024",https://theijf.org/procurement/e222462001_pwgsc
Federal,Information Technology and Telecom Consultants,Public Services and Procurement Canada,Xtract Technologies Inc.,"$168,552","May 16, 2022","May 16, 2022","Jun. 27, 2022",https://theijf.org/procurement/e60zr21140_pwgsc
Federal,Engineering consultants-Other,Public Services and Procurement Canada,FOWLER BAULD & MITCHELL LIMITED,"$1,095,467","May 16, 2022","May 16, 2022","Mar. 31, 2025",https://theijf.org/procurement/ec01621402_pwgsc
Federal,"Office Furniture and Furnishings, Including Parts",Public Services and Procurement Canada,Allseating Corporation,"$44,283","May 16, 2022","May 16, 2022","Mar. 31, 2023",https://theijf.org/procurement/ee51921420_pwgsc
Federal,Architectural services,Public Services and Procurement Canada,Adjeleian Allen Rubeli Limited,"$129,391","Dec. 12, 2022","May 16, 2022","Feb. 6, 2023",https://theijf.org/procurement/ep92121941_pwgsc
Federal,"Image/Video communications equipment (includes telepresence/video conferencing equipment, cabling, parts and peripherals)",Employment and Social Development Canada,APPLIED ELECTRONICS LIMITED,"$1,338,622","Aug. 30, 2022","May 16, 2022","Apr. 30, 2023",https://theijf.org/procurement/g929239743_esdc
Federal,Ships and boats,Royal Canadian Mounted Police,OUTLAW EAGLE MANUFACTURING LTD.,"$4,350,836","May 16, 2022","May 16, 2022","Mar. 31, 2024",https://theijf.org/procurement/m500024981_rcmp
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",Royal Canadian Mounted Police,TELECOM COMPUTER LTD,"$40,198","May 16, 2022","May 16, 2022","Oct. 15, 2022",https://theijf.org/procurement/m759404289_rcmp
Federal,"Computer equipment related to Production and Operations (P&O) environment - All servers, storage, printers, etc. (includes all related parts and peripherals)",Natural Sciences and Engineering Research Council of Canada,Stoneworks Technologies Inc.,"$57,477","Aug. 22, 2022","May 16, 2022","Dec. 31, 2022",https://theijf.org/procurement/n23_19550_nserc
Federal,"Computer equipment related to Production and Operations (P&O) environment - All servers, storage, printers, etc. (includes all related parts and peripherals)",Social Sciences and Humanities Research Council of Canada,Stoneworks Technologies Inc.,"$57,477","Aug. 22, 2022","May 16, 2022","Dec. 31, 2022",https://theijf.org/procurement/n23_19550_sshrc
Federal,Tuition fees and costs of attending courses including seminars not elsewhere specified,Shared Services Canada,FAST FORWARD FRENCH INC.,"$13,500","May 16, 2022","May 16, 2022","Mar. 31, 2023",https://theijf.org/procurement/p000036907_ssc
Federal,License/Maintenance fees for networking software,Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$30,173","May 16, 2022","May 16, 2022","May 15, 2027",https://theijf.org/procurement/p000037129_ssc
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Shared Services Canada,ITEX INC,"$10,699","May 16, 2022","May 16, 2022","May 15, 2027",https://theijf.org/procurement/p000037144_ssc
Federal,"Professional Services-Information technology, business and/or telecommunications",Shared Services Canada,CARA THOMPSON,"$19,210","Mar. 15, 2023","May 16, 2022","Dec. 30, 2022",https://theijf.org/procurement/p000037325_ssc
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Shared Services Canada,ITEX INC,"$19,945","May 16, 2022","May 16, 2022","May 15, 2023",https://theijf.org/procurement/p000037644_ssc
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Shared Services Canada,ITEX INC,"$19,474","May 16, 2022","May 16, 2022","May 15, 2027",https://theijf.org/procurement/p000037645_ssc
Federal,Research contracts,Women and Gender Equality Canada,Douglas College,"$38,766","May 16, 2022","May 16, 2022","Feb. 28, 2023",https://theijf.org/procurement/p2300052_wage
Federal,Accounting and Audit services,Office of the Auditor General of Canada,Pamela Hutchins Orr,"$15,255","May 16, 2022","May 26, 2022","Aug. 2, 2022",https://theijf.org/procurement/p2300094_oag
Federal,Application software (including COTS) and application development and delivery software,Royal Canadian Mounted Police,VMWARE INC.,"$84,805","May 16, 2022","May 16, 2022","May 31, 2022",https://theijf.org/procurement/s202206299_rcmp
Federal,PHYSICIANS AND SURGEONS,Transport Canada,F.L.C. ERVIN M.D. INC,"$179,415","May 16, 2022","May 16, 2022","Mar. 31, 2023",https://theijf.org/procurement/t8080_210714_b_ta001_tc
Federal,LICENSE/MAINTENANCE FEES FOR APPLICATION SOFTWARE (INCLUDING COTS) AND APPLICATION DEVELOPMENT AND DELIVERY SOFTWARE,Transport Canada,MICROSOFT CANADA INC.,"$472,127","May 16, 2022","May 16, 2022","Mar. 31, 2023",https://theijf.org/procurement/t8086_182382_4_tc
Federal,LICENSE/MAINTENANCE FEES FOR APPLICATION SOFTWARE (INCLUDING COTS) AND APPLICATION DEVELOPMENT AND DELIVERY SOFTWARE,Transport Canada,SOFTCHOICE CORPORATION,"$472,127","May 16, 2022","May 16, 2022","Mar. 31, 2023",https://theijf.org/procurement/t8086_182382_tc
Federal,LICENSE/MAINTENANCE FEES FOR APPLICATION SOFTWARE (INCLUDING COTS) AND APPLICATION DEVELOPMENT AND DELIVERY SOFTWARE,Transport Canada,MICROSOFT CANADA INC.,"$152,367","May 16, 2022","May 16, 2022","Mar. 31, 2023",https://theijf.org/procurement/t8086_202069_1_tc
Federal,LICENSE/MAINTENANCE FEES FOR CLIENT SOFTWARE RELATED TO DISTRIBUTED COMPUTING ENVIRONMENT,Transport Canada,MICROSOFT CANADA INC.,"$97,388","May 16, 2022","May 16, 2022","Jul. 5, 2024",https://theijf.org/procurement/t8086_202069_tc
Federal,Teachers and instructors on contract,National Defence,Michael Earl,"$12,400","May 16, 2022","Aug. 8, 2022","May 12, 2023",https://theijf.org/procurement/w0046_23_016_dnd
Federal,Miscellaneous Chemical products,National Defence,Capital Paper Products Limited,"$22,667","May 16, 2022","May 16, 2022","Jun. 30, 2022",https://theijf.org/procurement/w0102_4502424226_dnd
Federal,"House furnishing, excluding furniture",National Defence,Mobilier de bureau MBH,"$10,392","May 16, 2022","May 16, 2022","Mar. 31, 2023",https://theijf.org/procurement/w0106_4502424657_dnd
Federal,Other equipment and Parts,National Defence,EXPERTEC VAN SYSTEMS,"$15,577","May 16, 2022","May 16, 2022","Nov. 4, 2022",https://theijf.org/procurement/w0134_23l002_dnd
Federal,Diesel fuel,National Defence,PARKLAND CORPORATION,"$80,188","May 16, 2022","May 16, 2022","May 17, 2022",https://theijf.org/procurement/w0142_4502424363_dnd
Federal,Waste disposal,National Defence,Brendar Environmental Inc.,"$17,894","May 16, 2022","May 16, 2022","May 26, 2022",https://theijf.org/procurement/w107_23_cyg01_dnd
Federal,Acquisition and contract charges,National Defence,Myworkplacehealth,"$94,300","May 16, 2022","May 16, 2022","Jun. 30, 2022",https://theijf.org/procurement/w2037_22_0155_dnd
Federal,Heavy fuel oil,National Defence,IRVING OIL COMMERCIAL G.P.,"$233,150","May 16, 2022","Jun. 2, 2022","Jun. 2, 2022",https://theijf.org/procurement/w307b23a009_dnd
Federal,Tools and implements,National Defence,APPLIFAST TOOLS,"$14,836","May 16, 2022","May 16, 2022","Jun. 16, 2022",https://theijf.org/procurement/w3474_4502424489_dnd
Federal,Miscellaneous manufactured articles,National Defence,BEAMEX CALIBRATION SOLUTIONS,"$10,843","May 16, 2022","May 16, 2022","Jun. 6, 2022",https://theijf.org/procurement/w3555_4502424704_dnd
Federal,Gasoline,National Defence,Suncor Energy Products,"$92,283","May 16, 2022","May 16, 2022","May 19, 2022",https://theijf.org/procurement/w5eaa_4502428477_dnd
Federal,Tuition fees and costs of attending courses including seminars not elsewhere specified,National Defence,Queens University,"$1,244,400","May 16, 2022","Jul. 1, 2022","Jun. 30, 2023",https://theijf.org/procurement/w6369_23_a019_dnd
Federal,Tuition fees and costs of attending courses including seminars not elsewhere specified,National Defence,University of Ottawa,"$513,260","May 16, 2022","Jul. 1, 2022","Jun. 30, 2023",https://theijf.org/procurement/w6369_23_a025_dnd
Federal,Transportation of things not elsewhere specified,National Defence,T-Lane Transportation and Logistics,"$13,125","May 16, 2022","May 17, 2022","May 27, 2022",https://theijf.org/procurement/w6447npcc22_0085_dnd
Federal,Transportation of things not elsewhere specified,National Defence,T-LANE,"$24,200","May 16, 2022","Jun. 2, 2022","Jun. 10, 2022",https://theijf.org/procurement/w6447npcc22_0086_dnd
Federal,Transportation of things not elsewhere specified,National Defence,T-LANE,"$66,000","May 16, 2022","May 23, 2022","Jun. 10, 2022",https://theijf.org/procurement/w6447npcc22_0087_dnd
Federal,Transportation of things not elsewhere specified,National Defence,EDGE TRANSPORT,"$31,000","May 16, 2022","May 23, 2022","Jun. 10, 2022",https://theijf.org/procurement/w6447npcc22_0088_dnd
Federal,Transportation of things not elsewhere specified,National Defence,HELMANN,"$10,600","May 16, 2022","May 23, 2022","Jun. 10, 2022",https://theijf.org/procurement/w6447npcc22_0089_dnd
Federal,Transportation of things not elsewhere specified,National Defence,T-LANE TRANSPORTATION & LOGISTICS,"$41,500","May 16, 2022","May 23, 2022","Jun. 10, 2022",https://theijf.org/procurement/w6447npcc22_0090_dnd
Federal,Transportation of things not elsewhere specified,National Defence,ACTION EXPRESS,"$464,850","May 16, 2022","Jun. 2, 2022","Jun. 5, 2022",https://theijf.org/procurement/w6447npcc22_0091_dnd
Federal,Transportation of things not elsewhere specified,National Defence,T-LANE,"$68,800","May 16, 2022","May 24, 2022","May 27, 2022",https://theijf.org/procurement/w6447npcc22_0092_dnd
Federal,Transportation of things not elsewhere specified,National Defence,Transport Alain Giroux and Fils Inc,"$23,915","May 16, 2022","May 18, 2022","May 20, 2022",https://theijf.org/procurement/w6447npcc22_0095_dnd
