region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,Tuition fees and costs of attending courses incl,Fisheries and Oceans Canada,KIVALLIQ WILDLIFE BOARD,"$10,143","Nov. 10, 2023","Nov. 10, 2023","Nov. 10, 2023",https://theijf.org/procurement/4500058116_dfo
Federal,Tuition fees and costs of attending courses including seminars not elsewhere specified ,Health Canada,3261620 CANADA INC./LEARN2LANG,"$39,995","Nov. 10, 2023","Nov. 10, 2023","Mar. 31, 2024",https://theijf.org/procurement/4500461747_hc
Federal,"Medical supplies, etc",Public Health Agency of Canada,LIFE TECHNOLOGIES INC.,"$21,162","Nov. 10, 2023","Nov. 10, 2023","Mar. 31, 2024",https://theijf.org/procurement/4500461765_phac
Federal,"Medical supplies, etc",Public Health Agency of Canada,ILLUMINA CANADA ULC,"$24,025","Nov. 10, 2023","Nov. 10, 2023","Mar. 31, 2024",https://theijf.org/procurement/4500461766_phac
Federal,Transportation of things not elsewhere specified ,Health Canada,TRICO PACKAGING & PRINT SOLUTIONS,"$19,905","Nov. 10, 2023","Nov. 10, 2023","Dec. 31, 2023",https://theijf.org/procurement/4500461774_hc
Federal,Professional service ,Crown-Indigenous Relations and Northern Affairs Canada,SAYWEB INC,"$18,375","Nov. 10, 2023","Nov. 10, 2023","Mar. 31, 2024",https://theijf.org/procurement/4500461789_aandc
Federal,Public Servant Travel—Support core mandate,Indigenous Services Canada,CAN-WEST CORPORATE AIR,"$10,847","Nov. 10, 2023","Nov. 10, 2023","Dec. 29, 2023",https://theijf.org/procurement/4500462927_isc
Federal,Diesel fuel,National Defence,Michaud Petroleum Inc,"$22,073","Nov. 10, 2023","Nov. 10, 2023","Mar. 31, 2024",https://theijf.org/procurement/4502667274_dnd
Federal,Residential buildings,National Defence,CARVERY'S CONSTRUCTION LIMITED,"$20,526","Nov. 10, 2023","Nov. 10, 2023","Feb. 29, 2024",https://theijf.org/procurement/4502669679_dnd
Federal,Other equipment,National Defence,Spectrum Technologies USA,"$11,309","Nov. 10, 2023","Nov. 10, 2023","Dec. 29, 2023",https://theijf.org/procurement/4502670072_dnd
Federal,Pharmaceutical and other medicinal products,National Defence,Fell Fab Products,"$22,324","Nov. 10, 2023","Nov. 10, 2023","Dec. 11, 2023",https://theijf.org/procurement/4502670354_dnd
Federal,"Inorganic and organic chemicals, including plastics, rubber and products, and excluding tires and tubes",National Defence,Stuart Hunt & Associates,"$11,933","Nov. 10, 2023","Nov. 10, 2023","Mar. 29, 2024",https://theijf.org/procurement/4502670361_dnd
Federal,Pharmaceutical and other medicinal products,National Defence,CYCLE WORKS,"$19,539","Nov. 10, 2023","Nov. 10, 2023","Nov. 30, 2023",https://theijf.org/procurement/4502670397_dnd
Federal,Tools and implements,National Defence,FASTENAL CANADA,"$16,354","Nov. 10, 2023","Nov. 10, 2023","Nov. 24, 2023",https://theijf.org/procurement/4502670399_dnd
Federal,"Salt, sulphur, ores, earth and stone",National Defence,NEXT SUPPLY,"$39,192","Nov. 10, 2023","Nov. 10, 2023","Mar. 29, 2024",https://theijf.org/procurement/4502670469_dnd
Federal,Office and stationers supplies,National Defence,Teknion Limited,"$16,724","Nov. 10, 2023","Nov. 10, 2023","Jan. 8, 2024",https://theijf.org/procurement/4502670472_dnd
Federal,Uniforms,National Defence,Logistik Unicorp,"$96,596","Nov. 10, 2023","Nov. 10, 2023","Mar. 31, 2024",https://theijf.org/procurement/4502670479_dnd
Federal,Waste disposal,National Defence,Canadyne Technologies Inc,"$24,985","Nov. 10, 2023","Nov. 10, 2023","Jan. 3, 2024",https://theijf.org/procurement/4502670482_dnd
Federal,"Salt, sulphur, ores, earth and stone",National Defence,TARGET FABRICATION,"$24,820","Nov. 10, 2023","Nov. 10, 2023","Dec. 29, 2023",https://theijf.org/procurement/4502670503_dnd
Federal,Tools and implements,National Defence,KW Materials Handling,"$16,193","Nov. 10, 2023","Nov. 10, 2023","Jan. 15, 2024",https://theijf.org/procurement/4502670518_dnd
Federal,Computer equipment related to distributed computing environment (DCE)-Desktop/personal/portable (includes all related parts and peripherals),National Defence,Richo Canada,"$26,636","Nov. 10, 2023","Nov. 10, 2023","Jan. 15, 2024",https://theijf.org/procurement/4502670617_dnd
Federal,Tools and implements,National Defence,tenaquip,"$16,919","Nov. 10, 2023","Nov. 10, 2023","Feb. 2, 2024",https://theijf.org/procurement/4502670626_dnd
Federal,"Measuring, controlling, laboratory, medical and optical equipment and parts",National Defence,Containerwest Manufactuuring Ltd,"$14,280","Nov. 10, 2023","Nov. 10, 2023","Nov. 10, 2023",https://theijf.org/procurement/4502670671_dnd
Federal,Other Business services not Elsewhere Specified,National Defence,Duffy's Neighbourhood Pub,"$10,112","Nov. 10, 2023","Nov. 10, 2023","Nov. 10, 2023",https://theijf.org/procurement/4502670681_dnd
Federal,Other Business services not Elsewhere Specified,National Defence,Jimcor Line Construction Ltd,"$24,777","Nov. 10, 2023","Nov. 10, 2023","Dec. 10, 2023",https://theijf.org/procurement/4502670730_dnd
Federal,Other Business services not Elsewhere Specified,National Defence,Jimcor Line Construction Ltd,"$20,207","Nov. 10, 2023","Nov. 10, 2023","Dec. 8, 2023",https://theijf.org/procurement/4502670736_dnd
Federal,Uniforms,National Defence,Logistik unicorp inc,"$35,134","Nov. 10, 2023","Nov. 14, 2023","Nov. 14, 2023",https://theijf.org/procurement/4502670948_dnd
Federal,Institutional buildings,National Defence,Nails Enterprises (2007) Inc,"$24,071","Nov. 10, 2023","Nov. 10, 2023","Mar. 31, 2024",https://theijf.org/procurement/4502672040_dnd
Federal,Other buildings,National Defence,Nails Enterprises,"$24,056","Nov. 10, 2023","Nov. 10, 2023","Mar. 31, 2024",https://theijf.org/procurement/4502672244_dnd
Federal,Rental - Communications Networking Equipment,Canadian Heritage,Wall Sound and Lighting,"$18,022","Nov. 10, 2023","Nov. 10, 2023","Mar. 31, 2024",https://theijf.org/procurement/45463318_pch
Federal,Other Equipment and Parts,Parks Canada,FUTURE GREEN INC.,"$20,453","Nov. 10, 2023","Nov. 10, 2023","Nov. 24, 2023",https://theijf.org/procurement/45464046_pc
Federal,Road Motor Vehicles,Parks Canada,TESLA MOTORS CANADA ULC.,"$232,031","Nov. 10, 2023","Nov. 10, 2023","Mar. 29, 2024",https://theijf.org/procurement/45464114_pc
Federal,Road Motor Vehicles,Parks Canada,Mitsubishi,"$57,597","Nov. 10, 2023","Nov. 10, 2023","Mar. 31, 2024",https://theijf.org/procurement/45464115_pc
Federal,Road Motor Vehicles,Parks Canada,TESLA MOTORS CANADA ULC.,"$80,204","Nov. 10, 2023","Nov. 10, 2023","Mar. 31, 2024",https://theijf.org/procurement/45464119_pc
Federal,Road Motor Vehicles,Parks Canada,Mitsubishi,"$57,597","Nov. 10, 2023","Nov. 10, 2023","Mar. 31, 2024",https://theijf.org/procurement/45464129_pc
Federal,Other Vehicles,Parks Canada,J. A. WALKER CONSULTING LIMITED,"$24,999","Nov. 10, 2023","Nov. 10, 2023","Mar. 31, 2024",https://theijf.org/procurement/45464133_pc
Federal,Miscellaneous Manufactured Articles,Parks Canada,NEARLY FAMOUS ENTERPRISES INC,"$12,602","Nov. 10, 2023","Nov. 10, 2023","Mar. 31, 2024",https://theijf.org/procurement/45464141_pc
Federal,Road Motor Vehicles,Parks Canada,TESLA MOTORS CANADA ULC.,"$67,295","Nov. 10, 2023","Nov. 10, 2023","Mar. 31, 2024",https://theijf.org/procurement/45464145_pc
Federal,Other Vehicles,Parks Canada,THE NORTH WEST COMPANY INC.,"$24,451","Nov. 10, 2023","Nov. 10, 2023","Feb. 15, 2024",https://theijf.org/procurement/45464147_pc
Federal,Computer equipment related to distributed computing environment (DCE)-Desktop/personal/portable (includes all related parts and peripherals),Library and Archives Canada,PHASELOCK SYSTEMS INTL INC,"$87,714","Nov. 10, 2023","Nov. 10, 2023","Mar. 28, 2024",https://theijf.org/procurement/5z011_24_0236_lac
Federal,"Office furniture and furnishings, including parts",Financial Transactions and Reports Analysis Centre of Canada,Totem Offisource Inc.,"$13,310","Nov. 10, 2023","Nov. 10, 2023","Jan. 31, 2024",https://theijf.org/procurement/6002240102_fintrac
Federal,Interpretation services,Immigration and Refugee Board of Canada,"INCIO SERRA, Natalia Estefania","$30,000","Nov. 10, 2023","Nov. 10, 2023","Nov. 9, 2025",https://theijf.org/procurement/6045350_irb
Federal,Interpretation services,Immigration and Refugee Board of Canada,"ROTARU, Alina","$30,000","Nov. 10, 2023","Nov. 10, 2023","Nov. 9, 2025",https://theijf.org/procurement/6045353_irb
Federal,Engineering consultants-Construction,Public Services and Procurement Canada,EXP SERVICES INC./LES SERVICES EXP,"$39,675","Nov. 10, 2023","Nov. 10, 2023","Mar. 31, 2024",https://theijf.org/procurement/700750876_pwgsc
Federal,Other professional services not elsewhere specified,Public Services and Procurement Canada,GHD LIMITED,"$28,609","Nov. 10, 2023","Nov. 10, 2023","Mar. 31, 2024",https://theijf.org/procurement/700751212_pwgsc
Federal,Other equipment,Public Services and Procurement Canada,NOCOM GROUP INC.,"$22,549","Nov. 10, 2023","Nov. 10, 2023","Mar. 31, 2024",https://theijf.org/procurement/700751254_pwgsc
Federal,Engineering services not elsewhere specified,Public Services and Procurement Canada,CIMA + SENC,"$34,493","Nov. 10, 2023","Nov. 10, 2023","Mar. 31, 2025",https://theijf.org/procurement/700751256_pwgsc
Federal,Voice Communications Services,Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$29,296","Nov. 10, 2023","Nov. 10, 2023","Mar. 31, 2027",https://theijf.org/procurement/700751257_ssc
Federal,Other professional services not elsewhere specified,Public Services and Procurement Canada,ELITE ENVIRONMENTAL GROUP INC.,"$135,460","Nov. 10, 2023","Nov. 10, 2023","Mar. 31, 2024",https://theijf.org/procurement/700751264_pwgsc
Federal,"Office furniture and furnishings, including parts",Public Services and Procurement Canada,Nitam Solutions Inc,"$24,915","Nov. 10, 2023","Nov. 10, 2023","Mar. 31, 2024",https://theijf.org/procurement/700751268_pwgsc
Federal,Road motor vehicles Parts,Public Services and Procurement Canada,691396 ONTARIO INC.,"$22,467","Nov. 10, 2023","Nov. 10, 2023","Mar. 31, 2024",https://theijf.org/procurement/700751293_pwgsc
Federal,Other professional services not elsewhere specified,Public Services and Procurement Canada,BLUMETRIC ENVIRONMENTAL INC.,"$88,564","Nov. 10, 2023","Nov. 10, 2023","Mar. 31, 2024",https://theijf.org/procurement/700751294_pwgsc
Federal,Management consulting,Public Services and Procurement Canada,"GILBERT, DESCHÊNES ET ASSOCIÉS INC.","$65,536","Nov. 10, 2023","Nov. 10, 2023","Mar. 31, 2024",https://theijf.org/procurement/700751318_pwgsc
Federal,"Printed matter, including books, newspapers, pictures, manuscripts and forms",Public Services and Procurement Canada,KROMAR PRINTING LIMITED,"$27,862","Nov. 10, 2023","Nov. 10, 2023","Jan. 2, 2024",https://theijf.org/procurement/700751320_pwgsc
Federal,Other equipment and Parts,Public Services and Procurement Canada,BAYVIEW TRUCKS & EQUIPMENT LTD,"$13,202","Nov. 10, 2023","Nov. 10, 2023","Mar. 31, 2024",https://theijf.org/procurement/700751322_pwgsc
Federal,Other Business services not Elsewhere Specified,Public Services and Procurement Canada,FAWCETT FILE & STORAGE SYSTEMS INC.,"$41,194","Nov. 10, 2023","Nov. 10, 2023","Mar. 31, 2024",https://theijf.org/procurement/700751332_pwgsc
Federal,Electricity,Public Services and Procurement Canada,HYDRO OTTAWA LIMITED,"$20,430","Nov. 10, 2023","Nov. 10, 2023","Mar. 31, 2024",https://theijf.org/procurement/700751333_pwgsc
Federal,Purchase of training packages and courses,Public Services and Procurement Canada,TNA STONE MACHINERY INC.,"$14,323","Nov. 10, 2023","Nov. 10, 2023","Mar. 31, 2024",https://theijf.org/procurement/700751369_pwgsc
Federal,Management consulting,Public Services and Procurement Canada,GARNETT WILSON REALTY ADVISORS LTD.,"$36,750","Nov. 10, 2023","Nov. 10, 2023","Mar. 31, 2024",https://theijf.org/procurement/700751377_pwgsc
Federal,Construction services,Public Services and Procurement Canada,MEGA POWER INSTALLATIONS LTD.,"$15,912","Nov. 10, 2023","Nov. 10, 2023","Mar. 31, 2024",https://theijf.org/procurement/700751381_pwgsc
