region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,Residential buildings,Global Affairs Canada,MAZOUZI Abdelkrim ETB-TCE,"$37,308","Jun. 24, 2021","Jun. 24, 2021","Jul. 31, 2021",https://theijf.org/procurement/7431258_dfatd
Federal,Public relations services,Global Affairs Canada,Noisemaker Presents Inc.,"$94,707","Jun. 24, 2021","Jun. 24, 2021","Jul. 31, 2021",https://theijf.org/procurement/7431265_dfatd
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Royal Canadian Mounted Police,TENAQUIP,"$13,047","Jan. 22, 2021","Jan. 22, 2021","Jul. 31, 2021",https://theijf.org/procurement/7248084_rcmp
Federal,Tuition fees and costs of attending courses including seminars not elsewhere specified,"Immigration, Refugees and Citizenship Canada",GRAYBRIDGE MALKAM,"$32,407","Nov. 17, 2020","Dec. 7, 2020","Jul. 31, 2021",https://theijf.org/procurement/7113917_cic
Federal,Public relations services,Global Affairs Canada,CITY PARKS FOUNDATION,"$24,725","Jun. 28, 2021","Jun. 28, 2021","Jul. 31, 2021",https://theijf.org/procurement/7431307_dfatd
Federal,Tuition fees and costs of attending courses including seminars not elsewhere specified,Global Affairs Canada,Learn2Lang,"$32,400","Dec. 3, 2020","Dec. 3, 2020","Jul. 31, 2021",https://theijf.org/procurement/7425116_dfatd
Federal,Miscellaneous expenditures not Elsewhere Classifie,Global Affairs Canada,Leoprinting GmbH,"$16,074","Jun. 29, 2021","Jun. 29, 2021","Jul. 31, 2021",https://theijf.org/procurement/7431358_dfatd
Federal,Audio-visual services,Global Affairs Canada,8 String Media,"$24,182","Jun. 29, 2021","Jun. 29, 2021","Jul. 31, 2021",https://theijf.org/procurement/7431364_dfatd
Federal,Management consulting,Royal Canadian Mounted Police,ACCENTURE INC.,"$314,276","Feb. 16, 2021","Feb. 16, 2021","Jul. 31, 2021",https://theijf.org/procurement/7248479_rcmp
Federal,Road motor vehicles Parts,Royal Canadian Mounted Police,STERLING FLEET OUTFITTERS,"$25,821","Feb. 9, 2021","Feb. 9, 2021","Jul. 31, 2021",https://theijf.org/procurement/7248477_rcmp
Federal,Residential buildings,Global Affairs Canada,KONGA MOISE,"$17,811","Jul. 1, 2021","Jul. 1, 2021","Jul. 31, 2021",https://theijf.org/procurement/7431397_dfatd
