region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,Non-professional Personal Service Contracts not Elsewhere Specified,Parks Canada,CHIASSON BROTHERS LTD.,"$45,118","Jan. 8, 2024","Jan. 8, 2024","Jan. 31, 2024",https://theijf.org/procurement/45465455_pc
Federal,Aviation fuel,National Defence,HARNOIS ENERGIES INC.,"$557,524","Jan. 26, 2024","Jan. 29, 2024","Jan. 31, 2024",https://theijf.org/procurement/4502701568_dnd
Federal,Tools and implements,National Defence,Heavy Tekk Inc,"$12,759","Jan. 17, 2024","Jan. 17, 2024","Jan. 31, 2024",https://theijf.org/procurement/4502695860_dnd
Federal,"Measuring, controlling, laboratory, medical and optical equipment and parts",Public Health Agency of Canada,FISHER SCIENTIFIC COMPANY,"$80,554","Nov. 6, 2023","Oct. 12, 2023","Jan. 31, 2024",https://theijf.org/procurement/6d06334463_phac
Federal,"Other mineral fuels, oils and products",National Defence,Fisher Auto Parts and Equipment,"$13,686","Jan. 17, 2024","Jan. 17, 2024","Jan. 31, 2024",https://theijf.org/procurement/4502695605_dnd
Federal,"Medical supplies, instruments, and apparatus",National Defence,AED4LIFE,"$12,509","Jan. 16, 2024","Jan. 16, 2024","Jan. 31, 2024",https://theijf.org/procurement/4502694997_dnd
Federal,Other Institutional buildings,Public Services and Procurement Canada,588026 ALBERTA LTD.,"$19,878","Nov. 3, 2023","Nov. 3, 2023","Jan. 31, 2024",https://theijf.org/procurement/700749273_pwgsc
Federal,Advertising services,Veterans Affairs Canada,NANOS RESEARCH CORPORATION,"$59,862","Apr. 12, 2023","Apr. 12, 2023","Jan. 31, 2024",https://theijf.org/procurement/51019_231046_vac
Federal,Other clothing,National Defence,Grainger,"$209,498","Jan. 31, 2024","Jan. 31, 2024","Jan. 31, 2024",https://theijf.org/procurement/4502703630_dnd
Federal,Interpretation services,Immigration and Refugee Board of Canada,"KOCYIGIT, Taner","$30,000","Feb. 1, 2022","Feb. 1, 2022","Jan. 31, 2024",https://theijf.org/procurement/6037399_irb
Federal,Tools and implements,National Defence,AWC Process Solutions,"$15,016","Jan. 31, 2024","Jan. 31, 2024","Jan. 31, 2024",https://theijf.org/procurement/4502703756_dnd
Federal,Data and Database Access Services,Canadian Heritage,"Oxford Economics USA, Inc.","$39,750","Feb. 1, 2023","Feb. 1, 2023","Jan. 31, 2024",https://theijf.org/procurement/45454724_pch
Federal,"Salt, sulphur, ores, earth and stone",National Defence,next supply,"$11,071","Dec. 28, 2023","Dec. 28, 2023","Jan. 31, 2024",https://theijf.org/procurement/4502689828_dnd
Federal,Tuition fees and costs of attending courses includ,"Innovation, Science and Economic Development Canada",FAST FORWARD FRENCH INC.,"$12,831","Nov. 20, 2023","Nov. 20, 2023","Jan. 31, 2024",https://theijf.org/procurement/5031961_ic
Federal,Other Vehicles,Parks Canada,Spectra Power Sports Ltd.,"$33,422","Jan. 9, 2024","Jan. 9, 2024","Jan. 31, 2024",https://theijf.org/procurement/45465481_pc
Federal,Waste disposal,National Defence,Waste Connections of Canada Inc.,"$13,816","Jan. 8, 2024","Jan. 8, 2024","Jan. 31, 2024",https://theijf.org/procurement/4502691408_dnd
Federal,Waste disposal,National Defence,Waste Connections of Canada Inc.,"$12,086","Jan. 8, 2024","Jan. 8, 2024","Jan. 31, 2024",https://theijf.org/procurement/4502691415_dnd
Federal,Marine installations,Fisheries and Oceans Canada,HARBOUR AUTHORITY OF POINT ACONI,"$59,800","Sep. 29, 2023","Oct. 3, 2023","Jan. 31, 2024",https://theijf.org/procurement/4500054610_dfo
Federal,Public Relations Services,Health Canada,NEWS CANADA,"$38,324","Aug. 29, 2023","Aug. 29, 2023","Jan. 31, 2024",https://theijf.org/procurement/4500458844_hc
Federal,"Measuring, controlling, laboratory, medical and",Fisheries and Oceans Canada,ILLUMINA CANADA INC,"$23,217","Nov. 8, 2023","Nov. 8, 2023","Jan. 31, 2024",https://theijf.org/procurement/4500056745_dfo
Federal,Marine installations,Fisheries and Oceans Canada,AIM SUPPLY LTD,"$101,567","Nov. 2, 2023","Nov. 8, 2023","Jan. 31, 2024",https://theijf.org/procurement/4500056723_dfo
Federal,Audio-visual services,Fisheries and Oceans Canada,LMB INTERPRETATION SYSTEMS SERVICES,"$11,430","Dec. 14, 2023","Jan. 30, 2024","Jan. 31, 2024",https://theijf.org/procurement/4500058781_dfo
Federal,Client Software,Public Health Agency of Canada,ESRI CANADA LIMITED,"$18,193","Jan. 20, 2023","Jan. 20, 2023","Jan. 31, 2024",https://theijf.org/procurement/4500450109_phac
Federal,Operating system and utility software related to,Fisheries and Oceans Canada,VIDCRUITER INC,"$260,733","Feb. 16, 2023","Feb. 16, 2023","Jan. 31, 2024",https://theijf.org/procurement/4500042023_dfo
Federal,Computer equipment-Client computing domain,Health Canada,PURESPIRIT SOLUTIONS INC,"$16,403","Dec. 4, 2023","Dec. 4, 2023","Jan. 31, 2024",https://theijf.org/procurement/4500462604_hc
