region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,"Measuring, controlling, laboratory, medical and optical equipment and parts",Health Canada,FISHER SCIENTIFIC COMPANY,"$41,401","Aug. 23, 2024","Aug. 23, 2024","Mar. 31, 2025",https://theijf.org/procurement/4500472698_hc
Federal,Public servant travel - Operational activities,Fisheries and Oceans Canada,PANORAMA AVIATION LTD,"$18,388","Aug. 15, 2024","Sep. 11, 2024","Mar. 31, 2025",https://theijf.org/procurement/4500072884_dfo
Federal,Scientific services,Fisheries and Oceans Canada,JODY SCHICK CONSULTING,"$19,929","Sep. 12, 2024","Sep. 16, 2024","Mar. 31, 2025",https://theijf.org/procurement/4500073037_dfo
Federal,Computer equipment related to distributed computing environment (DCE)-Desktop/personal/portable (includes all related parts and peripherals),National Defence,Emcon Emanation Control Ltd.,"$2,624,517","Jan. 8, 2024","Jan. 17, 2024","Mar. 31, 2025",https://theijf.org/procurement/w8474_248466_dnd
Federal,Aviation fuel,National Defence,Harnois Energies,"$75,923","Aug. 7, 2024","Aug. 7, 2024","Mar. 31, 2025",https://theijf.org/procurement/4502787789_dnd
Federal,Other professional services not elsewhere specified,Fisheries and Oceans Canada,GEMTEC LTD,"$22,439","Aug. 27, 2024","Aug. 27, 2024","Mar. 31, 2025",https://theijf.org/procurement/4500072286_dfo
Federal,Ships and boats,Fisheries and Oceans Canada,MACKAY MARINE CANADA,"$11,908","Aug. 23, 2024","Aug. 27, 2024","Mar. 31, 2025",https://theijf.org/procurement/4500072034_dfo
Federal,Scientific services,Fisheries and Oceans Canada,REDD FISH RESTORATION SOCIETY,"$15,159","Aug. 27, 2024","Sep. 3, 2024","Mar. 31, 2025",https://theijf.org/procurement/4500072216_dfo
Federal,Diesel fuel,Fisheries and Oceans Canada,IRVING OIL LIMITED,"$262,105","Aug. 15, 2024","Aug. 21, 2024","Mar. 31, 2025",https://theijf.org/procurement/4500071792_dfo
Federal,"Rental of machinery, office furniture and fixtures and other equipment",National Defence,2912490 Canada Inc,"$20,569","Aug. 29, 2024","Sep. 9, 2024","Mar. 31, 2025",https://theijf.org/procurement/4502796816_dnd
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",National Defence,EMCON Emanation Control,"$1,760,581","Dec. 27, 2023","Dec. 27, 2023","Mar. 31, 2025",https://theijf.org/procurement/w8474_248465_001_dnd
Federal,Translation services,Health Canada,GROUPE AMEXIO CANADA INC.,"$266,481","May 12, 2020","May 12, 2020","Mar. 31, 2025",https://theijf.org/procurement/4500410291_hc
Federal,"Measuring, controlling, laboratory, medical and optical equipment and parts",National Defence,Integrated Procurement Technologies,"$654,378","Sep. 13, 2024","Sep. 13, 2024","Mar. 31, 2025",https://theijf.org/procurement/w8485_4502799237_dnd
Federal,Miscellaneous Chemical products,National Defence,MAGNUS 1946 PRODUITS CHIMIQUES LTÉE,"$11,350","Jul. 22, 2024","Jul. 22, 2024","Mar. 31, 2025",https://theijf.org/procurement/w6856_4502780892_dnd
Federal,Marine installations,Fisheries and Oceans Canada,AFN ENGINEERING,"$81,391","Sep. 25, 2024","Oct. 2, 2024","Mar. 31, 2025",https://theijf.org/procurement/4500073793_dfo
Federal,Other business services not elsewhere specified,Fisheries and Oceans Canada,ALS CANADA LIMITED,"$13,073","Sep. 17, 2024","Sep. 17, 2024","Mar. 31, 2025",https://theijf.org/procurement/4500073129_dfo
Federal,Other engineering works,National Defence,MCCREA EXCAVATING,"$113,565","Jul. 24, 2024","Jul. 24, 2024","Mar. 31, 2025",https://theijf.org/procurement/4502782225_dnd
Federal,Computer equipment related to distributed computing environment (DCE)-Desktop/personal/portable (includes all related parts and peripherals),National Defence,Raymond EMC Enclosures Ltd.,"$107,134","Aug. 23, 2023","Aug. 23, 2023","Mar. 31, 2025",https://theijf.org/procurement/w8474_248426_002_dnd
Federal,Residential buildings,National Defence,Atlantic Roofers Ltd,"$33,100","Apr. 25, 2024","Apr. 25, 2024","Mar. 31, 2025",https://theijf.org/procurement/4502742485_dnd
Federal,Engineering consultants-Other,National Defence,EPM MECANIC,"$28,744","Jul. 16, 2024","Jul. 16, 2024","Mar. 31, 2025",https://theijf.org/procurement/w6856_4502756974_dnd
Federal,Miscellaneous Chemical products,National Defence,BRENNTAG CANADA INC,"$17,405","May 13, 2024","May 13, 2024","Mar. 31, 2025",https://theijf.org/procurement/w6856_4502751306_dnd
Federal,Ships and boats,Fisheries and Oceans Canada,MACKAY MARINE CANADA,"$18,487","Sep. 17, 2024","Sep. 17, 2024","Mar. 31, 2025",https://theijf.org/procurement/4500073547_dfo
Federal,Information technology and telecommunications consultants,Fisheries and Oceans Canada,TEKSYSTEMS CANADA INC,"$258,432","Jul. 11, 2024","Jul. 1, 2024","Mar. 31, 2025",https://theijf.org/procurement/4500073618_dfo
Federal,Repair and maintenance - Ships and boats,Fisheries and Oceans Canada,PENNECON ENERGY HYDRAULIC SYSTEMS,"$26,126","Sep. 6, 2024","Sep. 9, 2024","Mar. 31, 2025",https://theijf.org/procurement/4500072661_dfo
Federal,Other equipment and Parts,National Defence,SOLUTIONS INDUSTRIELLES ALPHA INC.,"$12,532","May 3, 2024","May 3, 2024","Mar. 31, 2025",https://theijf.org/procurement/w6856_4502747089_dnd
Federal,Diesel fuel,Fisheries and Oceans Canada,NARL MARKETING LIMITED PARTNERSHIP,"$17,504","Sep. 25, 2024","Sep. 25, 2024","Mar. 31, 2025",https://theijf.org/procurement/4500073539_dfo
Federal,Other buildings,National Defence,VAN'S MOBILE WASH,$0,"Jul. 19, 2024","Jul. 19, 2024","Mar. 31, 2025",https://theijf.org/procurement/w6855_4502780559_dnd
Federal,Public servant travel - Operational activities,Fisheries and Oceans Canada,PANORAMA AVIATION LTD,"$19,305","Aug. 15, 2024","Sep. 25, 2024","Mar. 31, 2025",https://theijf.org/procurement/4500073572_dfo
Federal,Engineering consultants-Other,National Defence,QUINTE-KAWARTHA ALARM SYSTEMS LIMITED,"$38,031","Jun. 20, 2024","Jun. 20, 2024","Mar. 31, 2025",https://theijf.org/procurement/w6855_4502769374_dnd
Federal,Protection services,National Defence,CORPS OF COMMISSIONAIRES,"$79,892","Mar. 28, 2024","Apr. 1, 2024","Mar. 31, 2025",https://theijf.org/procurement/w0142_4502730130_dnd
Federal,Protection services,National Defence,COMMISSIONAIRES,"$66,620","Aug. 22, 2024","Sep. 1, 2024","Mar. 31, 2025",https://theijf.org/procurement/w0142_4502794052_dnd
Federal,Other equipment and Parts,National Defence,Super Channel International Corp,"$15,556","Jul. 24, 2024","Jul. 24, 2024","Mar. 31, 2025",https://theijf.org/procurement/w8486_4502781304_dnd
Federal,Computer equipment related to Distributed Computing Environment (DCE) - Desktop/personal/portable (includes all related parts and peripherals),Canadian Radio-television and Telecommunications Commission,DELL CANADA INC,"$49,900","Sep. 6, 2024","Sep. 6, 2024","Mar. 31, 2025",https://theijf.org/procurement/8061384_crtc
Federal,Protection services,National Defence,CORPS OF COMMISSIONAIRES,"$44,612","Mar. 28, 2024","Apr. 1, 2024","Mar. 31, 2025",https://theijf.org/procurement/w0142_4502730054_dnd
