region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,Research contracts,"Innovation, Science and Economic Development Canada",1947796 ONTARIO INC.,"$482,819","Apr. 7, 2021","Apr. 7, 2021","Jun. 30, 2021",https://theijf.org/procurement/9203101201_ic
Federal,Information technology and telecommunications cons,Global Affairs Canada,Veritaaq Technology House Inc.,"$99,836","Apr. 1, 2021","Apr. 1, 2021","Jun. 30, 2021",https://theijf.org/procurement/7429781_dfatd
Federal,Other equipment and Parts,Global Affairs Canada,Taqeef Refrigeration And Air,"$19,223","Mar. 29, 2021","Mar. 29, 2021","Jun. 30, 2021",https://theijf.org/procurement/7429356_dfatd
Federal,Exposition services,Global Affairs Canada,Nordic Game Resources AB,"$14,221","May 6, 2021","May 6, 2021","Jun. 30, 2021",https://theijf.org/procurement/7430097_dfatd
Federal,Safety and sanitation equipment and parts,Global Affairs Canada,AVANTIKA COLOMBIA SAS,"$11,260","Apr. 23, 2021","Apr. 23, 2021","Jun. 30, 2021",https://theijf.org/procurement/7429844_dfatd
Federal,Electricity,Global Affairs Canada,Menthory Projekt Kft,"$18,733","May 5, 2021","May 5, 2021","Jun. 30, 2021",https://theijf.org/procurement/7430089_dfatd
Federal,Safety and sanitation equipment and parts,Global Affairs Canada,MAFOZO VENTURES NIGERIA LIMITED,"$46,231","Apr. 26, 2021","Apr. 26, 2021","Jun. 30, 2021",https://theijf.org/procurement/7429859_dfatd
Federal,Office buildings,Global Affairs Canada,SENSATION PAINTERS,"$17,992","May 31, 2021","May 31, 2021","Jun. 30, 2021",https://theijf.org/procurement/7430078_dfatd
Federal,Public relations services,Global Affairs Canada,Christopher Fenton,"$16,798","May 21, 2021","May 21, 2021","Jun. 30, 2021",https://theijf.org/procurement/7430076_dfatd
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Royal Canadian Mounted Police,THALES DIS CANADA INC.,"$67,620","Jun. 18, 2021","Jun. 18, 2021","Jun. 30, 2021",https://theijf.org/procurement/7251330_rcmp
