region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",National Defence,Telecom Computer Inc,"$92,986","Dec. 13, 2021","Dec. 13, 2021","Mar. 31, 2022",https://theijf.org/procurement/w385000025_dnd
Federal,"House furnishing, excluding furniture",National Defence,RICHARD & CIE INC,"$22,978","Dec. 13, 2021","Dec. 27, 2021","Dec. 27, 2021",https://theijf.org/procurement/w5246_4502356962_dnd
Federal,Other equipment and Parts,National Defence,CUMMINS CANADA ULC,"$140,198","Dec. 13, 2021","Dec. 13, 2021","Sep. 28, 2022",https://theijf.org/procurement/w6512_22_b001_dnd
Federal,Other buildings,National Defence,epm mecanic,"$15,320","Dec. 13, 2021","Dec. 13, 2021","Mar. 31, 2022",https://theijf.org/procurement/w6856_4502358078_dnd
Federal,Other professional services not elsewhere specified,National Defence,Global Advantage Consulting Group,"$39,833","Dec. 13, 2021","Dec. 13, 2021","Mar. 31, 2022",https://theijf.org/procurement/w7714_4502357530_dnd
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",National Defence,GENERAL DYNAMICS MISSION SYSTEMS,"$954,109","Dec. 13, 2021","Dec. 13, 2021","Mar. 31, 2022",https://theijf.org/procurement/w8474_4502357663_dnd
Federal,Application software (including COTS) and application development and delivery software,National Defence,Insight,"$21,177","Dec. 13, 2021","Dec. 13, 2021","Jan. 28, 2022",https://theijf.org/procurement/w8474_22_al39_dnd
Federal,Computer equipment related to distributed computing environment (DCE)-Desktop/personal/portable (includes all related parts and peripherals),National Defence,Emcon Emanation Cotrol Ltd,"$995,437","Dec. 13, 2021","Dec. 13, 2021","Dec. 12, 2022",https://theijf.org/procurement/w8474_228205_001_qe_dnd
Federal,Miscellaneous manufactured articles,National Defence,Unisource Technology Inc.,"$16,980","Dec. 13, 2021","Dec. 13, 2021","Apr. 11, 2022",https://theijf.org/procurement/w8482_229387_001_dmarp4_dnd
Federal,PURCHASE OF LABORATORY AND MEDICAL EQUIPMENT < $10K                                                                                                   ,Statistics Canada,FISHER SAFETY,"$18,866","Dec. 14, 2021",,"Jan. 31, 2024",https://theijf.org/procurement/000012831_statcan
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),"Innovation, Science and Economic Development Canada",CARAHSOFT TECHNOLOGY CORPORATION,"$22,916","Dec. 14, 2021","Jan. 10, 2022","Jan. 9, 2023",https://theijf.org/procurement/1549127_ic
