region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,Electronic Subscriptions,Statistics Canada,"ERNST & YOUNG LLP - Toronto, On","$13,786","Jul. 4, 2022",,"Mar. 31, 2023",https://theijf.org/procurement/000013214_statcan
Federal,MISCELLANEOUS MANUFACTURED ARTICLES,Statistics Canada,RIDEAU RECOGNITION SOLUTIONS INC,"$26,499","Jul. 13, 2022",,"Mar. 31, 2023",https://theijf.org/procurement/000013219_statcan
Federal,Purchase of Client Software,Statistics Canada,ESRI Canada Limited,"$18,132","Nov. 22, 2022",,"Mar. 31, 2023",https://theijf.org/procurement/000013222_statcan
Federal,OTHER PROFESSIONAL SERV. NOT ELSEWHERE SPECIFIED,Department of Justice Canada,"PUBLIVATE INC., SARAH HERR, IN JOINT VENTURE","$407,789","May 3, 2022","May 3, 2022","Mar. 31, 2023",https://theijf.org/procurement/1935820033_jus
Federal,Architectural Services,Public Services and Procurement Canada,Colliers Project Leaders Inc.,"$19,541,938","Jun. 1, 2022","Jun. 1, 2020","Mar. 31, 2023",https://theijf.org/procurement/200003487_pwgsc
Federal,"Measuring, controlling, laboratory, medical and optical instruments, apparatus and accessories",Canadian Food Inspection Agency,THERMO FISHER SCIENTIFIC,"$70,513","Apr. 8, 2020","Apr. 8, 2020","Mar. 31, 2023",https://theijf.org/procurement/20200947a_cfia
Federal,"Measuring, controlling, laboratory, medical and optical equipment and parts",National Defence,Imaginit Technologies,"$367,981","Sep. 12, 2022","Sep. 12, 2022","Mar. 31, 2023",https://theijf.org/procurement/_w8482_218855a_dnd
Federal,Miscellaneous manufactured articles,Environment and Climate Change Canada,CONTOR BUILDING SYSTEMS INC,"$217,591","Feb. 18, 2020","Feb. 18, 2020","Mar. 31, 2023",https://theijf.org/procurement/20200910a_ec
Federal,License/Maintenance fees for App.Software,"Innovation, Science and Economic Development Canada",INFOVISTA CANADA INC.,"$26,278","Oct. 1, 2022","Oct. 1, 2022","Mar. 31, 2023",https://theijf.org/procurement/1549342_ic
Federal,OTHER PROFESSIONAL SERVICES NOT ELSEWHERE SPECIFIED,Statistics Canada,Stericycle Inc,"$25,425","Jul. 27, 2022","Dec. 28, 2022","Mar. 31, 2023",https://theijf.org/procurement/000013245_statcan
