region,name,type,buyer,open_date,close_date,status,link
Federal,Rescue Tool,Request for Proposal,National Defence,"Dec 15, 2022","Jan 17, 2023","CLOSED, AWARDED",https://theijf.org/procurement/w8485-237481_a
Federal,W0107-23JW13 Microwaves RFP,Request for Proposal,National Defence,"Dec 22, 2022","Jan 17, 2023","CLOSED, AWARDED",https://theijf.org/procurement/ws3800488009
Federal,EF245-231553 Acquisition of SA furniture of category 6 for DND,Request for Proposal,National Defence,"Dec 20, 2022","Jan 17, 2023",CLOSED,https://theijf.org/procurement/ws3784324002
Federal,RISO Water Treatment and Chemicals for Boilers,Request for Standing Offer,National Defence,"Dec 9, 2022","Jan 17, 2023",CLOSED,https://theijf.org/procurement/ws3768151336
Federal,"One (1) Organizational Design & Classification Consultant, Intermediate",Request for Proposal,National Defence,"Dec 19, 2022","Jan 17, 2023",CLOSED,https://theijf.org/procurement/w8485-tsps2023-04
Federal,"TERMINATION, SHIELD, ELECTRICAL CONNECTOR",Request for Proposal,National Defence,"Dec 12, 2022","Jan 17, 2023",CLOSED,https://theijf.org/procurement/w8482-230337_a
Federal,"Indicator, Liquid Quantity",Request for Proposal,National Defence,"Dec 15, 2022","Jan 17, 2023",CLOSED,https://theijf.org/procurement/w8485-237480_a
Federal,"VALVE, SAFETY RELIEF",Request for Proposal,National Defence,"Dec 8, 2022","Jan 17, 2023",CLOSED,https://theijf.org/procurement/w8482-230973_b
Federal,"TSPS - One Financial Specialist, Senior (Life Cycle Costing)",Request for Proposal,National Defence,"Dec 12, 2022","Jan 17, 2023","CLOSED, AWARDED",https://theijf.org/procurement/w6381-23-0005_a
Federal,MOBILE COMMUNICATIONS VEHICLE,Request for Proposal,National Defence,"Dec 6, 2022","Jan 17, 2023",CLOSED,https://theijf.org/procurement/w8476-226506_c
Federal,ISO Container Lifting Systems (ICLS),Request for Proposal,National Defence,"Oct 19, 2022","Jan 17, 2023","CLOSED, AWARDED",https://theijf.org/procurement/w8476-226568_a
Federal,"Sled, Self-Propelled, 2 Passenger, 2 Stroke Gasoline Engine",Request for Proposal,National Defence,"Nov 29, 2022","Jan 17, 2023",CLOSED,https://theijf.org/procurement/w8476-236644_a
Federal,W0107-23CM10 CNC Plasma Cutting Table RFP,Request for Proposal,National Defence,"Dec 1, 2022","Jan 16, 2023","CANCELLED, AWARDED",https://theijf.org/procurement/ws3773831112
Federal,99-4744820:NSN CONTROLLER,Request for Proposal,National Defence,"Dec 12, 2022","Jan 16, 2023","CLOSED, AWARDED",https://theijf.org/procurement/w8482-230738_a
Federal,SAR Ground School,Request for Proposal,National Defence,"Dec 20, 2022","Jan 16, 2023",CLOSED,https://theijf.org/procurement/w0125-22wr17_b
Federal,"Phase 2 - EZ113-231111 – DND - Nanoose TX ACM Removal - CFB Esquimalt - Nanoose Bay, BC",Invitation to Tender,National Defence,"Dec 19, 2022","Jan 16, 2023","CLOSED, AWARDED",https://theijf.org/procurement/ws3753411446
Federal,TSPS SA – One (1) Senior Technical Writer and Two (2) Intermediate Technical Writers,Request for Proposal,National Defence,"Dec 6, 2022","Jan 16, 2023","CLOSED, AWARDED",https://theijf.org/procurement/w8486-238934_a
Federal,W1941-230002-3 - Conveyor Maintenance,Request for Proposal,National Defence,"Dec 6, 2022","Jan 16, 2023","CLOSED, AWARDED",https://theijf.org/procurement/ws3527148657
Federal,Project Parts,Request for Proposal,National Defence,"Nov 24, 2022","Jan 16, 2023",CLOSED,https://theijf.org/procurement/w8486-238942
Federal,Electrical Products (New Brunswick),Request for Proposal,National Defence,"Dec 19, 2022","Jan 16, 2023",CLOSED,https://theijf.org/procurement/w2037-23148n
Federal,TC - TEST1 - Not a Solicitation,Request for Proposal,National Defence,"Nov 18, 2022","Jan 13, 2023",CANCELLED,https://theijf.org/procurement/ws3755297051
Federal,Aviation Replacement Parts,Request for Proposal,National Defence,"Dec 13, 2022","Jan 13, 2023",CLOSED,https://theijf.org/procurement/w8485-237222_a
Federal,"HOOK, EJECTOR",Request for Proposal,National Defence,"Dec 19, 2022","Jan 13, 2023",CLOSED,https://theijf.org/procurement/w8485-237316_d
Federal,OPTICAL AND IT MIXED MEDIA DESTRUCTION EQUIPMENT W0114-22T096,Request for Proposal,National Defence,"Dec 14, 2022","Jan 13, 2023","CLOSED, AWARDED",https://theijf.org/procurement/ws3788386012
