region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,Client software related to Distributed Computing Environment (DCE),Natural Resources Canada,SENSORS & SOFTWARE INC,"$14,487","Dec. 21, 2021","Dec. 21, 2021","Nov. 19, 2021",https://theijf.org/procurement/3000738210_nrcan
Federal,Information technology and telecommunications co,Fisheries and Oceans Canada,NECANDO SOLUTIONS,"$18,080","Dec. 21, 2021","May 1, 2021","Aug. 31, 2021",https://theijf.org/procurement/4500023698_dfo
Federal,Scientific services,Environment and Climate Change Canada,YANNICK SEYER,"$45,645","Jan. 26, 2021","Jan. 26, 2021","Dec. 21, 2021",https://theijf.org/procurement/3000720437_ec
Federal,Other Business services not Elsewhere Specified,Veterans Affairs Canada,RYAN-SMITH CREATIVE,"$21,373","Oct. 1, 2021","Oct. 1, 2021","Dec. 21, 2021",https://theijf.org/procurement/3000733428_vac
Federal,Diesel fuel,Fisheries and Oceans Canada,LE GROUPE HARNOIS INC,"$14,108","Dec. 21, 2021","Jul. 20, 2021","Jul. 20, 2021",https://theijf.org/procurement/4500017596_dfo
Federal,Marine installations,Fisheries and Oceans Canada,FRACFLOW CONSULTANTS INC.,"$20,819","Nov. 26, 2021","Nov. 26, 2021","Dec. 20, 2021",https://theijf.org/procurement/4500015858_dfo
Federal,Management consulting,Employment and Social Development Canada,GILARY PRISCILLA MASSA MACHADO,"$31,640","Aug. 17, 2021","Aug. 17, 2021","Dec. 20, 2021",https://theijf.org/procurement/4500008533_esdc
Federal,Ships and boats,Fisheries and Oceans Canada,PALFINGER MARINE CANADA INC,"$17,178","Nov. 3, 2021","Oct. 29, 2021","Dec. 20, 2021",https://theijf.org/procurement/4500014571_dfo
Federal,Diesel fuel,Fisheries and Oceans Canada,IRVING OIL COMMERCIAL G.P.,"$325,521","Dec. 2, 2021","Nov. 4, 2021","Dec. 20, 2021",https://theijf.org/procurement/4500017103_dfo
Federal,Marine installations,Fisheries and Oceans Canada,HARBOUR AUTHORITY OF LORNEVILLE AND,"$41,400","Sep. 23, 2021","Sep. 1, 2021","Dec. 20, 2021",https://theijf.org/procurement/4500012192_dfo
Federal,Other furniture and fixtures incl parts,Infrastructure Canada,AVI-SPL CANADA LTD,"$318,462","Oct. 26, 2021","Oct. 19, 2021","Dec. 20, 2021",https://theijf.org/procurement/3033339_infc
Federal,Other business services not elsewhere specified,Employment and Social Development Canada,BOYS AND GIRLS CLUBS OF CANADA,"$39,846","Feb. 24, 2021","Feb. 24, 2021","Dec. 20, 2021",https://theijf.org/procurement/4500007562_esdc
Federal,Marine installations,Fisheries and Oceans Canada,HARBOUR AUTHORITY OF BOYNES COVE,"$57,155","Sep. 23, 2021","Aug. 23, 2021","Dec. 20, 2021",https://theijf.org/procurement/4500012191_dfo
Federal,Residential buildings,National Defence,Olson Construction And Consulting Services Ltd,"$14,435","Oct. 28, 2021","Oct. 28, 2021","Dec. 20, 2021",https://theijf.org/procurement/3605179_1_dnd
Federal,"Office furniture and furnishings, incl parts",Infrastructure Canada,GROUPE API INC,"$41,693","Oct. 14, 2021","Oct. 14, 2021","Dec. 20, 2021",https://theijf.org/procurement/3033327_infc
Federal,Special industry machinery,National Research Council Canada,GAP WIRELESS INC.,"$32,048","Dec. 2, 2021","Dec. 2, 2021","Dec. 20, 2021",https://theijf.org/procurement/3103419412_nrc
Federal,Diesel fuel,Fisheries and Oceans Canada,IRVING OIL COMMERCIAL G.P.,"$93,662","Dec. 16, 2021","Dec. 20, 2021","Dec. 20, 2021",https://theijf.org/procurement/4500017108_dfo
Federal,Office buildings,Fisheries and Oceans Canada,M.R.S. CONSTRUCTION LIMITED,"$16,713","Oct. 25, 2021","Dec. 6, 2021","Dec. 20, 2021",https://theijf.org/procurement/4500016278_dfo
Federal,Special industry machinery,Fisheries and Oceans Canada,CASCADE CAPITAL MACHINE SALES INC,"$20,204","Oct. 20, 2021","Oct. 20, 2021","Dec. 20, 2021",https://theijf.org/procurement/4500013648_dfo
Federal,Diesel fuel,Fisheries and Oceans Canada,IRVING OIL COMMERCIAL G.P.,"$156,961","Dec. 16, 2021","Dec. 20, 2021","Dec. 20, 2021",https://theijf.org/procurement/4500017106_dfo
Federal,Diesel fuel,Fisheries and Oceans Canada,IRVING OIL COMMERCIAL G.P.,"$607,066","Dec. 16, 2021","Dec. 20, 2021","Dec. 20, 2021",https://theijf.org/procurement/4500017105_dfo
Federal,Miscellaneous chemical products,National Research Council Canada,GLOBAL LIFE SCIENCES SOLUTIONS,"$11,318","Dec. 14, 2021","Dec. 14, 2021","Dec. 20, 2021",https://theijf.org/procurement/983581_nrc
Federal,"Operating system and utility software related to servers, storage, peripherals and components",Canadian Human Rights Commission,Softchoice,"$12,152","Jun. 22, 2021","Jul. 15, 2021","Dec. 20, 2021",https://theijf.org/procurement/p2200130_chrc
Federal,Other equipment and Parts,National Research Council Canada,"AXT-TONGMEI, INC","$35,896","Dec. 10, 2021","Dec. 10, 2021","Dec. 20, 2021",https://theijf.org/procurement/983378_nrc
Federal,"Inorganic and organic chemicals, including plastics, rubber and products, and excluding tires and tubes",National Research Council Canada,BIOMERIEUX CANADA INC,"$15,765","Dec. 9, 2021","Dec. 9, 2021","Dec. 20, 2021",https://theijf.org/procurement/983236_nrc
Federal,"Measuring, controlling, laboratory, medical and optical equipment and parts",National Research Council Canada,"JST MANUFACTURING, INC.","$12,029","Dec. 10, 2021","Dec. 10, 2021","Dec. 20, 2021",https://theijf.org/procurement/983370_nrc
Federal,Special industry machinery,National Research Council Canada,LENDERKING CAGING PRODUCTS,"$15,043","Dec. 2, 2021","Dec. 2, 2021","Dec. 20, 2021",https://theijf.org/procurement/982809_nrc
Federal,"Measuring, controlling, laboratory, medical and optical equipment and parts",National Research Council Canada,STERIPURE,"$157,645","Dec. 9, 2021","Dec. 9, 2021","Dec. 20, 2021",https://theijf.org/procurement/983264_nrc
Federal,"Measuring, controlling, laboratory, medical and optical equipment and parts",National Research Council Canada,FISHER SCIENTIFIC LTD.,"$48,433","Dec. 9, 2021","Dec. 9, 2021","Dec. 20, 2021",https://theijf.org/procurement/983246_nrc
Federal,Other business services not elsewhere specified,National Research Council Canada,ACTUS,"$13,879","Nov. 15, 2021","Nov. 15, 2021","Dec. 20, 2021",https://theijf.org/procurement/981794_nrc
Federal,AIRCRAFT PARTS,Transport Canada,CANADA WEST AVIONICS LTD,"$115,388","Dec. 16, 2021","Dec. 16, 2021","Dec. 20, 2021",https://theijf.org/procurement/as_1348_0071188_tc
Federal,"Measuring, controlling, laboratory, medical and optical equipment and parts",National Research Council Canada,FISHER SCIENTIFIC LTD.,"$18,929","Dec. 6, 2021","Dec. 6, 2021","Dec. 20, 2021",https://theijf.org/procurement/983018_nrc
Federal,"Office Furniture and Furnishings, Including Parts",Public Services and Procurement Canada,Nua Office Inc.,"$25,429","Nov. 3, 2021","Nov. 3, 2021","Dec. 20, 2021",https://theijf.org/procurement/ep73221154_pwgsc
Federal,Translation services,Public Services and Procurement Canada,SARAH MARY CLEARY,"$35,067","Dec. 21, 2020","Dec. 21, 2020","Dec. 20, 2021",https://theijf.org/procurement/200003973_pwgsc
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Public Services and Procurement Canada,3DREAMTEAM INC.,"$10,850","Dec. 21, 2020","Dec. 21, 2020","Dec. 20, 2021",https://theijf.org/procurement/700551339_pwgsc
Federal,Application Software (including COTS) and Application Development and Delivery Software,Canada Border Services Agency,Le Groupe Conseil Bronson,"$491,322","Jun. 26, 2020","Jun. 26, 2020","Dec. 20, 2021",https://theijf.org/procurement/4741913039_cbsa
Federal,Informatics Professional,Canada Border Services Agency,Le Groupe Conseil Bronson Consultin,"$92,612","Jun. 18, 2021","Jun. 17, 2021","Dec. 20, 2021",https://theijf.org/procurement/4741928219_cbsa
Federal,Construction services,Public Services and Procurement Canada,SIEMENS CANADA LIMITED,"$33,674","Sep. 20, 2021","Sep. 20, 2021","Dec. 20, 2021",https://theijf.org/procurement/700606911_pwgsc
Federal,"Electric lighting, distribution and control equipment and Parts",Public Services and Procurement Canada,SIEMENS CANADA LIMITED,"$91,530","Sep. 20, 2021","Sep. 20, 2021","Dec. 20, 2021",https://theijf.org/procurement/700606880_pwgsc
Federal,Rental of Aircraft,Parks Canada,CANADIAN HELICOPTERS LTD.,"$15,221","Oct. 19, 2021","Oct. 19, 2021","Dec. 20, 2021",https://theijf.org/procurement/45443151_pc
Federal,Road Motor Vehicles,Parks Canada,984239 N W T LTD,"$18,375","Nov. 30, 2021","Nov. 30, 2021","Dec. 20, 2021",https://theijf.org/procurement/45444294_pc
Federal,Recreational Services,Canadian Heritage,LE GROUPE D'ANIMATION FOLKLORIQUE,"$33,900","Nov. 27, 2021","Nov. 27, 2021","Dec. 20, 2021",https://theijf.org/procurement/45444162_pch
Federal,Other furniture and fixtures including parts,Global Affairs Canada,KRUG FURNITURE INC.,"$15,471","Sep. 27, 2021","Sep. 27, 2021","Dec. 20, 2021",https://theijf.org/procurement/7433978_dfatd
Federal,"Inorganic and organic chemicals, incl plastics, ru",Royal Canadian Mounted Police,PROMEGA CORPORATION,"$31,000","Nov. 23, 2021","Nov. 23, 2021","Dec. 20, 2021",https://theijf.org/procurement/7254356_rcmp
Federal,Aircraft parts,Royal Canadian Mounted Police,AIRBUS HELICOPTERS CANADA LIMITED,"$71,678","Dec. 20, 2021","Dec. 20, 2021","Dec. 20, 2021",https://theijf.org/procurement/7254932_rcmp
Federal,Rental of aircraft,Royal Canadian Mounted Police,NORTH CARIBOO AIR,"$50,400","Nov. 23, 2021","Nov. 23, 2021","Dec. 20, 2021",https://theijf.org/procurement/7254377_rcmp
Federal,Computer equipment related to distributed computing environment (DCE)-Desktop/personal/portable (includes all related parts and peripherals),Environment and Climate Change Canada,NORTHERN MICRO INC,"$115,260","Dec. 15, 2021","Dec. 15, 2021","Dec. 20, 2021",https://theijf.org/procurement/80004552_ec
Federal,Weapons (including parts),Royal Canadian Mounted Police,MD CHARLTON CO. LTD,"$37,898","Nov. 8, 2021","Nov. 8, 2021","Dec. 20, 2021",https://theijf.org/procurement/7254066_rcmp
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Royal Canadian Mounted Police,MOTOROLA SOLUTIONS CANADA INC,"$237,325","Nov. 9, 2021","Nov. 9, 2021","Dec. 20, 2021",https://theijf.org/procurement/7254100_rcmp
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Royal Canadian Mounted Police,MOTOROLA SOLUTIONS CANADA INC,"$29,439","Nov. 9, 2021","Nov. 9, 2021","Dec. 20, 2021",https://theijf.org/procurement/7254117_rcmp
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Royal Canadian Mounted Police,MOTOROLA SOLUTIONS CANADA INC,"$461,521","Nov. 10, 2021","Nov. 10, 2021","Dec. 20, 2021",https://theijf.org/procurement/7254166_rcmp
Federal,"Image/Video communications equipment (includes telepresence/video conferencing equipment, cabling, parts and peripherals)",Royal Canadian Mounted Police,3D DATACOMM INC.,"$24,468","Nov. 19, 2021","Nov. 19, 2021","Dec. 20, 2021",https://theijf.org/procurement/7254309_rcmp
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,Canadian Space Agency,ZEMAX LLC,"$18,712","Dec. 9, 2021","Dec. 9, 2021","Dec. 20, 2021",https://theijf.org/procurement/7015623_csa
Federal,"Printed matter, including books, newspapers, pictures, manuscripts and forms",Royal Canadian Mounted Police,THOMSON REUTERS CANADA,"$20,382","Oct. 26, 2021","Oct. 26, 2021","Dec. 20, 2021",https://theijf.org/procurement/7253789_rcmp
Federal,Miscellaneous manufactured articles,Royal Canadian Mounted Police,SYSTEMS PLUS,"$17,321","Oct. 27, 2021","Oct. 27, 2021","Dec. 20, 2021",https://theijf.org/procurement/7253809_rcmp
Federal,Client software related to Distributed Computing Environment (DCE),Global Affairs Canada,Orangutech,"$35,250","Dec. 23, 2020","Dec. 23, 2020","Dec. 20, 2021",https://theijf.org/procurement/7426300_dfatd
Federal,Other equipment and Parts,Global Affairs Canada,Western Global Ltd,"$14,488","Dec. 20, 2021","Dec. 20, 2021","Dec. 20, 2021",https://theijf.org/procurement/7436520_dfatd
Federal,Aircraft parts,Royal Canadian Mounted Police,AIRBUS HELICOPTERS CANADA LIMITED,"$19,988","Oct. 18, 2021","Oct. 18, 2021","Dec. 20, 2021",https://theijf.org/procurement/7253593_rcmp
Federal,Other furniture and fixtures including parts,Global Affairs Canada,Gabriel Scott 6093229 Canada Inc.,"$19,022","Aug. 19, 2021","Aug. 19, 2021","Dec. 20, 2021",https://theijf.org/procurement/7432815_dfatd
Federal,Other furniture and fixtures including parts,Global Affairs Canada,Creative Custom Furnishings Corp.,"$17,690","Sep. 13, 2021","Sep. 13, 2021","Dec. 20, 2021",https://theijf.org/procurement/7433415_dfatd
Federal,Transportation of things not elsewhere specified,Global Affairs Canada,Artshipping,"$18,466","Nov. 2, 2021","Nov. 2, 2021","Dec. 20, 2021",https://theijf.org/procurement/7434759_dfatd
Federal,Other furniture and fixtures including parts,Global Affairs Canada,DINE-ART FURNITURE INC.,"$16,062","Oct. 1, 2021","Oct. 1, 2021","Dec. 20, 2021",https://theijf.org/procurement/7434238_dfatd
Federal,Other furniture and fixtures including parts,Global Affairs Canada,DINE-ART FURNITURE INC.,"$22,433","Oct. 1, 2021","Oct. 1, 2021","Dec. 20, 2021",https://theijf.org/procurement/7434241_dfatd
Federal,Computer equipment related to Distributed Computing Environment (DCE) - Desktop/personal/portable (includes all related parts and peripherals),National Film Board,804738 ONTARIO LIMITED,"$20,643","Dec. 8, 2021","Dec. 8, 2021","Dec. 20, 2021",https://theijf.org/procurement/8050780_nfb
Federal,Weapons (including parts),Royal Canadian Mounted Police,IDN CANADA,"$19,345","Nov. 22, 2021","Nov. 22, 2021","Dec. 20, 2021",https://theijf.org/procurement/7254352_rcmp
Federal,"Miscellaneous Food, Food Materials and Food Preparations, Including Beverages and Tobacco",Correctional Service of Canada,ALIMENTS CHICOINE INC,"$12,207","Dec. 14, 2021","Dec. 14, 2021","Dec. 20, 2021",https://theijf.org/procurement/21307_22_3985373_csc
Federal,Aviation fuel,National Defence,SHELL AVIATION,"$52,341","Dec. 20, 2021","Dec. 20, 2021","Dec. 20, 2021",https://theijf.org/procurement/2106498241_dnd
Federal,0585 - License/Maintenance fees for Networking Software,Office of the Privacy Commissioner of Canada,Telecom Computer,"$19,992","Dec. 1, 2020","Dec. 21, 2020","Dec. 20, 2021",https://theijf.org/procurement/2r008_20_0113_opc
Federal,Aviation fuel,National Defence,SHELL AVIATION,"$19,243","Dec. 20, 2021","Dec. 20, 2021","Dec. 20, 2021",https://theijf.org/procurement/2106498253_dnd
Federal,Client software related to Distributed Computing Environment (DCE),Treasury Board of Canada Secretariat,Softchoice Corporation,"$13,792","Dec. 19, 2019","Dec. 19, 2019","Dec. 20, 2021",https://theijf.org/procurement/2406220571_tbs
Federal,Miscellaneous expenditures not Elsewhere Classified,National Defence,ALLIED AVIATION,"$19,200","Dec. 20, 2021","Dec. 20, 2021","Dec. 20, 2021",https://theijf.org/procurement/2106556656_dnd
Federal,Other furniture and fixtures incl parts,Infrastructure Canada,PRINTERSPLUS LTD,"$10,712","Oct. 15, 2021","Oct. 15, 2021","Dec. 20, 2021",https://theijf.org/procurement/2532455_infc
Federal,Client software related to Distributed Computing Environment (DCE),Treasury Board of Canada Secretariat,Softchoice Corporation,"$16,272","Dec. 20, 2020","Dec. 20, 2020","Dec. 20, 2021",https://theijf.org/procurement/2406221234_tbs
Federal,Aviation fuel,National Defence,AEG FUELS,"$25,771","Dec. 20, 2021","Dec. 20, 2021","Dec. 20, 2021",https://theijf.org/procurement/2106503853_dnd
Federal,Miscellaneous Chemical Products,Correctional Service of Canada,PROMOTION LEPINE INC,"$10,520","Dec. 13, 2021","Dec. 13, 2021","Dec. 20, 2021",https://theijf.org/procurement/21320_22_3981319_csc
Federal,Aviation fuel,National Defence,WOODWARD AVIATION,"$14,025","Dec. 20, 2021","Dec. 20, 2021","Dec. 20, 2021",https://theijf.org/procurement/2106498231_dnd
Federal,Aviation fuel,National Defence,AVJET HOLDING,"$11,136","Dec. 20, 2021","Dec. 20, 2021","Dec. 20, 2021",https://theijf.org/procurement/2106508132_dnd
Federal,Client software related to Distributed Computing Environment (DCE),Global Affairs Canada,Orangutech,"$37,588","Dec. 23, 2020","Dec. 23, 2020","Dec. 20, 2021",https://theijf.org/procurement/220_0430_dfatd
Federal,Aviation fuel,National Defence,WOODWARD AVIATION,"$10,250","Dec. 20, 2021","Dec. 20, 2021","Dec. 20, 2021",https://theijf.org/procurement/2106508346_dnd
