region,name,type,buyer,open_date,close_date,status,link
Federal,"Education Coordinator – Lower Fraser River Area, BC (B)",Request for Proposal,Fisheries and Oceans Canada,"Jul 31, 2023","Aug 21, 2023",CLOSED,https://theijf.org/procurement/30004527
Federal,"Education Coordinator - Lower Fraser River Area, BC (A)",Request for Proposal,Fisheries and Oceans Canada,"Jul 31, 2023","Aug 21, 2023",CLOSED,https://theijf.org/procurement/30004486
Federal,Marine Planning and Conservation Services (Pacific Region),Request for Standing Offer,Fisheries and Oceans Canada,"Jul 7, 2023","Aug 21, 2023",CLOSED,https://theijf.org/procurement/30004451
Federal,Professional Services required to operate a Tipster Line for the reporting of illegal fishing activity.,Advance Contract Award Notice,Fisheries and Oceans Canada,"Jul 27, 2023","Aug 18, 2023",CLOSED,https://theijf.org/procurement/30004564
Federal,F7044-230230 - Former CCGS Bartlett - Vessel Disposal,Request for Proposal,Fisheries and Oceans Canada,"Jun 30, 2023","Aug 18, 2023",CANCELLED,https://theijf.org/procurement/ws4055264591
Federal,Acoustic Surveys and Experimental Gillnetting of Local Spawning Beds for Fall Herring,Request for Proposal,Fisheries and Oceans Canada,"Aug 10, 2023","Aug 18, 2023","CLOSED, AWARDED",https://theijf.org/procurement/30003843a
Federal,"Repair the existing Government Wharf at the Longspur site, Ontario",Invitation to Tender,Fisheries and Oceans Canada,"Aug 2, 2023","Aug 17, 2023","CLOSED, AWARDED",https://theijf.org/procurement/30004720
Federal,"Floating Wharves Construction and Installation, Little River (Victoria County), NS",Invitation to Tender,Fisheries and Oceans Canada,"Aug 2, 2023","Aug 17, 2023","CLOSED, AWARDED",https://theijf.org/procurement/30004735
Federal,Passenger Vessel for Hire by Conservation and Protection for Patrols in waters surrounding the shores of Prince Edward Island,Request for Proposal,Fisheries and Oceans Canada,"Jul 25, 2023","Aug 16, 2023",CLOSED,https://theijf.org/procurement/30004642
Federal,Passenger Vessel for Hire by Conservation and Protection for Patrols in waters of the Northumberland Strait adjacent to Nova Scotia,Request for Proposal,Fisheries and Oceans Canada,"Jul 25, 2023","Aug 16, 2023",CLOSED,https://theijf.org/procurement/30004684
Federal,Analytical Support for Engagement Process to Develop Management Targets for Skeena and Nass Sockeye Salmon,Advance Contract Award Notice,Fisheries and Oceans Canada,"Jul 31, 2023","Aug 15, 2023","CLOSED, AWARDED",https://theijf.org/procurement/30004530
Federal,Dredging - Trout River - Newfoundland and Labrador (NL),Invitation to Tender,Fisheries and Oceans Canada,"Jul 28, 2023","Aug 14, 2023","CLOSED, AWARDED",https://theijf.org/procurement/30004679
Federal,Cancelled-F7044-230296/A,Request for Proposal,Fisheries and Oceans Canada,"Jul 6, 2023","Aug 14, 2023",CANCELLED,https://theijf.org/procurement/f7044-230296_a
Federal,"Scraping and painting DFO lighthouse – Cote-Nord/Port-Cartier, Ile-aux Oeufs (QC)",Request for Proposal,Fisheries and Oceans Canada,"Jul 21, 2023","Aug 11, 2023","CLOSED, AWARDED",https://theijf.org/procurement/30004427
Federal,"Scaping and painting DFO lighthouse – Bic/Gaspe, Ile-Bicquette (QC)",Request for Proposal,Fisheries and Oceans Canada,"Jul 21, 2023","Aug 11, 2023","CLOSED, AWARDED",https://theijf.org/procurement/30004385
Federal,"TBIPS : A.6 Programmer/Software Developers, Level 2, Specializing in MS Power BI",Request for Proposal,Fisheries and Oceans Canada,"Jul 12, 2023","Aug 10, 2023","CLOSED, AWARDED",https://theijf.org/procurement/30003394
Federal,F1571-221256A – Vehicle Ramp and Trestle Fabrication,Request for Proposal,Fisheries and Oceans Canada,"Jul 17, 2023","Aug 10, 2023","CLOSED, AWARDED",https://theijf.org/procurement/ws4053617828
Federal,Development of Multi-species Artificial Reefs,Request for Proposal,Fisheries and Oceans Canada,"Jul 20, 2023","Aug 10, 2023","CLOSED, AWARDED",https://theijf.org/procurement/30004501
Federal,F1571-221445 Phase II – Paramount East Complex Electrical Reconstruction,Invitation to Tender,Fisheries and Oceans Canada,"Jul 6, 2023","Aug 9, 2023","CLOSED, AWARDED",https://theijf.org/procurement/ws4051622279
Federal,F1571-221275 Dredging and Float Reconstruction – Steveston Atagi,Invitation to Tender,Fisheries and Oceans Canada,"May 10, 2023","May 26, 2023","CLOSED, AWARDED",https://theijf.org/procurement/ws4002241513
Federal,Rental of a 50' steel walkway for the Canadian Coast Guard vessel Vincent Massey,Request for Proposal,Fisheries and Oceans Canada,"Aug 1, 2023","Aug 8, 2023","CLOSED, AWARDED",https://theijf.org/procurement/30004553
Federal,"F6140-231330A Wharf Construction (Phase 2) - St. John's (Prosser Rock), NL",Invitation to Tender,Fisheries and Oceans Canada,"Jul 12, 2023","Aug 8, 2023","CLOSED, AWARDED",https://theijf.org/procurement/ws3952365869
Federal,"F6839-235504 - ITT Access Road and Parking Area – VHF Radio Site – Burgeo, NL",Invitation to Tender,Fisheries and Oceans Canada,"Jul 21, 2023","Aug 8, 2023","CLOSED, AWARDED",https://theijf.org/procurement/ws4071543896
Federal,"Floating Wharves Construction and Installation, Bayfield, NS",Invitation to Tender,Fisheries and Oceans Canada,"Jul 20, 2023","Aug 4, 2023","CLOSED, AWARDED",https://theijf.org/procurement/30004491
Federal,F1571-230203 Paramount Building 25 - Foundation and Slab on Grade Construction,Invitation to Tender,Fisheries and Oceans Canada,"Jul 14, 2023","Aug 3, 2023","CLOSED, AWARDED",https://theijf.org/procurement/ws4098019308
Federal,"F6140-230298 - DFO Wharf Reconstruction - Port au Choix, NL",Invitation to Tender,Fisheries and Oceans Canada,"Jul 18, 2023","Aug 3, 2023","CLOSED, AWARDED",https://theijf.org/procurement/ws4102227790
Federal,Rock Berm Construction,Request for Proposal,Fisheries and Oceans Canada,"Jul 14, 2023","Aug 3, 2023",CLOSED,https://theijf.org/procurement/30003974
Federal,"Shoreline Protection Repairs Musgrave Harbour, NL",Invitation to Tender,Fisheries and Oceans Canada,"Jul 18, 2023","Aug 2, 2023","CLOSED, AWARDED",https://theijf.org/procurement/30004607
Federal,"Wharf/Breakwater Reconstruction – Fox Roost, NL",Request for Proposal,Fisheries and Oceans Canada,"Jul 11, 2023","Aug 2, 2023",CLOSED,https://theijf.org/procurement/30004473
Federal,F3065-230003 - Parts and Services Northern Light,Request for Standing Offer,Fisheries and Oceans Canada,"Jul 14, 2023","Aug 2, 2023","CLOSED, AWARDED",https://theijf.org/procurement/ws3897318441
Federal,At-Sea Observers for Snow Crab Survey,Request for Proposal,Fisheries and Oceans Canada,"Jul 18, 2023","Aug 2, 2023","CLOSED, AWARDED",https://theijf.org/procurement/30004419
Federal,Phase 2 F1700-231136 - Canadian Coast Guard Helicopter Hangar Floor Coating,Invitation to Tender,Fisheries and Oceans Canada,"Jul 11, 2023","Aug 1, 2023",CLOSED,https://theijf.org/procurement/ws4027574769
Federal,"Launching Ramp Construction and Installation, Canso, NS",Invitation to Tender,Fisheries and Oceans Canada,"Jul 13, 2023","Jul 31, 2023","CLOSED, AWARDED",https://theijf.org/procurement/30004545
Federal,F1700-230184 – Saltwater Intake and Pumphouse Upgrade,Invitation to Tender,Fisheries and Oceans Canada,"Jul 14, 2023","Jul 28, 2023",CLOSED,https://theijf.org/procurement/ws4098439977
Federal,9.5-10.5m GRP Boat and Trailer,Request for Proposal,Fisheries and Oceans Canada,"Jun 16, 2023","Jul 28, 2023",CLOSED,https://theijf.org/procurement/f7044-220119_a
